state,instance,interval_id,variable,family,parent_lower,parent_upper,parent_width,width_tolerance,left_lower,left_upper,left_width,c_L,right_lower,right_upper,right_width,c_R,fixed_left,fixed_right,wider_invalid
B3,high_imbalance_seed3201,L0,prod_1_1,gini_inventory_product,0.0,0.95,0.95,1e-07,0.0,0.475,0.475,0.5,0.0,0.95,0.95,0.0,False,False,False
B3,high_imbalance_seed3201,L0,prod_1_2,gini_inventory_product,0.0,0.95,0.95,1e-07,0.0,0.475,0.475,0.5,0.0,0.95,0.95,0.0,False,False,False
B3,high_imbalance_seed3201,L0,prod_1_3,gini_inventory_product,0.0,0.95,0.95,1e-07,0.0,0.475,0.475,0.5,0.0,0.95,0.95,0.0,False,False,False
B3,high_imbalance_seed3201,L0,prod_1_4,gini_inventory_product,0.0,0.95,0.95,1e-07,0.0,0.475,0.475,0.5,0.0,0.95,0.95,0.0,False,False,False
B3,high_imbalance_seed3201,L0,prod_20_0,gini_inventory_product,0.0,0.95,0.95,1e-07,0.0,0.475,0.475,0.5,0.0,0.95,0.95,0.0,False,False,False
B3,high_imbalance_seed3201,L0,prod_20_1,gini_inventory_product,0.0,0.95,0.95,1e-07,0.0,0.475,0.475,0.5,0.0,0.95,0.95,0.0,False,False,False
B3,high_imbalance_seed3201,L0,prod_20_2,gini_inventory_product,0.0,0.95,0.95,1e-07,0.0,0.475,0.475,0.5,0.0,0.95,0.95,0.0,False,False,False
B3,high_imbalance_seed3201,L0,prod_20_3,gini_inventory_product,0.0,0.95,0.95,1e-07,0.0,0.475,0.475,0.5,0.0,0.95,0.95,0.0,False,False,False
B3,high_imbalance_seed3201,L0,prod_20_4,gini_inventory_product,0.0,0.95,0.95,1e-07,0.0,0.475,0.475,0.5,0.0,0.95,0.95,0.0,False,False,False
B3,high_imbalance_seed3201,L0,prod_20_5,gini_inventory_product,0.0,0.95,0.95,1e-07,0.0,0.475,0.475,0.5,0.0,0.95,0.95,0.0,False,False,False
B3,high_imbalance_seed3201,L0,prod_2_0,gini_inventory_product,0.0,0.95,0.95,1e-07,0.0,0.475,0.475,0.5,0.0,0.95,0.95,0.0,False,False,False
B3,high_imbalance_seed3201,L0,prod_2_1,gini_inventory_product,0.0,0.95,0.95,1e-07,0.0,0.475,0.475,0.5,0.0,0.95,0.95,0.0,False,False,False
B3,high_imbalance_seed3201,L0,prod_2_2,gini_inventory_product,0.0,0.95,0.95,1e-07,0.0,0.475,0.475,0.5,0.0,0.95,0.95,0.0,False,False,False
B3,high_imbalance_seed3201,L0,prod_2_3,gini_inventory_product,0.0,0.95,0.95,1e-07,0.0,0.475,0.475,0.5,0.0,0.95,0.95,0.0,False,False,False
B3,high_imbalance_seed3201,L0,prod_2_4,gini_inventory_product,0.0,0.95,0.95,1e-07,0.0,0.475,0.475,0.5,0.0,0.95,0.95,0.0,False,False,False
B3,high_imbalance_seed3201,L0,prod_3_0,gini_inventory_product,0.0,0.95,0.95,1e-07,0.0,0.475,0.475,0.5,0.0,0.95,0.95,0.0,False,False,False
B3,high_imbalance_seed3201,L0,prod_3_1,gini_inventory_product,0.0,0.95,0.95,1e-07,0.0,0.475,0.475,0.5,0.0,0.95,0.95,0.0,False,False,False
B3,high_imbalance_seed3201,L0,prod_3_2,gini_inventory_product,0.0,0.95,0.95,1e-07,0.0,0.475,0.475,0.5,0.0,0.95,0.95,0.0,False,False,False
B3,high_imbalance_seed3201,L0,prod_3_3,gini_inventory_product,0.0,0.95,0.95,1e-07,0.0,0.475,0.475,0.5,0.0,0.95,0.95,0.0,False,False,False
B3,high_imbalance_seed3201,L0,prod_3_4,gini_inventory_product,0.0,0.95,0.95,1e-07,0.0,0.475,0.475,0.5,0.0,0.95,0.95,0.0,False,False,False
B3,high_imbalance_seed3201,L0,prod_4_0,gini_inventory_product,0.0,0.95,0.95,1e-07,0.0,0.475,0.475,0.5,0.0,0.95,0.95,0.0,False,False,False
B3,high_imbalance_seed3201,L0,prod_4_1,gini_inventory_product,0.0,0.95,0.95,1e-07,0.0,0.475,0.475,0.5,0.0,0.95,0.95,0.0,False,False,False
B3,high_imbalance_seed3201,L0,prod_4_2,gini_inventory_product,0.0,0.95,0.95,1e-07,0.0,0.475,0.475,0.5,0.0,0.95,0.95,0.0,False,False,False
B3,high_imbalance_seed3201,L0,prod_4_3,gini_inventory_product,0.0,0.95,0.95,1e-07,0.0,0.475,0.475,0.5,0.0,0.95,0.95,0.0,False,False,False
B3,high_imbalance_seed3201,L0,prod_4_4,gini_inventory_product,0.0,0.95,0.95,1e-07,0.0,0.475,0.475,0.5,0.0,0.95,0.95,0.0,False,False,False
B3,high_imbalance_seed3201,L0,prod_4_5,gini_inventory_product,0.0,0.95,0.95,1e-07,0.0,0.475,0.475,0.5,0.0,0.95,0.95,0.0,False,False,False
B3,high_imbalance_seed3201,L0,prod_5_0,gini_inventory_product,0.0,0.95,0.95,1e-07,0.0,0.475,0.475,0.5,0.0,0.95,0.95,0.0,False,False,False
B3,high_imbalance_seed3201,L0,prod_5_1,gini_inventory_product,0.0,0.95,0.95,1e-07,0.0,0.475,0.475,0.5,0.0,0.95,0.95,0.0,False,False,False
B3,high_imbalance_seed3201,L0,prod_5_2,gini_inventory_product,0.0,0.95,0.95,1e-07,0.0,0.475,0.475,0.5,0.0,0.95,0.95,0.0,False,False,False
B3,high_imbalance_seed3201,L0,prod_5_3,gini_inventory_product,0.0,0.95,0.95,1e-07,0.0,0.475,0.475,0.5,0.0,0.95,0.95,0.0,False,False,False
B3,high_imbalance_seed3201,L0,prod_5_4,gini_inventory_product,0.0,0.95,0.95,1e-07,0.0,0.475,0.475,0.5,0.0,0.95,0.95,0.0,False,False,False
B3,high_imbalance_seed3201,L0,prod_5_5,gini_inventory_product,0.0,0.95,0.95,1e-07,0.0,0.475,0.475,0.5,0.0,0.95,0.95,0.0,False,False,False
B3,high_imbalance_seed3201,L0,prod_6_0,gini_inventory_product,0.0,0.95,0.95,1e-07,0.0,0.475,0.475,0.5,0.0,0.95,0.95,0.0,False,False,False
B3,high_imbalance_seed3201,L0,prod_6_1,gini_inventory_product,0.0,0.95,0.95,1e-07,0.0,0.475,0.475,0.5,0.0,0.95,0.95,0.0,False,False,False
B3,high_imbalance_seed3201,L0,prod_6_2,gini_inventory_product,0.0,0.95,0.95,1e-07,0.0,0.475,0.475,0.5,0.0,0.95,0.95,0.0,False,False,False
B3,high_imbalance_seed3201,L0,prod_6_3,gini_inventory_product,0.0,0.95,0.95,1e-07,0.0,0.475,0.475,0.5,0.0,0.95,0.95,0.0,False,False,False
B3,high_imbalance_seed3201,L0,prod_6_4,gini_inventory_product,0.0,0.95,0.95,1e-07,0.0,0.475,0.475,0.5,0.0,0.95,0.95,0.0,False,False,False
B3,high_imbalance_seed3201,L0,prod_6_5,gini_inventory_product,0.0,0.95,0.95,1e-07,0.0,0.475,0.475,0.5,0.0,0.95,0.95,0.0,False,False,False
B3,high_imbalance_seed3201,L0,prod_7_0,gini_inventory_product,0.0,0.95,0.95,1e-07,0.0,0.475,0.475,0.5,0.0,0.95,0.95,0.0,False,False,False
B3,high_imbalance_seed3201,L0,prod_7_1,gini_inventory_product,0.0,0.95,0.95,1e-07,0.0,0.475,0.475,0.5,0.0,0.95,0.95,0.0,False,False,False
B3,high_imbalance_seed3201,L0,prod_7_2,gini_inventory_product,0.0,0.95,0.95,1e-07,0.0,0.475,0.475,0.5,0.0,0.95,0.95,0.0,False,False,False
B3,high_imbalance_seed3201,L0,prod_7_3,gini_inventory_product,0.0,0.95,0.95,1e-07,0.0,0.475,0.475,0.5,0.0,0.95,0.95,0.0,False,False,False
B3,high_imbalance_seed3201,L0,prod_7_4,gini_inventory_product,0.0,0.95,0.95,1e-07,0.0,0.475,0.475,0.5,0.0,0.95,0.95,0.0,False,False,False
B3,high_imbalance_seed3201,L0,prod_8_0,gini_inventory_product,0.0,0.95,0.95,1e-07,0.0,0.475,0.475,0.5,0.0,0.95,0.95,0.0,False,False,False
B3,high_imbalance_seed3201,L0,prod_8_1,gini_inventory_product,0.0,0.95,0.95,1e-07,0.0,0.475,0.475,0.5,0.0,0.95,0.95,0.0,False,False,False
B3,high_imbalance_seed3201,L0,prod_8_2,gini_inventory_product,0.0,0.95,0.95,1e-07,0.0,0.475,0.475,0.5,0.0,0.95,0.95,0.0,False,False,False
B3,high_imbalance_seed3201,L0,prod_8_3,gini_inventory_product,0.0,0.95,0.95,1e-07,0.0,0.475,0.475,0.5,0.0,0.95,0.95,0.0,False,False,False
B3,high_imbalance_seed3201,L0,prod_8_4,gini_inventory_product,0.0,0.95,0.95,1e-07,0.0,0.475,0.475,0.5,0.0,0.95,0.95,0.0,False,False,False
B3,high_imbalance_seed3201,L0,prod_9_0,gini_inventory_product,0.0,0.95,0.95,1e-07,0.0,0.475,0.475,0.5,0.0,0.95,0.95,0.0,False,False,False
B3,high_imbalance_seed3201,L0,prod_9_1,gini_inventory_product,0.0,0.95,0.95,1e-07,0.0,0.475,0.475,0.5,0.0,0.95,0.95,0.0,False,False,False
B3,high_imbalance_seed3201,L0,prod_9_2,gini_inventory_product,0.0,0.95,0.95,1e-07,0.0,0.475,0.475,0.5,0.0,0.95,0.95,0.0,False,False,False
B3,high_imbalance_seed3201,L0,prod_9_3,gini_inventory_product,0.0,0.95,0.95,1e-07,0.0,0.475,0.475,0.5,0.0,0.95,0.95,0.0,False,False,False
B3,high_imbalance_seed3201,L0,prod_9_4,gini_inventory_product,0.0,0.95,0.95,1e-07,0.0,0.475,0.475,0.5,0.0,0.95,0.95,0.0,False,False,False
B3,high_imbalance_seed3201,L0,prod_9_5,gini_inventory_product,0.0,0.95,0.95,1e-07,0.0,0.475,0.475,0.5,0.0,0.95,0.95,0.0,False,False,False
B3,high_imbalance_seed3201,L0,r_1,station_ratio,0.0,3.3333333333333335,3.3333333333333335,1e-07,0.0,3.3333333333333335,3.3333333333333335,0.0,0.0,3.3333333333333335,3.3333333333333335,0.0,False,False,False
B3,high_imbalance_seed3201,L0,r_10,station_ratio,0.0,1.3333333333333333,1.3333333333333333,1e-07,0.0,1.3333333333333333,1.3333333333333333,0.0,0.0,1.3333333333333333,1.3333333333333333,0.0,False,False,False
B3,high_imbalance_seed3201,L0,r_11,station_ratio,0.0,3.0833333333333335,3.0833333333333335,1e-07,0.0,3.0833333333333335,3.0833333333333335,0.0,0.0,3.0833333333333335,3.0833333333333335,0.0,False,False,False
B3,high_imbalance_seed3201,L0,r_12,station_ratio,0.0,1.0588235294117647,1.0588235294117647,1e-07,0.0,1.0588235294117647,1.0588235294117647,0.0,0.0,1.0588235294117647,1.0588235294117647,0.0,False,False,False
B3,high_imbalance_seed3201,L0,r_13,station_ratio,0.0,8.333333333333334,8.333333333333334,1e-07,0.0,8.333333333333334,8.333333333333334,0.0,0.0,8.333333333333334,8.333333333333334,0.0,False,False,False
B3,high_imbalance_seed3201,L0,r_14,station_ratio,0.0,22.5,22.5,1e-07,0.0,22.5,22.5,0.0,0.0,22.5,22.5,0.0,False,False,False
B3,high_imbalance_seed3201,L0,r_15,station_ratio,0.0,1.0857142857142856,1.0857142857142856,1e-07,0.0,1.0857142857142856,1.0857142857142856,0.0,0.0,1.0857142857142856,1.0857142857142856,0.0,False,False,False
B3,high_imbalance_seed3201,L0,r_16,station_ratio,0.0,1.0,1.0,1e-07,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,False,False,False
B3,high_imbalance_seed3201,L0,r_17,station_ratio,0.0,5.5,5.5,1e-07,0.0,5.5,5.5,0.0,0.0,5.5,5.5,0.0,False,False,False
B3,high_imbalance_seed3201,L0,r_18,station_ratio,0.0,1.054054054054054,1.054054054054054,1e-07,0.0,1.054054054054054,1.054054054054054,0.0,0.0,1.054054054054054,1.054054054054054,0.0,False,False,False
B3,high_imbalance_seed3201,L0,r_19,station_ratio,0.0,1.1538461538461537,1.1538461538461537,1e-07,0.0,1.1538461538461537,1.1538461538461537,0.0,0.0,1.1538461538461537,1.1538461538461537,0.0,False,False,False
B3,high_imbalance_seed3201,L0,r_2,station_ratio,0.0,7.0,7.0,1e-07,0.0,7.0,7.0,0.0,0.0,7.0,7.0,0.0,False,False,False
B3,high_imbalance_seed3201,L0,r_20,station_ratio,0.0,4.3,4.3,1e-07,0.0,4.3,4.3,0.0,0.0,4.3,4.3,0.0,False,False,False
B3,high_imbalance_seed3201,L0,r_3,station_ratio,0.0,3.857142857142857,3.857142857142857,1e-07,0.0,3.857142857142857,3.857142857142857,0.0,0.0,3.857142857142857,3.857142857142857,0.0,False,False,False
B3,high_imbalance_seed3201,L0,r_4,station_ratio,0.0,4.888888888888889,4.888888888888889,1e-07,0.0,4.888888888888889,4.888888888888889,0.0,0.0,4.888888888888889,4.888888888888889,0.0,False,False,False
B3,high_imbalance_seed3201,L0,r_5,station_ratio,0.0,8.0,8.0,1e-07,0.0,8.0,8.0,0.0,0.0,8.0,8.0,0.0,False,False,False
B3,high_imbalance_seed3201,L0,r_6,station_ratio,0.0,3.4285714285714284,3.4285714285714284,1e-07,0.0,3.4285714285714284,3.4285714285714284,0.0,0.0,3.4285714285714284,3.4285714285714284,0.0,False,False,False
B3,high_imbalance_seed3201,L0,r_7,station_ratio,0.0,1.0,1.0,1e-07,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,False,False,False
B3,high_imbalance_seed3201,L0,r_8,station_ratio,0.0,5.0,5.0,1e-07,0.0,5.0,5.0,0.0,0.0,5.0,5.0,0.0,False,False,False
B3,high_imbalance_seed3201,L0,r_9,station_ratio,0.0,1.2820512820512822,1.2820512820512822,1e-07,0.0,1.2820512820512822,1.2820512820512822,0.0,0.0,1.2820512820512822,1.2820512820512822,0.0,False,False,False
B4,moderate_seed3301,L0,W_SP,ratio_penalty_product,0.0,93.37027008791833,93.37027008791833,1e-07,0.0,93.37027008791833,93.37027008791833,0.0,0.0,64.72751651435301,64.72751651435301,0.3067652427972526,False,False,False
B4,moderate_seed3301,L0,Y_1,final_inventory,0.0,27.0,27.0,1e-07,0.0,27.0,27.0,0.0,0.0,27.0,27.0,0.0,False,False,False
B4,moderate_seed3301,L0,Y_10,final_inventory,0.0,25.0,25.0,1e-07,0.0,25.0,25.0,0.0,6.0,18.0,12.0,0.52,False,False,False
B4,moderate_seed3301,L0,Y_11,final_inventory,0.0,27.0,27.0,1e-07,0.0,27.0,27.0,0.0,0.0,27.0,27.0,0.0,False,False,False
B4,moderate_seed3301,L0,Y_12,final_inventory,2.0,38.0,36.0,1e-07,2.0,38.0,36.0,0.0,2.0,38.0,36.0,0.0,False,False,False
B4,moderate_seed3301,L0,Y_13,final_inventory,0.0,44.0,44.0,1e-07,0.0,44.0,44.0,0.0,0.0,44.0,44.0,0.0,False,False,False
B4,moderate_seed3301,L0,Y_14,final_inventory,0.0,40.0,40.0,1e-07,0.0,40.0,40.0,0.0,1.0,27.0,26.0,0.35,False,False,False
B4,moderate_seed3301,L0,Y_15,final_inventory,0.0,38.0,38.0,1e-07,0.0,38.0,38.0,0.0,0.0,38.0,38.0,0.0,False,False,False
B4,moderate_seed3301,L0,Y_16,final_inventory,3.0,37.0,34.0,1e-07,3.0,37.0,34.0,0.0,4.0,32.0,28.0,0.17647058823529416,False,False,False
B4,moderate_seed3301,L0,Y_17,final_inventory,0.0,34.0,34.0,1e-07,0.0,34.0,34.0,0.0,0.0,34.0,34.0,0.0,False,False,False
B4,moderate_seed3301,L0,Y_18,final_inventory,0.0,34.0,34.0,1e-07,0.0,34.0,34.0,0.0,3.0,34.0,31.0,0.08823529411764708,False,False,False
B4,moderate_seed3301,L0,Y_19,final_inventory,0.0,21.0,21.0,1e-07,0.0,21.0,21.0,0.0,3.0,21.0,18.0,0.1428571428571429,False,False,False
B4,moderate_seed3301,L0,Y_2,final_inventory,4.0,14.0,10.0,1e-07,4.0,14.0,10.0,0.0,7.0,11.0,4.0,0.6,False,False,False
B4,moderate_seed3301,L0,Y_20,final_inventory,0.0,34.0,34.0,1e-07,0.0,34.0,34.0,0.0,0.0,34.0,34.0,0.0,False,False,False
B4,moderate_seed3301,L0,Y_3,final_inventory,0.0,23.0,23.0,1e-07,0.0,23.0,23.0,0.0,6.0,23.0,17.0,0.26086956521739135,False,False,False
B4,moderate_seed3301,L0,Y_5,final_inventory,0.0,37.0,37.0,1e-07,0.0,37.0,37.0,0.0,0.0,37.0,37.0,0.0,False,False,False
B4,moderate_seed3301,L0,Y_6,final_inventory,0.0,29.0,29.0,1e-07,0.0,29.0,29.0,0.0,0.0,29.0,29.0,0.0,False,False,False
B4,moderate_seed3301,L0,Y_7,final_inventory,3.0,49.0,46.0,1e-07,3.0,49.0,46.0,0.0,3.0,49.0,46.0,0.0,False,False,False
B4,moderate_seed3301,L0,Y_8,final_inventory,0.0,35.0,35.0,1e-07,0.0,35.0,35.0,0.0,5.0,35.0,30.0,0.1428571428571429,False,False,False
B4,moderate_seed3301,L0,bit_10_0,inventory_bit,0.0,1.0,1.0,1e-07,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,False,False,False
B4,moderate_seed3301,L0,bit_10_1,inventory_bit,0.0,1.0,1.0,1e-07,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,False,False,False
B4,moderate_seed3301,L0,bit_10_2,inventory_bit,0.0,1.0,1.0,1e-07,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,False,False,False
B4,moderate_seed3301,L0,bit_10_3,inventory_bit,0.0,1.0,1.0,1e-07,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,False,False,False
B4,moderate_seed3301,L0,bit_10_4,inventory_bit,0.0,1.0,1.0,1e-07,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,False,False,False
B4,moderate_seed3301,L0,bit_10_5,inventory_bit,0.0,1.0,1.0,1e-07,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,False,False,False
B4,moderate_seed3301,L0,bit_11_0,inventory_bit,0.0,1.0,1.0,1e-07,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,False,False,False
B4,moderate_seed3301,L0,bit_11_1,inventory_bit,0.0,1.0,1.0,1e-07,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,False,False,False
B4,moderate_seed3301,L0,bit_11_2,inventory_bit,0.0,1.0,1.0,1e-07,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,False,False,False
B4,moderate_seed3301,L0,bit_11_3,inventory_bit,0.0,1.0,1.0,1e-07,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,False,False,False
B4,moderate_seed3301,L0,bit_11_4,inventory_bit,0.0,1.0,1.0,1e-07,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,False,False,False
B4,moderate_seed3301,L0,bit_12_0,inventory_bit,0.0,1.0,1.0,1e-07,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,False,False,False
B4,moderate_seed3301,L0,bit_12_1,inventory_bit,0.0,1.0,1.0,1e-07,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,False,False,False
B4,moderate_seed3301,L0,bit_12_2,inventory_bit,0.0,1.0,1.0,1e-07,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,False,False,False
B4,moderate_seed3301,L0,bit_12_3,inventory_bit,0.0,1.0,1.0,1e-07,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,False,False,False
B4,moderate_seed3301,L0,bit_12_4,inventory_bit,0.0,1.0,1.0,1e-07,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,False,False,False
B4,moderate_seed3301,L0,bit_12_5,inventory_bit,0.0,1.0,1.0,1e-07,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,False,False,False
B4,moderate_seed3301,L0,bit_13_0,inventory_bit,0.0,1.0,1.0,1e-07,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,False,False,False
B4,moderate_seed3301,L0,bit_13_1,inventory_bit,0.0,1.0,1.0,1e-07,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,False,False,False
B4,moderate_seed3301,L0,bit_13_2,inventory_bit,0.0,1.0,1.0,1e-07,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,False,False,False
B4,moderate_seed3301,L0,bit_13_3,inventory_bit,0.0,1.0,1.0,1e-07,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,False,False,False
B4,moderate_seed3301,L0,bit_13_4,inventory_bit,0.0,1.0,1.0,1e-07,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,False,False,False
B4,moderate_seed3301,L0,bit_13_5,inventory_bit,0.0,1.0,1.0,1e-07,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,False,False,False
B4,moderate_seed3301,L0,bit_14_0,inventory_bit,0.0,1.0,1.0,1e-07,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,False,False,False
B4,moderate_seed3301,L0,bit_14_1,inventory_bit,0.0,1.0,1.0,1e-07,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,False,False,False
B4,moderate_seed3301,L0,bit_14_2,inventory_bit,0.0,1.0,1.0,1e-07,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,False,False,False
B4,moderate_seed3301,L0,bit_14_3,inventory_bit,0.0,1.0,1.0,1e-07,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,False,False,False
B4,moderate_seed3301,L0,bit_14_4,inventory_bit,0.0,1.0,1.0,1e-07,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,False,False,False
B4,moderate_seed3301,L0,bit_14_5,inventory_bit,0.0,1.0,1.0,1e-07,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,False,False,False
B4,moderate_seed3301,L0,bit_15_0,inventory_bit,0.0,1.0,1.0,1e-07,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,False,False,False
B4,moderate_seed3301,L0,bit_15_1,inventory_bit,0.0,1.0,1.0,1e-07,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,False,False,False
B4,moderate_seed3301,L0,bit_15_2,inventory_bit,0.0,1.0,1.0,1e-07,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,False,False,False
B4,moderate_seed3301,L0,bit_15_3,inventory_bit,0.0,1.0,1.0,1e-07,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,False,False,False
B4,moderate_seed3301,L0,bit_15_4,inventory_bit,0.0,1.0,1.0,1e-07,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,False,False,False
B4,moderate_seed3301,L0,bit_15_5,inventory_bit,0.0,1.0,1.0,1e-07,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,False,False,False
B4,moderate_seed3301,L0,bit_16_0,inventory_bit,0.0,1.0,1.0,1e-07,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,False,False,False
B4,moderate_seed3301,L0,bit_16_1,inventory_bit,0.0,1.0,1.0,1e-07,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,False,False,False
B4,moderate_seed3301,L0,bit_16_2,inventory_bit,0.0,1.0,1.0,1e-07,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,False,False,False
B4,moderate_seed3301,L0,bit_16_3,inventory_bit,0.0,1.0,1.0,1e-07,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,False,False,False
B4,moderate_seed3301,L0,bit_16_4,inventory_bit,0.0,1.0,1.0,1e-07,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,False,False,False
B4,moderate_seed3301,L0,bit_16_5,inventory_bit,0.0,1.0,1.0,1e-07,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,False,False,False
B4,moderate_seed3301,L0,bit_17_0,inventory_bit,0.0,1.0,1.0,1e-07,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,False,False,False
B4,moderate_seed3301,L0,bit_17_1,inventory_bit,0.0,1.0,1.0,1e-07,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,False,False,False
B4,moderate_seed3301,L0,bit_17_2,inventory_bit,0.0,1.0,1.0,1e-07,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,False,False,False
B4,moderate_seed3301,L0,bit_17_3,inventory_bit,0.0,1.0,1.0,1e-07,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,False,False,False
B4,moderate_seed3301,L0,bit_17_4,inventory_bit,0.0,1.0,1.0,1e-07,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,False,False,False
B4,moderate_seed3301,L0,bit_17_5,inventory_bit,0.0,1.0,1.0,1e-07,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,False,False,False
B4,moderate_seed3301,L0,bit_18_0,inventory_bit,0.0,1.0,1.0,1e-07,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,False,False,False
B4,moderate_seed3301,L0,bit_18_1,inventory_bit,0.0,1.0,1.0,1e-07,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,False,False,False
B4,moderate_seed3301,L0,bit_18_2,inventory_bit,0.0,1.0,1.0,1e-07,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,False,False,False
B4,moderate_seed3301,L0,bit_18_3,inventory_bit,0.0,1.0,1.0,1e-07,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,False,False,False
B4,moderate_seed3301,L0,bit_18_4,inventory_bit,0.0,1.0,1.0,1e-07,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,False,False,False
B4,moderate_seed3301,L0,bit_18_5,inventory_bit,0.0,1.0,1.0,1e-07,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,False,False,False
B4,moderate_seed3301,L0,bit_19_0,inventory_bit,0.0,1.0,1.0,1e-07,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,False,False,False
B4,moderate_seed3301,L0,bit_19_1,inventory_bit,0.0,1.0,1.0,1e-07,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,False,False,False
B4,moderate_seed3301,L0,bit_19_2,inventory_bit,0.0,1.0,1.0,1e-07,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,False,False,False
B4,moderate_seed3301,L0,bit_19_3,inventory_bit,0.0,1.0,1.0,1e-07,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,False,False,False
B4,moderate_seed3301,L0,bit_19_4,inventory_bit,0.0,1.0,1.0,1e-07,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,False,False,False
B4,moderate_seed3301,L0,bit_1_0,inventory_bit,0.0,1.0,1.0,1e-07,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,False,False,False
B4,moderate_seed3301,L0,bit_1_1,inventory_bit,0.0,1.0,1.0,1e-07,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,False,False,False
B4,moderate_seed3301,L0,bit_1_2,inventory_bit,0.0,1.0,1.0,1e-07,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,False,False,False
B4,moderate_seed3301,L0,bit_1_3,inventory_bit,0.0,1.0,1.0,1e-07,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,False,False,False
B4,moderate_seed3301,L0,bit_1_4,inventory_bit,0.0,1.0,1.0,1e-07,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,False,False,False
B4,moderate_seed3301,L0,bit_20_0,inventory_bit,0.0,1.0,1.0,1e-07,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,False,False,False
B4,moderate_seed3301,L0,bit_20_1,inventory_bit,0.0,1.0,1.0,1e-07,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,False,False,False
