round_id,experiment_group,serial_order,diagnostic_role,instance_id,arm,run_id,kind,executable_sha256,process_cap_seconds,status,objective,valid_lower_bound,verified_upper_bound,strict_certificate,original_problem_verifier_passed,parameter_roundtrip_valid,false_certificate,exact_phase_seconds,total_process_seconds,solver_work,solver_nodes,independent_integer_proof_jobs,native_optimize_calls,model_sha256,model_variables,model_binary_variables,model_integer_variables,model_continuous_variables,model_linear_constraints,model_nonzeros,model_general_constraints,model_build_seconds,model_read_seconds,selector_variables,perspective_variables,root_lp_bound,presolved_rows,presolved_columns,presolved_nonzeros,sibling_pairs_considered,sibling_pairs_coalesced,sibling_replaced_leaf_count,sibling_atomic_coverage_events,sibling_fallback_events,sibling_unresolved_union_count,coverage_valid,lifecycle_complete
42,development,4,additional_medium_c6_win,round39_small_medium_V8_M3_Q30_slot03_seed1177285734,C6-SIBLING-CORE-FACTORED,c6__round39_small_medium_V8_M3_Q30_slot03_seed1177285734__sibling-core-factored__development_family_c_factored,external-c6,82178ffbbb8106c06661fcec8fd57ce7fe63b1fb9b6340b9d85bd269fc013fbe,1800.0,optimal,0.023397909764811306,0.023397909764811306,0.023397909764811306,True,True,True,False,3.0351297,4.14916,3.483448853614647,241.0,6,20,,0,,,,0,0,0,0.35641179999999995,0.0703994,0,0,,,,,1,0,0,0,0,0,True,True
42,development,5,additional_medium_c6_win,round39_small_medium_V10_M2_Q20_slot05_seed968549317,C6-HGA-FULL-K4,c6__round39_small_medium_V10_M2_Q20_slot05_seed968549317__c6-reference__development_reference,external-c6,82178ffbbb8106c06661fcec8fd57ce7fe63b1fb9b6340b9d85bd269fc013fbe,1800.0,optimal,0.1215256536747018,0.12152565367470176,0.1215256536747018,True,True,True,False,64.7068104,66.0649893,109.91515934198168,6507.0,7,19,,0,,,,0,0,0,0.5531887000000001,0.1021748,0,0,,,,,0,0,0,0,0,0,True,True
42,development,5,additional_medium_c6_win,round39_small_medium_V10_M2_Q20_slot05_seed968549317,C6-K1-SINGLE,c6__round39_small_medium_V10_M2_Q20_slot05_seed968549317__k1-single-reference__development_k1_reference,external-c6,82178ffbbb8106c06661fcec8fd57ce7fe63b1fb9b6340b9d85bd269fc013fbe,1800.0,optimal,0.1215256536747018,0.12152565318255358,0.1215256536747018,True,True,True,False,21.1706532,22.5362182,37.11258637258066,2140.0,1,2,,0,,,,0,0,0,0.0466497,0.0101817,0,0,,,,,0,0,0,0,0,0,True,True
42,development,5,additional_medium_c6_win,round39_small_medium_V10_M2_Q20_slot05_seed968549317,EXTERNAL-K2-FIXED,composite__round39_small_medium_V10_M2_Q20_slot05_seed968549317__external-k2-fixed__mip__development_same_k,fixed-external-block-cover,82178ffbbb8106c06661fcec8fd57ce7fe63b1fb9b6340b9d85bd269fc013fbe,per-component,optimal,0.1215256536747018,0.12152565367470088,0.1215256536747018,True,True,True,False,36.4045093,38.9717447,68.37882573871624,4134.0,2,2,4565d86401f012142cc196918e52fbde9d28d65df91364cdb1a52d4fe77d055d;a3ce6808ad7208a3e0eb7067ecbd974c44336c9fdc492f8e19c8df6f17fd9ba4,1774,640,140,994,9703,63978,493,0.1154988,0.0263283,,,,,,,0,0,0,0,0,0,True,True
42,development,5,additional_medium_c6_win,round39_small_medium_V10_M2_Q20_slot05_seed968549317,ST-K2-P-CORE,static__round39_small_medium_V10_M2_Q20_slot05_seed968549317__st-k2-p-core-reference__mip__development_same_k,static-single-tree,82178ffbbb8106c06661fcec8fd57ce7fe63b1fb9b6340b9d85bd269fc013fbe,1800.0,optimal,0.1215256536747018,0.1215256318359085,0.1215256536747018,True,True,True,False,68.30634620000001,69.5774212,137.18979775347978,7422.0,1,1,5c1b2a412c3ba8e69c40e9de2d5d986a454946769adcf8bc92c4c4c02be3616e,1007,321,70,616,5265,33098,493,0.0812622,0.0117473,2,238,0.1215256318359085,4469,903,40780,0,0,0,0,0,0,True,True
42,development,5,additional_medium_c6_win,round39_small_medium_V10_M2_Q20_slot05_seed968549317,ST-K4-P-CORE,static__round39_small_medium_V10_M2_Q20_slot05_seed968549317__st-k4-p-core__mip__development_family_a_base,static-single-tree,82178ffbbb8106c06661fcec8fd57ce7fe63b1fb9b6340b9d85bd269fc013fbe,1800.0,optimal,0.1215256536747018,0.12152565367469452,0.1215256536747018,True,True,True,False,47.2641139,48.5406586,80.58740830753517,2405.0,1,1,99a16ce5d46e4eb60656b05adb938693d6effd7027f18c7863396ce81515c954,1247,323,70,854,6095,35637,988,0.0765077,0.0136787,4,476,0.12152565367469452,5687,1181,48662,0,0,0,0,0,0,True,True
42,development,5,additional_medium_c6_win,round39_small_medium_V10_M2_Q20_slot05_seed968549317,ST-K4-P-CORE-HIERARCHICAL,static__round39_small_medium_V10_M2_Q20_slot05_seed968549317__st-k4-p-core-hierarchical__mip__development_family_a_hierarchical,static-single-tree,82178ffbbb8106c06661fcec8fd57ce7fe63b1fb9b6340b9d85bd269fc013fbe,1800.0,optimal,0.1215256536747018,0.1215256536747012,0.1215256536747018,True,True,True,False,45.848449099999996,47.2474546,75.65490632473114,2468.0,1,1,8ec255c3093321b134d97901aa5cadeb4ffab19bc0e9e989e8c556add33807bb,1249,325,70,854,6098,35645,988,0.0859641,0.0139449,4,476,0.1215256536747012,0,0,0,0,0,0,0,0,0,True,True
42,development,5,additional_medium_c6_win,round39_small_medium_V10_M2_Q20_slot05_seed968549317,PAIRED-K4,composite__round39_small_medium_V10_M2_Q20_slot05_seed968549317__paired-k4__mip__development_family_b_base,fixed-external-block-cover,82178ffbbb8106c06661fcec8fd57ce7fe63b1fb9b6340b9d85bd269fc013fbe,per-component,optimal,0.1215256536747018,0.12152565367470172,0.1215256536747018,True,True,True,False,43.5641308,46.285166499999995,72.29602411507338,4197.0,2,2,d73f8a52988f28a639e175d92714f6d9329f1733d8a454e96acb47ff0c81d7b1;b114e11f5fdb6437a046866c0bbc1bc53a02f91f6a644ba8df79642b4f3d6f80,2014,642,140,1232,10533,66517,988,0.13621250000000001,0.039353799999999994,,,,,,,0,0,0,0,0,0,True,True
42,development,5,additional_medium_c6_win,round39_small_medium_V10_M2_Q20_slot05_seed968549317,PAIRED-K4-FACTORED,composite__round39_small_medium_V10_M2_Q20_slot05_seed968549317__paired-k4-factored__mip__development_family_b_factored,fixed-external-block-cover,82178ffbbb8106c06661fcec8fd57ce7fe63b1fb9b6340b9d85bd269fc013fbe,per-component,optimal,0.1215256536747018,0.1215256536747018,0.1215256536747018,True,True,True,False,47.3573578,50.0367375,86.59835694208452,3412.0,2,2,c5bbba5973ba043f9bcd47cc3372ad2d2858a33e16cb24aab79310cb12a2baf4;37af7d6b7d601ca7856b690ba718af0d0cefd087cec6b552f178b72cdac5227f,2014,642,140,1232,10742,67469,570,0.13101449999999998,0.0239954,,,,,,,0,0,0,0,0,0,True,True
42,development,5,additional_medium_c6_win,round39_small_medium_V10_M2_Q20_slot05_seed968549317,C6-SIBLING-CORE,c6__round39_small_medium_V10_M2_Q20_slot05_seed968549317__sibling-core__development_family_c_base,external-c6,82178ffbbb8106c06661fcec8fd57ce7fe63b1fb9b6340b9d85bd269fc013fbe,1800.0,optimal,0.1215256536747018,0.12152565367470172,0.1215256536747018,True,True,True,False,48.2121953,49.5679544,82.85356760776844,4890.0,3,17,d73f8a52988f28a639e175d92714f6d9329f1733d8a454e96acb47ff0c81d7b1;d0f8f990d493272fafe35e94c434c2ba037426194185c4bab28d02d173a560af,2014,,,,11522,75096,989,0.6863623000000001,0.12396029999999998,4,476,,,,,2,2,4,2,0,0,True,True
42,development,5,additional_medium_c6_win,round39_small_medium_V10_M2_Q20_slot05_seed968549317,C6-SIBLING-CORE-FACTORED,c6__round39_small_medium_V10_M2_Q20_slot05_seed968549317__sibling-core-factored__development_family_c_factored,external-c6,82178ffbbb8106c06661fcec8fd57ce7fe63b1fb9b6340b9d85bd269fc013fbe,1800.0,optimal,0.1215256536747018,0.1215256536747018,0.1215256536747018,True,True,True,False,46.7513384,48.2135687,82.8379718028226,3924.0,3,17,c5bbba5973ba043f9bcd47cc3372ad2d2858a33e16cb24aab79310cb12a2baf4;cbac98117b445b46b8dbf3f2dc384670f8ccfe26391661e5d699fb5138a465bb,2014,,,,11313,74538,571,0.7275421,0.14709090000000002,4,476,,,,,2,2,4,2,0,0,True,True
42,development,6,hard_p_grb_win,round39_small_hard_V10_M1_Q30_slot02_seed1721447042,C6-HGA-FULL-K4,c6__round39_small_hard_V10_M1_Q30_slot02_seed1721447042__c6-reference__development_reference,external-c6,82178ffbbb8106c06661fcec8fd57ce7fe63b1fb9b6340b9d85bd269fc013fbe,1800.0,optimal,0.921663128891689,0.921663128891689,0.921663128891689,True,True,True,False,1.4750779,1.7427282,1.1499275494877275,2.0,3,15,,0,,,,0,0,0,0.37444079999999996,0.0630626,0,0,,,,,0,0,0,0,0,0,True,True
42,development,6,hard_p_grb_win,round39_small_hard_V10_M1_Q30_slot02_seed1721447042,C6-K1-SINGLE,c6__round39_small_hard_V10_M1_Q30_slot02_seed1721447042__k1-single-reference__development_k1_reference,external-c6,82178ffbbb8106c06661fcec8fd57ce7fe63b1fb9b6340b9d85bd269fc013fbe,1800.0,optimal,0.921663128891689,0.9216631288916932,0.921663128891689,True,True,True,False,1.1503964,1.4133355,1.0575616258379967,1.0,1,2,,0,,,,0,0,0,0.0286797,0.0048026,0,0,,,,,0,0,0,0,0,0,True,True
42,development,6,hard_p_grb_win,round39_small_hard_V10_M1_Q30_slot02_seed1721447042,EXTERNAL-K2-FIXED,composite__round39_small_hard_V10_M1_Q30_slot02_seed1721447042__external-k2-fixed__mip__development_same_k,fixed-external-block-cover,82178ffbbb8106c06661fcec8fd57ce7fe63b1fb9b6340b9d85bd269fc013fbe,per-component,optimal,0.921663128891689,0.9216631288916928,0.921663128891689,True,True,True,False,0.8317922,1.3691103,0.6996220874262028,1.0,2,2,6563f32ec80684db019911ac2adc6bde82a8a2955c898180ebfc8dc8b499705c;407b9b8eecd847de90dff9e695e653dacec1471e93bfe43129e032daf9662969,1190,374,80,736,6156,35844,490,0.0710252,0.0127218,,,,,,,0,0,0,0,0,0,True,True
42,development,6,hard_p_grb_win,round39_small_hard_V10_M1_Q30_slot02_seed1721447042,ST-K2-P-CORE,static__round39_small_hard_V10_M1_Q30_slot02_seed1721447042__st-k2-p-core-reference__mip__development_same_k,static-single-tree,82178ffbbb8106c06661fcec8fd57ce7fe63b1fb9b6340b9d85bd269fc013fbe,1800.0,optimal,0.921663128891689,0.9216631288916934,0.921663128891689,True,True,True,False,1.3264558000000002,1.6289781,1.136359323864854,1.0,1,1,d67c8271129f33d3dc16bc1adf2817363c8779841c2545d337cccc0d40bbec83,709,188,40,481,3472,18934,490,0.0424872,0.0076712,2,226,0.9216631288916934,1315,493,6670,0,0,0,0,0,0,True,True
42,development,6,hard_p_grb_win,round39_small_hard_V10_M1_Q30_slot02_seed1721447042,ST-K4-P-CORE,static__round39_small_hard_V10_M1_Q30_slot02_seed1721447042__st-k4-p-core__mip__development_family_a_base,static-single-tree,82178ffbbb8106c06661fcec8fd57ce7fe63b1fb9b6340b9d85bd269fc013fbe,1800.0,optimal,0.921663128891689,0.9216631288916937,0.921663128891689,True,True,True,False,1.2932175,1.5564698,1.1181197010734072,1.0,1,1,c552fb83a691b641da212b2993b6b7804cd3a4c195c13cfc0dcf85f5750bc2c5,937,190,40,707,4260,21340,980,0.0520725,0.0088475,4,452,0.9216631288916937,1764,618,9019,0,0,0,0,0,0,True,True
42,development,6,hard_p_grb_win,round39_small_hard_V10_M1_Q30_slot02_seed1721447042,ST-K4-P-CORE-HIERARCHICAL,static__round39_small_hard_V10_M1_Q30_slot02_seed1721447042__st-k4-p-core-hierarchical__mip__development_family_a_hierarchical,static-single-tree,82178ffbbb8106c06661fcec8fd57ce7fe63b1fb9b6340b9d85bd269fc013fbe,1800.0,optimal,0.921663128891689,0.9216631288916932,0.921663128891689,True,True,True,False,1.4754327,1.7365987,1.2792533730234692,1.0,1,1,a0bbf90917f19b98414c6be0c6ee745d0656f86ed4b352a00ff250c53601143a,939,192,40,707,4263,21348,980,0.0524535,0.0092164,4,452,0.9216631288916932,0,0,0,0,0,0,0,0,0,True,True
42,development,6,hard_p_grb_win,round39_small_hard_V10_M1_Q30_slot02_seed1721447042,PAIRED-K4,composite__round39_small_hard_V10_M1_Q30_slot02_seed1721447042__paired-k4__mip__development_family_b_base,fixed-external-block-cover,82178ffbbb8106c06661fcec8fd57ce7fe63b1fb9b6340b9d85bd269fc013fbe,per-component,optimal,0.921663128891689,0.9216631288916908,0.921663128891689,True,True,True,False,1.2305586,1.7844975,1.0011334698879606,1.0,2,2,6e7cb4de925aae2935ded791996b7ff6f385c415b9f30d4e4a11ee855e9df650;9f567f7db38ab4b55d6e299e21298b059ba7b96ea2ece4f4f94ad64c6b865e02,1418,376,80,962,6944,38250,980,0.0875697,0.0172918,,,,,,,0,0,0,0,0,0,True,True
42,development,6,hard_p_grb_win,round39_small_hard_V10_M1_Q30_slot02_seed1721447042,PAIRED-K4-FACTORED,composite__round39_small_hard_V10_M1_Q30_slot02_seed1721447042__paired-k4-factored__mip__development_family_b_factored,fixed-external-block-cover,82178ffbbb8106c06661fcec8fd57ce7fe63b1fb9b6340b9d85bd269fc013fbe,per-component,optimal,0.921663128891689,0.9216631288916919,0.921663128891689,True,True,True,False,1.2738630999999998,1.8255576999999998,1.0917042613199581,1.0,2,2,9646f15d2df1084f5e63d2bba515a09fca60882c8a191ddec21201b491581fc6;911c7e9a4ca07bc763dd3ab3491824b2b2a44bc61ab69f3d5c0f53baf0b11edc,1418,376,80,962,7160,39462,548,0.0907696,0.0141457,,,,,,,0,0,0,0,0,0,True,True
42,development,6,hard_p_grb_win,round39_small_hard_V10_M1_Q30_slot02_seed1721447042,C6-SIBLING-CORE,c6__round39_small_hard_V10_M1_Q30_slot02_seed1721447042__sibling-core__development_family_c_base,external-c6,82178ffbbb8106c06661fcec8fd57ce7fe63b1fb9b6340b9d85bd269fc013fbe,1800.0,optimal,0.921663128891689,0.921663128891689,0.921663128891689,True,True,True,False,1.4412456,1.6997036,1.1499275494877275,2.0,3,15,,0,,,,0,0,0,0.3439009,0.06958120000000001,0,0,,,,,0,0,0,0,0,0,True,True
42,development,6,hard_p_grb_win,round39_small_hard_V10_M1_Q30_slot02_seed1721447042,C6-SIBLING-CORE-FACTORED,c6__round39_small_hard_V10_M1_Q30_slot02_seed1721447042__sibling-core-factored__development_family_c_factored,external-c6,82178ffbbb8106c06661fcec8fd57ce7fe63b1fb9b6340b9d85bd269fc013fbe,1800.0,optimal,0.921663128891689,0.921663128891689,0.921663128891689,True,True,True,False,1.5441699,1.8129615,1.1499275494877275,2.0,3,15,,0,,,,0,0,0,0.3869370000000001,0.06246790000000001,0,0,,,,,0,0,0,0,0,0,True,True
42,development,7,hard_p_grb_win,round39_small_hard_V10_M1_Q20_slot01_seed561355351,C6-HGA-FULL-K4,c6__round39_small_hard_V10_M1_Q20_slot01_seed561355351__c6-reference__development_reference,external-c6,82178ffbbb8106c06661fcec8fd57ce7fe63b1fb9b6340b9d85bd269fc013fbe,1800.0,optimal,0.8585174613256055,0.8585174613256055,0.8585174613256055,True,True,True,False,1.4263316,1.8039535,0.989274344317732,2.0,3,17,,0,,,,0,0,0,0.4421596,0.0731409,0,0,,,,,0,0,0,0,0,0,True,True
42,development,7,hard_p_grb_win,round39_small_hard_V10_M1_Q20_slot01_seed561355351,C6-K1-SINGLE,c6__round39_small_hard_V10_M1_Q20_slot01_seed561355351__k1-single-reference__development_k1_reference,external-c6,82178ffbbb8106c06661fcec8fd57ce7fe63b1fb9b6340b9d85bd269fc013fbe,1800.0,optimal,0.8585174613256055,0.8585174613256094,0.8585174613256055,True,True,True,False,1.0236302,1.4152375,0.849163151506068,1.0,1,2,,0,,,,0,0,0,0.0403004,0.0052,0,0,,,,,0,0,0,0,0,0,True,True
42,development,7,hard_p_grb_win,round39_small_hard_V10_M1_Q20_slot01_seed561355351,EXTERNAL-K2-FIXED,composite__round39_small_hard_V10_M1_Q20_slot01_seed561355351__external-k2-fixed__mip__development_same_k,fixed-external-block-cover,82178ffbbb8106c06661fcec8fd57ce7fe63b1fb9b6340b9d85bd269fc013fbe,per-component,optimal,0.8585174613256055,0.8585174613256084,0.8585174613256055,True,True,True,False,0.6933758,1.3820158999999999,0.47959180149195757,1.0,2,2,520172608f4fe589fcf5bff891e3f183bf0c6baa99330886717344dfaa4d9b90;a2afdeaf19641a9f0454ea456044867915ca4c0ca25e314bea88f76d82c9f926,1166,368,80,718,6060,35787,490,0.07194539999999999,0.013176,,,,,,,0,0,0,0,0,0,True,True
42,development,7,hard_p_grb_win,round39_small_hard_V10_M1_Q20_slot01_seed561355351,ST-K2-P-CORE,static__round39_small_hard_V10_M1_Q20_slot01_seed561355351__st-k2-p-core-reference__mip__development_same_k,static-single-tree,82178ffbbb8106c06661fcec8fd57ce7fe63b1fb9b6340b9d85bd269fc013fbe,1800.0,optimal,0.8585174613256055,0.8585174613256072,0.8585174613256055,True,True,True,False,0.6339372999999999,1.0290019,0.5073573214435362,1.0,1,1,5c600751e9ca9e7dc326c8a8400650c0f7acca32cf29a6c63ad70b47c3280d6b,691,185,40,466,3403,18895,490,0.069033,0.0094048,2,214,0.8585174613256072,1286,467,6783,0,0,0,0,0,0,True,True
42,development,7,hard_p_grb_win,round39_small_hard_V10_M1_Q20_slot01_seed561355351,ST-K4-P-CORE,static__round39_small_hard_V10_M1_Q20_slot01_seed561355351__st-k4-p-core__mip__development_family_a_base,static-single-tree,82178ffbbb8106c06661fcec8fd57ce7fe63b1fb9b6340b9d85bd269fc013fbe,1800.0,optimal,0.8585174613256055,0.8585174613256047,0.8585174613256055,True,True,True,False,1.3222984000000002,1.6953328,1.0605524433761788,1.0,1,1,13026f86d6c171d68a49fb61c1a6455b461b1c3ff49fc704be5f022871774b4a,907,187,40,680,4149,21175,980,0.0570016,0.0096293,4,428,0.8585174613256047,1758,586,9166,0,0,0,0,0,0,True,True
42,development,7,hard_p_grb_win,round39_small_hard_V10_M1_Q20_slot01_seed561355351,ST-K4-P-CORE-HIERARCHICAL,static__round39_small_hard_V10_M1_Q20_slot01_seed561355351__st-k4-p-core-hierarchical__mip__development_family_a_hierarchical,static-single-tree,82178ffbbb8106c06661fcec8fd57ce7fe63b1fb9b6340b9d85bd269fc013fbe,1800.0,optimal,0.8585174613256055,0.8585174613256086,0.8585174613256055,True,True,True,False,1.0789548,1.4260889,1.0383774696081598,41.0,1,1,c889d21e753b79e14a8bac6cce5217686c7dbd284e8ba323c87ab456d6939a4d,909,189,40,680,4152,21183,980,0.0576627,0.0099839,4,428,0.8585174613256086,0,0,0,0,0,0,0,0,0,True,True
42,development,7,hard_p_grb_win,round39_small_hard_V10_M1_Q20_slot01_seed561355351,PAIRED-K4,composite__round39_small_hard_V10_M1_Q20_slot01_seed561355351__paired-k4__mip__development_family_b_base,fixed-external-block-cover,82178ffbbb8106c06661fcec8fd57ce7fe63b1fb9b6340b9d85bd269fc013fbe,per-component,optimal,0.8585174613256055,0.8585174613256048,0.8585174613256055,True,True,True,False,1.2308231,1.9646178,0.8847868842199967,1.0,2,2,c7ecf5f1aaedd33710e3dd5e421dde4401f8f67dde6fcbc5bc40de67f32e518a;82488bdf3b0a711cda3332a97b851fdbca8a17162025876b31774154582a729f,1382,370,80,932,6806,38067,980,0.0931984,0.017602800000000002,,,,,,,0,0,0,0,0,0,True,True
42,development,7,hard_p_grb_win,round39_small_hard_V10_M1_Q20_slot01_seed561355351,PAIRED-K4-FACTORED,composite__round39_small_hard_V10_M1_Q20_slot01_seed561355351__paired-k4-factored__mip__development_family_b_factored,fixed-external-block-cover,82178ffbbb8106c06661fcec8fd57ce7fe63b1fb9b6340b9d85bd269fc013fbe,per-component,optimal,0.8585174613256055,0.8585174613256085,0.8585174613256055,True,True,True,False,0.9788574000000001,1.6967022,0.7185152293362876,1.0,2,2,72a5d83471a5338840e121dc65adbe1012f8781a84635a55edbc6068818fe00b;61b43413df252b36c81326fd9ac9f21196f5533c90bfcc1a2bcf614e71058cfb,1382,370,80,932,7018,39161,556,0.0947476,0.0158069,,,,,,,0,0,0,0,0,0,True,True
42,development,7,hard_p_grb_win,round39_small_hard_V10_M1_Q20_slot01_seed561355351,C6-SIBLING-CORE,c6__round39_small_hard_V10_M1_Q20_slot01_seed561355351__sibling-core__development_family_c_base,external-c6,82178ffbbb8106c06661fcec8fd57ce7fe63b1fb9b6340b9d85bd269fc013fbe,1800.0,optimal,0.8585174613256055,0.8585174613256055,0.8585174613256055,True,True,True,False,1.4273293,1.7748274,0.989274344317732,2.0,3,17,,0,,,,0,0,0,0.43578169999999994,0.07327579999999999,0,0,,,,,0,0,0,0,0,0,True,True
42,development,7,hard_p_grb_win,round39_small_hard_V10_M1_Q20_slot01_seed561355351,C6-SIBLING-CORE-FACTORED,c6__round39_small_hard_V10_M1_Q20_slot01_seed561355351__sibling-core-factored__development_family_c_factored,external-c6,82178ffbbb8106c06661fcec8fd57ce7fe63b1fb9b6340b9d85bd269fc013fbe,1800.0,optimal,0.8585174613256055,0.8585174613256055,0.8585174613256055,True,True,True,False,1.5074742,1.9041717,0.989274344317732,2.0,3,17,,0,,,,0,0,0,0.4652011,0.07829229999999998,0,0,,,,,0,0,0,0,0,0,True,True
42,development,8,numerical_fail_closed_endpoint,round39_small_hard_V12_M3_Q20_slot07_seed621538683,C6-HGA-FULL-K4,c6__round39_small_hard_V12_M3_Q20_slot07_seed621538683__c6-reference__development_reference,external-c6,82178ffbbb8106c06661fcec8fd57ce7fe63b1fb9b6340b9d85bd269fc013fbe,1800.0,round31_c6_external_gini_tree_not_certified,0.6471164334555021,0.6471162753807069,0.6471164334555021,False,True,True,False,74.5499406,76.8352415,138.4451303784979,2687.0,7,19,,0,,,,0,0,0,2.4309510999999997,0.5045522,0,0,,,,,0,0,0,0,0,0,True,True
42,development,8,numerical_fail_closed_endpoint,round39_small_hard_V12_M3_Q20_slot07_seed621538683,C6-K1-SINGLE,c6__round39_small_hard_V12_M3_Q20_slot07_seed621538683__k1-single-reference__development_k1_reference,external-c6,82178ffbbb8106c06661fcec8fd57ce7fe63b1fb9b6340b9d85bd269fc013fbe,1800.0,round31_c6_external_gini_tree_not_certified,0.6471164334555021,0.6471163029866588,0.6471164334555021,False,True,True,False,95.7221945,98.042584,187.35975806230462,5573.0,1,2,,0,,,,0,0,0,0.2202233,0.0427592,0,0,,,,,0,0,0,0,0,0,True,True
42,development,8,numerical_fail_closed_endpoint,round39_small_hard_V12_M3_Q20_slot07_seed621538683,EXTERNAL-K2-FIXED,composite__round39_small_hard_V12_M3_Q20_slot07_seed621538683__external-k2-fixed__mip__development_same_k,fixed-external-block-cover,82178ffbbb8106c06661fcec8fd57ce7fe63b1fb9b6340b9d85bd269fc013fbe,per-component,optimal,0.6471164334555021,0.6471164037658762,0.6471164334555021,True,True,True,False,66.2649017,70.6777574,126.15975913495933,2302.0,2,2,c8dfb7636c80e4240c7986bd2cabf0fdc162a88ce0b8062e653566876303b6f7;501df27fcba82ec5ade1541adbee3a17709eb918eccac46d419b31b85a6d7adb,3080,1216,240,1624,34116,336567,704,0.427775,0.0912617,,,,,,,0,0,0,0,0,0,True,True
42,development,8,numerical_fail_closed_endpoint,round39_small_hard_V12_M3_Q20_slot07_seed621538683,ST-K2-P-CORE,static__round39_small_hard_V12_M3_Q20_slot07_seed621538683__st-k2-p-core-reference__mip__development_same_k,static-single-tree,82178ffbbb8106c06661fcec8fd57ce7fe63b1fb9b6340b9d85bd269fc013fbe,1800.0,round41_static_segmented_failed,0.6471164334555021,0.6471162088398058,0.6471164334555021,False,True,True,False,82.16373920000001,84.3510643,161.62866410135618,3158.0,1,1,7cf2305e8826ec6678222d6e4ca53f72abec9c490b097e28e1843380811255cb,1676,609,120,947,17529,169548,704,0.2286581,0.0700341,2,270,0.6471162088398058,7284,1523,82838,0,0,0,0,0,0,True,True
42,development,8,numerical_fail_closed_endpoint,round39_small_hard_V12_M3_Q20_slot07_seed621538683,ST-K4-P-CORE,static__round39_small_hard_V12_M3_Q20_slot07_seed621538683__st-k4-p-core__mip__development_family_a_base,static-single-tree,82178ffbbb8106c06661fcec8fd57ce7fe63b1fb9b6340b9d85bd269fc013fbe,1800.0,optimal,0.6471164334555021,0.647116433455501,0.6471164334555021,True,True,True,False,107.7076143,110.0207091,217.40471977015682,2337.0,1,1,bb5a3f595c356fb57cc683d431c911fc4d19e1da321b4fbfea843c4f3ff25c63,1948,611,120,1217,18471,172426,1409,0.2435752,0.0496122,4,540,0.647116433455501,8429,1828,89168,0,0,0,0,0,0,True,True
42,development,8,numerical_fail_closed_endpoint,round39_small_hard_V12_M3_Q20_slot07_seed621538683,ST-K4-P-CORE-HIERARCHICAL,static__round39_small_hard_V12_M3_Q20_slot07_seed621538683__st-k4-p-core-hierarchical__mip__development_family_a_hierarchical,static-single-tree,82178ffbbb8106c06661fcec8fd57ce7fe63b1fb9b6340b9d85bd269fc013fbe,1800.0,optimal,0.6471164334555021,0.6471164334555018,0.6471164334555021,True,True,True,False,112.5117115,114.80118,218.1614055489304,2789.0,1,1,a20c7cca60479706664ac48f86acd2aacabb40013b8d3aa0494d2a02effcf9bc,1950,613,120,1217,18474,172434,1409,0.2439634,0.0483109,4,540,0.6471164334555018,0,0,0,0,0,0,0,0,0,True,True
42,development,8,numerical_fail_closed_endpoint,round39_small_hard_V12_M3_Q20_slot07_seed621538683,PAIRED-K4,composite__round39_small_hard_V12_M3_Q20_slot07_seed621538683__paired-k4__mip__development_family_b_base,fixed-external-block-cover,82178ffbbb8106c06661fcec8fd57ce7fe63b1fb9b6340b9d85bd269fc013fbe,per-component,optimal,0.6471164334555021,0.6471163458106374,0.6471164334555021,True,True,True,False,79.09795510000001,83.6861718,142.07515703750022,2212.0,2,2,411f8bd9c4eb903856fc5e227730a62203c2030282c122249cfe7d6074fdd8a0;744e971e58b5b46c9f475e8f6365d26fdb8fbec3feb60bf1e01d283228e0c746,3352,1218,240,1894,35058,339445,1409,0.49614919999999996,0.1003539,,,,,,,0,0,0,0,0,0,True,True
42,development,8,numerical_fail_closed_endpoint,round39_small_hard_V12_M3_Q20_slot07_seed621538683,PAIRED-K4-FACTORED,composite__round39_small_hard_V12_M3_Q20_slot07_seed621538683__paired-k4-factored__mip__development_family_b_factored,fixed-external-block-cover,82178ffbbb8106c06661fcec8fd57ce7fe63b1fb9b6340b9d85bd269fc013fbe,per-component,optimal,0.6471164334555021,0.6471164334555,0.6471164334555021,True,True,True,False,80.96362780000001,85.4616984,151.38711084707518,2641.0,2,2,046807f61f86f8dfbdb2871e17178cc35b071ea989c8159f702636ec5a24ec32;12a0caca805841d32eeec9d2f2617f82bf3d66f5f10a1b282947443a95730ba2,3352,1218,240,1894,35358,340984,809,0.48718549999999994,0.09837989999999999,,,,,,,0,0,0,0,0,0,True,True
42,development,8,numerical_fail_closed_endpoint,round39_small_hard_V12_M3_Q20_slot07_seed621538683,C6-SIBLING-CORE,c6__round39_small_hard_V12_M3_Q20_slot07_seed621538683__sibling-core__development_family_c_base,external-c6,82178ffbbb8106c06661fcec8fd57ce7fe63b1fb9b6340b9d85bd269fc013fbe,1800.0,optimal,0.6471164334555021,0.6471163458106374,0.6471164334555021,True,True,True,False,82.6758947,84.9719138,151.3938073288814,2215.0,3,17,411f8bd9c4eb903856fc5e227730a62203c2030282c122249cfe7d6074fdd8a0;744e971e58b5b46c9f475e8f6365d26fdb8fbec3feb60bf1e01d283228e0c746,3352,,,,36467,353472,1409,2.8735293,0.5930055000000001,4,540,,,,,2,2,4,2,0,0,True,True
