bucket_name,variant,budget_seconds,elapsed_seconds,valid_bound_available,best_bound,incumbent_available,incumbent,gap_to_cutoff,node_count,node_delta_since_last_checkpoint,last_bound_improvement_time,number_of_improvements,worker_responsiveness,memory,progress_source
dominant_k4,static_tailored_compact_bc,3600,2700.7430735,True,0.0487233640003,true,1e+75,0.000429178664445,70458,1458,570.155765,16,progress_trace_present,,cplex_native_callback_info
dominant_k4,static_tailored_compact_bc,3600,2730.7584677,True,0.0487233640003,true,1e+75,0.000429178664445,71938,1480,570.155765,16,progress_trace_present,,cplex_native_callback_info
dominant_k4,static_tailored_compact_bc,3600,2760.7614065,True,0.0487233640003,true,1e+75,0.000429178664445,73985,2047,570.155765,16,progress_trace_present,,cplex_native_callback_info
dominant_k4,static_tailored_compact_bc,3600,2790.7761581,True,0.0487233640003,true,1e+75,0.000429178664445,75489,1504,570.155765,16,progress_trace_present,,cplex_native_callback_info
dominant_k4,static_tailored_compact_bc,3600,2820.7800423,True,0.0487233640003,true,1e+75,0.000429178664445,77406,1917,570.155765,16,progress_trace_present,,cplex_native_callback_info
dominant_k4,static_tailored_compact_bc,3600,2850.7871707,True,0.0487233640003,true,1e+75,0.000429178664429,78385,979,570.155765,16,progress_trace_present,,cplex_native_callback_info
dominant_k4,static_tailored_compact_bc,3600,2880.7924267,True,0.0487233640003,true,1e+75,0.000429178664445,79610,1225,570.155765,16,progress_trace_present,,cplex_native_callback_info
dominant_k4,static_tailored_compact_bc,3600,2910.7954194,True,0.0487233640003,true,1e+75,0.000429178664445,81774,2164,570.155765,16,progress_trace_present,,cplex_native_callback_info
dominant_k4,static_tailored_compact_bc,3600,2940.8029982,True,0.0487233640003,true,1e+75,0.000429178664445,83479,1705,570.155765,16,progress_trace_present,,cplex_native_callback_info
dominant_k4,static_tailored_compact_bc,3600,2970.8093448,True,0.0487233640003,true,1e+75,0.000429178664445,85659,2180,570.155765,16,progress_trace_present,,cplex_native_callback_info
dominant_k4,static_tailored_compact_bc,3600,3000.8195414,True,0.0487233640003,true,1e+75,0.000429178664445,88138,2479,570.155765,16,progress_trace_present,,cplex_native_callback_info
dominant_k4,static_tailored_compact_bc,3600,3030.8224323,True,0.0487233640003,true,1e+75,0.000429178664445,89926,1788,570.155765,16,progress_trace_present,,cplex_native_callback_info
dominant_k4,static_tailored_compact_bc,3600,3060.8316031,True,0.0487233640003,true,1e+75,0.000429178664445,92636,2710,570.155765,16,progress_trace_present,,cplex_native_callback_info
dominant_k4,static_tailored_compact_bc,3600,3090.8463515,True,0.0487233640003,true,1e+75,0.000429178664445,94585,1949,570.155765,16,progress_trace_present,,cplex_native_callback_info
dominant_k4,static_tailored_compact_bc,3600,3120.8491354,True,0.0487233640003,true,1e+75,0.000429178664445,96934,2349,570.155765,16,progress_trace_present,,cplex_native_callback_info
dominant_k4,static_tailored_compact_bc,3600,3150.8603698,True,0.0487233640003,true,1e+75,0.000429178664397,99494,2560,570.155765,16,progress_trace_present,,cplex_native_callback_info
dominant_k4,static_tailored_compact_bc,3600,3180.8639508,True,0.0487268266662,true,1e+75,0.000425715998511,100279,785,3180.8639508,17,progress_trace_present,,cplex_native_callback_info
dominant_k4,static_tailored_compact_bc,3600,3210.8740701,True,0.0487638722254,true,1e+75,0.000388670439282,102381,2102,3210.8740701,18,progress_trace_present,,cplex_native_callback_info
dominant_k4,static_tailored_compact_bc,3600,3240.8747088,True,0.0487638722254,true,1e+75,0.000388670439282,105261,2880,3210.8740701,18,progress_trace_present,,cplex_native_callback_info
dominant_k4,static_tailored_compact_bc,3600,3270.8867138,True,0.0487638722254,true,1e+75,0.000388670439282,106194,933,3210.8740701,18,progress_trace_present,,cplex_native_callback_info
dominant_k4,static_tailored_compact_bc,3600,3300.8971545,True,0.0487638722254,true,1e+75,0.000388670439282,107213,1019,3210.8740701,18,progress_trace_present,,cplex_native_callback_info
dominant_k4,static_tailored_compact_bc,3600,3330.91277,True,0.0487638722254,true,1e+75,0.000388670439282,107937,724,3210.8740701,18,progress_trace_present,,cplex_native_callback_info
dominant_k4,static_tailored_compact_bc,3600,3360.9172081,True,0.0487638722254,true,1e+75,0.000388670439282,109087,1150,3210.8740701,18,progress_trace_present,,cplex_native_callback_info
dominant_k4,static_tailored_compact_bc,3600,3390.9221857,True,0.0487638722254,true,1e+75,0.000388670439282,111161,2074,3210.8740701,18,progress_trace_present,,cplex_native_callback_info
dominant_k4,static_tailored_compact_bc,3600,3420.9300261,True,0.0487638722254,true,1e+75,0.000388670439282,112825,1664,3210.8740701,18,progress_trace_present,,cplex_native_callback_info
dominant_k4,static_tailored_compact_bc,3600,3450.9329236,True,0.0487638722254,true,1e+75,0.000388670439282,114508,1683,3210.8740701,18,progress_trace_present,,cplex_native_callback_info
dominant_k4,static_tailored_compact_bc,3600,3480.9398152,True,0.0487638722254,true,1e+75,0.000388670439282,116170,1662,3210.8740701,18,progress_trace_present,,cplex_native_callback_info
dominant_k4,static_tailored_compact_bc,3600,3510.9407697,True,0.0487638722254,true,1e+75,0.000388670439282,118555,2385,3210.8740701,18,progress_trace_present,,cplex_native_callback_info
dominant_k4,static_tailored_compact_bc,3600,3540.9479439,True,0.0487638722254,true,1e+75,0.000388670439282,120530,1975,3210.8740701,18,progress_trace_present,,cplex_native_callback_info
dominant_k4,static_tailored_compact_bc,3600,3570.9605994,True,0.0487638722254,true,1e+75,0.000388670439282,122081,1551,3210.8740701,18,progress_trace_present,,cplex_native_callback_info
dominant_k4,static_tailored_compact_bc,3600,3600.9724706,True,0.0487638722254,true,1e+75,0.000388670439282,123790,1709,3210.8740701,18,progress_trace_present,,cplex_native_callback_info
dominant_k4,current_best_new_combined_paper_safe,3600,0.0003235,True,0.0,false,0,0,0,0,0.0003235,1,progress_trace_present,,heartbeat_activity_only
dominant_k4,current_best_new_combined_paper_safe,3600,30.0038533,True,0.0442189022238,true,1e+75,0.00493364044092,796,796,30.0038533,2,progress_trace_present,,cplex_native_callback_info
dominant_k4,current_best_new_combined_paper_safe,3600,60.0051113,True,0.0449505755356,true,1e+75,0.00420196712907,1875,1079,60.0051113,3,progress_trace_present,,cplex_native_callback_info
dominant_k4,current_best_new_combined_paper_safe,3600,90.0110949,True,0.0455832089112,true,1e+75,0.00356933375348,3301,1426,90.0110949,4,progress_trace_present,,cplex_native_callback_info
dominant_k4,current_best_new_combined_paper_safe,3600,120.0122219,True,0.0459640873525,true,1e+75,0.00318845531216,4488,1187,120.0122219,5,progress_trace_present,,cplex_native_callback_info
dominant_k4,current_best_new_combined_paper_safe,3600,150.0178785,True,0.0462408233785,true,1e+75,0.00291171928621,5434,946,150.0178785,6,progress_trace_present,,cplex_native_callback_info
dominant_k4,current_best_new_combined_paper_safe,3600,180.0264616,True,0.0465286402712,true,1e+75,0.00262390239346,6687,1253,180.0264616,7,progress_trace_present,,cplex_native_callback_info
dominant_k4,current_best_new_combined_paper_safe,3600,210.027359,True,0.0467642467903,true,1e+75,0.00238829587439,7762,1075,210.027359,8,progress_trace_present,,cplex_native_callback_info
dominant_k4,current_best_new_combined_paper_safe,3600,240.0277624,True,0.0469218115303,true,1e+75,0.00223073113444,8757,995,240.0277624,9,progress_trace_present,,cplex_native_callback_info
dominant_k4,current_best_new_combined_paper_safe,3600,270.0306525,True,0.0470962519477,true,1e+75,0.00205629071704,9896,1139,270.0306525,10,progress_trace_present,,cplex_native_callback_info
dominant_k4,current_best_new_combined_paper_safe,3600,300.0360248,True,0.047307918946,true,1e+75,0.00184462371872,11054,1158,300.0360248,11,progress_trace_present,,cplex_native_callback_info
dominant_k4,current_best_new_combined_paper_safe,3600,330.0483156,True,0.0475114489197,true,1e+75,0.00164109374497,12202,1148,330.0483156,12,progress_trace_present,,cplex_native_callback_info
dominant_k4,current_best_new_combined_paper_safe,3600,360.0567414,True,0.0476482711366,true,1e+75,0.00150427152815,13133,931,360.0567414,13,progress_trace_present,,cplex_native_callback_info
dominant_k4,current_best_new_combined_paper_safe,3600,390.0642193,True,0.0477871688672,true,1e+75,0.00136537379748,14086,953,390.0642193,14,progress_trace_present,,cplex_native_callback_info
dominant_k4,current_best_new_combined_paper_safe,3600,420.06882,True,0.0478883919277,true,1e+75,0.00126415073702,15005,919,420.06882,15,progress_trace_present,,cplex_native_callback_info
dominant_k4,current_best_new_combined_paper_safe,3600,450.0708273,True,0.0479748869238,true,1e+75,0.00117765574093,15707,702,450.0708273,16,progress_trace_present,,cplex_native_callback_info
dominant_k4,current_best_new_combined_paper_safe,3600,480.0707817,True,0.0480887700458,true,1e+75,0.00106377261886,16676,969,480.0707817,17,progress_trace_present,,cplex_native_callback_info
dominant_k4,current_best_new_combined_paper_safe,3600,510.0850522,True,0.0481888704549,true,1e+75,0.000963672209763,17529,853,510.0850522,18,progress_trace_present,,cplex_native_callback_info
dominant_k4,current_best_new_combined_paper_safe,3600,540.0877698,True,0.0482730976853,true,1e+75,0.000879444979351,18310,781,540.0877698,19,progress_trace_present,,cplex_native_callback_info
dominant_k4,current_best_new_combined_paper_safe,3600,570.0969458,True,0.0483490102648,true,1e+75,0.000803532399889,19051,741,570.0969458,20,progress_trace_present,,cplex_native_callback_info
dominant_k4,current_best_new_combined_paper_safe,3600,600.1061862,True,0.048388162834,true,1e+75,0.000764379830683,19718,667,600.1061862,21,progress_trace_present,,cplex_native_callback_info
dominant_k4,current_best_new_combined_paper_safe,3600,630.1113855,True,0.048388162834,true,1e+75,0.000764379830683,20222,504,600.1061862,21,progress_trace_present,,cplex_native_callback_info
dominant_k4,current_best_new_combined_paper_safe,3600,660.1155853,True,0.048388162834,true,1e+75,0.000764379830683,20764,542,600.1061862,21,progress_trace_present,,cplex_native_callback_info
dominant_k4,current_best_new_combined_paper_safe,3600,690.1288448,True,0.048388162834,true,1e+75,0.000764379830683,21483,719,600.1061862,21,progress_trace_present,,cplex_native_callback_info
dominant_k4,current_best_new_combined_paper_safe,3600,720.1333024,True,0.048388162834,true,1e+75,0.000764379830683,22072,589,600.1061862,21,progress_trace_present,,cplex_native_callback_info
dominant_k4,current_best_new_combined_paper_safe,3600,750.1338789,True,0.048388162834,true,1e+75,0.000764379830683,23256,1184,600.1061862,21,progress_trace_present,,cplex_native_callback_info
dominant_k4,current_best_new_combined_paper_safe,3600,780.1435802,True,0.048388162834,true,1e+75,0.000764379830683,23772,516,600.1061862,21,progress_trace_present,,cplex_native_callback_info
dominant_k4,current_best_new_combined_paper_safe,3600,810.148004,True,0.048388162834,true,1e+75,0.000764379830683,24732,960,600.1061862,21,progress_trace_present,,cplex_native_callback_info
dominant_k4,current_best_new_combined_paper_safe,3600,840.157427,True,0.048388162834,true,1e+75,0.000764379830683,25592,860,600.1061862,21,progress_trace_present,,cplex_native_callback_info
dominant_k4,current_best_new_combined_paper_safe,3600,870.1642158,True,0.048388162834,true,1e+75,0.000764379830683,27112,1520,600.1061862,21,progress_trace_present,,cplex_native_callback_info
dominant_k4,current_best_new_combined_paper_safe,3600,900.1737717,True,0.048388162834,true,1e+75,0.000764379830683,29161,2049,600.1061862,21,progress_trace_present,,cplex_native_callback_info
dominant_k4,current_best_new_combined_paper_safe,3600,930.187213,True,0.0484225889633,true,1e+75,0.00072995370143,29659,498,930.187213,22,progress_trace_present,,cplex_native_callback_info
dominant_k4,current_best_new_combined_paper_safe,3600,960.198131,True,0.0484763737595,true,1e+75,0.000676168905187,30058,399,960.198131,23,progress_trace_present,,cplex_native_callback_info
dominant_k4,current_best_new_combined_paper_safe,3600,990.2023971,True,0.0485178558075,true,1e+75,0.000634686857237,30422,364,990.2023971,24,progress_trace_present,,cplex_native_callback_info
dominant_k4,current_best_new_combined_paper_safe,3600,1020.2025745,True,0.0485829043309,true,1e+75,0.000569638333766,30981,559,1020.2025745,25,progress_trace_present,,cplex_native_callback_info
dominant_k4,current_best_new_combined_paper_safe,3600,1050.2122299,True,0.0486444075481,true,1e+75,0.00050813511662,31406,425,1050.2122299,26,progress_trace_present,,cplex_native_callback_info
dominant_k4,current_best_new_combined_paper_safe,3600,1080.2201917,True,0.0486978521855,true,1e+75,0.000454690479163,31830,424,1080.2201917,27,progress_trace_present,,cplex_native_callback_info
dominant_k4,current_best_new_combined_paper_safe,3600,1110.2232949,True,0.0487233640003,true,1e+75,0.000429178664425,33004,1174,1110.2232949,28,progress_trace_present,,cplex_native_callback_info
dominant_k4,current_best_new_combined_paper_safe,3600,1140.2305839,True,0.0487233640003,true,1e+75,0.000429178664425,35431,2427,1110.2232949,28,progress_trace_present,,cplex_native_callback_info
dominant_k4,current_best_new_combined_paper_safe,3600,1170.2387663,True,0.0487233640003,true,1e+75,0.000429178664425,37745,2314,1110.2232949,28,progress_trace_present,,cplex_native_callback_info
dominant_k4,current_best_new_combined_paper_safe,3600,1200.25108,True,0.0487233640003,true,1e+75,0.000429178664425,39088,1343,1110.2232949,28,progress_trace_present,,cplex_native_callback_info
dominant_k4,current_best_new_combined_paper_safe,3600,1230.2575422,True,0.0487233640003,true,1e+75,0.000429178664425,40961,1873,1110.2232949,28,progress_trace_present,,cplex_native_callback_info
dominant_k4,current_best_new_combined_paper_safe,3600,1260.2644875,True,0.0487233640003,true,1e+75,0.000429178664425,42780,1819,1110.2232949,28,progress_trace_present,,cplex_native_callback_info
dominant_k4,current_best_new_combined_paper_safe,3600,1290.2677571,True,0.0487233640003,true,1e+75,0.000429178664425,44684,1904,1110.2232949,28,progress_trace_present,,cplex_native_callback_info
dominant_k4,current_best_new_combined_paper_safe,3600,1320.2752767,True,0.0487233640003,true,1e+75,0.000429178664425,47563,2879,1110.2232949,28,progress_trace_present,,cplex_native_callback_info
dominant_k4,current_best_new_combined_paper_safe,3600,1350.2768528,True,0.0487233640003,true,1e+75,0.000429178664425,49939,2376,1110.2232949,28,progress_trace_present,,cplex_native_callback_info
dominant_k4,current_best_new_combined_paper_safe,3600,1380.2889211,True,0.0487233640003,true,1e+75,0.000429178664425,51387,1448,1110.2232949,28,progress_trace_present,,cplex_native_callback_info
dominant_k4,current_best_new_combined_paper_safe,3600,1410.2920265,True,0.0487233640003,true,1e+75,0.000429178664425,52656,1269,1110.2232949,28,progress_trace_present,,cplex_native_callback_info
dominant_k4,current_best_new_combined_paper_safe,3600,1440.3011646,True,0.0487233640003,true,1e+75,0.000429178664425,54607,1951,1110.2232949,28,progress_trace_present,,cplex_native_callback_info
dominant_k4,current_best_new_combined_paper_safe,3600,1470.309447,True,0.0487233640003,true,1e+75,0.000429178664425,55861,1254,1110.2232949,28,progress_trace_present,,cplex_native_callback_info
dominant_k4,current_best_new_combined_paper_safe,3600,1500.3100908,True,0.0487233640003,true,1e+75,0.000429178664425,57470,1609,1110.2232949,28,progress_trace_present,,cplex_native_callback_info
dominant_k4,current_best_new_combined_paper_safe,3600,1530.3201316,True,0.0487233640003,true,1e+75,0.000429178664425,58808,1338,1110.2232949,28,progress_trace_present,,cplex_native_callback_info
dominant_k4,current_best_new_combined_paper_safe,3600,1560.3312025,True,0.0487233640003,true,1e+75,0.000429178664425,60206,1398,1110.2232949,28,progress_trace_present,,cplex_native_callback_info
dominant_k4,current_best_new_combined_paper_safe,3600,1590.3429637,True,0.0487233640003,true,1e+75,0.000429178664425,62099,1893,1110.2232949,28,progress_trace_present,,cplex_native_callback_info
dominant_k4,current_best_new_combined_paper_safe,3600,1620.3471777,True,0.0487233640003,true,1e+75,0.000429178664425,63962,1863,1110.2232949,28,progress_trace_present,,cplex_native_callback_info
dominant_k4,current_best_new_combined_paper_safe,3600,1650.3488179,True,0.0487233640003,true,1e+75,0.000429178664425,65801,1839,1110.2232949,28,progress_trace_present,,cplex_native_callback_info
dominant_k4,current_best_new_combined_paper_safe,3600,1680.35194,True,0.0487233640003,true,1e+75,0.000429178664425,67308,1507,1110.2232949,28,progress_trace_present,,cplex_native_callback_info
dominant_k4,current_best_new_combined_paper_safe,3600,1710.355812,True,0.0487233640003,true,1e+75,0.000429178664425,68769,1461,1110.2232949,28,progress_trace_present,,cplex_native_callback_info
dominant_k4,current_best_new_combined_paper_safe,3600,1740.3576982,True,0.0487233640003,true,1e+75,0.000429178664425,70229,1460,1110.2232949,28,progress_trace_present,,cplex_native_callback_info
dominant_k4,current_best_new_combined_paper_safe,3600,1770.3632728,True,0.0487233640003,true,1e+75,0.000429178664425,71698,1469,1110.2232949,28,progress_trace_present,,cplex_native_callback_info
dominant_k4,current_best_new_combined_paper_safe,3600,1800.3753004,True,0.0487233640003,true,1e+75,0.000429178664425,73226,1528,1110.2232949,28,progress_trace_present,,cplex_native_callback_info
dominant_k4,current_best_new_combined_paper_safe,3600,1830.3762607,True,0.0487233640003,true,1e+75,0.000429178664425,75078,1852,1110.2232949,28,progress_trace_present,,cplex_native_callback_info
dominant_k4,current_best_new_combined_paper_safe,3600,1860.3808063,True,0.0487233640003,true,1e+75,0.000429178664425,76347,1269,1110.2232949,28,progress_trace_present,,cplex_native_callback_info
dominant_k4,current_best_new_combined_paper_safe,3600,1890.3930799,True,0.0487233640003,true,1e+75,0.000429178664425,78569,2222,1110.2232949,28,progress_trace_present,,cplex_native_callback_info
dominant_k4,current_best_new_combined_paper_safe,3600,1920.3990072,True,0.0487233640003,true,1e+75,0.000429178664425,79872,1303,1110.2232949,28,progress_trace_present,,cplex_native_callback_info
dominant_k4,current_best_new_combined_paper_safe,3600,1950.4017946,True,0.0487233640003,true,1e+75,0.000429178664425,81164,1292,1110.2232949,28,progress_trace_present,,cplex_native_callback_info
dominant_k4,current_best_new_combined_paper_safe,3600,1980.4033261,True,0.0487233640003,true,1e+75,0.000429178664425,82343,1179,1110.2232949,28,progress_trace_present,,cplex_native_callback_info
dominant_k4,current_best_new_combined_paper_safe,3600,2010.4146253,True,0.0487233640003,true,1e+75,0.000429178664425,83631,1288,1110.2232949,28,progress_trace_present,,cplex_native_callback_info
dominant_k4,current_best_new_combined_paper_safe,3600,2040.4142772,True,0.0487233640003,true,1e+75,0.000429178664425,84900,1269,1110.2232949,28,progress_trace_present,,cplex_native_callback_info
dominant_k4,current_best_new_combined_paper_safe,3600,2070.4269975,True,0.0487233640003,true,1e+75,0.000429178664425,86291,1391,1110.2232949,28,progress_trace_present,,cplex_native_callback_info
dominant_k4,current_best_new_combined_paper_safe,3600,2100.4391172,True,0.0487233640003,true,1e+75,0.000429178664425,87936,1645,1110.2232949,28,progress_trace_present,,cplex_native_callback_info
dominant_k4,current_best_new_combined_paper_safe,3600,2130.4446676,True,0.0487233640003,true,1e+75,0.000429178664425,89965,2029,1110.2232949,28,progress_trace_present,,cplex_native_callback_info
dominant_k4,current_best_new_combined_paper_safe,3600,2160.456993,True,0.0487233640003,true,1e+75,0.000429178664425,91567,1602,1110.2232949,28,progress_trace_present,,cplex_native_callback_info
dominant_k4,current_best_new_combined_paper_safe,3600,2190.4618193,True,0.0487233640003,true,1e+75,0.000429178664425,93959,2392,1110.2232949,28,progress_trace_present,,cplex_native_callback_info
dominant_k4,current_best_new_combined_paper_safe,3600,2220.4731174,True,0.0487233640003,true,1e+75,0.000429178664425,96344,2385,1110.2232949,28,progress_trace_present,,cplex_native_callback_info
dominant_k4,current_best_new_combined_paper_safe,3600,2250.4837047,True,0.0487233640003,true,1e+75,0.000429178664425,98501,2157,1110.2232949,28,progress_trace_present,,cplex_native_callback_info
dominant_k4,current_best_new_combined_paper_safe,3600,2280.4973206,True,0.0487233640003,true,1e+75,0.000429178664425,100992,2491,1110.2232949,28,progress_trace_present,,cplex_native_callback_info
dominant_k4,current_best_new_combined_paper_safe,3600,2310.4977339,True,0.0487233640003,true,1e+75,0.000429178664425,102655,1663,1110.2232949,28,progress_trace_present,,cplex_native_callback_info
dominant_k4,current_best_new_combined_paper_safe,3600,2340.5045367,True,0.0487233640003,true,1e+75,0.000429178664425,104185,1530,1110.2232949,28,progress_trace_present,,cplex_native_callback_info
dominant_k4,current_best_new_combined_paper_safe,3600,2370.5082572,True,0.0487233640003,true,1e+75,0.000429178664425,105988,1803,1110.2232949,28,progress_trace_present,,cplex_native_callback_info
dominant_k4,current_best_new_combined_paper_safe,3600,2400.5191064,True,0.0487233640003,true,1e+75,0.000429178664425,108328,2340,1110.2232949,28,progress_trace_present,,cplex_native_callback_info
dominant_k4,current_best_new_combined_paper_safe,3600,2430.5250939,True,0.0487233640003,true,1e+75,0.000429178664425,110368,2040,1110.2232949,28,progress_trace_present,,cplex_native_callback_info
dominant_k4,current_best_new_combined_paper_safe,3600,2460.5286559,True,0.0487233640003,true,1e+75,0.000429178664425,112425,2057,1110.2232949,28,progress_trace_present,,cplex_native_callback_info
dominant_k4,current_best_new_combined_paper_safe,3600,2490.5442393,True,0.0487233640003,true,1e+75,0.000429178664424,114173,1748,1110.2232949,28,progress_trace_present,,cplex_native_callback_info
dominant_k4,current_best_new_combined_paper_safe,3600,2520.5507313,True,0.0487233640003,true,1e+75,0.000429178664425,115532,1359,1110.2232949,28,progress_trace_present,,cplex_native_callback_info
dominant_k4,current_best_new_combined_paper_safe,3600,2550.5632496,True,0.0487233640003,true,1e+75,0.000429178664425,117376,1844,1110.2232949,28,progress_trace_present,,cplex_native_callback_info
dominant_k4,current_best_new_combined_paper_safe,3600,2580.5737394,True,0.0487233640003,true,1e+75,0.000429178664425,118723,1347,1110.2232949,28,progress_trace_present,,cplex_native_callback_info
dominant_k4,current_best_new_combined_paper_safe,3600,2610.5739136,True,0.0487233640003,true,1e+75,0.000429178664425,120924,2201,1110.2232949,28,progress_trace_present,,cplex_native_callback_info
dominant_k4,current_best_new_combined_paper_safe,3600,2640.5857305,True,0.0487233640003,true,1e+75,0.000429178664424,123223,2299,1110.2232949,28,progress_trace_present,,cplex_native_callback_info
dominant_k4,current_best_new_combined_paper_safe,3600,2670.5941454,True,0.0487233640003,true,1e+75,0.000429178664424,125267,2044,1110.2232949,28,progress_trace_present,,cplex_native_callback_info
dominant_k4,current_best_new_combined_paper_safe,3600,2700.6033724,True,0.0487233640003,true,1e+75,0.000429178664424,126909,1642,1110.2232949,28,progress_trace_present,,cplex_native_callback_info
dominant_k4,current_best_new_combined_paper_safe,3600,2730.6163184,True,0.0487233640003,true,1e+75,0.000429178664425,128404,1495,1110.2232949,28,progress_trace_present,,cplex_native_callback_info
dominant_k4,current_best_new_combined_paper_safe,3600,2760.6314693,True,0.0487378377044,true,1e+75,0.000414704960345,129302,898,2760.6314693,29,progress_trace_present,,cplex_native_callback_info
dominant_k4,current_best_new_combined_paper_safe,3600,2790.6409244,True,0.0487638722254,true,1e+75,0.00038867043929,130311,1009,2790.6409244,30,progress_trace_present,,cplex_native_callback_info
dominant_k4,current_best_new_combined_paper_safe,3600,2820.6436278,True,0.0487638722254,true,1e+75,0.00038867043929,132241,1930,2790.6409244,30,progress_trace_present,,cplex_native_callback_info
dominant_k4,current_best_new_combined_paper_safe,3600,2850.6453794,True,0.0487638722254,true,1e+75,0.00038867043929,134241,2000,2790.6409244,30,progress_trace_present,,cplex_native_callback_info
dominant_k4,current_best_new_combined_paper_safe,3600,2880.6456791,True,0.0487638722254,true,1e+75,0.00038867043929,135689,1448,2790.6409244,30,progress_trace_present,,cplex_native_callback_info
dominant_k4,current_best_new_combined_paper_safe,3600,2910.6569938,True,0.0487638722254,true,1e+75,0.00038867043929,137035,1346,2790.6409244,30,progress_trace_present,,cplex_native_callback_info
dominant_k4,current_best_new_combined_paper_safe,3600,2940.6600212,True,0.0487638722254,true,1e+75,0.00038867043929,138473,1438,2790.6409244,30,progress_trace_present,,cplex_native_callback_info
dominant_k4,current_best_new_combined_paper_safe,3600,2970.6729526,True,0.0487638722254,true,1e+75,0.00038867043929,140129,1656,2790.6409244,30,progress_trace_present,,cplex_native_callback_info
dominant_k4,current_best_new_combined_paper_safe,3600,3000.6880162,True,0.0487638722254,true,1e+75,0.00038867043929,141099,970,2790.6409244,30,progress_trace_present,,cplex_native_callback_info
dominant_k4,current_best_new_combined_paper_safe,3600,3030.695835,True,0.0487638722254,true,1e+75,0.00038867043929,141725,626,2790.6409244,30,progress_trace_present,,cplex_native_callback_info
dominant_k4,current_best_new_combined_paper_safe,3600,3060.6970322,True,0.0487638722254,true,1e+75,0.00038867043929,142477,752,2790.6409244,30,progress_trace_present,,cplex_native_callback_info
dominant_k4,current_best_new_combined_paper_safe,3600,3090.7122483,True,0.0487638722254,true,1e+75,0.00038867043929,143452,975,2790.6409244,30,progress_trace_present,,cplex_native_callback_info
dominant_k4,current_best_new_combined_paper_safe,3600,3120.7249187,True,0.0487638722254,true,1e+75,0.00038867043929,144782,1330,2790.6409244,30,progress_trace_present,,cplex_native_callback_info
dominant_k4,current_best_new_combined_paper_safe,3600,3150.7306637,True,0.0487638722254,true,1e+75,0.00038867043929,146020,1238,2790.6409244,30,progress_trace_present,,cplex_native_callback_info
dominant_k4,current_best_new_combined_paper_safe,3600,3180.7422263,True,0.0487638722254,true,1e+75,0.00038867043929,147302,1282,2790.6409244,30,progress_trace_present,,cplex_native_callback_info
dominant_k4,current_best_new_combined_paper_safe,3600,3210.7458232,True,0.0487638722254,true,1e+75,0.00038867043929,148790,1488,2790.6409244,30,progress_trace_present,,cplex_native_callback_info
dominant_k4,current_best_new_combined_paper_safe,3600,3240.7489452,True,0.0487638722254,true,1e+75,0.00038867043929,149845,1055,2790.6409244,30,progress_trace_present,,cplex_native_callback_info
dominant_k4,current_best_new_combined_paper_safe,3600,3270.7583104,True,0.0487638722254,true,1e+75,0.00038867043929,151082,1237,2790.6409244,30,progress_trace_present,,cplex_native_callback_info
dominant_k4,current_best_new_combined_paper_safe,3600,3300.7584369,True,0.0487638722254,true,1e+75,0.00038867043929,152317,1235,2790.6409244,30,progress_trace_present,,cplex_native_callback_info
dominant_k4,current_best_new_combined_paper_safe,3600,3330.7650953,True,0.0487638722254,true,1e+75,0.00038867043929,153528,1211,2790.6409244,30,progress_trace_present,,cplex_native_callback_info
dominant_k4,current_best_new_combined_paper_safe,3600,3360.765451,True,0.0487638722254,true,1e+75,0.00038867043929,154484,956,2790.6409244,30,progress_trace_present,,cplex_native_callback_info
dominant_k4,current_best_new_combined_paper_safe,3600,3390.7695731,True,0.0487638722254,true,1e+75,0.00038867043929,155931,1447,2790.6409244,30,progress_trace_present,,cplex_native_callback_info
dominant_k4,current_best_new_combined_paper_safe,3600,3420.7828162,True,0.0487638722254,true,1e+75,0.00038867043929,157004,1073,2790.6409244,30,progress_trace_present,,cplex_native_callback_info
dominant_k4,current_best_new_combined_paper_safe,3600,3450.7923993,True,0.0487638722254,true,1e+75,0.000388670439285,157963,959,2790.6409244,30,progress_trace_present,,cplex_native_callback_info
dominant_k4,current_best_new_combined_paper_safe,3600,3480.8062375,True,0.0487638722254,true,1e+75,0.000388670439285,158867,904,2790.6409244,30,progress_trace_present,,cplex_native_callback_info
dominant_k4,current_best_new_combined_paper_safe,3600,3510.8097185,True,0.0487638722254,true,1e+75,0.000388670439285,159817,950,2790.6409244,30,progress_trace_present,,cplex_native_callback_info
dominant_k4,current_best_new_combined_paper_safe,3600,3540.8141854,True,0.0487638722254,true,1e+75,0.000388670439285,160677,860,2790.6409244,30,progress_trace_present,,cplex_native_callback_info
dominant_k4,current_best_new_combined_paper_safe,3600,3570.82279,True,0.0487638722254,true,1e+75,0.000388670439285,161606,929,2790.6409244,30,progress_trace_present,,cplex_native_callback_info
dominant_k4,current_best_new_combined_paper_safe,3600,3600.8246903,True,0.0487638722254,true,1e+75,0.000388670439285,162383,777,2790.6409244,30,progress_trace_present,,cplex_native_callback_info
adaptive_child,plain_fixed_interval_mip,300,300.1339585,True,0.044978068667,True,0.0491525526647,0.004174483997699999,,,,0,no_progress_trace_final_json_only,,final_json_or_cplex_log_only
adaptive_child,plain_fixed_interval_mip_telemetry_only,300,0.0002396,True,0.0,false,0,0,0,0,0.0002396,1,progress_trace_present,,heartbeat_activity_only
