round_id,stage,instance_id,V,M,Q,scenario,comparator,simple_arm,historical_source_round,historical_run_id,historical_source_commit,historical_executable_sha256,comparison_compatibility,common_verified_ub,comparator_valid_final_lb,simple_valid_final_lb,comparator_common_ub_gap,simple_common_ub_gap,simple_minus_comparator_gap,gap_outcome,comparator_strict_certificate,simple_strict_certificate,certificate_outcome,comparator_certificate_time_seconds,simple_certificate_time_seconds,comparator_work,simple_work,comparator_nodes,simple_nodes,comparator_process_seconds,simple_process_seconds,auc_status,auc_convention,common_window_start_seconds,common_window_end_seconds,common_window_seconds,comparator_normalized_proof_auc,simple_normalized_proof_auc,simple_minus_comparator_proof_auc,comparator_normalized_gap_auc,simple_normalized_gap_auc
35,matrix1800,moderate_seed5302,20,3,30,moderate,C6-HGA-FULL,C6-SIMPLE-START,32,stage1__moderate_seed5302__c6_frozen__1800s,0927d055710f43836053ecca055c0780b955a845,b45bd17aae1d466d0e8f15c9f978c6a3427998eeae0215a4406d1934a976f508,compatible,0.109681593369203,0.060493330591341515,0.05369379215889469,0.44846415215985397,0.5104575844539916,0.06199343229413762,comparator_win,False,False,neither,,,3749.228863026076,3633.758124816764,13261.0,10270.0,1785.0297926,1788.3634513,observed_common_window,left_continuous_no_interpolation_no_post_last_extension,20.0453185,1785.0297926,1764.9844741000002,0.41998262501717265,0.4895424155460079,0.06955979052883529,0.5800173749828287,0.5104575844539919
35,matrix1800,moderate_seed6301,50,3,30,moderate,C6-HGA-FULL,C6-SIMPLE-START,32,stage1__moderate_seed6301__c6_frozen__1800s,0927d055710f43836053ecca055c0780b955a845,b45bd17aae1d466d0e8f15c9f978c6a3427998eeae0215a4406d1934a976f508,compatible,0.5804785297747187,0.5345915879853432,0.5155109078263094,0.07905019640809799,0.11192080088409642,0.03287060447599843,comparator_win,False,False,neither,,,5707.099542186802,5257.356010603655,421.0,588.0,1785.0964428,1785.159909,observed_common_window,left_continuous_no_interpolation_no_post_last_extension,50.4756198,1785.0964428,1734.620823,0.8913130398033703,0.8872421482523479,-0.0040708915510223155,0.10868696019662945,0.11275785174765164
35,matrix1800,round31_sealed_high_imbalance_V20_seed1968399862,20,3,30,high_imbalance,C6-HGA-FULL,C6-SIMPLE-START,32,stage1__round31_sealed_high_imbalance_V20_seed1968399862__c6_frozen__1800s,0927d055710f43836053ecca055c0780b955a845,b45bd17aae1d466d0e8f15c9f978c6a3427998eeae0215a4406d1934a976f508,compatible,2.0874707775727215,2.0874707771215264,2.0874707759049262,2.1614438206484313e-10,7.989550096546982e-10,5.828106275898551e-10,tie,True,True,both,146.8916416,80.6880996,258.74278964595294,152.7620762624838,7487.0,3612.0,146.8916416,80.6880996,observed_common_window,left_continuous_no_interpolation_no_post_last_extension,13.8910838,80.6880996,66.7970158,0.9696815311706901,0.9846166974714556,0.014935166300765527,0.03031846882931133,0.015383302528544012
35,matrix1800,round31_sealed_high_imbalance_V50_seed802548647,50,3,30,high_imbalance,C6-HGA-FULL,C6-SIMPLE-START,32,stage1__round31_sealed_high_imbalance_V50_seed802548647__c6_frozen__1800s,0927d055710f43836053ecca055c0780b955a845,b45bd17aae1d466d0e8f15c9f978c6a3427998eeae0215a4406d1934a976f508,compatible,8.771979091147195,8.771979091147195,8.771979091147193,0.0,2.0250354235260032e-16,2.0250354235260032e-16,tie,True,True,both,1032.1544057,1580.7603058,2363.033871096728,3899.0616374173305,6904.0,5141.0,1032.1544057,1580.7603058,observed_common_window,left_continuous_no_interpolation_no_post_last_extension,56.7857706,1032.1544057,975.3686351000001,0.949039832594568,0.9452528179459866,-0.003787014648581464,0.05096016740543161,0.054747182054012376
35,matrix1800,round31_sealed_moderate_V20_seed311185674,20,3,30,moderate,C6-HGA-FULL,C6-SIMPLE-START,32,stage1__round31_sealed_moderate_V20_seed311185674__c6_frozen__1800s,0927d055710f43836053ecca055c0780b955a845,b45bd17aae1d466d0e8f15c9f978c6a3427998eeae0215a4406d1934a976f508,compatible,0.07675263690685412,0.059812848189515565,0.06284669549599914,0.22070627668332013,0.18117867960329528,-0.039527597080024846,simple_win,False,False,neither,,,3978.732551207935,3590.580708302565,11255.0,23865.0,1785.0366684,1785.0424004,observed_common_window,left_continuous_no_interpolation_no_post_last_extension,15.7909923,1785.0366684,1769.2456761,0.7790177299274724,0.8188213203967064,0.03980359046923403,0.22098227007252597,0.18117867960329584
35,matrix1800,round31_sealed_moderate_V50_seed1112848618,50,3,30,moderate,C6-HGA-FULL,C6-SIMPLE-START,32,stage1__round31_sealed_moderate_V50_seed1112848618__c6_frozen__1800s,0927d055710f43836053ecca055c0780b955a845,b45bd17aae1d466d0e8f15c9f978c6a3427998eeae0215a4406d1934a976f508,compatible,0.6260440289729414,0.5523256144075114,0.5360052362487707,0.11775276362969075,0.14382182172056515,0.026069058090874397,comparator_win,False,False,neither,,,5240.973012142041,5645.444994989686,221.0,150.0,1785.1121321,1785.127302,observed_common_window,left_continuous_no_interpolation_no_post_last_extension,154.3139669,1785.1121321,1630.7981652,0.8663234683195628,0.8561030425121693,-0.01022042580739336,0.13367653168043694,0.1438969574878308
35,matrix1800,round31_sealed_tight_T_V20_seed2113109204,20,3,30,tight_T,C6-HGA-FULL,C6-SIMPLE-START,32,stage1__round31_sealed_tight_T_V20_seed2113109204__c6_frozen__1800s,0927d055710f43836053ecca055c0780b955a845,b45bd17aae1d466d0e8f15c9f978c6a3427998eeae0215a4406d1934a976f508,compatible,0.40134426587847294,0.3896999603329303,0.35747688602315825,0.02901326002516884,0.10930112520555542,0.08028786518038658,comparator_win,False,False,neither,,,3643.0237240341803,3443.4007498534866,109517.0,45650.0,1785.1000957,1785.0750022,observed_common_window,left_continuous_no_interpolation_no_post_last_extension,17.9015959,1785.0750022,1767.1734063,0.9429387969891997,0.8625061308263698,-0.08043266616282979,0.05706120301079847,0.13749386917362968
35,matrix1800,round31_sealed_tight_T_V50_seed1973327304,50,3,30,tight_T,C6-HGA-FULL,C6-SIMPLE-START,32,stage1__round31_sealed_tight_T_V50_seed1973327304__c6_frozen__1800s,0927d055710f43836053ecca055c0780b955a845,b45bd17aae1d466d0e8f15c9f978c6a3427998eeae0215a4406d1934a976f508,compatible,0.8327916409630631,0.6366759842819115,0.6364864116876978,0.23549186499321495,0.23571950007609652,0.00022763508288156653,comparator_win,False,False,neither,,,4814.274528647521,4787.632411547869,826.0,1196.0,1785.1324658,1785.1287879,observed_common_window,left_continuous_no_interpolation_no_post_last_extension,39.6786704,1785.1287879,1745.4501174999998,0.7582354235625934,0.7633579515286623,0.005122527966068929,0.24176457643740648,0.2366420484713378
35,matrix1800,round32_multi_m_high_imbalance_V20_M2_seed1052706459,20,2,30,high_imbalance,C6-HGA-FULL,C6-SIMPLE-START,32,stage2__round32_multi_m_high_imbalance_V20_M2_seed1052706459__c6_frozen__1800s,0927d055710f43836053ecca055c0780b955a845,b45bd17aae1d466d0e8f15c9f978c6a3427998eeae0215a4406d1934a976f508,compatible,4.356924112605589,4.356924112605589,4.356924112605589,0.0,0.0,0.0,tie,True,True,both,10.7323482,3.9202777,4.85301819199449,4.85301819199449,3.0,3.0,10.7323482,3.9202777,unavailable_no_common_observed_window,,,,,,,,,
35,matrix1800,round32_multi_m_high_imbalance_V20_M4_seed2081968251,20,4,30,high_imbalance,C6-HGA-FULL,C6-SIMPLE-START,32,stage2__round32_multi_m_high_imbalance_V20_M4_seed2081968251__c6_frozen__1800s,0927d055710f43836053ecca055c0780b955a845,b45bd17aae1d466d0e8f15c9f978c6a3427998eeae0215a4406d1934a976f508,compatible,1.9079421509022063,1.702005602222497,1.6668337347899238,0.1079364741652824,0.12637092586809817,0.01843445170281577,comparator_win,False,False,neither,,,3652.4047977259684,3907.7056987042693,12903.0,9366.0,1785.0425506,1785.0477699,observed_common_window,left_continuous_no_interpolation_no_post_last_extension,24.4670591,1785.0425506,1760.5754915,0.8910654179717272,0.8736290741319015,-0.017436343839825723,0.10893458202827246,0.1263709258680981
35,matrix1800,round32_multi_m_high_imbalance_V50_M2_seed910922492,50,2,30,high_imbalance,C6-HGA-FULL,C6-SIMPLE-START,32,stage2__round32_multi_m_high_imbalance_V50_M2_seed910922492__c6_frozen__1800s,0927d055710f43836053ecca055c0780b955a845,b45bd17aae1d466d0e8f15c9f978c6a3427998eeae0215a4406d1934a976f508,compatible,4.8899440450913,4.889944045091298,4.889944045091299,5.449009711624678e-16,1.8163365705415592e-16,-3.6326731410831184e-16,tie,True,True,both,222.6938635,358.0264104,485.07043991834087,909.1289319204307,2025.0,2964.0,222.6938635,358.0264104,observed_common_window,left_continuous_no_interpolation_no_post_last_extension,22.1939195,222.6938635,200.499944,0.8681885784365873,0.9761754023783509,0.10798682394176355,0.13181142156341297,0.023824597621648822
35,matrix1800,round32_multi_m_high_imbalance_V50_M4_seed163456187,50,4,30,high_imbalance,C6-HGA-FULL,C6-SIMPLE-START,32,stage2__round32_multi_m_high_imbalance_V50_M4_seed163456187__c6_frozen__1800s,0927d055710f43836053ecca055c0780b955a845,b45bd17aae1d466d0e8f15c9f978c6a3427998eeae0215a4406d1934a976f508,compatible,7.255855961366769,7.015696178736702,7.0156896784720235,0.0330987527741425,0.03309964863876732,8.958646248169444e-07,comparator_win,False,False,neither,,,4871.498169596936,4937.259147533196,941.0,1198.0,1785.1336561,1785.133074,observed_common_window,left_continuous_no_interpolation_no_post_last_extension,46.2487093,1785.133074,1738.8843647,0.9518353583198997,0.9664221001766536,0.014586741856753913,0.04816464168009983,0.03357789982334583
35,matrix1800,round32_multi_m_moderate_V20_M2_seed479269984,20,2,30,moderate,C6-HGA-FULL,C6-SIMPLE-START,32,stage2__round32_multi_m_moderate_V20_M2_seed479269984__c6_frozen__1800s,0927d055710f43836053ecca055c0780b955a845,b45bd17aae1d466d0e8f15c9f978c6a3427998eeae0215a4406d1934a976f508,compatible,0.5393140900933879,0.5393140900933857,0.5393140900933848,4.117166768006783e-15,5.764033475209496e-15,1.6468667072027131e-15,tie,True,True,both,207.1882477,109.8458952,347.899796728095,184.95263204511255,5977.0,3064.0,207.1882477,109.8458952,observed_common_window,left_continuous_no_interpolation_no_post_last_extension,22.3537788,109.8458952,87.4921164,0.8145102510338735,0.856934102003182,0.04242385096930847,0.1854897489661264,0.1430658979968182
35,matrix1800,round32_multi_m_moderate_V20_M4_seed822125155,20,4,30,moderate,C6-HGA-FULL,C6-SIMPLE-START,32,stage2__round32_multi_m_moderate_V20_M4_seed822125155__c6_frozen__1800s,0927d055710f43836053ecca055c0780b955a845,b45bd17aae1d466d0e8f15c9f978c6a3427998eeae0215a4406d1934a976f508,compatible,0.1256317204608936,0.03839779304013778,0.049265452900537,0.694362276507308,0.6078581689417184,-0.08650410756558957,simple_win,False,False,neither,,,3827.6444763894347,3679.0393884746322,6826.0,8223.0,1785.0427688,1785.0411768,observed_common_window,left_continuous_no_interpolation_no_post_last_extension,11.5106814,1785.0411768,1773.5304953999998,0.30489060346534236,0.38055828068707775,0.07566767722173535,0.6951093965346575,0.6194417193129227
35,matrix1800,round32_multi_m_moderate_V50_M2_seed254020866,50,2,30,moderate,C6-HGA-FULL,C6-SIMPLE-START,32,stage2__round32_multi_m_moderate_V50_M2_seed254020866__c6_frozen__1800s,0927d055710f43836053ecca055c0780b955a845,b45bd17aae1d466d0e8f15c9f978c6a3427998eeae0215a4406d1934a976f508,compatible,0.8492232749999897,0.8123406525637822,0.8136845897746547,0.043431007512374165,0.04184845878763205,-0.0015825487247421166,simple_win,False,False,neither,,,4830.645692368184,4938.486684959443,1183.0,1465.0,1785.10787,1785.1273821,observed_common_window,left_continuous_no_interpolation_no_post_last_extension,13.9415105,1785.10787,1771.1663595,0.9387607317502389,0.9448180213549006,0.006057289604661574,0.061239268249760975,0.05518197864509968
35,matrix1800,round32_multi_m_moderate_V50_M4_seed721910669,50,4,30,moderate,C6-HGA-FULL,C6-SIMPLE-START,32,stage2__round32_multi_m_moderate_V50_M4_seed721910669__c6_frozen__1800s,0927d055710f43836053ecca055c0780b955a845,b45bd17aae1d466d0e8f15c9f978c6a3427998eeae0215a4406d1934a976f508,compatible,0.40669239072992647,0.3275331908372898,0.31696267645303844,0.1946414580085029,0.22063288205575288,0.025991424047249967,comparator_win,False,False,neither,,,4076.732315206393,5551.42576660335,8.0,4.0,1785.1180482,1785.1300466,observed_common_window,left_continuous_no_interpolation_no_post_last_extension,339.908306,1785.1180482,1445.2097422,0.7790213939359816,0.7752235123293273,-0.003797881606654337,0.2209786060640184,0.22477648767067268
35,matrix1800,round32_multi_m_tight_T_V20_M2_seed89001413,20,2,30,tight_T,C6-HGA-FULL,C6-SIMPLE-START,32,stage2__round32_multi_m_tight_T_V20_M2_seed89001413__c6_frozen__1800s,0927d055710f43836053ecca055c0780b955a845,b45bd17aae1d466d0e8f15c9f978c6a3427998eeae0215a4406d1934a976f508,compatible,0.33993609699240646,0.33993609633698973,0.3399360969924045,1.9280586165897106e-09,5.715457435335043e-15,-1.9280529011322753e-09,tie,True,True,both,135.5201285,333.2279252,225.66341762426467,568.6870396452543,8861.0,11357.0,135.5201285,333.2279252,observed_common_window,left_continuous_no_interpolation_no_post_last_extension,4.7146543,135.5201285,130.8054742,0.9142451128782566,0.7943841946995398,-0.11986091817871673,0.08575488712174478,0.20561580530045975
35,matrix1800,round32_multi_m_tight_T_V20_M4_seed2095231402,20,4,30,tight_T,C6-HGA-FULL,C6-SIMPLE-START,32,stage2__round32_multi_m_tight_T_V20_M4_seed2095231402__c6_frozen__1800s,0927d055710f43836053ecca055c0780b955a845,b45bd17aae1d466d0e8f15c9f978c6a3427998eeae0215a4406d1934a976f508,compatible,0.9547387631169927,0.9111626099227779,0.9130313945966042,0.04564196498312182,0.04368458695887024,-0.0019573780242515826,simple_win,False,False,neither,,,3593.51666369619,3739.0941793554243,20506.0,10388.0,1785.0421275,1785.04418,observed_common_window,left_continuous_no_interpolation_no_post_last_extension,13.782414,1785.0421275,1771.2597135,0.9429957844481789,0.9506916542013567,0.007695869753177796,0.05700421555182188,0.04930834579864285
35,matrix1800,round32_multi_m_tight_T_V50_M2_seed104207248,50,2,30,tight_T,C6-HGA-FULL,C6-SIMPLE-START,32,stage2__round32_multi_m_tight_T_V50_M2_seed104207248__c6_frozen__1800s,0927d055710f43836053ecca055c0780b955a845,b45bd17aae1d466d0e8f15c9f978c6a3427998eeae0215a4406d1934a976f508,compatible,4.578118917160246,4.578118917160243,4.578118917160243,7.760204011922451e-16,7.760204011922451e-16,0.0,tie,True,True,both,104.9093245,94.1292463,205.50850148404842,205.50850148404842,326.0,326.0,104.9093245,94.1292463,observed_common_window,left_continuous_no_interpolation_no_post_last_extension,5.9502991,94.1292463,88.17894720000001,0.8692414842432185,0.9352919429234425,0.06605045868022404,0.13075851575678143,0.0647080570765578
35,matrix1800,round32_multi_m_tight_T_V50_M4_seed1562257203,50,4,30,tight_T,C6-HGA-FULL,C6-SIMPLE-START,32,stage2__round32_multi_m_tight_T_V50_M4_seed1562257203__c6_frozen__1800s,0927d055710f43836053ecca055c0780b955a845,b45bd17aae1d466d0e8f15c9f978c6a3427998eeae0215a4406d1934a976f508,compatible,5.485350829690545,5.425670767591327,5.430565728239701,0.010879898834581056,0.00998752917576554,-0.0008923696588155165,simple_win,False,False,neither,,,4915.491036947497,5090.463547456685,857.0,766.0,1785.1393719,1785.1289217,observed_common_window,left_continuous_no_interpolation_no_post_last_extension,31.4239949,1785.1289217,1753.7049268,0.9655926080640684,0.983089496385831,0.01749688832176258,0.03440739193593197,0.01691050361416918
35,matrix1800,tight_T_seed3101,20,3,30,tight_T,C6-HGA-FULL,C6-SIMPLE-START,32,stage1__tight_T_seed3101__c6_frozen__1800s,0927d055710f43836053ecca055c0780b955a845,b45bd17aae1d466d0e8f15c9f978c6a3427998eeae0215a4406d1934a976f508,compatible,0.10725273413394144,0.0793104610060966,0.07254169658410484,0.2605273735301651,0.32363778723335945,0.06311041370319437,comparator_win,False,False,neither,,,3679.2011859133045,3528.6269143981717,22491.0,11203.0,1785.0359433,1785.0441042,observed_common_window,left_continuous_no_interpolation_no_post_last_extension,14.7805204,1785.0359433,1770.2554229000002,0.5818879948488965,0.602299103771803,0.020411108922906436,0.4181120051511036,0.397700896228198
35,matrix1800,tight_T_seed4101,20,3,30,tight_T,C6-HGA-FULL,C6-SIMPLE-START,32,stage1__tight_T_seed4101__c6_frozen__1800s,0927d055710f43836053ecca055c0780b955a845,b45bd17aae1d466d0e8f15c9f978c6a3427998eeae0215a4406d1934a976f508,compatible,0.562981400559009,0.5629813997731714,0.562981400559008,1.3958500519212102e-09,1.7748378919276738e-15,-1.3958482770833182e-09,tie,True,True,both,493.0991669,335.241135,1004.9178861100936,679.4842652711704,5031.0,4152.0,493.0991669,335.241135,observed_common_window,left_continuous_no_interpolation_no_post_last_extension,9.7613984,335.241135,325.47973659999997,0.9059927385221344,0.9254405360421294,0.01944779751999509,0.09400726147786484,0.07455946395787107
35,matrix1800,tight_T_seed5102,20,3,30,tight_T,C6-HGA-FULL,C6-SIMPLE-START,32,stage1__tight_T_seed5102__c6_frozen__1800s,0927d055710f43836053ecca055c0780b955a845,b45bd17aae1d466d0e8f15c9f978c6a3427998eeae0215a4406d1934a976f508,compatible,0.3623546627845846,0.343863674713188,0.36235466035459934,0.051030081769333435,6.7060963142732255e-09,-0.05103007506323712,simple_win,False,True,simple_win,,1751.5533943,3580.3954630409544,3644.2257588954503,15906.0,26102.0,1785.0300196,1751.5533943,observed_common_window,left_continuous_no_interpolation_no_post_last_extension,17.7367185,1751.5533943,1733.8166758,0.8114879573341751,0.9070034737786487,0.09551551644447356,0.18851204266582564,0.09299652622134624
35,matrix1800,tight_T_seed5103,20,3,30,tight_T,C6-HGA-FULL,C6-SIMPLE-START,32,stage1__tight_T_seed5103__c6_frozen__1800s,0927d055710f43836053ecca055c0780b955a845,b45bd17aae1d466d0e8f15c9f978c6a3427998eeae0215a4406d1934a976f508,compatible,0.2843258683938499,0.2843258683938495,0.2843258683938473,1.3666644572788014e-15,8.980937862117839e-15,7.614273404839038e-15,tie,True,True,both,385.5437131,415.301977,714.6753034136082,825.2621786363998,7316.0,9446.0,385.5437131,415.301977,observed_common_window,left_continuous_no_interpolation_no_post_last_extension,28.673502,385.5437131,356.8702111,0.8681246959115023,0.9084748455244792,0.040350149612976935,0.13187530408849893,0.09152515447551972
35,matrix1800,tight_T_seed6102,50,3,30,tight_T,C6-HGA-FULL,C6-SIMPLE-START,32,stage1__tight_T_seed6102__c6_frozen__1800s,0927d055710f43836053ecca055c0780b955a845,b45bd17aae1d466d0e8f15c9f978c6a3427998eeae0215a4406d1934a976f508,compatible,0.6752533843666184,0.6210498397199699,0.6112010296450444,0.0802714150000018,0.09485676962827003,0.014585354628268224,comparator_win,False,False,neither,,,5030.034933251346,5583.880770896804,675.0,944.0,1785.109214,1785.1248794,observed_common_window,left_continuous_no_interpolation_no_post_last_extension,90.1512916,1785.109214,1694.9579224000001,0.8981375300898826,0.8890075476395439,-0.009129982450338765,0.10186246991011721,0.11099245236045635
