run_id,stage,arm,instance,K0,rho,rho_explicit,executable_sha256,process_cap_seconds,status,certificate,strict_rejection_reason,failure_reason,time_seconds,work,lower_bound,verified_upper_bound,relative_gap,split_count,initial_interval_count,final_interval_count,lp_jobs,native_target_jobs,terminal_mip_jobs,nodes,peak_memory_gb,completion_marker,watchdog_timeout,lb_300,ub_300,gap_300,gi_300,lb_1200,ub_1200,gap_1200,gi_1200,lb_1800,ub_1800,gap_1800,gi_1800
stage4_1200s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K1-r001,stage4_1200s,K1-r001,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,1,0.01,True,d574b38b2f44ae2aacf92bf685f439354b5a08dbe257b6c399045b98a157871b,1200.0,optimal,True,none,none,410.7067516,740.6340681077912,0.5063432868918758,0.506343307565206,4.0828682536125e-08,0,1,1,3,0,1,24652.0,0.182082465,True,False,0.4252011336837254,0.506422789224163,0.160383097421166,0.21099911390599282,0.5063432868918758,0.506343307565206,4.0828682536125e-08,0.0633780855816839,0.5063432868918758,0.506343307565206,4.0828682536125e-08,0.04225205705445593
stage4_1200s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K1-r015,stage4_1200s,K1-r015,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,1,0.15,True,d574b38b2f44ae2aacf92bf685f439354b5a08dbe257b6c399045b98a157871b,1200.0,optimal,True,none,none,420.1299105,740.6340681077912,0.5063432868918758,0.506343307565206,4.0828682536125e-08,0,1,1,3,0,1,24652.0,0.182082465,True,False,0.4252011336837254,0.506422789224163,0.160383097421166,0.21201296916388998,0.5063432868918758,0.506343307565206,4.0828682536125e-08,0.06468740182949628,0.5063432868918758,0.506343307565206,4.0828682536125e-08,0.043124934552997526
stage4_1200s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K1-r020,stage4_1200s,K1-r020,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,1,0.2,True,d574b38b2f44ae2aacf92bf685f439354b5a08dbe257b6c399045b98a157871b,1200.0,optimal,True,none,none,414.6379819,740.6340681077912,0.5063432868918758,0.506343307565206,4.0828682536125e-08,0,1,1,3,0,1,24652.0,0.182082465,True,False,0.4252011336837254,0.506422789224163,0.160383097421166,0.212090696261584,0.5063432868918758,0.506343307565206,4.0828682536125e-08,0.06417047420910228,0.5063432868918758,0.506343307565206,4.0828682536125e-08,0.042780316139401524
stage4_1200s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K4-r001,stage4_1200s,K4-r001,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,4,0.01,True,d574b38b2f44ae2aacf92bf685f439354b5a08dbe257b6c399045b98a157871b,1200.0,optimal,True,none,none,76.7973959,133.73490192498448,0.5063433075652044,0.506343307565206,3.0696806124470356e-15,0,4,4,10,4,3,7878.0,0.150459743,True,False,0.5063433075652044,0.506343307565206,3.0696806124470356e-15,0.06921146744246279,0.5063433075652044,0.506343307565206,3.0696806124470356e-15,0.017302866860615697,0.5063433075652044,0.506343307565206,3.0696806124470356e-15,0.011535244573743799
stage4_1200s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K4-r012,stage4_1200s,K4-r012,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,4,0.12,True,d574b38b2f44ae2aacf92bf685f439354b5a08dbe257b6c399045b98a157871b,1200.0,optimal,True,none,none,76.9176684,133.73490192498448,0.5063433075652044,0.506343307565206,3.0696806124470356e-15,0,4,4,10,4,3,7878.0,0.150459743,True,False,0.5063433075652044,0.506343307565206,3.0696806124470356e-15,0.06935842691647587,0.5063433075652044,0.506343307565206,3.0696806124470356e-15,0.017339606729118967,0.5063433075652044,0.506343307565206,3.0696806124470356e-15,0.011559737819412644
stage4_1200s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K4-r050,stage4_1200s,K4-r050,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,4,0.5,True,d574b38b2f44ae2aacf92bf685f439354b5a08dbe257b6c399045b98a157871b,1200.0,optimal,True,none,none,76.8689995,133.73490192498448,0.5063433075652044,0.506343307565206,3.0696806124470356e-15,0,4,4,10,4,3,7878.0,0.150459743,True,False,0.5063433075652044,0.506343307565206,3.0696806124470356e-15,0.06923385982518042,0.5063433075652044,0.506343307565206,3.0696806124470356e-15,0.017308464956295105,0.5063433075652044,0.506343307565206,3.0696806124470356e-15,0.01153897663753007
stage4_1200s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__P-GRB,stage4_1200s,P-GRB,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,,,False,d574b38b2f44ae2aacf92bf685f439354b5a08dbe257b6c399045b98a157871b,1200.0,time_limit,False,unsupported_strict_status:TIME_LIMIT,,1180.2087612,2155.280538703453,0.42044159421014116,0.506343307565206,0.16965112814096497,0,0,0,0,0,0,297490.0,0.125655718,True,False,0.2698165350948291,0.5063433075652057,0.46712728091092076,0.651185873147975,0.42044159421014116,0.506343307565206,0.16965112814096497,0.38155534069399705,0.42044159421014116,0.506343307565206,0.16965112814096497,0.31092060317631964
stage4_1200s__round39_small_medium_V10_M2_Q20_slot05_seed968549317__K1-r001,stage4_1200s,K1-r001,round39_small_medium_V10_M2_Q20_slot05_seed968549317,1,0.01,True,d574b38b2f44ae2aacf92bf685f439354b5a08dbe257b6c399045b98a157871b,1200.0,optimal,True,none,none,23.7344482,41.00785229828848,0.12152565367470092,0.1215256536747018,7.308567309397809e-15,1,1,2,7,2,2,3884.0,0.054203399,True,False,0.12152565367470092,0.1215256536747018,7.308567309397809e-15,0.03542988203519391,0.12152565367470092,0.1215256536747018,7.308567309397809e-15,0.008857470508798478,0.12152565367470092,0.1215256536747018,7.308567309397809e-15,0.0059049803391989855
stage4_1200s__round39_small_medium_V10_M2_Q20_slot05_seed968549317__K1-r015,stage4_1200s,K1-r015,round39_small_medium_V10_M2_Q20_slot05_seed968549317,1,0.15,True,d574b38b2f44ae2aacf92bf685f439354b5a08dbe257b6c399045b98a157871b,1200.0,optimal,True,none,none,30.7552847,49.9516535903128,0.12152565367470163,0.1215256536747018,1.4845527347214299e-15,0,1,1,3,1,1,3446.0,0.051483383,True,False,0.12152565367470163,0.1215256536747018,1.4845527347214299e-15,0.04812423870538404,0.12152565367470163,0.1215256536747018,1.4845527347214299e-15,0.01203105967634601,0.12152565367470163,0.1215256536747018,1.4845527347214299e-15,0.008020706450897341
stage4_1200s__round39_small_medium_V10_M2_Q20_slot05_seed968549317__K1-r020,stage4_1200s,K1-r020,round39_small_medium_V10_M2_Q20_slot05_seed968549317,1,0.2,True,d574b38b2f44ae2aacf92bf685f439354b5a08dbe257b6c399045b98a157871b,1200.0,optimal,True,none,none,30.2930043,49.9516535903128,0.12152565367470163,0.1215256536747018,1.4845527347214299e-15,0,1,1,3,1,1,3446.0,0.051483383,True,False,0.12152565367470163,0.1215256536747018,1.4845527347214299e-15,0.04739134731211784,0.12152565367470163,0.1215256536747018,1.4845527347214299e-15,0.01184783682802946,0.12152565367470163,0.1215256536747018,1.4845527347214299e-15,0.007898557885352974
stage4_1200s__round39_small_medium_V10_M2_Q20_slot05_seed968549317__K4-r001,stage4_1200s,K4-r001,round39_small_medium_V10_M2_Q20_slot05_seed968549317,4,0.01,True,d574b38b2f44ae2aacf92bf685f439354b5a08dbe257b6c399045b98a157871b,1200.0,optimal,True,none,none,66.0232054,109.91515934198168,0.12152565367470176,0.1215256536747018,3.4258909262802224e-16,0,4,4,12,3,4,6507.0,0.053006229,True,False,0.12152565367470176,0.1215256536747018,3.4258909262802224e-16,0.09320322189319054,0.12152565367470176,0.1215256536747018,3.4258909262802224e-16,0.023300805473297635,0.12152565367470176,0.1215256536747018,3.4258909262802224e-16,0.015533870315531757
stage4_1200s__round39_small_medium_V10_M2_Q20_slot05_seed968549317__K4-r012,stage4_1200s,K4-r012,round39_small_medium_V10_M2_Q20_slot05_seed968549317,4,0.12,True,d574b38b2f44ae2aacf92bf685f439354b5a08dbe257b6c399045b98a157871b,1200.0,optimal,True,none,none,66.1628971,109.91515934198168,0.12152565367470176,0.1215256536747018,3.4258909262802224e-16,0,4,4,12,3,4,6507.0,0.053006229,True,False,0.12152565367470176,0.1215256536747018,3.4258909262802224e-16,0.0934830960194616,0.12152565367470176,0.1215256536747018,3.4258909262802224e-16,0.0233707740048654,0.12152565367470176,0.1215256536747018,3.4258909262802224e-16,0.0155805160032436
stage4_1200s__round39_small_medium_V10_M2_Q20_slot05_seed968549317__K4-r050,stage4_1200s,K4-r050,round39_small_medium_V10_M2_Q20_slot05_seed968549317,4,0.5,True,d574b38b2f44ae2aacf92bf685f439354b5a08dbe257b6c399045b98a157871b,1200.0,optimal,True,none,none,66.1440234,109.91515934198168,0.12152565367470176,0.1215256536747018,3.4258909262802224e-16,0,4,4,12,3,4,6507.0,0.053006229,True,False,0.12152565367470176,0.1215256536747018,3.4258909262802224e-16,0.09347791029265823,0.12152565367470176,0.1215256536747018,3.4258909262802224e-16,0.023369477573164557,0.12152565367470176,0.1215256536747018,3.4258909262802224e-16,0.015579651715443038
stage4_1200s__round39_small_medium_V10_M2_Q20_slot05_seed968549317__P-GRB,stage4_1200s,P-GRB,round39_small_medium_V10_M2_Q20_slot05_seed968549317,,,False,d574b38b2f44ae2aacf92bf685f439354b5a08dbe257b6c399045b98a157871b,1200.0,optimal,True,none,,202.86875,326.4377944170663,0.12152565367470183,0.1215256536747018,0.0,0,0,0,0,0,0,77057.0,0.045140729,True,False,0.12152565367470183,0.1215256536747018,0.0,0.2268040443117999,0.12152565367470183,0.1215256536747018,0.0,0.056701011077949975,0.12152565367470183,0.1215256536747018,0.0,0.037800674051966646
stage4_1200s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-r001,stage4_1200s,K1-r001,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,1,0.01,True,d574b38b2f44ae2aacf92bf685f439354b5a08dbe257b6c399045b98a157871b,1200.0,round31_c6_external_gini_tree_time_limit,False,relevant_leaf_open,relevant_leaf_open,1180.0376061,2643.012016377513,0.043491029379996285,0.04500155005562836,0.03356596992247717,1,1,2,7,2,2,24967.0,0.207266331,True,False,0.04082067723059129,0.049468682614419446,0.1748177822165691,0.19437667625344895,0.043491029379996285,0.04500155005562836,0.03356596992247717,0.11757663249480801,0.043491029379996285,0.04500155005562836,0.03356596992247717,0.08957307830403106
stage4_1200s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-r015,stage4_1200s,K1-r015,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,1,0.15,True,d574b38b2f44ae2aacf92bf685f439354b5a08dbe257b6c399045b98a157871b,1200.0,optimal,True,none,none,397.0157946,843.4563311103416,0.04500155005562829,0.04500155005562836,1.5419233104925857e-15,0,1,1,3,1,1,12129.0,0.218169802,True,False,0.0425280249743272,0.049468682614419446,0.1403040726633205,0.20453629470895285,0.04500155005562829,0.04500155005562836,1.5419233104925857e-15,0.06112044222246987,0.04500155005562829,0.04500155005562836,1.5419233104925857e-15,0.04074696148164658
stage4_1200s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-r020,stage4_1200s,K1-r020,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,1,0.2,True,d574b38b2f44ae2aacf92bf685f439354b5a08dbe257b6c399045b98a157871b,1200.0,optimal,True,none,none,400.0661391,843.4563311103416,0.04500155005562829,0.04500155005562836,1.5419233104925857e-15,0,1,1,3,1,1,12129.0,0.218169802,True,False,0.04240208098636516,0.049468682614419446,0.14285000639969478,0.2055221976041963,0.04500155005562829,0.04500155005562836,1.5419233104925857e-15,0.061731122999166,0.04500155005562829,0.04500155005562836,1.5419233104925857e-15,0.041154081999443995
stage4_1200s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K4-r001,stage4_1200s,K4-r001,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,4,0.01,True,d574b38b2f44ae2aacf92bf685f439354b5a08dbe257b6c399045b98a157871b,1200.0,optimal,True,none,none,1180.0296034,2644.00652703168,0.04500155005562773,0.04500155005562836,1.3877309794433272e-14,1,4,5,14,4,4,25928.0,0.217967933,True,False,0.037101511960814584,0.049468682614419446,0.25,0.2600939434713751,0.04500155005562773,0.04500155005562836,1.3877309794433272e-14,0.1253391040212703,0.04500155005562773,0.04500155005562836,1.3877309794433272e-14,0.08355940268084687
stage4_1200s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K4-r012,stage4_1200s,K4-r012,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,4,0.12,True,d574b38b2f44ae2aacf92bf685f439354b5a08dbe257b6c399045b98a157871b,1200.0,optimal,True,none,none,1180.0283323,2645.0906909654614,0.04500155005562773,0.04500155005562836,1.3877309794433272e-14,1,4,5,14,4,4,25932.0,0.217967933,True,False,0.037101511960814584,0.049468682614419446,0.25,0.2600659678503736,0.04500155005562773,0.04500155005562836,1.3877309794433272e-14,0.1252635530685653,0.04500155005562773,0.04500155005562836,1.3877309794433272e-14,0.08350903537904353
stage4_1200s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K4-r050,stage4_1200s,K4-r050,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,4,0.5,True,d574b38b2f44ae2aacf92bf685f439354b5a08dbe257b6c399045b98a157871b,1200.0,optimal,True,none,none,697.5631388,1571.4256243238797,0.04500155005562773,0.04500155005562836,1.3877309794433272e-14,0,4,4,10,3,3,18934.0,0.212029812,True,False,0.037101511960814584,0.049468682614419446,0.25,0.26019059137641276,0.04500155005562773,0.04500155005562836,1.3877309794433272e-14,0.12088527582720826,0.04500155005562773,0.04500155005562836,1.3877309794433272e-14,0.08059018388480552
stage4_1200s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__P-GRB,stage4_1200s,P-GRB,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,,,False,d574b38b2f44ae2aacf92bf685f439354b5a08dbe257b6c399045b98a157871b,1200.0,optimal,True,none,,1010.3939352,1568.0170733870093,0.045001550055628364,0.04500155005562836,0.0,0,0,0,0,0,0,455891.0,0.050334289,True,False,0.040963788802291845,0.045001550055628364,0.08972493721539075,0.12217028321781555,0.045001550055628364,0.04500155005562836,0.0,0.06281477680017118,0.045001550055628364,0.04500155005562836,0.0,0.04187651786678078
stage4_1200s__tight_T_seed3101__K1-r001,stage4_1200s,K1-r001,tight_T_seed3101,1,0.01,True,d574b38b2f44ae2aacf92bf685f439354b5a08dbe257b6c399045b98a157871b,1200.0,round31_c6_external_gini_tree_time_limit,False,relevant_leaf_open,relevant_leaf_open,1180.0457676,2465.8102909713893,0.06260464330364945,0.10725273413394144,0.4162886027178915,0,1,1,3,0,1,8579.0,0.15697343,True,False,0.05246557583669477,0.10725273413394144,0.5108229523438191,0.561634856089002,0.06260464330364945,0.10725273413394144,0.4162886027178915,0.484169452655825,0.06260464330364945,0.10725273413394144,0.4162886027178915,0.46154250267651376
stage4_1200s__tight_T_seed3101__K1-r015,stage4_1200s,K1-r015,tight_T_seed3101,1,0.15,True,d574b38b2f44ae2aacf92bf685f439354b5a08dbe257b6c399045b98a157871b,1200.0,round31_c6_external_gini_tree_time_limit,False,relevant_leaf_open,relevant_leaf_open,1180.0318959,2467.538247239035,0.06260464330364945,0.10725273413394144,0.4162886027178915,0,1,1,3,0,1,8589.0,0.15697343,True,False,0.05246557583669477,0.10725273413394144,0.5108229523438191,0.5619744498072881,0.06260464330364945,0.10725273413394144,0.4162886027178915,0.48424072724477857,0.06260464330364945,0.10725273413394144,0.4162886027178915,0.46159001906914954
stage4_1200s__tight_T_seed3101__K1-r020,stage4_1200s,K1-r020,tight_T_seed3101,1,0.2,True,d574b38b2f44ae2aacf92bf685f439354b5a08dbe257b6c399045b98a157871b,1200.0,round31_c6_external_gini_tree_time_limit,False,relevant_leaf_open,relevant_leaf_open,1180.0304948,2469.9231477411604,0.06260464330364945,0.10725273413394144,0.4162886027178915,0,1,1,3,0,1,8612.0,0.15697343,True,False,0.05246557583669477,0.10725273413394144,0.5108229523438191,0.561493344350878,0.06260464330364945,0.10725273413394144,0.4162886027178915,0.48406219663027533,0.06260464330364945,0.10725273413394144,0.4162886027178915,0.4614709986594807
stage4_1200s__tight_T_seed3101__K4-r001,stage4_1200s,K4-r001,tight_T_seed3101,4,0.01,True,d574b38b2f44ae2aacf92bf685f439354b5a08dbe257b6c399045b98a157871b,1200.0,round31_c6_external_gini_tree_time_limit,False,relevant_leaf_open,relevant_leaf_open,1180.0269667,2401.2253326709415,0.06819838617687429,0.10725273413394144,0.3641338215983803,0,4,4,5,3,1,14801.0,0.19034372,True,False,0.05474819668481515,0.10725273413394144,0.4895403168329169,0.5311825643471612,0.06819838617687429,0.10725273413394144,0.3641338215983803,0.4725667160348155,0.06819838617687429,0.10725273413394144,0.3641338215983803,0.4364224178893371
stage4_1200s__tight_T_seed3101__K4-r012,stage4_1200s,K4-r012,tight_T_seed3101,4,0.12,True,d574b38b2f44ae2aacf92bf685f439354b5a08dbe257b6c399045b98a157871b,1200.0,round31_c6_external_gini_tree_time_limit,False,relevant_leaf_open,relevant_leaf_open,1180.0303657,2400.1695877027155,0.06819838617687429,0.10725273413394144,0.3641338215983803,0,4,4,5,3,1,14797.0,0.19034372,True,False,0.05474819668481515,0.10725273413394144,0.4895403168329169,0.5312190769492878,0.06819838617687429,0.10725273413394144,0.3641338215983803,0.4726239436005194,0.06819838617687429,0.10725273413394144,0.3641338215983803,0.4364605695998064
stage4_1200s__tight_T_seed3101__K4-r050,stage4_1200s,K4-r050,tight_T_seed3101,4,0.5,True,d574b38b2f44ae2aacf92bf685f439354b5a08dbe257b6c399045b98a157871b,1200.0,round31_c6_external_gini_tree_time_limit,False,relevant_leaf_open,relevant_leaf_open,1180.0271791,2398.6827855707497,0.06815724277229124,0.10725273413394144,0.3645174333068863,0,4,4,5,3,1,14774.0,0.19034372,True,False,0.05474819668481515,0.10725273413394144,0.4895403168329169,0.5312441282759318,0.06815724277229124,0.10725273413394144,0.3645174333068863,0.4726779340857352,0.06815724277229124,0.10725273413394144,0.3645174333068863,0.4366244338261189
stage4_1200s__tight_T_seed3101__P-GRB,stage4_1200s,P-GRB,tight_T_seed3101,,,False,d574b38b2f44ae2aacf92bf685f439354b5a08dbe257b6c399045b98a157871b,1200.0,time_limit,False,model_fingerprint_mismatch;unsupported_strict_status:TIME_LIMIT,,1180.0722101,2232.337021277302,0.02594738796357229,0.10725273413394144,0.7580724801740889,0,0,0,0,0,0,42237.0,0.160075731,True,False,0.02118785946667322,0.10725273331427823,0.8024492354466407,0.8150652677426654,0.02594738796357229,0.10725273413394144,0.7580724801740889,0.7913425996251805,0.02594738796357229,0.10725273413394144,0.7580724801740889,0.7802525598081499
