evidence_source,source_path,run_id,stage,instance,K0,rho,rho_source,decision_sequence,interval_id,parent_id,depth,gamma_L,gamma_U,parent_bound,left_child_id,left_child_bound,left_child_infeasible,right_child_id,right_child_bound,right_child_infeasible,verified_incumbent,normalized_c6_gain,child_infeasibility_trigger,threshold_comparison,selected_action,target_value,deterministic_reason,coverage_update
round46_stage3_full_tree,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_hard_V12_M3_Q20_slot07_seed621538683__K4-r012/c6_split_decision_ledger.csv,stage3_300s__round39_small_hard_V12_M3_Q20_slot07_seed621538683__K4-r012,stage3_300s,round39_small_hard_V12_M3_Q20_slot07_seed621538683,4,0.12,explicit,4,L3,,0,0.48533732509162653,0.64711643345550207,0.52757370616180554,L3.0,0.52757370616180554,0,L3.1,0.60846326034374354,0,0.64711643345550207,0,0,no_strict_gain,exact-close,,current_child_gain_not_strict,parent_coverage_retained
round46_stage3_full_tree,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_hard_V12_M3_Q20_slot07_seed621538683__K4-r015/c6_split_decision_ledger.csv,stage3_300s__round39_small_hard_V12_M3_Q20_slot07_seed621538683__K4-r015,stage3_300s,round39_small_hard_V12_M3_Q20_slot07_seed621538683,4,0.14999999999999999,explicit,1,L0,,0,0,0.16177910836387552,0.28716115987471774,L0.0,0.051828010205628182,0,L0.1,0.12312593525211683,0,0.64711643345550207,0,0,no_strict_gain,exact-close,,current_child_gain_not_strict,parent_coverage_retained
round46_stage3_full_tree,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_hard_V12_M3_Q20_slot07_seed621538683__K4-r015/c6_split_decision_ledger.csv,stage3_300s__round39_small_hard_V12_M3_Q20_slot07_seed621538683__K4-r015,stage3_300s,round39_small_hard_V12_M3_Q20_slot07_seed621538683,4,0.14999999999999999,explicit,2,L1,,0,0.16177910836387552,0.32355821672775104,0.38588816769762929,L1.0,0.20401548943405462,0,L1.1,0.28490504361599239,0,0.64711643345550207,0,0,no_strict_gain,exact-close,,current_child_gain_not_strict,parent_coverage_retained
round46_stage3_full_tree,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_hard_V12_M3_Q20_slot07_seed621538683__K4-r015/c6_split_decision_ledger.csv,stage3_300s__round39_small_hard_V12_M3_Q20_slot07_seed621538683__K4-r015,stage3_300s,round39_small_hard_V12_M3_Q20_slot07_seed621538683,4,0.14999999999999999,explicit,3,L2,,0,0.32355821672775104,0.48533732509162653,0.41365909354413294,L2.0,0.36579459779793017,0,L2.1,0.44668415197986783,0,0.64711643345550207,0,0,no_strict_gain,exact-close,,current_child_gain_not_strict,parent_coverage_retained
round46_stage3_full_tree,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_hard_V12_M3_Q20_slot07_seed621538683__K4-r015/c6_split_decision_ledger.csv,stage3_300s__round39_small_hard_V12_M3_Q20_slot07_seed621538683__K4-r015,stage3_300s,round39_small_hard_V12_M3_Q20_slot07_seed621538683,4,0.14999999999999999,explicit,4,L3,,0,0.48533732509162653,0.64711643345550207,0.52757370616180554,L3.0,0.52757370616180554,0,L3.1,0.60846326034374354,0,0.64711643345550207,0,0,no_strict_gain,exact-close,,current_child_gain_not_strict,parent_coverage_retained
round46_stage3_full_tree,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_hard_V12_M3_Q20_slot07_seed621538683__K4-r020/c6_split_decision_ledger.csv,stage3_300s__round39_small_hard_V12_M3_Q20_slot07_seed621538683__K4-r020,stage3_300s,round39_small_hard_V12_M3_Q20_slot07_seed621538683,4,0.20000000000000001,explicit,1,L0,,0,0,0.16177910836387552,0.28716115987471774,L0.0,0.051828010205628182,0,L0.1,0.12312593525211683,0,0.64711643345550207,0,0,no_strict_gain,exact-close,,current_child_gain_not_strict,parent_coverage_retained
round46_stage3_full_tree,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_hard_V12_M3_Q20_slot07_seed621538683__K4-r020/c6_split_decision_ledger.csv,stage3_300s__round39_small_hard_V12_M3_Q20_slot07_seed621538683__K4-r020,stage3_300s,round39_small_hard_V12_M3_Q20_slot07_seed621538683,4,0.20000000000000001,explicit,2,L1,,0,0.16177910836387552,0.32355821672775104,0.38588816769762929,L1.0,0.20401548943405462,0,L1.1,0.28490504361599239,0,0.64711643345550207,0,0,no_strict_gain,exact-close,,current_child_gain_not_strict,parent_coverage_retained
round46_stage3_full_tree,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_hard_V12_M3_Q20_slot07_seed621538683__K4-r020/c6_split_decision_ledger.csv,stage3_300s__round39_small_hard_V12_M3_Q20_slot07_seed621538683__K4-r020,stage3_300s,round39_small_hard_V12_M3_Q20_slot07_seed621538683,4,0.20000000000000001,explicit,3,L2,,0,0.32355821672775104,0.48533732509162653,0.41365909354413294,L2.0,0.36579459779793017,0,L2.1,0.44668415197986783,0,0.64711643345550207,0,0,no_strict_gain,exact-close,,current_child_gain_not_strict,parent_coverage_retained
round46_stage3_full_tree,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_hard_V12_M3_Q20_slot07_seed621538683__K4-r020/c6_split_decision_ledger.csv,stage3_300s__round39_small_hard_V12_M3_Q20_slot07_seed621538683__K4-r020,stage3_300s,round39_small_hard_V12_M3_Q20_slot07_seed621538683,4,0.20000000000000001,explicit,4,L3,,0,0.48533732509162653,0.64711643345550207,0.52757370616180554,L3.0,0.52757370616180554,0,L3.1,0.60846326034374354,0,0.64711643345550207,0,0,no_strict_gain,exact-close,,current_child_gain_not_strict,parent_coverage_retained
round46_stage3_full_tree,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_hard_V12_M3_Q20_slot07_seed621538683__K4-r050/c6_split_decision_ledger.csv,stage3_300s__round39_small_hard_V12_M3_Q20_slot07_seed621538683__K4-r050,stage3_300s,round39_small_hard_V12_M3_Q20_slot07_seed621538683,4,0.5,explicit,1,L0,,0,0,0.16177910836387552,0.28716115987471774,L0.0,0.051828010205628182,0,L0.1,0.12312593525211683,0,0.64711643345550207,0,0,no_strict_gain,exact-close,,current_child_gain_not_strict,parent_coverage_retained
round46_stage3_full_tree,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_hard_V12_M3_Q20_slot07_seed621538683__K4-r050/c6_split_decision_ledger.csv,stage3_300s__round39_small_hard_V12_M3_Q20_slot07_seed621538683__K4-r050,stage3_300s,round39_small_hard_V12_M3_Q20_slot07_seed621538683,4,0.5,explicit,2,L1,,0,0.16177910836387552,0.32355821672775104,0.38588816769762929,L1.0,0.20401548943405462,0,L1.1,0.28490504361599239,0,0.64711643345550207,0,0,no_strict_gain,exact-close,,current_child_gain_not_strict,parent_coverage_retained
round46_stage3_full_tree,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_hard_V12_M3_Q20_slot07_seed621538683__K4-r050/c6_split_decision_ledger.csv,stage3_300s__round39_small_hard_V12_M3_Q20_slot07_seed621538683__K4-r050,stage3_300s,round39_small_hard_V12_M3_Q20_slot07_seed621538683,4,0.5,explicit,3,L2,,0,0.32355821672775104,0.48533732509162653,0.41365909354413294,L2.0,0.36579459779793017,0,L2.1,0.44668415197986783,0,0.64711643345550207,0,0,no_strict_gain,exact-close,,current_child_gain_not_strict,parent_coverage_retained
round46_stage3_full_tree,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_hard_V12_M3_Q20_slot07_seed621538683__K4-r050/c6_split_decision_ledger.csv,stage3_300s__round39_small_hard_V12_M3_Q20_slot07_seed621538683__K4-r050,stage3_300s,round39_small_hard_V12_M3_Q20_slot07_seed621538683,4,0.5,explicit,4,L3,,0,0.48533732509162653,0.64711643345550207,0.52757370616180554,L3.0,0.52757370616180554,0,L3.1,0.60846326034374354,0,0.64711643345550207,0,0,no_strict_gain,exact-close,,current_child_gain_not_strict,parent_coverage_retained
round46_stage3_full_tree,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K1-r001/c6_split_decision_ledger.csv,stage3_300s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K1-r001,stage3_300s,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,1,0.01,explicit,1,L0,,0,0,0.50642278922416295,0.093948255393593263,L0.0,0.093948255393593263,0,L0.1,0.32496933294190883,0,0.50642278922416295,0,0,no_strict_gain,exact-close,,current_child_gain_not_strict,parent_coverage_retained
round46_stage3_full_tree,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K1-r012/c6_split_decision_ledger.csv,stage3_300s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K1-r012,stage3_300s,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,1,0.12,explicit,1,L0,,0,0,0.50642278922416295,0.093948255393593263,L0.0,0.093948255393593263,0,L0.1,0.32496933294190883,0,0.50642278922416295,0,0,no_strict_gain,exact-close,,current_child_gain_not_strict,parent_coverage_retained
round46_stage3_full_tree,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K1-r015/c6_split_decision_ledger.csv,stage3_300s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K1-r015,stage3_300s,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,1,0.14999999999999999,explicit,1,L0,,0,0,0.50642278922416295,0.093948255393593263,L0.0,0.093948255393593263,0,L0.1,0.32496933294190883,0,0.50642278922416295,0,0,no_strict_gain,exact-close,,current_child_gain_not_strict,parent_coverage_retained
round46_stage3_full_tree,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K1-r020/c6_split_decision_ledger.csv,stage3_300s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K1-r020,stage3_300s,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,1,0.20000000000000001,explicit,1,L0,,0,0,0.50642278922416295,0.093948255393593263,L0.0,0.093948255393593263,0,L0.1,0.32496933294190883,0,0.50642278922416295,0,0,no_strict_gain,exact-close,,current_child_gain_not_strict,parent_coverage_retained
round46_stage3_full_tree,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K1-r050/c6_split_decision_ledger.csv,stage3_300s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K1-r050,stage3_300s,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,1,0.5,explicit,1,L0,,0,0,0.50642278922416295,0.093948255393593263,L0.0,0.093948255393593263,0,L0.1,0.32496933294190883,0,0.50642278922416295,0,0,no_strict_gain,exact-close,,current_child_gain_not_strict,parent_coverage_retained
round46_stage3_full_tree,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K4-r001/c6_split_decision_ledger.csv,stage3_300s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K4-r001,stage3_300s,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,4,0.01,explicit,1,L1,,0,0.12660569730604074,0.25321139461208148,0.36859147830827088,L1.0,0.19836363563586817,0,L1.1,0.2616664842888885,0,0.50642278922416295,0,0,no_strict_gain,exact-close,,current_child_gain_not_strict,parent_coverage_retained
round46_stage3_full_tree,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K4-r001/c6_split_decision_ledger.csv,stage3_300s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K4-r001,stage3_300s,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,4,0.01,explicit,2,L0,,0,0,0.12660569730604074,0.42850584074551917,L0.0,0.094812110477775102,0,L0.1,0.13567304711601838,0,0.50634330756520596,0,0,no_strict_gain,exact-close,,current_child_gain_not_strict,parent_coverage_retained
round46_stage3_full_tree,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K4-r001/c6_split_decision_ledger.csv,stage3_300s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K4-r001,stage3_300s,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,4,0.01,explicit,3,L2,,0,0.25321139461208148,0.37981709191812218,0.48580624567635278,L2.0,0.32496933294190883,0,L2.1,0.38827218159492921,0,0.50634330756520596,0,0,no_strict_gain,exact-close,,current_child_gain_not_strict,parent_coverage_retained
round46_stage3_full_tree,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K4-r012/c6_split_decision_ledger.csv,stage3_300s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K4-r012,stage3_300s,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,4,0.12,explicit,1,L1,,0,0.12660569730604074,0.25321139461208148,0.36859147830827088,L1.0,0.19836363563586817,0,L1.1,0.2616664842888885,0,0.50642278922416295,0,0,no_strict_gain,exact-close,,current_child_gain_not_strict,parent_coverage_retained
round46_stage3_full_tree,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K4-r012/c6_split_decision_ledger.csv,stage3_300s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K4-r012,stage3_300s,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,4,0.12,explicit,2,L0,,0,0,0.12660569730604074,0.42850584074551917,L0.0,0.094812110477775102,0,L0.1,0.13567304711601838,0,0.50634330756520596,0,0,no_strict_gain,exact-close,,current_child_gain_not_strict,parent_coverage_retained
round46_stage3_full_tree,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K4-r012/c6_split_decision_ledger.csv,stage3_300s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K4-r012,stage3_300s,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,4,0.12,explicit,3,L2,,0,0.25321139461208148,0.37981709191812218,0.48580624567635278,L2.0,0.32496933294190883,0,L2.1,0.38827218159492921,0,0.50634330756520596,0,0,no_strict_gain,exact-close,,current_child_gain_not_strict,parent_coverage_retained
round46_stage3_full_tree,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K4-r015/c6_split_decision_ledger.csv,stage3_300s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K4-r015,stage3_300s,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,4,0.14999999999999999,explicit,1,L1,,0,0.12660569730604074,0.25321139461208148,0.36859147830827088,L1.0,0.19836363563586817,0,L1.1,0.2616664842888885,0,0.50642278922416295,0,0,no_strict_gain,exact-close,,current_child_gain_not_strict,parent_coverage_retained
round46_stage3_full_tree,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K4-r015/c6_split_decision_ledger.csv,stage3_300s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K4-r015,stage3_300s,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,4,0.14999999999999999,explicit,2,L0,,0,0,0.12660569730604074,0.42850584074551917,L0.0,0.094812110477775102,0,L0.1,0.13567304711601838,0,0.50634330756520596,0,0,no_strict_gain,exact-close,,current_child_gain_not_strict,parent_coverage_retained
round46_stage3_full_tree,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K4-r015/c6_split_decision_ledger.csv,stage3_300s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K4-r015,stage3_300s,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,4,0.14999999999999999,explicit,3,L2,,0,0.25321139461208148,0.37981709191812218,0.48580624567635278,L2.0,0.32496933294190883,0,L2.1,0.38827218159492921,0,0.50634330756520596,0,0,no_strict_gain,exact-close,,current_child_gain_not_strict,parent_coverage_retained
round46_stage3_full_tree,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K4-r020/c6_split_decision_ledger.csv,stage3_300s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K4-r020,stage3_300s,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,4,0.20000000000000001,explicit,1,L1,,0,0.12660569730604074,0.25321139461208148,0.36859147830827088,L1.0,0.19836363563586817,0,L1.1,0.2616664842888885,0,0.50642278922416295,0,0,no_strict_gain,exact-close,,current_child_gain_not_strict,parent_coverage_retained
round46_stage3_full_tree,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K4-r020/c6_split_decision_ledger.csv,stage3_300s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K4-r020,stage3_300s,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,4,0.20000000000000001,explicit,2,L0,,0,0,0.12660569730604074,0.42850584074551917,L0.0,0.094812110477775102,0,L0.1,0.13567304711601838,0,0.50634330756520596,0,0,no_strict_gain,exact-close,,current_child_gain_not_strict,parent_coverage_retained
round46_stage3_full_tree,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K4-r020/c6_split_decision_ledger.csv,stage3_300s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K4-r020,stage3_300s,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,4,0.20000000000000001,explicit,3,L2,,0,0.25321139461208148,0.37981709191812218,0.48580624567635278,L2.0,0.32496933294190883,0,L2.1,0.38827218159492921,0,0.50634330756520596,0,0,no_strict_gain,exact-close,,current_child_gain_not_strict,parent_coverage_retained
round46_stage3_full_tree,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K4-r050/c6_split_decision_ledger.csv,stage3_300s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K4-r050,stage3_300s,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,4,0.5,explicit,1,L1,,0,0.12660569730604074,0.25321139461208148,0.36859147830827088,L1.0,0.19836363563586817,0,L1.1,0.2616664842888885,0,0.50642278922416295,0,0,no_strict_gain,exact-close,,current_child_gain_not_strict,parent_coverage_retained
round46_stage3_full_tree,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K4-r050/c6_split_decision_ledger.csv,stage3_300s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K4-r050,stage3_300s,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,4,0.5,explicit,2,L0,,0,0,0.12660569730604074,0.42850584074551917,L0.0,0.094812110477775102,0,L0.1,0.13567304711601838,0,0.50634330756520596,0,0,no_strict_gain,exact-close,,current_child_gain_not_strict,parent_coverage_retained
round46_stage3_full_tree,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K4-r050/c6_split_decision_ledger.csv,stage3_300s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K4-r050,stage3_300s,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,4,0.5,explicit,3,L2,,0,0.25321139461208148,0.37981709191812218,0.48580624567635278,L2.0,0.32496933294190883,0,L2.1,0.38827218159492921,0,0.50634330756520596,0,0,no_strict_gain,exact-close,,current_child_gain_not_strict,parent_coverage_retained
round46_stage3_full_tree,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_medium_V10_M2_Q20_slot05_seed968549317__K1-r001/c6_split_decision_ledger.csv,stage3_300s__round39_small_medium_V10_M2_Q20_slot05_seed968549317__K1-r001,stage3_300s,round39_small_medium_V10_M2_Q20_slot05_seed968549317,1,0.01,explicit,1,L0,,0,0,0.13561306168269485,0.035346874440187949,L0.0,0.037295222890392894,0,L0.1,0.084667838225087375,0,0.13561306168269485,0.019431759636901413,0,gain_greater_than_or_equal_to_rho,split,,current_normalized_child_gain_reaches_rho,atomic_parent_replaced_by_two_children
round46_stage3_full_tree,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_medium_V10_M2_Q20_slot05_seed968549317__K1-r001/c6_split_decision_ledger.csv,stage3_300s__round39_small_medium_V10_M2_Q20_slot05_seed968549317__K1-r001,stage3_300s,round39_small_medium_V10_M2_Q20_slot05_seed968549317,1,0.01,explicit,2,L0.0,L0,1,0,0.067806530841347426,0.085390210490950649,L0.0.0,0.048439634117466955,0,L0.0.1,0.060092413194888339,0,0.12152565367470181,0,0,no_strict_gain,exact-close,,current_child_gain_not_strict,parent_coverage_retained
round46_stage3_full_tree,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_medium_V10_M2_Q20_slot05_seed968549317__K1-r001/c6_split_decision_ledger.csv,stage3_300s__round39_small_medium_V10_M2_Q20_slot05_seed968549317__K1-r001,stage3_300s,round39_small_medium_V10_M2_Q20_slot05_seed968549317,1,0.01,explicit,3,L0.1,L0,1,0.067806530841347426,0.13561306168269485,0.087704408743780063,L0.1.0,0.084667838225087375,0,L0.1.1,0.11834023104462985,0,0.12152565367470181,0,0,no_strict_gain,exact-close,,current_child_gain_not_strict,parent_coverage_retained
round46_stage3_full_tree,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_medium_V10_M2_Q20_slot05_seed968549317__K1-r012/c6_split_decision_ledger.csv,stage3_300s__round39_small_medium_V10_M2_Q20_slot05_seed968549317__K1-r012,stage3_300s,round39_small_medium_V10_M2_Q20_slot05_seed968549317,1,0.12,explicit,1,L0,,0,0,0.13561306168269485,0.035346874440187949,L0.0,0.037295222890392894,0,L0.1,0.084667838225087375,0,0.13561306168269485,0.019431759636901413,0,gain_below_rho,native-target,0.037295222890392894,current_small_child_gain_target,parent_coverage_retained
round46_stage3_full_tree,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_medium_V10_M2_Q20_slot05_seed968549317__K1-r012/c6_split_decision_ledger.csv,stage3_300s__round39_small_medium_V10_M2_Q20_slot05_seed968549317__K1-r012,stage3_300s,round39_small_medium_V10_M2_Q20_slot05_seed968549317,1,0.12,explicit,2,L0,,0,0,0.13561306168269485,0.059009005417855337,L0.0,0.037295222890392894,0,L0.1,0.084667838225087375,0,0.13561306168269485,0,0,no_strict_gain,exact-close,,current_child_gain_not_strict,parent_coverage_retained
round46_stage3_full_tree,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_medium_V10_M2_Q20_slot05_seed968549317__K1-r015/c6_split_decision_ledger.csv,stage3_300s__round39_small_medium_V10_M2_Q20_slot05_seed968549317__K1-r015,stage3_300s,round39_small_medium_V10_M2_Q20_slot05_seed968549317,1,0.14999999999999999,explicit,1,L0,,0,0,0.13561306168269485,0.035346874440187949,L0.0,0.037295222890392894,0,L0.1,0.084667838225087375,0,0.13561306168269485,0.019431759636901413,0,gain_below_rho,native-target,0.037295222890392894,current_small_child_gain_target,parent_coverage_retained
round46_stage3_full_tree,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_medium_V10_M2_Q20_slot05_seed968549317__K1-r015/c6_split_decision_ledger.csv,stage3_300s__round39_small_medium_V10_M2_Q20_slot05_seed968549317__K1-r015,stage3_300s,round39_small_medium_V10_M2_Q20_slot05_seed968549317,1,0.14999999999999999,explicit,2,L0,,0,0,0.13561306168269485,0.059009005417855337,L0.0,0.037295222890392894,0,L0.1,0.084667838225087375,0,0.13561306168269485,0,0,no_strict_gain,exact-close,,current_child_gain_not_strict,parent_coverage_retained
round46_stage3_full_tree,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_medium_V10_M2_Q20_slot05_seed968549317__K1-r020/c6_split_decision_ledger.csv,stage3_300s__round39_small_medium_V10_M2_Q20_slot05_seed968549317__K1-r020,stage3_300s,round39_small_medium_V10_M2_Q20_slot05_seed968549317,1,0.20000000000000001,explicit,1,L0,,0,0,0.13561306168269485,0.035346874440187949,L0.0,0.037295222890392894,0,L0.1,0.084667838225087375,0,0.13561306168269485,0.019431759636901413,0,gain_below_rho,native-target,0.037295222890392894,current_small_child_gain_target,parent_coverage_retained
round46_stage3_full_tree,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_medium_V10_M2_Q20_slot05_seed968549317__K1-r020/c6_split_decision_ledger.csv,stage3_300s__round39_small_medium_V10_M2_Q20_slot05_seed968549317__K1-r020,stage3_300s,round39_small_medium_V10_M2_Q20_slot05_seed968549317,1,0.20000000000000001,explicit,2,L0,,0,0,0.13561306168269485,0.059009005417855337,L0.0,0.037295222890392894,0,L0.1,0.084667838225087375,0,0.13561306168269485,0,0,no_strict_gain,exact-close,,current_child_gain_not_strict,parent_coverage_retained
round46_stage3_full_tree,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_medium_V10_M2_Q20_slot05_seed968549317__K1-r050/c6_split_decision_ledger.csv,stage3_300s__round39_small_medium_V10_M2_Q20_slot05_seed968549317__K1-r050,stage3_300s,round39_small_medium_V10_M2_Q20_slot05_seed968549317,1,0.5,explicit,1,L0,,0,0,0.13561306168269485,0.035346874440187949,L0.0,0.037295222890392894,0,L0.1,0.084667838225087375,0,0.13561306168269485,0.019431759636901413,0,gain_below_rho,native-target,0.037295222890392894,current_small_child_gain_target,parent_coverage_retained
round46_stage3_full_tree,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_medium_V10_M2_Q20_slot05_seed968549317__K1-r050/c6_split_decision_ledger.csv,stage3_300s__round39_small_medium_V10_M2_Q20_slot05_seed968549317__K1-r050,stage3_300s,round39_small_medium_V10_M2_Q20_slot05_seed968549317,1,0.5,explicit,2,L0,,0,0,0.13561306168269485,0.059009005417855337,L0.0,0.037295222890392894,0,L0.1,0.084667838225087375,0,0.13561306168269485,0,0,no_strict_gain,exact-close,,current_child_gain_not_strict,parent_coverage_retained
round46_stage3_full_tree,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_medium_V10_M2_Q20_slot05_seed968549317__K4-r001/c6_split_decision_ledger.csv,stage3_300s__round39_small_medium_V10_M2_Q20_slot05_seed968549317__K4-r001,stage3_300s,round39_small_medium_V10_M2_Q20_slot05_seed968549317,4,0.01,explicit,1,L0,,0,0,0.033903265420673713,0.062126346372835234,L0.0,0.058331711462993117,0,L0.1,0.059861691962981717,0,0.13561306168269485,0,0,no_strict_gain,exact-close,,current_child_gain_not_strict,parent_coverage_retained
round46_stage3_full_tree,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_medium_V10_M2_Q20_slot05_seed968549317__K4-r001/c6_split_decision_ledger.csv,stage3_300s__round39_small_medium_V10_M2_Q20_slot05_seed968549317__K4-r001,stage3_300s,round39_small_medium_V10_M2_Q20_slot05_seed968549317,4,0.01,explicit,2,L1,,0,0.033903265420673713,0.067806530841347426,0.070631144922821132,L1.0,0.065244643817023606,0,L1.1,0.07201410688697775,0,0.13561306168269485,0,0,no_strict_gain,exact-close,,current_child_gain_not_strict,parent_coverage_retained
