interval_id,gamma_L,gamma_U,interval_lower_bound,incumbent_upper_bound,interval_status,reason,certificate_basis,requires_pricing_closure,pricing_closure_available,interval_bound_valid,interval_closure_source,interval_closure_source_detail,interval_requires_pricing_closure,interval_pricing_closure_satisfied,interval_oracle_used_for_certificate,interval_oracle_is_diagnostic_only,interval_relaxation_bound_valid,interval_bpc_tree_nodes,interval_bpc_pricing_calls,interval_bpc_exact_pricing_closed,interval_final_lb,interval_final_ub_cutoff,bpc_nodes,open_nodes,generated_columns,cuts,pricing_calls,pricing_time_seconds,rmp_solve_time_seconds,relaxation_time_seconds,lower_bound_source,lower_bound_sources,relaxation_portfolio_mode,relaxation_variants_tried,selected_relaxation_variant,selected_variant_reason,probe_time_seconds,variant_bound_improvement,best_variant_bound,variants_skipped_reason,oracle_bound_merged,oracle_bound_value,oracle_bound_status,oracle_bound_source_json,oracle_bound_solver_status,oracle_bound_model_type,oracle_bound_valid,lower_bound_before_oracle,lower_bound_after_oracle,lower_bound_improvement_by_oracle,leaf_closed_by_oracle_bound
10,0.0122881381662,0.013824155437,0.0122881381662,0.0491525526647,replaced_by_children,split_parent_replaced,unresolved,false,false,true,unresolved,split_parent_replaced,false,false,false,false,true,0,0,false,0.0122881381662,0.0491525526647,0,1,0,0,0,0,0,29.232221,gamma_floor,gamma_floor,fixed,,,,0,0,0,,,,,,,,,,,,
11,0.013824155437,0.0153601727077,0.049153,0.0491525526647,bound_fathomed,tree_not_started_before_time_limit_or_reserve,unresolved,false,false,true,interval_oracle,interval_exact_oracle_bound_or_infeasible_partition,false,true,true,false,true,0,0,false,0.049153,0.049153,0,1,0,0,0,0,0,29.5154286,interval_exact_oracle_bound,gamma_floor|interval_exact_oracle_bound|interval_exact_oracle_bound,fixed,,,,0,0,0,,true,0.049153,interval_closed,E:\codes\ExactEBRP\results\gf_tailored_bc_controlling_leaf_scheduler_round\raw\official__moderate_seed3301__tailored_legacy_scheduler_static__1800s_auto_oracle\interval_11.json,integer infeasible,original_compact_objective_bound,true,0.013824,0.049153,0.035328,true
12,0.0122881381662,0.0130561468016,0.0122881381662,0.0491525526647,replaced_by_children,split_parent_replaced,unresolved,false,false,true,unresolved,split_parent_replaced,false,false,false,false,true,0,0,false,0.0122881381662,0.0491525526647,0,1,0,0,0,0,0,29.2442534,gamma_floor,gamma_floor,fixed,,,,0,0,0,,,,,,,,,,,,
13,0.0130561468016,0.013824155437,0.049153,0.0491525526647,bound_fathomed,tree_not_started_before_time_limit_or_reserve,unresolved,false,false,true,interval_oracle,interval_exact_oracle_bound_or_infeasible_partition,false,true,true,false,true,0,0,false,0.049153,0.049153,0,1,0,0,0,0,0,29.3507471,interval_exact_oracle_bound,gamma_floor|interval_exact_oracle_bound|interval_exact_oracle_bound,fixed,,,,0,0,0,,true,0.049153,interval_closed,E:\codes\ExactEBRP\results\gf_tailored_bc_controlling_leaf_scheduler_round\raw\official__moderate_seed3301__tailored_legacy_scheduler_static__1800s_auto_oracle\interval_13.json,integer infeasible,original_compact_objective_bound,true,0.013056,0.049153,0.036096,true
14,0.0122881381662,0.0126721424839,0.0122881381662,0.0491525526647,replaced_by_children,split_parent_replaced,unresolved,false,false,true,unresolved,split_parent_replaced,false,false,false,false,true,0,0,false,0.0122881381662,0.0491525526647,0,1,0,0,0,0,0,29.1408128,gamma_floor,gamma_floor,fixed,,,,0,0,0,,,,,,,,,,,,
15,0.0126721424839,0.0130561468016,0.049153,0.0491525526647,bound_fathomed,tree_not_started_before_time_limit_or_reserve,unresolved,false,false,true,interval_oracle,interval_exact_oracle_bound_or_infeasible_partition,false,true,true,false,true,0,0,false,0.049153,0.049153,0,1,0,0,0,0,0,29.2947178,interval_exact_oracle_bound,gamma_floor|interval_exact_oracle_bound|interval_exact_oracle_bound,fixed,,,,0,0,0,,true,0.049153,interval_closed,E:\codes\ExactEBRP\results\gf_tailored_bc_controlling_leaf_scheduler_round\raw\official__moderate_seed3301__tailored_legacy_scheduler_static__1800s_auto_oracle\interval_15.json,integer infeasible,original_compact_objective_bound,true,0.012672,0.049153,0.036480,true
16,0.0122881381662,0.012480140325,0.0122881381662,0.0491525526647,replaced_by_children,split_parent_replaced,unresolved,false,false,true,unresolved,split_parent_replaced,false,false,false,false,true,0,0,false,0.0122881381662,0.0491525526647,0,1,0,0,0,0,0,29.1587691,gamma_floor,gamma_floor,fixed,,,,0,0,0,,,,,,,,,,,,
17,0.012480140325,0.0126721424839,0.049153,0.0491525526647,bound_fathomed,tree_not_started_before_time_limit_or_reserve,unresolved,false,false,true,interval_oracle,interval_exact_oracle_bound_or_infeasible_partition,false,true,true,false,true,0,0,false,0.049153,0.049153,0,1,0,0,0,0,0,29.2296762,interval_exact_oracle_bound,gamma_floor|interval_exact_oracle_bound|interval_exact_oracle_bound,fixed,,,,0,0,0,,true,0.049153,interval_closed,E:\codes\ExactEBRP\results\gf_tailored_bc_controlling_leaf_scheduler_round\raw\official__moderate_seed3301__tailored_legacy_scheduler_static__1800s_auto_oracle\interval_17.json,integer infeasible,original_compact_objective_bound,true,0.012480,0.049153,0.036672,true
18,0.0122881381662,0.0123841392456,0.049153,0.0491525526647,bound_fathomed,tree_not_started_before_time_limit_or_reserve,unresolved,false,false,true,interval_oracle,interval_exact_oracle_bound_or_infeasible_partition,false,true,true,false,true,0,0,false,0.049153,0.049153,0,1,0,0,0,0,0,24.5905577,interval_exact_oracle_bound,gamma_floor|interval_exact_oracle_bound|interval_exact_oracle_bound,fixed,,,,0,0,0,,true,0.049153,interval_closed,E:\codes\ExactEBRP\results\gf_tailored_bc_controlling_leaf_scheduler_round\raw\official__moderate_seed3301__tailored_legacy_scheduler_static__1800s_auto_oracle\interval_18.json,integer infeasible,original_compact_objective_bound,true,0.012288,0.049153,0.036864,true
19,0.0123841392456,0.012480140325,0.049153,0.0491525526647,bound_fathomed,tree_not_started_before_time_limit_or_reserve,unresolved,false,false,true,interval_oracle,interval_exact_oracle_bound_or_infeasible_partition,false,true,true,false,true,0,0,false,0.049153,0.049153,0,1,0,0,0,0,0,9.76188,interval_exact_oracle_bound,gamma_floor|interval_exact_oracle_bound|interval_exact_oracle_bound,fixed,,,,0,0,0,,true,0.049153,interval_closed,E:\codes\ExactEBRP\results\gf_tailored_bc_controlling_leaf_scheduler_round\raw\official__moderate_seed3301__tailored_legacy_scheduler_static__1800s_auto_oracle\interval_19.json,integer infeasible,original_compact_objective_bound,true,0.012384,0.049153,0.036768,true
