instance_id,diagnostic_role,arm,root_lp_bound,route_phi,visit_phi,inventory_bit_phi,selector_phi,original_mccormick_ambiguity,segmented_mccormick_ambiguity
round39_small_hard_V10_M1_Q30_slot02_seed1721447042,hard_p_grb_win,st-k2-p-core,0.5068130024457618,5.55894845428415,4.578746607364105,28.660458187726142,0,3.89483373253208,3.7983563340429716
round39_small_hard_V10_M1_Q30_slot02_seed1721447042,hard_p_grb_win,st-k2-p-extended,0.5068130024457618,5.55894845428415,4.578746607364106,28.85765683050271,0,3.9487620043810137,3.8226627849528576
round39_small_hard_V10_M3_Q20_slot04_seed1145042375,additional_hard_c6_win,st-k2-i,0.15858790015822435,17.139832258888486,11.766074032170142,27.37037364112581,0,1.7004445835006026,0
round39_small_hard_V10_M3_Q20_slot04_seed1145042375,additional_hard_c6_win,st-k2-p-core,0.15858790015822435,18.07831753925782,12.914752236431468,26.674388109147277,0,1.7004445835006026,1.7004445835006026
round39_small_hard_V10_M3_Q20_slot04_seed1145042375,additional_hard_c6_win,st-k2-p-extended,0.15858790015822435,15.194680271433123,10.241578821543118,26.77225012852727,0,1.7004445835006026,1.7004445835006026
round39_small_hard_V12_M3_Q20_slot07_seed621538683,numerical_fail_closed_endpoint,st-k2-i,0.051828010205628154,18.285993608628484,14.976021001081572,15.902243536829197,0,0.5850893772623942,0
round39_small_hard_V12_M3_Q20_slot07_seed621538683,numerical_fail_closed_endpoint,st-k2-p-core,0.0518280102056287,18.279841445758407,14.759361507290466,15.00442879472158,0,0.5563144898560499,0.5563144898560499
round39_small_hard_V12_M3_Q20_slot07_seed621538683,numerical_fail_closed_endpoint,st-k2-p-extended,0.05182801020562813,18.274488275187853,14.605244498566522,15.004428794721367,0,0.5563144898560463,0.5563144898560463
round39_small_hard_V12_M3_Q30_slot08_seed1288546114,strongest_k4_positive_control,st-k2-i,0.09394825539359317,15.366794373747215,12.5741439550224,25.216117605774752,0,1.3227898837525391,0
round39_small_hard_V12_M3_Q30_slot08_seed1288546114,strongest_k4_positive_control,st-k2-p-core,0.09399500766227341,16.9507315510321,11.449611401436913,22.947805468027234,0,1.2053799338277231,1.2053799338277231
round39_small_hard_V12_M3_Q30_slot08_seed1288546114,strongest_k4_positive_control,st-k2-p-extended,0.09394825539359321,16.182444340640558,13.390089305377145,22.813201194349197,0,1.1947779595184227,1.1947779595184231
round39_small_medium_V10_M2_Q20_slot05_seed968549317,additional_medium_c6_win,st-k2-i,0.03729522289039283,14.820524400895046,10.175539532001814,37.53795016741716,0,0.868431056029509,0
round39_small_medium_V10_M2_Q20_slot05_seed968549317,additional_medium_c6_win,st-k2-p-core,0.03729522289039283,13.93850510076609,10.006595499700936,37.5781905952139,0,0.8942571445700497,0.8575740021010354
round39_small_medium_V10_M2_Q20_slot05_seed968549317,additional_medium_c6_win,st-k2-p-extended,0.03729522289039283,14.424141845161074,9.560068176837758,37.57819059521389,0,0.8942571445700496,0.8575740021010351
round39_small_medium_V12_M3_Q30_slot08_seed1343324363,major_fragmentation_regression,st-k2-i,0.024872307366954467,15.026674288248195,9.92304871400869,50.81211956896037,0,0.45207126911486567,0
round39_small_medium_V12_M3_Q30_slot08_seed1343324363,major_fragmentation_regression,st-k2-p-core,0.024872307366954463,16.297480163879165,10.327120930304806,50.73614072922538,0,0.4546848151015132,0.4396270481966533
round39_small_medium_V12_M3_Q30_slot08_seed1343324363,major_fragmentation_regression,st-k2-p-extended,0.024872307366954456,14.710042063118374,8.175670972587287,50.73614072922538,0,0.4546848151015132,0.4396270481966533
round39_small_medium_V8_M3_Q30_slot03_seed1177285734,additional_medium_c6_win,st-k2-i,0.008227712564204442,11.454276909395817,7.576871981155871,30.041551940034743,0,0.12270386472271629,0
round39_small_medium_V8_M3_Q30_slot03_seed1177285734,additional_medium_c6_win,st-k2-p-core,0.008227712564204445,9.72940090799289,6.88104595861879,28.5939511718678,0,0.11935358952598361,0.11434325968106085
round39_small_medium_V8_M3_Q30_slot03_seed1177285734,additional_medium_c6_win,st-k2-p-extended,0.00822771256420445,15.070356041987685,9.54510555939581,29.163242382452047,0,0.12127078936348214,0.11683379729071275
