result_package,fresh_run,source_round,run_id,instance,variant,budget,time_seconds,LB,UB,gap,active_leaves,closed_leaves,current_leaf_id,node_count,last_bound_improvement_time,source_path
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_cheap_cuts__1800s,high_imbalance_seed3202,tailored_cheap_cuts,1800,167.7153057,1.06421478404,1.74931345205,0.391638598107,1,,,0,,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3202__tailored_cheap_cuts__1800s.progress.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_cheap_cuts__1800s,high_imbalance_seed3202,tailored_cheap_cuts,1800,186.4633271,1.06421478404,1.74931345205,0.391638598107,1,,,0,,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3202__tailored_cheap_cuts__1800s.progress.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_cheap_cuts__1800s,high_imbalance_seed3202,tailored_cheap_cuts,1800,230.8890076,1.06421478404,1.74931345205,0.391638598107,1,,,0,,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3202__tailored_cheap_cuts__1800s.progress.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_cheap_cuts__1800s,high_imbalance_seed3202,tailored_cheap_cuts,1800,252.7926428,1.06421478404,1.74931345205,0.391638598107,1,,,0,,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3202__tailored_cheap_cuts__1800s.progress.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_cheap_cuts__1800s,high_imbalance_seed3202,tailored_cheap_cuts,1800,274.377077,1.74931345205,1.74931345205,0,0,,,0,,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3202__tailored_cheap_cuts__1800s.progress.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_cheap_cuts__1800s,high_imbalance_seed3202,tailored_cheap_cuts,1800,296.4939034,1.74931345205,1.74931345205,0,0,,,0,,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3202__tailored_cheap_cuts__1800s.progress.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_cheap_cuts__1800s,high_imbalance_seed3202,tailored_cheap_cuts,1800,296.4940053,1.74931345205,1.74931345205,0,0,,,0,,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3202__tailored_cheap_cuts__1800s.progress.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_cheap_cuts__1800s,high_imbalance_seed3202,tailored_cheap_cuts,1800,296.4940972,1.74931345205,1.74931345205,0,0,,,0,,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3202__tailored_cheap_cuts__1800s.progress.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_cheap_cuts__300s,high_imbalance_seed3202,tailored_cheap_cuts,300,0.0002343,0,0,0,,,,0,0,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3202__tailored_cheap_cuts__300s.progress.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_cheap_cuts__300s,high_imbalance_seed3202,tailored_cheap_cuts,300,30.0017089,1.62123433101,1e+75,1,,,,429,29.8332123,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3202__tailored_cheap_cuts__300s.progress.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_cheap_cuts__300s,high_imbalance_seed3202,tailored_cheap_cuts,300,60.0042252,1.6892005461,1e+75,1,,,,1153,59.9998341,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3202__tailored_cheap_cuts__300s.progress.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_cheap_cuts__300s,high_imbalance_seed3202,tailored_cheap_cuts,300,90.0192805,1.69673572417,1e+75,1,,,,1392,63.7296484,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3202__tailored_cheap_cuts__300s.progress.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_cheap_cuts__900s,high_imbalance_seed3202,tailored_cheap_cuts,900,0.0004725,0,5.04160189596,1,0,,,0,,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3202__tailored_cheap_cuts__900s.progress.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_cheap_cuts__900s,high_imbalance_seed3202,tailored_cheap_cuts,900,20.0146339,0.638995585916,1.74931345205,0.634716359628,4,,,0,,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3202__tailored_cheap_cuts__900s.progress.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_cheap_cuts__900s,high_imbalance_seed3202,tailored_cheap_cuts,900,39.2217786,0.82671478404,1.74931345205,0.527406147211,3,,,0,,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3202__tailored_cheap_cuts__900s.progress.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_cheap_cuts__900s,high_imbalance_seed3202,tailored_cheap_cuts,900,59.5478075,1.06421478404,1.74931345205,0.391638598107,2,,,0,,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3202__tailored_cheap_cuts__900s.progress.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_cheap_cuts__900s,high_imbalance_seed3202,tailored_cheap_cuts,900,104.2775714,1.06421478404,1.74931345205,0.391638598107,2,,,0,,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3202__tailored_cheap_cuts__900s.progress.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_cheap_cuts__900s,high_imbalance_seed3202,tailored_cheap_cuts,900,120.8303504,1.06421478404,1.74931345205,0.391638598107,1,,,0,,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3202__tailored_cheap_cuts__900s.progress.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_cheap_cuts__900s,high_imbalance_seed3202,tailored_cheap_cuts,900,165.2965271,1.06421478404,1.74931345205,0.391638598107,1,,,0,,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3202__tailored_cheap_cuts__900s.progress.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_cheap_cuts__900s,high_imbalance_seed3202,tailored_cheap_cuts,900,183.9497064,1.06421478404,1.74931345205,0.391638598107,1,,,0,,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3202__tailored_cheap_cuts__900s.progress.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_cheap_cuts__900s,high_imbalance_seed3202,tailored_cheap_cuts,900,228.3130035,1.06421478404,1.74931345205,0.391638598107,1,,,0,,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3202__tailored_cheap_cuts__900s.progress.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_cheap_cuts__900s,high_imbalance_seed3202,tailored_cheap_cuts,900,250.1705917,1.06421478404,1.74931345205,0.391638598107,1,,,0,,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3202__tailored_cheap_cuts__900s.progress.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_cheap_cuts__900s,high_imbalance_seed3202,tailored_cheap_cuts,900,271.7083321,1.74931345205,1.74931345205,0,0,,,0,,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3202__tailored_cheap_cuts__900s.progress.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_cheap_cuts__900s,high_imbalance_seed3202,tailored_cheap_cuts,900,293.7512791,1.74931345205,1.74931345205,0,0,,,0,,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3202__tailored_cheap_cuts__900s.progress.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_cheap_cuts__900s,high_imbalance_seed3202,tailored_cheap_cuts,900,293.7513899,1.74931345205,1.74931345205,0,0,,,0,,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3202__tailored_cheap_cuts__900s.progress.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_cheap_cuts__900s,high_imbalance_seed3202,tailored_cheap_cuts,900,293.7514711,1.74931345205,1.74931345205,0,0,,,0,,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3202__tailored_cheap_cuts__900s.progress.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_full_static_baseline__1800s,high_imbalance_seed3202,tailored_full_static_baseline,1800,0.0006425,0,5.04160189596,1,0,,,0,,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3202__tailored_full_static_baseline__1800s.progress.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_full_static_baseline__1800s,high_imbalance_seed3202,tailored_full_static_baseline,1800,20.0122468,0.638995585916,1.74931345205,0.634716359628,4,,,0,,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3202__tailored_full_static_baseline__1800s.progress.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_full_static_baseline__1800s,high_imbalance_seed3202,tailored_full_static_baseline,1800,39.1920633,0.82671478404,1.74931345205,0.527406147211,3,,,0,,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3202__tailored_full_static_baseline__1800s.progress.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_full_static_baseline__1800s,high_imbalance_seed3202,tailored_full_static_baseline,1800,59.571725,1.06421478404,1.74931345205,0.391638598107,2,,,0,,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3202__tailored_full_static_baseline__1800s.progress.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_full_static_baseline__1800s,high_imbalance_seed3202,tailored_full_static_baseline,1800,104.2454868,1.06421478404,1.74931345205,0.391638598107,2,,,0,,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3202__tailored_full_static_baseline__1800s.progress.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_full_static_baseline__1800s,high_imbalance_seed3202,tailored_full_static_baseline,1800,120.6417065,1.06421478404,1.74931345205,0.391638598107,1,,,0,,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3202__tailored_full_static_baseline__1800s.progress.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_full_static_baseline__1800s,high_imbalance_seed3202,tailored_full_static_baseline,1800,165.1846095,1.06421478404,1.74931345205,0.391638598107,1,,,0,,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3202__tailored_full_static_baseline__1800s.progress.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_full_static_baseline__1800s,high_imbalance_seed3202,tailored_full_static_baseline,1800,183.9248436,1.06421478404,1.74931345205,0.391638598107,1,,,0,,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3202__tailored_full_static_baseline__1800s.progress.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_full_static_baseline__1800s,high_imbalance_seed3202,tailored_full_static_baseline,1800,228.3116334,1.06421478404,1.74931345205,0.391638598107,1,,,0,,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3202__tailored_full_static_baseline__1800s.progress.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_full_static_baseline__1800s,high_imbalance_seed3202,tailored_full_static_baseline,1800,250.2488084,1.06421478404,1.74931345205,0.391638598107,1,,,0,,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3202__tailored_full_static_baseline__1800s.progress.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_full_static_baseline__1800s,high_imbalance_seed3202,tailored_full_static_baseline,1800,271.931826,1.74931345205,1.74931345205,0,0,,,0,,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3202__tailored_full_static_baseline__1800s.progress.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_full_static_baseline__1800s,high_imbalance_seed3202,tailored_full_static_baseline,1800,294.0925674,1.74931345205,1.74931345205,0,0,,,0,,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3202__tailored_full_static_baseline__1800s.progress.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_full_static_baseline__1800s,high_imbalance_seed3202,tailored_full_static_baseline,1800,294.0927322,1.74931345205,1.74931345205,0,0,,,0,,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3202__tailored_full_static_baseline__1800s.progress.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_full_static_baseline__1800s,high_imbalance_seed3202,tailored_full_static_baseline,1800,294.0928415,1.74931345205,1.74931345205,0,0,,,0,,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3202__tailored_full_static_baseline__1800s.progress.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_full_static_baseline__300s,high_imbalance_seed3202,tailored_full_static_baseline,300,0.0004581,0,5.04160189596,1,0,,,0,,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3202__tailored_full_static_baseline__300s.progress.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_full_static_baseline__300s,high_imbalance_seed3202,tailored_full_static_baseline,300,20.0130185,0.638995585916,1.74931345205,0.634716359628,4,,,0,,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3202__tailored_full_static_baseline__300s.progress.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_full_static_baseline__300s,high_imbalance_seed3202,tailored_full_static_baseline,300,39.1788499,0.82671478404,1.74931345205,0.527406147211,3,,,0,,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3202__tailored_full_static_baseline__300s.progress.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_full_static_baseline__300s,high_imbalance_seed3202,tailored_full_static_baseline,300,59.5359158,1.06421478404,1.74931345205,0.391638598107,2,,,0,,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3202__tailored_full_static_baseline__300s.progress.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_full_static_baseline__300s,high_imbalance_seed3202,tailored_full_static_baseline,300,104.1263627,1.06421478404,1.74931345205,0.391638598107,2,,,0,,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3202__tailored_full_static_baseline__300s.progress.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_full_static_baseline__300s,high_imbalance_seed3202,tailored_full_static_baseline,300,120.5103391,1.06421478404,1.74931345205,0.391638598107,1,,,0,,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3202__tailored_full_static_baseline__300s.progress.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_full_static_baseline__300s,high_imbalance_seed3202,tailored_full_static_baseline,300,164.9458398,1.06421478404,1.74931345205,0.391638598107,1,,,0,,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3202__tailored_full_static_baseline__300s.progress.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_full_static_baseline__300s,high_imbalance_seed3202,tailored_full_static_baseline,300,183.7498749,1.06421478404,1.74931345205,0.391638598107,1,,,0,,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3202__tailored_full_static_baseline__300s.progress.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_full_static_baseline__300s,high_imbalance_seed3202,tailored_full_static_baseline,300,202.9918782,1.06421478404,1.74931345205,0.391638598107,1,,,0,,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3202__tailored_full_static_baseline__300s.progress.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_full_static_baseline__300s,high_imbalance_seed3202,tailored_full_static_baseline,300,220.0670359,1.06421478404,1.74931345205,0.391638598107,2,,,0,,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3202__tailored_full_static_baseline__300s.progress.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_full_static_baseline__300s,high_imbalance_seed3202,tailored_full_static_baseline,300,220.0671073,1.06421478404,1.74931345205,0.391638598107,2,,,0,,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3202__tailored_full_static_baseline__300s.progress.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_full_static_baseline__300s,high_imbalance_seed3202,tailored_full_static_baseline,300,220.0671542,1.06421478404,1.74931345205,0.391638598107,2,,,0,,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3202__tailored_full_static_baseline__300s.progress.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_full_static_baseline__900s,high_imbalance_seed3202,tailored_full_static_baseline,900,0.0008391,0,5.04160189596,1,0,,,0,,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3202__tailored_full_static_baseline__900s.progress.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_full_static_baseline__900s,high_imbalance_seed3202,tailored_full_static_baseline,900,20.0138513,0.638995585916,1.74931345205,0.634716359628,4,,,0,,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3202__tailored_full_static_baseline__900s.progress.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_full_static_baseline__900s,high_imbalance_seed3202,tailored_full_static_baseline,900,39.2271651,0.82671478404,1.74931345205,0.527406147211,3,,,0,,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3202__tailored_full_static_baseline__900s.progress.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_full_static_baseline__900s,high_imbalance_seed3202,tailored_full_static_baseline,900,59.6447902,1.06421478404,1.74931345205,0.391638598107,2,,,0,,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3202__tailored_full_static_baseline__900s.progress.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_full_static_baseline__900s,high_imbalance_seed3202,tailored_full_static_baseline,900,104.2614931,1.06421478404,1.74931345205,0.391638598107,2,,,0,,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3202__tailored_full_static_baseline__900s.progress.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_full_static_baseline__900s,high_imbalance_seed3202,tailored_full_static_baseline,900,120.6554298,1.06421478404,1.74931345205,0.391638598107,1,,,0,,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3202__tailored_full_static_baseline__900s.progress.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_full_static_baseline__900s,high_imbalance_seed3202,tailored_full_static_baseline,900,165.0327644,1.06421478404,1.74931345205,0.391638598107,1,,,0,,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3202__tailored_full_static_baseline__900s.progress.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_full_static_baseline__900s,high_imbalance_seed3202,tailored_full_static_baseline,900,183.7863744,1.06421478404,1.74931345205,0.391638598107,1,,,0,,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3202__tailored_full_static_baseline__900s.progress.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_full_static_baseline__900s,high_imbalance_seed3202,tailored_full_static_baseline,900,228.4858155,1.06421478404,1.74931345205,0.391638598107,1,,,0,,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3202__tailored_full_static_baseline__900s.progress.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_full_static_baseline__900s,high_imbalance_seed3202,tailored_full_static_baseline,900,250.3895047,1.06421478404,1.74931345205,0.391638598107,1,,,0,,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3202__tailored_full_static_baseline__900s.progress.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_full_static_baseline__900s,high_imbalance_seed3202,tailored_full_static_baseline,900,271.9543366,1.74931345205,1.74931345205,0,0,,,0,,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3202__tailored_full_static_baseline__900s.progress.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_full_static_baseline__900s,high_imbalance_seed3202,tailored_full_static_baseline,900,294.0770195,1.74931345205,1.74931345205,0,0,,,0,,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3202__tailored_full_static_baseline__900s.progress.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_full_static_baseline__900s,high_imbalance_seed3202,tailored_full_static_baseline,900,294.0770955,1.74931345205,1.74931345205,0,0,,,0,,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3202__tailored_full_static_baseline__900s.progress.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_full_static_baseline__900s,high_imbalance_seed3202,tailored_full_static_baseline,900,294.0771432,1.74931345205,1.74931345205,0,0,,,0,,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3202__tailored_full_static_baseline__900s.progress.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_route_cutset_callback__1800s,high_imbalance_seed3202,tailored_route_cutset_callback,1800,0.0004753,0,5.04160189596,1,0,,,0,,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3202__tailored_route_cutset_callback__1800s.progress.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_route_cutset_callback__1800s,high_imbalance_seed3202,tailored_route_cutset_callback,1800,20.015666,0.638995585916,1.74931345205,0.634716359628,4,,,0,,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3202__tailored_route_cutset_callback__1800s.progress.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_route_cutset_callback__1800s,high_imbalance_seed3202,tailored_route_cutset_callback,1800,39.1605711,0.82671478404,1.74931345205,0.527406147211,3,,,0,,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3202__tailored_route_cutset_callback__1800s.progress.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_route_cutset_callback__1800s,high_imbalance_seed3202,tailored_route_cutset_callback,1800,59.5117224,1.06421478404,1.74931345205,0.391638598107,2,,,0,,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3202__tailored_route_cutset_callback__1800s.progress.csv
