result_package,fresh_run,source_round,comparison_id,instance,variant,budget_seconds,plain_budget_seconds,tailored_budget_seconds,plain_cplex_threads,tailored_cplex_threads,same_hardware,plain_status,plain_certified,plain_LB,plain_UB,plain_gap,plain_runtime,plain_raw_json_path,plain_engineering_blocker,tailored_status,tailored_certified,tailored_LB,tailored_UB,tailored_gap,tailored_runtime,tailored_raw_json_path,tailored_engineering_blocker,comparison_result,reason,bound_used,diagnostic_variant
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,tight_T_seed3101:tailored_cheap_cuts:1800,tight_T_seed3101,tailored_cheap_cuts,1800,1800,1800,1,1,True,not_certified,False,0.02012050649,0.134541531987,0.850451335042,1801.272,results/gf_tailored_bc_fair_diagnosis_round/raw/full__tight_T_seed3101__plain_cplex__1800s.json,False,optimal,True,0.107252734134,0.107252734134,0.0,78.723,results/gf_tailored_bc_fair_diagnosis_round/raw/full__tight_T_seed3101__tailored_cheap_cuts__1800s.json,False,tailored_better,tailored_certified_plain_open,True,False
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,tight_T_seed3101:tailored_full_static_baseline:1800,tight_T_seed3101,tailored_full_static_baseline,1800,1800,1800,1,1,True,not_certified,False,0.02012050649,0.134541531987,0.850451335042,1801.272,results/gf_tailored_bc_fair_diagnosis_round/raw/full__tight_T_seed3101__plain_cplex__1800s.json,False,optimal,True,0.107252734134,0.107252734134,0.0,78.676,results/gf_tailored_bc_fair_diagnosis_round/raw/full__tight_T_seed3101__tailored_full_static_baseline__1800s.json,False,tailored_better,tailored_certified_plain_open,True,False
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,tight_T_seed3101:tailored_route_cutset_callback:1800,tight_T_seed3101,tailored_route_cutset_callback,1800,1800,1800,1,1,True,not_certified,False,0.02012050649,0.134541531987,0.850451335042,1801.272,results/gf_tailored_bc_fair_diagnosis_round/raw/full__tight_T_seed3101__plain_cplex__1800s.json,False,optimal,True,0.107252734134,0.107252734134,0.0,78.738,results/gf_tailored_bc_fair_diagnosis_round/raw/full__tight_T_seed3101__tailored_route_cutset_callback__1800s.json,False,tailored_better,tailored_certified_plain_open,True,False
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,high_imbalance_seed3202:tailored_static_no_callback:300,high_imbalance_seed3202,tailored_static_no_callback,300,300,300,1,1,True,not_certified,False,1.0656985346,2.84302481605,0.625153277388,301.611,results/gf_tailored_bc_fair_diagnosis_round/raw/full__high_imbalance_seed3202__plain_cplex__300s.json,False,gcap_frontier_not_closed,False,1.06421478404,1.74931345205,0.391638598107,305.696,results/gf_tailored_bc_fair_diagnosis_round/raw/full__high_imbalance_seed3202__tailored_static_no_callback__300s.json,False,tailored_better,both_open_valid_gap,True,False
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,high_imbalance_seed3202:tailored_callback_telemetry_only:300,high_imbalance_seed3202,tailored_callback_telemetry_only,300,300,300,1,1,True,not_certified,False,1.0656985346,2.84302481605,0.625153277388,301.611,results/gf_tailored_bc_fair_diagnosis_round/raw/full__high_imbalance_seed3202__plain_cplex__300s.json,False,gcap_frontier_not_closed,False,1.06421478404,1.74931345205,0.391638598107,312.371,results/gf_tailored_bc_fair_diagnosis_round/raw/full__high_imbalance_seed3202__tailored_callback_telemetry_only__300s.json,False,tailored_better,both_open_valid_gap,True,True
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,high_imbalance_seed3202:tailored_cheap_cuts:300,high_imbalance_seed3202,tailored_cheap_cuts,300,300,300,1,1,True,not_certified,False,1.0656985346,2.84302481605,0.625153277388,301.611,results/gf_tailored_bc_fair_diagnosis_round/raw/full__high_imbalance_seed3202__plain_cplex__300s.json,False,gcap_frontier_not_closed,False,1.06421478404,1.74931345205,0.391638598107,312.339,results/gf_tailored_bc_fair_diagnosis_round/raw/full__high_imbalance_seed3202__tailored_cheap_cuts__300s.json,False,tailored_better,both_open_valid_gap,True,False
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,high_imbalance_seed3202:tailored_full_static_baseline:300,high_imbalance_seed3202,tailored_full_static_baseline,300,300,300,1,1,True,not_certified,False,1.0656985346,2.84302481605,0.625153277388,301.611,results/gf_tailored_bc_fair_diagnosis_round/raw/full__high_imbalance_seed3202__plain_cplex__300s.json,False,gcap_frontier_not_closed,False,1.06421478404,1.74931345205,0.391638598107,305.591,results/gf_tailored_bc_fair_diagnosis_round/raw/full__high_imbalance_seed3202__tailored_full_static_baseline__300s.json,False,tailored_better,both_open_valid_gap,True,False
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,high_imbalance_seed3202:tailored_route_cutset_callback:300,high_imbalance_seed3202,tailored_route_cutset_callback,300,300,300,1,1,True,not_certified,False,1.0656985346,2.84302481605,0.625153277388,301.611,results/gf_tailored_bc_fair_diagnosis_round/raw/full__high_imbalance_seed3202__plain_cplex__300s.json,False,gcap_frontier_not_closed,False,1.06421478404,1.74931345205,0.391638598107,312.317,results/gf_tailored_bc_fair_diagnosis_round/raw/full__high_imbalance_seed3202__tailored_route_cutset_callback__300s.json,False,tailored_better,both_open_valid_gap,True,False
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,high_imbalance_seed3202:tailored_static_no_callback:900,high_imbalance_seed3202,tailored_static_no_callback,900,900,900,1,1,True,not_certified,False,1.1385972314,1.81932222004,0.374164060186,902.298,results/gf_tailored_bc_fair_diagnosis_round/raw/full__high_imbalance_seed3202__plain_cplex__900s.json,False,optimal,True,1.74931345205,1.74931345205,0.0,295.652,results/gf_tailored_bc_fair_diagnosis_round/raw/full__high_imbalance_seed3202__tailored_static_no_callback__900s.json,False,tailored_better,tailored_certified_plain_open,True,False
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,high_imbalance_seed3202:tailored_callback_telemetry_only:900,high_imbalance_seed3202,tailored_callback_telemetry_only,900,900,900,1,1,True,not_certified,False,1.1385972314,1.81932222004,0.374164060186,902.298,results/gf_tailored_bc_fair_diagnosis_round/raw/full__high_imbalance_seed3202__plain_cplex__900s.json,False,optimal,True,1.74931345205,1.74931345205,0.0,295.641,results/gf_tailored_bc_fair_diagnosis_round/raw/full__high_imbalance_seed3202__tailored_callback_telemetry_only__900s.json,False,tailored_better,tailored_certified_plain_open,True,True
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,high_imbalance_seed3202:tailored_cheap_cuts:900,high_imbalance_seed3202,tailored_cheap_cuts,900,900,900,1,1,True,not_certified,False,1.1385972314,1.81932222004,0.374164060186,902.298,results/gf_tailored_bc_fair_diagnosis_round/raw/full__high_imbalance_seed3202__plain_cplex__900s.json,False,optimal,True,1.74931345205,1.74931345205,0.0,295.768,results/gf_tailored_bc_fair_diagnosis_round/raw/full__high_imbalance_seed3202__tailored_cheap_cuts__900s.json,False,tailored_better,tailored_certified_plain_open,True,False
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,high_imbalance_seed3202:tailored_full_static_baseline:900,high_imbalance_seed3202,tailored_full_static_baseline,900,900,900,1,1,True,not_certified,False,1.1385972314,1.81932222004,0.374164060186,902.298,results/gf_tailored_bc_fair_diagnosis_round/raw/full__high_imbalance_seed3202__plain_cplex__900s.json,False,optimal,True,1.74931345205,1.74931345205,0.0,295.804,results/gf_tailored_bc_fair_diagnosis_round/raw/full__high_imbalance_seed3202__tailored_full_static_baseline__900s.json,False,tailored_better,tailored_certified_plain_open,True,False
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,high_imbalance_seed3202:tailored_route_cutset_callback:900,high_imbalance_seed3202,tailored_route_cutset_callback,900,900,900,1,1,True,not_certified,False,1.1385972314,1.81932222004,0.374164060186,902.298,results/gf_tailored_bc_fair_diagnosis_round/raw/full__high_imbalance_seed3202__plain_cplex__900s.json,False,optimal,True,1.74931345205,1.74931345205,0.0,295.694,results/gf_tailored_bc_fair_diagnosis_round/raw/full__high_imbalance_seed3202__tailored_route_cutset_callback__900s.json,False,tailored_better,tailored_certified_plain_open,True,False
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,high_imbalance_seed3202:tailored_static_no_callback:1800,high_imbalance_seed3202,tailored_static_no_callback,1800,1800,1800,1,1,True,not_certified,False,1.1969159854,1.758444443,0.319332498582,1801.392,results/gf_tailored_bc_fair_diagnosis_round/raw/full__high_imbalance_seed3202__plain_cplex__1800s.json,False,optimal,True,1.74931345205,1.74931345205,0.0,295.761,results/gf_tailored_bc_fair_diagnosis_round/raw/full__high_imbalance_seed3202__tailored_static_no_callback__1800s.json,False,tailored_better,tailored_certified_plain_open,True,False
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,high_imbalance_seed3202:tailored_callback_telemetry_only:1800,high_imbalance_seed3202,tailored_callback_telemetry_only,1800,1800,1800,1,1,True,not_certified,False,1.1969159854,1.758444443,0.319332498582,1801.392,results/gf_tailored_bc_fair_diagnosis_round/raw/full__high_imbalance_seed3202__plain_cplex__1800s.json,False,optimal,True,1.74931345205,1.74931345205,0.0,295.815,results/gf_tailored_bc_fair_diagnosis_round/raw/full__high_imbalance_seed3202__tailored_callback_telemetry_only__1800s.json,False,tailored_better,tailored_certified_plain_open,True,True
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,high_imbalance_seed3202:tailored_cheap_cuts:1800,high_imbalance_seed3202,tailored_cheap_cuts,1800,1800,1800,1,1,True,not_certified,False,1.1969159854,1.758444443,0.319332498582,1801.392,results/gf_tailored_bc_fair_diagnosis_round/raw/full__high_imbalance_seed3202__plain_cplex__1800s.json,False,optimal,True,1.74931345205,1.74931345205,0.0,297.769,results/gf_tailored_bc_fair_diagnosis_round/raw/full__high_imbalance_seed3202__tailored_cheap_cuts__1800s.json,False,tailored_better,tailored_certified_plain_open,True,False
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,high_imbalance_seed3202:tailored_full_static_baseline:1800,high_imbalance_seed3202,tailored_full_static_baseline,1800,1800,1800,1,1,True,not_certified,False,1.1969159854,1.758444443,0.319332498582,1801.392,results/gf_tailored_bc_fair_diagnosis_round/raw/full__high_imbalance_seed3202__plain_cplex__1800s.json,False,optimal,True,1.74931345205,1.74931345205,0.0,295.782,results/gf_tailored_bc_fair_diagnosis_round/raw/full__high_imbalance_seed3202__tailored_full_static_baseline__1800s.json,False,tailored_better,tailored_certified_plain_open,True,False
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,high_imbalance_seed3202:tailored_route_cutset_callback:1800,high_imbalance_seed3202,tailored_route_cutset_callback,1800,1800,1800,1,1,True,not_certified,False,1.1969159854,1.758444443,0.319332498582,1801.392,results/gf_tailored_bc_fair_diagnosis_round/raw/full__high_imbalance_seed3202__plain_cplex__1800s.json,False,optimal,True,1.74931345205,1.74931345205,0.0,295.747,results/gf_tailored_bc_fair_diagnosis_round/raw/full__high_imbalance_seed3202__tailored_route_cutset_callback__1800s.json,False,tailored_better,tailored_certified_plain_open,True,False
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,moderate_seed3301:tailored_static_no_callback:300,moderate_seed3301,tailored_static_no_callback,300,300,300,1,1,True,not_certified,False,0.037866383531,0.067964387971,0.442849635501,301.578,results/gf_tailored_bc_fair_diagnosis_round/raw/full__moderate_seed3301__plain_cplex__300s.json,False,gcap_frontier_not_closed,False,0.0122881381662,0.0491525526647,0.75,295.62,results/gf_tailored_bc_fair_diagnosis_round/raw/full__moderate_seed3301__tailored_static_no_callback__300s.json,False,plain_better,both_open_valid_gap,True,False
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,moderate_seed3301:tailored_callback_telemetry_only:300,moderate_seed3301,tailored_callback_telemetry_only,300,300,300,1,1,True,not_certified,False,0.037866383531,0.067964387971,0.442849635501,301.578,results/gf_tailored_bc_fair_diagnosis_round/raw/full__moderate_seed3301__plain_cplex__300s.json,False,gcap_frontier_not_closed,False,0.0122881381662,0.0491525526647,0.75,301.621,results/gf_tailored_bc_fair_diagnosis_round/raw/full__moderate_seed3301__tailored_callback_telemetry_only__300s.json,False,plain_better,both_open_valid_gap,True,True
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,moderate_seed3301:tailored_cheap_cuts:300,moderate_seed3301,tailored_cheap_cuts,300,300,300,1,1,True,not_certified,False,0.037866383531,0.067964387971,0.442849635501,301.578,results/gf_tailored_bc_fair_diagnosis_round/raw/full__moderate_seed3301__plain_cplex__300s.json,False,gcap_frontier_not_closed,False,0.0122881381662,0.0491525526647,0.75,301.658,results/gf_tailored_bc_fair_diagnosis_round/raw/full__moderate_seed3301__tailored_cheap_cuts__300s.json,False,plain_better,both_open_valid_gap,True,False
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,moderate_seed3301:tailored_full_static_baseline:300,moderate_seed3301,tailored_full_static_baseline,300,300,300,1,1,True,not_certified,False,0.037866383531,0.067964387971,0.442849635501,301.578,results/gf_tailored_bc_fair_diagnosis_round/raw/full__moderate_seed3301__plain_cplex__300s.json,False,gcap_frontier_not_closed,False,0.0122881381662,0.0491525526647,0.75,295.635,results/gf_tailored_bc_fair_diagnosis_round/raw/full__moderate_seed3301__tailored_full_static_baseline__300s.json,False,plain_better,both_open_valid_gap,True,False
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,moderate_seed3301:tailored_route_cutset_callback:300,moderate_seed3301,tailored_route_cutset_callback,300,300,300,1,1,True,not_certified,False,0.037866383531,0.067964387971,0.442849635501,301.578,results/gf_tailored_bc_fair_diagnosis_round/raw/full__moderate_seed3301__plain_cplex__300s.json,False,gcap_frontier_not_closed,False,0.0122881381662,0.0491525526647,0.75,301.759,results/gf_tailored_bc_fair_diagnosis_round/raw/full__moderate_seed3301__tailored_route_cutset_callback__300s.json,False,plain_better,both_open_valid_gap,True,False
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,moderate_seed3301:tailored_static_no_callback:900,moderate_seed3301,tailored_static_no_callback,900,900,900,1,1,True,not_certified,False,0.040418296517,0.0500445932179,0.192354380002,902.634,results/gf_tailored_bc_fair_diagnosis_round/raw/full__moderate_seed3301__plain_cplex__900s.json,False,wrapper_timeout_noncertified,False,0.0122881381662,0.0491525526647,0.7499999999994913,1200.801,results/gf_tailored_bc_fair_diagnosis_round/raw/full__moderate_seed3301__tailored_static_no_callback__900s.json,True,inconclusive_engineering_blocker,plain_blocked=False;tailored_blocked=True,False,False
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,moderate_seed3301:tailored_callback_telemetry_only:900,moderate_seed3301,tailored_callback_telemetry_only,900,900,900,1,1,True,not_certified,False,0.040418296517,0.0500445932179,0.192354380002,902.634,results/gf_tailored_bc_fair_diagnosis_round/raw/full__moderate_seed3301__plain_cplex__900s.json,False,wrapper_timeout_noncertified,False,0.0122881381662,0.0491525526647,0.7499999999994913,1200.816,results/gf_tailored_bc_fair_diagnosis_round/raw/full__moderate_seed3301__tailored_callback_telemetry_only__900s.json,True,inconclusive_engineering_blocker,plain_blocked=False;tailored_blocked=True,False,True
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,moderate_seed3301:tailored_cheap_cuts:900,moderate_seed3301,tailored_cheap_cuts,900,900,900,1,1,True,not_certified,False,0.040418296517,0.0500445932179,0.192354380002,902.634,results/gf_tailored_bc_fair_diagnosis_round/raw/full__moderate_seed3301__plain_cplex__900s.json,False,wrapper_timeout_noncertified,False,0.0122881381662,0.0491525526647,0.7499999999994913,1201.03,results/gf_tailored_bc_fair_diagnosis_round/raw/full__moderate_seed3301__tailored_cheap_cuts__900s.json,True,inconclusive_engineering_blocker,plain_blocked=False;tailored_blocked=True,False,False
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,moderate_seed3301:tailored_full_static_baseline:900,moderate_seed3301,tailored_full_static_baseline,900,900,900,1,1,True,not_certified,False,0.040418296517,0.0500445932179,0.192354380002,902.634,results/gf_tailored_bc_fair_diagnosis_round/raw/full__moderate_seed3301__plain_cplex__900s.json,False,wrapper_timeout_noncertified,False,0.0122881381662,0.0491525526647,0.7499999999994913,1200.575,results/gf_tailored_bc_fair_diagnosis_round/raw/full__moderate_seed3301__tailored_full_static_baseline__900s.json,True,inconclusive_engineering_blocker,plain_blocked=False;tailored_blocked=True,False,False
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,moderate_seed3301:tailored_route_cutset_callback:900,moderate_seed3301,tailored_route_cutset_callback,900,900,900,1,1,True,not_certified,False,0.040418296517,0.0500445932179,0.192354380002,902.634,results/gf_tailored_bc_fair_diagnosis_round/raw/full__moderate_seed3301__plain_cplex__900s.json,False,wrapper_timeout_noncertified,False,0.0122881381662,0.0491525526647,0.7499999999994913,1200.908,results/gf_tailored_bc_fair_diagnosis_round/raw/full__moderate_seed3301__tailored_route_cutset_callback__900s.json,True,inconclusive_engineering_blocker,plain_blocked=False;tailored_blocked=True,False,False
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,moderate_seed3301:tailored_static_no_callback:1800,moderate_seed3301,tailored_static_no_callback,1800,1800,1800,1,1,True,not_certified,False,0.040996444816,0.0499018284309,0.178458062458,1821.338,results/gf_tailored_bc_fair_diagnosis_round/raw/full__moderate_seed3301__plain_cplex__1800s.json,False,wrapper_timeout_noncertified,False,0.0122881381662,0.0491525526647,0.7499999999994913,2102.223,results/gf_tailored_bc_fair_diagnosis_round/raw/full__moderate_seed3301__tailored_static_no_callback__1800s.json,True,inconclusive_engineering_blocker,plain_blocked=False;tailored_blocked=True,False,False
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,moderate_seed3301:tailored_callback_telemetry_only:1800,moderate_seed3301,tailored_callback_telemetry_only,1800,1800,1800,1,1,True,not_certified,False,0.040996444816,0.0499018284309,0.178458062458,1821.338,results/gf_tailored_bc_fair_diagnosis_round/raw/full__moderate_seed3301__plain_cplex__1800s.json,False,wrapper_timeout_noncertified,False,0.0122881381662,0.0491525526647,0.7499999999994913,2101.266,results/gf_tailored_bc_fair_diagnosis_round/raw/full__moderate_seed3301__tailored_callback_telemetry_only__1800s.json,True,inconclusive_engineering_blocker,plain_blocked=False;tailored_blocked=True,False,True
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,moderate_seed3301:tailored_cheap_cuts:1800,moderate_seed3301,tailored_cheap_cuts,1800,1800,1800,1,1,True,not_certified,False,0.040996444816,0.0499018284309,0.178458062458,1821.338,results/gf_tailored_bc_fair_diagnosis_round/raw/full__moderate_seed3301__plain_cplex__1800s.json,False,wrapper_timeout_noncertified,False,0.0122881381662,0.0491525526647,0.7499999999994913,2101.345,results/gf_tailored_bc_fair_diagnosis_round/raw/full__moderate_seed3301__tailored_cheap_cuts__1800s.json,True,inconclusive_engineering_blocker,plain_blocked=False;tailored_blocked=True,False,False
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,moderate_seed3301:tailored_full_static_baseline:1800,moderate_seed3301,tailored_full_static_baseline,1800,1800,1800,1,1,True,not_certified,False,0.040996444816,0.0499018284309,0.178458062458,1821.338,results/gf_tailored_bc_fair_diagnosis_round/raw/full__moderate_seed3301__plain_cplex__1800s.json,False,wrapper_timeout_noncertified,False,0.0122881381662,0.0491525526647,0.7499999999994913,2101.598,results/gf_tailored_bc_fair_diagnosis_round/raw/full__moderate_seed3301__tailored_full_static_baseline__1800s.json,True,inconclusive_engineering_blocker,plain_blocked=False;tailored_blocked=True,False,False
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,moderate_seed3301:tailored_route_cutset_callback:1800,moderate_seed3301,tailored_route_cutset_callback,1800,1800,1800,1,1,True,not_certified,False,0.040996444816,0.0499018284309,0.178458062458,1821.338,results/gf_tailored_bc_fair_diagnosis_round/raw/full__moderate_seed3301__plain_cplex__1800s.json,False,wrapper_timeout_noncertified,False,0.0122881381662,0.0491525526647,0.7499999999994913,2101.09,results/gf_tailored_bc_fair_diagnosis_round/raw/full__moderate_seed3301__tailored_route_cutset_callback__1800s.json,True,inconclusive_engineering_blocker,plain_blocked=False;tailored_blocked=True,False,False
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,moderate_seed3302:tailored_static_no_callback:300,moderate_seed3302,tailored_static_no_callback,300,300,300,1,1,True,not_certified,False,0.11450097091,0.213397988698,0.463439315391,301.612,results/gf_tailored_bc_fair_diagnosis_round/raw/full__moderate_seed3302__plain_cplex__300s.json,False,gcap_frontier_not_closed,False,0.0244545258186,0.195636206549,0.875,291.779,results/gf_tailored_bc_fair_diagnosis_round/raw/full__moderate_seed3302__tailored_static_no_callback__300s.json,False,plain_better,both_open_valid_gap,True,False
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,moderate_seed3302:tailored_callback_telemetry_only:300,moderate_seed3302,tailored_callback_telemetry_only,300,300,300,1,1,True,not_certified,False,0.11450097091,0.213397988698,0.463439315391,301.612,results/gf_tailored_bc_fair_diagnosis_round/raw/full__moderate_seed3302__plain_cplex__300s.json,False,gcap_frontier_not_closed,False,0.0244545258186,0.195636206549,0.875,297.681,results/gf_tailored_bc_fair_diagnosis_round/raw/full__moderate_seed3302__tailored_callback_telemetry_only__300s.json,False,plain_better,both_open_valid_gap,True,True
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,moderate_seed3302:tailored_cheap_cuts:300,moderate_seed3302,tailored_cheap_cuts,300,300,300,1,1,True,not_certified,False,0.11450097091,0.213397988698,0.463439315391,301.612,results/gf_tailored_bc_fair_diagnosis_round/raw/full__moderate_seed3302__plain_cplex__300s.json,False,gcap_frontier_not_closed,False,0.0244545258186,0.195636206549,0.875,297.692,results/gf_tailored_bc_fair_diagnosis_round/raw/full__moderate_seed3302__tailored_cheap_cuts__300s.json,False,plain_better,both_open_valid_gap,True,False
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,moderate_seed3302:tailored_full_static_baseline:300,moderate_seed3302,tailored_full_static_baseline,300,300,300,1,1,True,not_certified,False,0.11450097091,0.213397988698,0.463439315391,301.612,results/gf_tailored_bc_fair_diagnosis_round/raw/full__moderate_seed3302__plain_cplex__300s.json,False,gcap_frontier_not_closed,False,0.0244545258186,0.195636206549,0.875,291.674,results/gf_tailored_bc_fair_diagnosis_round/raw/full__moderate_seed3302__tailored_full_static_baseline__300s.json,False,plain_better,both_open_valid_gap,True,False
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,moderate_seed3302:tailored_route_cutset_callback:300,moderate_seed3302,tailored_route_cutset_callback,300,300,300,1,1,True,not_certified,False,0.11450097091,0.213397988698,0.463439315391,301.612,results/gf_tailored_bc_fair_diagnosis_round/raw/full__moderate_seed3302__plain_cplex__300s.json,False,gcap_frontier_not_closed,False,0.0244545258186,0.195636206549,0.875,297.687,results/gf_tailored_bc_fair_diagnosis_round/raw/full__moderate_seed3302__tailored_route_cutset_callback__300s.json,False,plain_better,both_open_valid_gap,True,False
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,moderate_seed3302:tailored_static_no_callback:900,moderate_seed3302,tailored_static_no_callback,900,900,900,1,1,True,not_certified,False,0.11965099927,0.219879234597,0.455833109983,902.015,results/gf_tailored_bc_fair_diagnosis_round/raw/full__moderate_seed3302__plain_cplex__900s.json,False,wrapper_timeout_noncertified,False,0.0489090516373,0.195636206549,0.7499999999997444,1200.957,results/gf_tailored_bc_fair_diagnosis_round/raw/full__moderate_seed3302__tailored_static_no_callback__900s.json,True,inconclusive_engineering_blocker,plain_blocked=False;tailored_blocked=True,False,False
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,moderate_seed3302:tailored_callback_telemetry_only:900,moderate_seed3302,tailored_callback_telemetry_only,900,900,900,1,1,True,not_certified,False,0.11965099927,0.219879234597,0.455833109983,902.015,results/gf_tailored_bc_fair_diagnosis_round/raw/full__moderate_seed3302__plain_cplex__900s.json,False,wrapper_timeout_noncertified,False,0.0489090516373,0.195636206549,0.7499999999997444,1200.715,results/gf_tailored_bc_fair_diagnosis_round/raw/full__moderate_seed3302__tailored_callback_telemetry_only__900s.json,True,inconclusive_engineering_blocker,plain_blocked=False;tailored_blocked=True,False,True
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,moderate_seed3302:tailored_cheap_cuts:900,moderate_seed3302,tailored_cheap_cuts,900,900,900,1,1,True,not_certified,False,0.11965099927,0.219879234597,0.455833109983,902.015,results/gf_tailored_bc_fair_diagnosis_round/raw/full__moderate_seed3302__plain_cplex__900s.json,False,wrapper_timeout_noncertified,False,0.0489090516373,0.195636206549,0.7499999999997444,1200.731,results/gf_tailored_bc_fair_diagnosis_round/raw/full__moderate_seed3302__tailored_cheap_cuts__900s.json,True,inconclusive_engineering_blocker,plain_blocked=False;tailored_blocked=True,False,False
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,moderate_seed3302:tailored_full_static_baseline:900,moderate_seed3302,tailored_full_static_baseline,900,900,900,1,1,True,not_certified,False,0.11965099927,0.219879234597,0.455833109983,902.015,results/gf_tailored_bc_fair_diagnosis_round/raw/full__moderate_seed3302__plain_cplex__900s.json,False,wrapper_timeout_noncertified,False,0.0489090516373,0.195636206549,0.7499999999997444,1200.902,results/gf_tailored_bc_fair_diagnosis_round/raw/full__moderate_seed3302__tailored_full_static_baseline__900s.json,True,inconclusive_engineering_blocker,plain_blocked=False;tailored_blocked=True,False,False
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,moderate_seed3302:tailored_route_cutset_callback:900,moderate_seed3302,tailored_route_cutset_callback,900,900,900,1,1,True,not_certified,False,0.11965099927,0.219879234597,0.455833109983,902.015,results/gf_tailored_bc_fair_diagnosis_round/raw/full__moderate_seed3302__plain_cplex__900s.json,False,wrapper_timeout_noncertified,False,0.0489090516373,0.195636206549,0.7499999999997444,1200.723,results/gf_tailored_bc_fair_diagnosis_round/raw/full__moderate_seed3302__tailored_route_cutset_callback__900s.json,True,inconclusive_engineering_blocker,plain_blocked=False;tailored_blocked=True,False,False
