result_package,fresh_run,source_round,event_time,instance,run_id,source_type,verifier_called,verifier_passed,objective_value,G_value,P_value,route_feasible,inventory_feasible,used_in_same_run,used_in_later_run,source_file_path,paper_core_allowed,incumbent_hash,diagnostic_only
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,10.0073403,high_imbalance_seed3201,full__high_imbalance_seed3201__tailored_static_no_callback__900s,same_run_heuristic,True,True,2.44340319194,0.526657794384,12.7783026504,True,True,True,False,results/gf_tailored_bc_fair_diagnosis_round/logs/full__high_imbalance_seed3201__tailored_static_no_callback__900s.ub_events.csv,True,befeddb7fadb0d64,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,10.0066386,high_imbalance_seed3202,full__high_imbalance_seed3202__tailored_callback_telemetry_only__1800s,same_run_heuristic,True,True,1.74931345205,0.55290775659,7.97603796974,True,True,True,False,results/gf_tailored_bc_fair_diagnosis_round/logs/full__high_imbalance_seed3202__tailored_callback_telemetry_only__1800s.ub_events.csv,True,44d683d3131f93e4,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,10.0064168,high_imbalance_seed3202,full__high_imbalance_seed3202__tailored_callback_telemetry_only__300s,same_run_heuristic,True,True,1.74931345205,0.55290775659,7.97603796974,True,True,True,False,results/gf_tailored_bc_fair_diagnosis_round/logs/full__high_imbalance_seed3202__tailored_callback_telemetry_only__300s.ub_events.csv,True,44d683d3131f93e4,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,10.0081448,high_imbalance_seed3202,full__high_imbalance_seed3202__tailored_callback_telemetry_only__900s,same_run_heuristic,True,True,1.74931345205,0.55290775659,7.97603796974,True,True,True,False,results/gf_tailored_bc_fair_diagnosis_round/logs/full__high_imbalance_seed3202__tailored_callback_telemetry_only__900s.ub_events.csv,True,44d683d3131f93e4,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,10.0066013,high_imbalance_seed3202,full__high_imbalance_seed3202__tailored_cheap_cuts__1800s,same_run_heuristic,True,True,1.74931345205,0.55290775659,7.97603796974,True,True,True,False,results/gf_tailored_bc_fair_diagnosis_round/logs/full__high_imbalance_seed3202__tailored_cheap_cuts__1800s.ub_events.csv,True,44d683d3131f93e4,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,10.0137322,high_imbalance_seed3202,full__high_imbalance_seed3202__tailored_cheap_cuts__300s,same_run_heuristic,True,True,1.74931345205,0.55290775659,7.97603796974,True,True,True,False,results/gf_tailored_bc_fair_diagnosis_round/logs/full__high_imbalance_seed3202__tailored_cheap_cuts__300s.ub_events.csv,True,44d683d3131f93e4,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,10.0067016,high_imbalance_seed3202,full__high_imbalance_seed3202__tailored_cheap_cuts__900s,same_run_heuristic,True,True,1.74931345205,0.55290775659,7.97603796974,True,True,True,False,results/gf_tailored_bc_fair_diagnosis_round/logs/full__high_imbalance_seed3202__tailored_cheap_cuts__900s.ub_events.csv,True,44d683d3131f93e4,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,10.0050949,high_imbalance_seed3202,full__high_imbalance_seed3202__tailored_full_static_baseline__1800s,same_run_heuristic,True,True,1.74931345205,0.55290775659,7.97603796974,True,True,True,False,results/gf_tailored_bc_fair_diagnosis_round/logs/full__high_imbalance_seed3202__tailored_full_static_baseline__1800s.ub_events.csv,True,44d683d3131f93e4,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,10.0083351,high_imbalance_seed3202,full__high_imbalance_seed3202__tailored_full_static_baseline__300s,same_run_heuristic,True,True,1.74931345205,0.55290775659,7.97603796974,True,True,True,False,results/gf_tailored_bc_fair_diagnosis_round/logs/full__high_imbalance_seed3202__tailored_full_static_baseline__300s.ub_events.csv,True,44d683d3131f93e4,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,10.0106175,high_imbalance_seed3202,full__high_imbalance_seed3202__tailored_full_static_baseline__900s,same_run_heuristic,True,True,1.74931345205,0.55290775659,7.97603796974,True,True,True,False,results/gf_tailored_bc_fair_diagnosis_round/logs/full__high_imbalance_seed3202__tailored_full_static_baseline__900s.ub_events.csv,True,44d683d3131f93e4,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,10.0117143,high_imbalance_seed3202,full__high_imbalance_seed3202__tailored_route_cutset_callback__1800s,same_run_heuristic,True,True,1.74931345205,0.55290775659,7.97603796974,True,True,True,False,results/gf_tailored_bc_fair_diagnosis_round/logs/full__high_imbalance_seed3202__tailored_route_cutset_callback__1800s.ub_events.csv,True,44d683d3131f93e4,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,10.0059448,high_imbalance_seed3202,full__high_imbalance_seed3202__tailored_route_cutset_callback__300s,same_run_heuristic,True,True,1.74931345205,0.55290775659,7.97603796974,True,True,True,False,results/gf_tailored_bc_fair_diagnosis_round/logs/full__high_imbalance_seed3202__tailored_route_cutset_callback__300s.ub_events.csv,True,44d683d3131f93e4,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,10.0077689,high_imbalance_seed3202,full__high_imbalance_seed3202__tailored_route_cutset_callback__900s,same_run_heuristic,True,True,1.74931345205,0.55290775659,7.97603796974,True,True,True,False,results/gf_tailored_bc_fair_diagnosis_round/logs/full__high_imbalance_seed3202__tailored_route_cutset_callback__900s.ub_events.csv,True,44d683d3131f93e4,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,10.0062618,high_imbalance_seed3202,full__high_imbalance_seed3202__tailored_static_no_callback__1800s,same_run_heuristic,True,True,1.74931345205,0.55290775659,7.97603796974,True,True,True,False,results/gf_tailored_bc_fair_diagnosis_round/logs/full__high_imbalance_seed3202__tailored_static_no_callback__1800s.ub_events.csv,True,44d683d3131f93e4,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,10.0084133,high_imbalance_seed3202,full__high_imbalance_seed3202__tailored_static_no_callback__300s,same_run_heuristic,True,True,1.74931345205,0.55290775659,7.97603796974,True,True,True,False,results/gf_tailored_bc_fair_diagnosis_round/logs/full__high_imbalance_seed3202__tailored_static_no_callback__300s.ub_events.csv,True,44d683d3131f93e4,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,10.005423,high_imbalance_seed3202,full__high_imbalance_seed3202__tailored_static_no_callback__900s,same_run_heuristic,True,True,1.74931345205,0.55290775659,7.97603796974,True,True,True,False,results/gf_tailored_bc_fair_diagnosis_round/logs/full__high_imbalance_seed3202__tailored_static_no_callback__900s.ub_events.csv,True,44d683d3131f93e4,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,10.0046711,moderate_seed3301,full__moderate_seed3301__tailored_callback_telemetry_only__1800s,same_run_heuristic,True,True,0.0495233728412,0.0220102660205,0.183420712138,True,True,True,False,results/gf_tailored_bc_fair_diagnosis_round/logs/full__moderate_seed3301__tailored_callback_telemetry_only__1800s.ub_events.csv,True,417551e4e4fa5cc0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,20.0092115,moderate_seed3301,full__moderate_seed3301__tailored_callback_telemetry_only__1800s,same_run_verified_compact_solution,True,True,0.0491525526647,0.0193859708441,0.198443878804,True,True,True,False,results/gf_tailored_bc_fair_diagnosis_round/logs/full__moderate_seed3301__tailored_callback_telemetry_only__1800s.ub_events.csv,True,eca46abcebf80720,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,10.0207197,moderate_seed3301,full__moderate_seed3301__tailored_callback_telemetry_only__300s,same_run_heuristic,True,True,0.0495233728412,0.0220102660205,0.183420712138,True,True,True,False,results/gf_tailored_bc_fair_diagnosis_round/logs/full__moderate_seed3301__tailored_callback_telemetry_only__300s.ub_events.csv,True,417551e4e4fa5cc0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,20.0251715,moderate_seed3301,full__moderate_seed3301__tailored_callback_telemetry_only__300s,same_run_verified_compact_solution,True,True,0.0491525526647,0.0193859708441,0.198443878804,True,True,True,False,results/gf_tailored_bc_fair_diagnosis_round/logs/full__moderate_seed3301__tailored_callback_telemetry_only__300s.ub_events.csv,True,eca46abcebf80720,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,10.0110639,moderate_seed3301,full__moderate_seed3301__tailored_callback_telemetry_only__900s,same_run_heuristic,True,True,0.0495233728412,0.0220102660205,0.183420712138,True,True,True,False,results/gf_tailored_bc_fair_diagnosis_round/logs/full__moderate_seed3301__tailored_callback_telemetry_only__900s.ub_events.csv,True,417551e4e4fa5cc0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,20.0154459,moderate_seed3301,full__moderate_seed3301__tailored_callback_telemetry_only__900s,same_run_verified_compact_solution,True,True,0.0491525526647,0.0193859708441,0.198443878804,True,True,True,False,results/gf_tailored_bc_fair_diagnosis_round/logs/full__moderate_seed3301__tailored_callback_telemetry_only__900s.ub_events.csv,True,eca46abcebf80720,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,10.0095901,moderate_seed3301,full__moderate_seed3301__tailored_cheap_cuts__1800s,same_run_heuristic,True,True,0.0495233728412,0.0220102660205,0.183420712138,True,True,True,False,results/gf_tailored_bc_fair_diagnosis_round/logs/full__moderate_seed3301__tailored_cheap_cuts__1800s.ub_events.csv,True,417551e4e4fa5cc0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,20.0192805,moderate_seed3301,full__moderate_seed3301__tailored_cheap_cuts__1800s,same_run_verified_compact_solution,True,True,0.0491525526647,0.0193859708441,0.198443878804,True,True,True,False,results/gf_tailored_bc_fair_diagnosis_round/logs/full__moderate_seed3301__tailored_cheap_cuts__1800s.ub_events.csv,True,eca46abcebf80720,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,10.0094468,moderate_seed3301,full__moderate_seed3301__tailored_cheap_cuts__300s,same_run_heuristic,True,True,0.0495233728412,0.0220102660205,0.183420712138,True,True,True,False,results/gf_tailored_bc_fair_diagnosis_round/logs/full__moderate_seed3301__tailored_cheap_cuts__300s.ub_events.csv,True,417551e4e4fa5cc0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,20.0178035,moderate_seed3301,full__moderate_seed3301__tailored_cheap_cuts__300s,same_run_verified_compact_solution,True,True,0.0491525526647,0.0193859708441,0.198443878804,True,True,True,False,results/gf_tailored_bc_fair_diagnosis_round/logs/full__moderate_seed3301__tailored_cheap_cuts__300s.ub_events.csv,True,eca46abcebf80720,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,10.0078399,moderate_seed3301,full__moderate_seed3301__tailored_cheap_cuts__900s,same_run_heuristic,True,True,0.0495233728412,0.0220102660205,0.183420712138,True,True,True,False,results/gf_tailored_bc_fair_diagnosis_round/logs/full__moderate_seed3301__tailored_cheap_cuts__900s.ub_events.csv,True,417551e4e4fa5cc0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,20.016128,moderate_seed3301,full__moderate_seed3301__tailored_cheap_cuts__900s,same_run_verified_compact_solution,True,True,0.0491525526647,0.0193859708441,0.198443878804,True,True,True,False,results/gf_tailored_bc_fair_diagnosis_round/logs/full__moderate_seed3301__tailored_cheap_cuts__900s.ub_events.csv,True,eca46abcebf80720,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,10.0063744,moderate_seed3301,full__moderate_seed3301__tailored_full_static_baseline__1800s,same_run_heuristic,True,True,0.0495233728412,0.0220102660205,0.183420712138,True,True,True,False,results/gf_tailored_bc_fair_diagnosis_round/logs/full__moderate_seed3301__tailored_full_static_baseline__1800s.ub_events.csv,True,417551e4e4fa5cc0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,20.0181097,moderate_seed3301,full__moderate_seed3301__tailored_full_static_baseline__1800s,same_run_verified_compact_solution,True,True,0.0491525526647,0.0193859708441,0.198443878804,True,True,True,False,results/gf_tailored_bc_fair_diagnosis_round/logs/full__moderate_seed3301__tailored_full_static_baseline__1800s.ub_events.csv,True,eca46abcebf80720,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,10.0077704,moderate_seed3301,full__moderate_seed3301__tailored_full_static_baseline__300s,same_run_heuristic,True,True,0.0495233728412,0.0220102660205,0.183420712138,True,True,True,False,results/gf_tailored_bc_fair_diagnosis_round/logs/full__moderate_seed3301__tailored_full_static_baseline__300s.ub_events.csv,True,417551e4e4fa5cc0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,20.0170655,moderate_seed3301,full__moderate_seed3301__tailored_full_static_baseline__300s,same_run_verified_compact_solution,True,True,0.0491525526647,0.0193859708441,0.198443878804,True,True,True,False,results/gf_tailored_bc_fair_diagnosis_round/logs/full__moderate_seed3301__tailored_full_static_baseline__300s.ub_events.csv,True,eca46abcebf80720,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,10.0195423,moderate_seed3301,full__moderate_seed3301__tailored_full_static_baseline__900s,same_run_heuristic,True,True,0.0495233728412,0.0220102660205,0.183420712138,True,True,True,False,results/gf_tailored_bc_fair_diagnosis_round/logs/full__moderate_seed3301__tailored_full_static_baseline__900s.ub_events.csv,True,417551e4e4fa5cc0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,20.0239453,moderate_seed3301,full__moderate_seed3301__tailored_full_static_baseline__900s,same_run_verified_compact_solution,True,True,0.0491525526647,0.0193859708441,0.198443878804,True,True,True,False,results/gf_tailored_bc_fair_diagnosis_round/logs/full__moderate_seed3301__tailored_full_static_baseline__900s.ub_events.csv,True,eca46abcebf80720,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,10.0169053,moderate_seed3301,full__moderate_seed3301__tailored_route_cutset_callback__1800s,same_run_heuristic,True,True,0.0495233728412,0.0220102660205,0.183420712138,True,True,True,False,results/gf_tailored_bc_fair_diagnosis_round/logs/full__moderate_seed3301__tailored_route_cutset_callback__1800s.ub_events.csv,True,417551e4e4fa5cc0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,20.0213006,moderate_seed3301,full__moderate_seed3301__tailored_route_cutset_callback__1800s,same_run_verified_compact_solution,True,True,0.0491525526647,0.0193859708441,0.198443878804,True,True,True,False,results/gf_tailored_bc_fair_diagnosis_round/logs/full__moderate_seed3301__tailored_route_cutset_callback__1800s.ub_events.csv,True,eca46abcebf80720,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,10.0074874,moderate_seed3301,full__moderate_seed3301__tailored_route_cutset_callback__300s,same_run_heuristic,True,True,0.0495233728412,0.0220102660205,0.183420712138,True,True,True,False,results/gf_tailored_bc_fair_diagnosis_round/logs/full__moderate_seed3301__tailored_route_cutset_callback__300s.ub_events.csv,True,417551e4e4fa5cc0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,20.020842,moderate_seed3301,full__moderate_seed3301__tailored_route_cutset_callback__300s,same_run_verified_compact_solution,True,True,0.0491525526647,0.0193859708441,0.198443878804,True,True,True,False,results/gf_tailored_bc_fair_diagnosis_round/logs/full__moderate_seed3301__tailored_route_cutset_callback__300s.ub_events.csv,True,eca46abcebf80720,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,10.0212831,moderate_seed3301,full__moderate_seed3301__tailored_route_cutset_callback__900s,same_run_heuristic,True,True,0.0495233728412,0.0220102660205,0.183420712138,True,True,True,False,results/gf_tailored_bc_fair_diagnosis_round/logs/full__moderate_seed3301__tailored_route_cutset_callback__900s.ub_events.csv,True,417551e4e4fa5cc0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,20.0281296,moderate_seed3301,full__moderate_seed3301__tailored_route_cutset_callback__900s,same_run_verified_compact_solution,True,True,0.0491525526647,0.0193859708441,0.198443878804,True,True,True,False,results/gf_tailored_bc_fair_diagnosis_round/logs/full__moderate_seed3301__tailored_route_cutset_callback__900s.ub_events.csv,True,eca46abcebf80720,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,10.0195728,moderate_seed3301,full__moderate_seed3301__tailored_static_no_callback__1800s,same_run_heuristic,True,True,0.0495233728412,0.0220102660205,0.183420712138,True,True,True,False,results/gf_tailored_bc_fair_diagnosis_round/logs/full__moderate_seed3301__tailored_static_no_callback__1800s.ub_events.csv,True,417551e4e4fa5cc0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,20.0324963,moderate_seed3301,full__moderate_seed3301__tailored_static_no_callback__1800s,same_run_verified_compact_solution,True,True,0.0491525526647,0.0193859708441,0.198443878804,True,True,True,False,results/gf_tailored_bc_fair_diagnosis_round/logs/full__moderate_seed3301__tailored_static_no_callback__1800s.ub_events.csv,True,eca46abcebf80720,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,10.0171855,moderate_seed3301,full__moderate_seed3301__tailored_static_no_callback__300s,same_run_heuristic,True,True,0.0495233728412,0.0220102660205,0.183420712138,True,True,True,False,results/gf_tailored_bc_fair_diagnosis_round/logs/full__moderate_seed3301__tailored_static_no_callback__300s.ub_events.csv,True,417551e4e4fa5cc0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,20.0291408,moderate_seed3301,full__moderate_seed3301__tailored_static_no_callback__300s,same_run_verified_compact_solution,True,True,0.0491525526647,0.0193859708441,0.198443878804,True,True,True,False,results/gf_tailored_bc_fair_diagnosis_round/logs/full__moderate_seed3301__tailored_static_no_callback__300s.ub_events.csv,True,eca46abcebf80720,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,10.0039614,moderate_seed3301,full__moderate_seed3301__tailored_static_no_callback__900s,same_run_heuristic,True,True,0.0495233728412,0.0220102660205,0.183420712138,True,True,True,False,results/gf_tailored_bc_fair_diagnosis_round/logs/full__moderate_seed3301__tailored_static_no_callback__900s.ub_events.csv,True,417551e4e4fa5cc0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,20.0128861,moderate_seed3301,full__moderate_seed3301__tailored_static_no_callback__900s,same_run_verified_compact_solution,True,True,0.0491525526647,0.0193859708441,0.198443878804,True,True,True,False,results/gf_tailored_bc_fair_diagnosis_round/logs/full__moderate_seed3301__tailored_static_no_callback__900s.ub_events.csv,True,eca46abcebf80720,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,10.004636,moderate_seed3302,full__moderate_seed3302__tailored_callback_telemetry_only__1800s,same_run_heuristic,True,True,0.195636206549,0.0761113510225,0.796832370177,True,True,True,False,results/gf_tailored_bc_fair_diagnosis_round/logs/full__moderate_seed3302__tailored_callback_telemetry_only__1800s.ub_events.csv,True,dbadd05d217a2b69,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,10.0057041,moderate_seed3302,full__moderate_seed3302__tailored_callback_telemetry_only__300s,same_run_heuristic,True,True,0.195636206549,0.0761113510225,0.796832370177,True,True,True,False,results/gf_tailored_bc_fair_diagnosis_round/logs/full__moderate_seed3302__tailored_callback_telemetry_only__300s.ub_events.csv,True,dbadd05d217a2b69,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,10.0045744,moderate_seed3302,full__moderate_seed3302__tailored_callback_telemetry_only__900s,same_run_heuristic,True,True,0.195636206549,0.0761113510225,0.796832370177,True,True,True,False,results/gf_tailored_bc_fair_diagnosis_round/logs/full__moderate_seed3302__tailored_callback_telemetry_only__900s.ub_events.csv,True,dbadd05d217a2b69,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,10.0110332,moderate_seed3302,full__moderate_seed3302__tailored_cheap_cuts__1800s,same_run_heuristic,True,True,0.195636206549,0.0761113510225,0.796832370177,True,True,True,False,results/gf_tailored_bc_fair_diagnosis_round/logs/full__moderate_seed3302__tailored_cheap_cuts__1800s.ub_events.csv,True,dbadd05d217a2b69,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,10.0105786,moderate_seed3302,full__moderate_seed3302__tailored_cheap_cuts__300s,same_run_heuristic,True,True,0.195636206549,0.0761113510225,0.796832370177,True,True,True,False,results/gf_tailored_bc_fair_diagnosis_round/logs/full__moderate_seed3302__tailored_cheap_cuts__300s.ub_events.csv,True,dbadd05d217a2b69,
