run_id,instance,variant,solver_role,budget_seconds,process_start_time,process_end_time,actual_runtime_seconds,process_return_code,windows_return_code_hex,wrapper_timeout,resource_stopped,free_ram_start_bytes,free_ram_end_bytes,minimum_free_ram_bytes,peak_process_tree_rss_bytes,cplex_threads,mip_threads,compact_bc_threads,concurrent_solver_processes,max_cplex_process_count,background_solver_detected,fresh_process,memory_guard_policy,incumbent_source_policy,monitor_path,stdout_log_path,hostname,git_commit,build_sha256,result_package,fresh_run,source_round,certified_original_problem,bound_used_in_comparison
full__high_imbalance_seed3201__tailored_static_no_callback__900s,high_imbalance_seed3201,tailored_static_no_callback,tailored_full_frontier,900,2026-07-12T17:07:15+08:00,2026-07-12T17:22:14+08:00,898.524,0,0x00000000,False,False,17400705024,17512751104,16750444544,758464512,1,1,1,1,0,False,True,serial_observation_then_stop_below_1GiB_for_3_samples,same_run_verifier_gated_only,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3201__tailored_static_no_callback__900s.monitor.csv,results/gf_tailored_bc_fair_diagnosis_round/logs/full__high_imbalance_seed3201__tailored_static_no_callback__900s.stdout.log.txt,WIN-3NO58RVQ4VC,110b9baa6ed963827cd09c0de9afbb51bdb3fd7b,aef3b7312809e2ccd8c3ec657faf986a3cd737438ddcea3b3286de76c77cb4b3,results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,False,True
full__high_imbalance_seed3201__tailored_callback_telemetry_only__900s,high_imbalance_seed3201,tailored_callback_telemetry_only,tailored_full_frontier,900,2026-07-12T17:22:14+08:00,2026-07-12T17:37:30+08:00,916.076,0,0x00000000,False,False,17510416384,17431674880,16294256640,1035395072,1,1,1,1,0,False,True,serial_observation_then_stop_below_1GiB_for_3_samples,same_run_verifier_gated_only,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3201__tailored_callback_telemetry_only__900s.monitor.csv,results/gf_tailored_bc_fair_diagnosis_round/logs/full__high_imbalance_seed3201__tailored_callback_telemetry_only__900s.stdout.log.txt,WIN-3NO58RVQ4VC,110b9baa6ed963827cd09c0de9afbb51bdb3fd7b,aef3b7312809e2ccd8c3ec657faf986a3cd737438ddcea3b3286de76c77cb4b3,results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,False,True
full__high_imbalance_seed3201__tailored_cheap_cuts__900s,high_imbalance_seed3201,tailored_cheap_cuts,tailored_full_frontier,900,2026-07-12T17:37:31+08:00,2026-07-12T17:52:45+08:00,913.986,0,0x00000000,False,False,17430577152,17496440832,16761556992,816246784,1,1,1,1,0,False,True,serial_observation_then_stop_below_1GiB_for_3_samples,same_run_verifier_gated_only,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3201__tailored_cheap_cuts__900s.monitor.csv,results/gf_tailored_bc_fair_diagnosis_round/logs/full__high_imbalance_seed3201__tailored_cheap_cuts__900s.stdout.log.txt,WIN-3NO58RVQ4VC,110b9baa6ed963827cd09c0de9afbb51bdb3fd7b,aef3b7312809e2ccd8c3ec657faf986a3cd737438ddcea3b3286de76c77cb4b3,results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,False,True
full__high_imbalance_seed3201__tailored_full_static_baseline__900s,high_imbalance_seed3201,tailored_full_static_baseline,tailored_full_frontier,900,2026-07-12T17:52:46+08:00,2026-07-12T18:07:42+08:00,896.131,0,0x00000000,False,False,17498152960,17539731456,16551464960,857309184,1,1,1,1,0,False,True,serial_observation_then_stop_below_1GiB_for_3_samples,same_run_verifier_gated_only,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3201__tailored_full_static_baseline__900s.monitor.csv,results/gf_tailored_bc_fair_diagnosis_round/logs/full__high_imbalance_seed3201__tailored_full_static_baseline__900s.stdout.log.txt,WIN-3NO58RVQ4VC,110b9baa6ed963827cd09c0de9afbb51bdb3fd7b,aef3b7312809e2ccd8c3ec657faf986a3cd737438ddcea3b3286de76c77cb4b3,results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,False,True
full__high_imbalance_seed3201__tailored_route_cutset_callback__900s,high_imbalance_seed3201,tailored_route_cutset_callback,tailored_full_frontier,900,2026-07-12T18:07:43+08:00,2026-07-12T18:22:57+08:00,913.87,0,0x00000000,False,False,17539047424,17490104320,16531603456,806764544,1,1,1,1,0,False,True,serial_observation_then_stop_below_1GiB_for_3_samples,same_run_verifier_gated_only,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3201__tailored_route_cutset_callback__900s.monitor.csv,results/gf_tailored_bc_fair_diagnosis_round/logs/full__high_imbalance_seed3201__tailored_route_cutset_callback__900s.stdout.log.txt,WIN-3NO58RVQ4VC,110b9baa6ed963827cd09c0de9afbb51bdb3fd7b,aef3b7312809e2ccd8c3ec657faf986a3cd737438ddcea3b3286de76c77cb4b3,results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,False,True
full__high_imbalance_seed3201__plain_cplex__900s,high_imbalance_seed3201,plain_cplex,plain_cplex,900,2026-07-12T18:22:57+08:00,2026-07-12T18:37:59+08:00,901.969,0,0x00000000,False,False,17492951040,17507246080,17170874368,337612800,1,1,0,1,0,False,True,serial_observation_then_stop_below_1GiB_for_3_samples,benchmark_internal_incumbent_only,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3201__plain_cplex__900s.monitor.csv,results/gf_tailored_bc_fair_diagnosis_round/logs/full__high_imbalance_seed3201__plain_cplex__900s.stdout.log.txt,WIN-3NO58RVQ4VC,110b9baa6ed963827cd09c0de9afbb51bdb3fd7b,aef3b7312809e2ccd8c3ec657faf986a3cd737438ddcea3b3286de76c77cb4b3,results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,False,True
full__tight_T_seed3102__tailored_static_no_callback__900s,tight_T_seed3102,tailored_static_no_callback,tailored_full_frontier,900,2026-07-12T18:38:00+08:00,2026-07-12T18:52:39+08:00,879.307,0,0x00000000,False,False,17524609024,17461440512,17125445632,429391872,1,1,1,1,0,False,True,serial_observation_then_stop_below_1GiB_for_3_samples,same_run_verifier_gated_only,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__tight_T_seed3102__tailored_static_no_callback__900s.monitor.csv,results/gf_tailored_bc_fair_diagnosis_round/logs/full__tight_T_seed3102__tailored_static_no_callback__900s.stdout.log.txt,WIN-3NO58RVQ4VC,110b9baa6ed963827cd09c0de9afbb51bdb3fd7b,aef3b7312809e2ccd8c3ec657faf986a3cd737438ddcea3b3286de76c77cb4b3,results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,False,True
full__tight_T_seed3102__tailored_callback_telemetry_only__900s,tight_T_seed3102,tailored_callback_telemetry_only,tailored_full_frontier,900,2026-07-12T18:52:40+08:00,2026-07-12T19:07:39+08:00,898.339,0,0x00000000,False,False,17462599680,17443053568,16964538368,454246400,1,1,1,1,0,False,True,serial_observation_then_stop_below_1GiB_for_3_samples,same_run_verifier_gated_only,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__tight_T_seed3102__tailored_callback_telemetry_only__900s.monitor.csv,results/gf_tailored_bc_fair_diagnosis_round/logs/full__tight_T_seed3102__tailored_callback_telemetry_only__900s.stdout.log.txt,WIN-3NO58RVQ4VC,110b9baa6ed963827cd09c0de9afbb51bdb3fd7b,aef3b7312809e2ccd8c3ec657faf986a3cd737438ddcea3b3286de76c77cb4b3,results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,False,True
full__tight_T_seed3102__tailored_cheap_cuts__900s,tight_T_seed3102,tailored_cheap_cuts,tailored_full_frontier,900,2026-07-12T19:07:39+08:00,2026-07-12T19:22:38+08:00,898.292,0,0x00000000,False,False,17435009024,17398829056,16914407424,560701440,1,1,1,1,0,False,True,serial_observation_then_stop_below_1GiB_for_3_samples,same_run_verifier_gated_only,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__tight_T_seed3102__tailored_cheap_cuts__900s.monitor.csv,results/gf_tailored_bc_fair_diagnosis_round/logs/full__tight_T_seed3102__tailored_cheap_cuts__900s.stdout.log.txt,WIN-3NO58RVQ4VC,110b9baa6ed963827cd09c0de9afbb51bdb3fd7b,aef3b7312809e2ccd8c3ec657faf986a3cd737438ddcea3b3286de76c77cb4b3,results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,False,True
full__tight_T_seed3102__tailored_full_static_baseline__900s,tight_T_seed3102,tailored_full_static_baseline,tailored_full_frontier,900,2026-07-12T19:22:38+08:00,2026-07-12T19:37:18+08:00,879.271,0,0x00000000,False,False,17394204672,17387167744,17051037696,541626368,1,1,1,1,0,False,True,serial_observation_then_stop_below_1GiB_for_3_samples,same_run_verifier_gated_only,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__tight_T_seed3102__tailored_full_static_baseline__900s.monitor.csv,results/gf_tailored_bc_fair_diagnosis_round/logs/full__tight_T_seed3102__tailored_full_static_baseline__900s.stdout.log.txt,WIN-3NO58RVQ4VC,110b9baa6ed963827cd09c0de9afbb51bdb3fd7b,aef3b7312809e2ccd8c3ec657faf986a3cd737438ddcea3b3286de76c77cb4b3,results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,False,True
full__tight_T_seed3102__tailored_route_cutset_callback__900s,tight_T_seed3102,tailored_route_cutset_callback,tailored_full_frontier,900,2026-07-12T19:37:19+08:00,2026-07-12T19:52:16+08:00,897.837,0,0x00000000,False,False,17394737152,17439784960,16915472384,472555520,1,1,1,1,0,False,True,serial_observation_then_stop_below_1GiB_for_3_samples,same_run_verifier_gated_only,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__tight_T_seed3102__tailored_route_cutset_callback__900s.monitor.csv,results/gf_tailored_bc_fair_diagnosis_round/logs/full__tight_T_seed3102__tailored_route_cutset_callback__900s.stdout.log.txt,WIN-3NO58RVQ4VC,110b9baa6ed963827cd09c0de9afbb51bdb3fd7b,aef3b7312809e2ccd8c3ec657faf986a3cd737438ddcea3b3286de76c77cb4b3,results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,False,True
full__tight_T_seed3102__plain_cplex__900s,tight_T_seed3102,plain_cplex,plain_cplex,900,2026-07-12T19:52:17+08:00,2026-07-12T20:07:19+08:00,901.371,0,0x00000000,False,False,17444204544,13376053248,13033463808,284291072,1,1,0,1,0,False,True,serial_observation_then_stop_below_1GiB_for_3_samples,benchmark_internal_incumbent_only,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__tight_T_seed3102__plain_cplex__900s.monitor.csv,results/gf_tailored_bc_fair_diagnosis_round/logs/full__tight_T_seed3102__plain_cplex__900s.stdout.log.txt,WIN-3NO58RVQ4VC,110b9baa6ed963827cd09c0de9afbb51bdb3fd7b,aef3b7312809e2ccd8c3ec657faf986a3cd737438ddcea3b3286de76c77cb4b3,results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,False,True
full__V12_M1__tailored_static_no_callback__1800s,V12_M1,tailored_static_no_callback,tailored_full_frontier,1800,2026-07-12T20:16:27+08:00,2026-07-12T20:38:03+08:00,1296.317,0,0x00000000,False,False,13795401728,13915586560,9239756800,3655651328,1,1,1,1,0,False,True,serial_observation_then_stop_below_1GiB_for_3_samples,same_run_verifier_gated_only,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__V12_M1__tailored_static_no_callback__1800s.monitor.csv,results/gf_tailored_bc_fair_diagnosis_round/logs/full__V12_M1__tailored_static_no_callback__1800s.stdout.log.txt,WIN-3NO58RVQ4VC,110b9baa6ed963827cd09c0de9afbb51bdb3fd7b,aef3b7312809e2ccd8c3ec657faf986a3cd737438ddcea3b3286de76c77cb4b3,results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,True,True
full__V12_M1__tailored_callback_telemetry_only__1800s,V12_M1,tailored_callback_telemetry_only,tailored_full_frontier,1800,2026-07-12T20:38:05+08:00,2026-07-12T21:01:01+08:00,1376.786,0,0x00000000,False,False,13923647488,14244790272,10853675008,3418968064,1,1,1,1,0,False,True,serial_observation_then_stop_below_1GiB_for_3_samples,same_run_verifier_gated_only,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__V12_M1__tailored_callback_telemetry_only__1800s.monitor.csv,results/gf_tailored_bc_fair_diagnosis_round/logs/full__V12_M1__tailored_callback_telemetry_only__1800s.stdout.log.txt,WIN-3NO58RVQ4VC,110b9baa6ed963827cd09c0de9afbb51bdb3fd7b,aef3b7312809e2ccd8c3ec657faf986a3cd737438ddcea3b3286de76c77cb4b3,results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,True,True
full__V12_M1__tailored_cheap_cuts__1800s,V12_M1,tailored_cheap_cuts,tailored_full_frontier,1800,2026-07-12T21:01:03+08:00,2026-07-12T21:24:00+08:00,1377.215,0,0x00000000,False,False,14256091136,14383898624,10908610560,3463974912,1,1,1,1,0,False,True,serial_observation_then_stop_below_1GiB_for_3_samples,same_run_verifier_gated_only,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__V12_M1__tailored_cheap_cuts__1800s.monitor.csv,results/gf_tailored_bc_fair_diagnosis_round/logs/full__V12_M1__tailored_cheap_cuts__1800s.stdout.log.txt,WIN-3NO58RVQ4VC,110b9baa6ed963827cd09c0de9afbb51bdb3fd7b,aef3b7312809e2ccd8c3ec657faf986a3cd737438ddcea3b3286de76c77cb4b3,results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,True,True
full__V12_M1__tailored_full_static_baseline__1800s,V12_M1,tailored_full_static_baseline,tailored_full_frontier,1800,2026-07-12T21:24:01+08:00,2026-07-12T21:45:42+08:00,1301.277,0,0x00000000,False,False,14402392064,14233075712,11008667648,3277291520,1,1,1,1,0,False,True,serial_observation_then_stop_below_1GiB_for_3_samples,same_run_verifier_gated_only,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__V12_M1__tailored_full_static_baseline__1800s.monitor.csv,results/gf_tailored_bc_fair_diagnosis_round/logs/full__V12_M1__tailored_full_static_baseline__1800s.stdout.log.txt,WIN-3NO58RVQ4VC,110b9baa6ed963827cd09c0de9afbb51bdb3fd7b,aef3b7312809e2ccd8c3ec657faf986a3cd737438ddcea3b3286de76c77cb4b3,results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,True,True
full__V12_M1__tailored_route_cutset_callback__1800s,V12_M1,tailored_route_cutset_callback,tailored_full_frontier,1800,2026-07-12T21:45:44+08:00,2026-07-12T22:08:10+08:00,1346.266,0,0x00000000,False,False,14222454784,13932560384,10195312640,4054138880,1,1,1,1,0,False,True,serial_observation_then_stop_below_1GiB_for_3_samples,same_run_verifier_gated_only,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__V12_M1__tailored_route_cutset_callback__1800s.monitor.csv,results/gf_tailored_bc_fair_diagnosis_round/logs/full__V12_M1__tailored_route_cutset_callback__1800s.stdout.log.txt,WIN-3NO58RVQ4VC,110b9baa6ed963827cd09c0de9afbb51bdb3fd7b,aef3b7312809e2ccd8c3ec657faf986a3cd737438ddcea3b3286de76c77cb4b3,results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,True,True
full__V12_M1__plain_cplex__1800s,V12_M1,plain_cplex,plain_cplex,1800,2026-07-12T22:08:11+08:00,2026-07-12T22:11:34+08:00,202.832,0,0x00000000,False,False,13936799744,13839171584,13788102656,65998848,1,1,0,1,0,False,True,serial_observation_then_stop_below_1GiB_for_3_samples,benchmark_internal_incumbent_only,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__V12_M1__plain_cplex__1800s.monitor.csv,results/gf_tailored_bc_fair_diagnosis_round/logs/full__V12_M1__plain_cplex__1800s.stdout.log.txt,WIN-3NO58RVQ4VC,110b9baa6ed963827cd09c0de9afbb51bdb3fd7b,aef3b7312809e2ccd8c3ec657faf986a3cd737438ddcea3b3286de76c77cb4b3,results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,True,True
full__V12_M2__tailored_static_no_callback__1800s,V12_M2,tailored_static_no_callback,tailored_full_frontier,1800,2026-07-12T22:11:35+08:00,2026-07-12T22:16:24+08:00,289.797,0,0x00000000,False,False,13839020032,13751984128,13262221312,412131328,1,1,1,1,0,False,True,serial_observation_then_stop_below_1GiB_for_3_samples,same_run_verifier_gated_only,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__V12_M2__tailored_static_no_callback__1800s.monitor.csv,results/gf_tailored_bc_fair_diagnosis_round/logs/full__V12_M2__tailored_static_no_callback__1800s.stdout.log.txt,WIN-3NO58RVQ4VC,110b9baa6ed963827cd09c0de9afbb51bdb3fd7b,aef3b7312809e2ccd8c3ec657faf986a3cd737438ddcea3b3286de76c77cb4b3,results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,True,True
full__V12_M2__tailored_callback_telemetry_only__1800s,V12_M2,tailored_callback_telemetry_only,tailored_full_frontier,1800,2026-07-12T22:16:25+08:00,2026-07-12T22:21:15+08:00,289.743,0,0x00000000,False,False,13757337600,13603262464,13273083904,321331200,1,1,1,1,0,False,True,serial_observation_then_stop_below_1GiB_for_3_samples,same_run_verifier_gated_only,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__V12_M2__tailored_callback_telemetry_only__1800s.monitor.csv,results/gf_tailored_bc_fair_diagnosis_round/logs/full__V12_M2__tailored_callback_telemetry_only__1800s.stdout.log.txt,WIN-3NO58RVQ4VC,110b9baa6ed963827cd09c0de9afbb51bdb3fd7b,aef3b7312809e2ccd8c3ec657faf986a3cd737438ddcea3b3286de76c77cb4b3,results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,True,True
full__V12_M2__tailored_cheap_cuts__1800s,V12_M2,tailored_cheap_cuts,tailored_full_frontier,1800,2026-07-12T22:21:15+08:00,2026-07-12T22:26:28+08:00,312.614,0,0x00000000,False,False,13611626496,13761163264,13109919744,388526080,1,1,1,1,0,False,True,serial_observation_then_stop_below_1GiB_for_3_samples,same_run_verifier_gated_only,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__V12_M2__tailored_cheap_cuts__1800s.monitor.csv,results/gf_tailored_bc_fair_diagnosis_round/logs/full__V12_M2__tailored_cheap_cuts__1800s.stdout.log.txt,WIN-3NO58RVQ4VC,110b9baa6ed963827cd09c0de9afbb51bdb3fd7b,aef3b7312809e2ccd8c3ec657faf986a3cd737438ddcea3b3286de76c77cb4b3,results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,True,True
full__V12_M2__tailored_full_static_baseline__1800s,V12_M2,tailored_full_static_baseline,tailored_full_frontier,1800,2026-07-12T22:26:28+08:00,2026-07-12T22:31:20+08:00,291.64,0,0x00000000,False,False,13772890112,13725175808,13402124288,599166976,1,1,1,1,0,False,True,serial_observation_then_stop_below_1GiB_for_3_samples,same_run_verifier_gated_only,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__V12_M2__tailored_full_static_baseline__1800s.monitor.csv,results/gf_tailored_bc_fair_diagnosis_round/logs/full__V12_M2__tailored_full_static_baseline__1800s.stdout.log.txt,WIN-3NO58RVQ4VC,110b9baa6ed963827cd09c0de9afbb51bdb3fd7b,aef3b7312809e2ccd8c3ec657faf986a3cd737438ddcea3b3286de76c77cb4b3,results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,True,True
full__V12_M2__tailored_route_cutset_callback__1800s,V12_M2,tailored_route_cutset_callback,tailored_full_frontier,1800,2026-07-12T22:31:21+08:00,2026-07-12T22:36:10+08:00,289.653,0,0x00000000,False,False,13715148800,13624029184,13241749504,481853440,1,1,1,1,0,False,True,serial_observation_then_stop_below_1GiB_for_3_samples,same_run_verifier_gated_only,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__V12_M2__tailored_route_cutset_callback__1800s.monitor.csv,results/gf_tailored_bc_fair_diagnosis_round/logs/full__V12_M2__tailored_route_cutset_callback__1800s.stdout.log.txt,WIN-3NO58RVQ4VC,110b9baa6ed963827cd09c0de9afbb51bdb3fd7b,aef3b7312809e2ccd8c3ec657faf986a3cd737438ddcea3b3286de76c77cb4b3,results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,True,True
full__V12_M2__plain_cplex__1800s,V12_M2,plain_cplex,plain_cplex,1800,2026-07-12T22:36:11+08:00,2026-07-12T23:06:13+08:00,1802.279,0,0x00000000,False,False,13639577600,19289833472,13614198784,621981696,1,1,0,1,0,False,True,serial_observation_then_stop_below_1GiB_for_3_samples,benchmark_internal_incumbent_only,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__V12_M2__plain_cplex__1800s.monitor.csv,results/gf_tailored_bc_fair_diagnosis_round/logs/full__V12_M2__plain_cplex__1800s.stdout.log.txt,WIN-3NO58RVQ4VC,110b9baa6ed963827cd09c0de9afbb51bdb3fd7b,aef3b7312809e2ccd8c3ec657faf986a3cd737438ddcea3b3286de76c77cb4b3,results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,False,True
full__tight_T_seed3101__tailored_static_no_callback__1800s,tight_T_seed3101,tailored_static_no_callback,tailored_full_frontier,1800,2026-07-12T23:06:15+08:00,2026-07-12T23:07:33+08:00,78.685,0,0x00000000,False,False,19308912640,19238731776,19193970688,133296128,1,1,1,1,0,False,True,serial_observation_then_stop_below_1GiB_for_3_samples,same_run_verifier_gated_only,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__tight_T_seed3101__tailored_static_no_callback__1800s.monitor.csv,results/gf_tailored_bc_fair_diagnosis_round/logs/full__tight_T_seed3101__tailored_static_no_callback__1800s.stdout.log.txt,WIN-3NO58RVQ4VC,110b9baa6ed963827cd09c0de9afbb51bdb3fd7b,aef3b7312809e2ccd8c3ec657faf986a3cd737438ddcea3b3286de76c77cb4b3,results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,True,True
full__tight_T_seed3101__tailored_callback_telemetry_only__1800s,tight_T_seed3101,tailored_callback_telemetry_only,tailored_full_frontier,1800,2026-07-12T23:07:34+08:00,2026-07-12T23:08:52+08:00,78.721,0,0x00000000,False,False,19243339776,19277463552,19200086016,195887104,1,1,1,1,0,False,True,serial_observation_then_stop_below_1GiB_for_3_samples,same_run_verifier_gated_only,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__tight_T_seed3101__tailored_callback_telemetry_only__1800s.monitor.csv,results/gf_tailored_bc_fair_diagnosis_round/logs/full__tight_T_seed3101__tailored_callback_telemetry_only__1800s.stdout.log.txt,WIN-3NO58RVQ4VC,110b9baa6ed963827cd09c0de9afbb51bdb3fd7b,aef3b7312809e2ccd8c3ec657faf986a3cd737438ddcea3b3286de76c77cb4b3,results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,True,True
full__tight_T_seed3101__tailored_cheap_cuts__1800s,tight_T_seed3101,tailored_cheap_cuts,tailored_full_frontier,1800,2026-07-12T23:08:53+08:00,2026-07-12T23:10:12+08:00,78.723,0,0x00000000,False,False,19272646656,19164086272,19087392768,218968064,1,1,1,1,0,False,True,serial_observation_then_stop_below_1GiB_for_3_samples,same_run_verifier_gated_only,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__tight_T_seed3101__tailored_cheap_cuts__1800s.monitor.csv,results/gf_tailored_bc_fair_diagnosis_round/logs/full__tight_T_seed3101__tailored_cheap_cuts__1800s.stdout.log.txt,WIN-3NO58RVQ4VC,110b9baa6ed963827cd09c0de9afbb51bdb3fd7b,aef3b7312809e2ccd8c3ec657faf986a3cd737438ddcea3b3286de76c77cb4b3,results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,True,True
full__tight_T_seed3101__tailored_full_static_baseline__1800s,tight_T_seed3101,tailored_full_static_baseline,tailored_full_frontier,1800,2026-07-12T23:10:12+08:00,2026-07-12T23:11:31+08:00,78.676,0,0x00000000,False,False,19157311488,19198767104,19139358720,218935296,1,1,1,1,0,False,True,serial_observation_then_stop_below_1GiB_for_3_samples,same_run_verifier_gated_only,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__tight_T_seed3101__tailored_full_static_baseline__1800s.monitor.csv,results/gf_tailored_bc_fair_diagnosis_round/logs/full__tight_T_seed3101__tailored_full_static_baseline__1800s.stdout.log.txt,WIN-3NO58RVQ4VC,110b9baa6ed963827cd09c0de9afbb51bdb3fd7b,aef3b7312809e2ccd8c3ec657faf986a3cd737438ddcea3b3286de76c77cb4b3,results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,True,True
full__tight_T_seed3101__tailored_route_cutset_callback__1800s,tight_T_seed3101,tailored_route_cutset_callback,tailored_full_frontier,1800,2026-07-12T23:11:31+08:00,2026-07-12T23:12:50+08:00,78.738,0,0x00000000,False,False,19194683392,19163000832,19099803648,218931200,1,1,1,1,0,False,True,serial_observation_then_stop_below_1GiB_for_3_samples,same_run_verifier_gated_only,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__tight_T_seed3101__tailored_route_cutset_callback__1800s.monitor.csv,results/gf_tailored_bc_fair_diagnosis_round/logs/full__tight_T_seed3101__tailored_route_cutset_callback__1800s.stdout.log.txt,WIN-3NO58RVQ4VC,110b9baa6ed963827cd09c0de9afbb51bdb3fd7b,aef3b7312809e2ccd8c3ec657faf986a3cd737438ddcea3b3286de76c77cb4b3,results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,True,True
full__tight_T_seed3101__plain_cplex__1800s,tight_T_seed3101,plain_cplex,plain_cplex,1800,2026-07-12T23:12:50+08:00,2026-07-12T23:42:51+08:00,1801.272,0,0x00000000,False,False,19157606400,19166351360,18530639872,637841408,1,1,0,1,0,False,True,serial_observation_then_stop_below_1GiB_for_3_samples,benchmark_internal_incumbent_only,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__tight_T_seed3101__plain_cplex__1800s.monitor.csv,results/gf_tailored_bc_fair_diagnosis_round/logs/full__tight_T_seed3101__plain_cplex__1800s.stdout.log.txt,WIN-3NO58RVQ4VC,110b9baa6ed963827cd09c0de9afbb51bdb3fd7b,aef3b7312809e2ccd8c3ec657faf986a3cd737438ddcea3b3286de76c77cb4b3,results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,False,True
