check,run_id,passed,reason
unique_run_id,full__high_imbalance_seed3202__tailored_full_static_baseline__900s,True,unique
one_thread_cplex,full__high_imbalance_seed3202__tailored_full_static_baseline__900s,True,cplex_threads=1
single_solver_process,full__high_imbalance_seed3202__tailored_full_static_baseline__900s,True,max_concurrent=1;background=False
incumbent_source_policy_present,full__high_imbalance_seed3202__tailored_full_static_baseline__900s,True,same_run_verifier_gated_only
run_timestamps_valid,full__high_imbalance_seed3202__tailored_full_static_baseline__900s,True,start=2026-07-12T12:51:57+08:00;end=2026-07-12T12:56:53+08:00
resource_stop_not_used,full__high_imbalance_seed3202__tailored_full_static_baseline__900s,True,resource_stopped=False;bound_used=True;certified=True
unique_run_id,full__high_imbalance_seed3202__tailored_route_cutset_callback__900s,True,unique
one_thread_cplex,full__high_imbalance_seed3202__tailored_route_cutset_callback__900s,True,cplex_threads=1
single_solver_process,full__high_imbalance_seed3202__tailored_route_cutset_callback__900s,True,max_concurrent=1;background=False
incumbent_source_policy_present,full__high_imbalance_seed3202__tailored_route_cutset_callback__900s,True,same_run_verifier_gated_only
run_timestamps_valid,full__high_imbalance_seed3202__tailored_route_cutset_callback__900s,True,start=2026-07-12T12:56:54+08:00;end=2026-07-12T13:01:49+08:00
resource_stop_not_used,full__high_imbalance_seed3202__tailored_route_cutset_callback__900s,True,resource_stopped=False;bound_used=True;certified=True
unique_run_id,full__high_imbalance_seed3202__plain_cplex__900s,True,unique
one_thread_cplex,full__high_imbalance_seed3202__plain_cplex__900s,True,cplex_threads=1
single_solver_process,full__high_imbalance_seed3202__plain_cplex__900s,True,max_concurrent=1;background=False
incumbent_source_policy_present,full__high_imbalance_seed3202__plain_cplex__900s,True,benchmark_internal_incumbent_only
run_timestamps_valid,full__high_imbalance_seed3202__plain_cplex__900s,True,start=2026-07-12T13:01:50+08:00;end=2026-07-12T13:16:52+08:00
resource_stop_not_used,full__high_imbalance_seed3202__plain_cplex__900s,True,resource_stopped=False;bound_used=True;certified=False
unique_run_id,full__moderate_seed3301__tailored_static_no_callback__900s,True,unique
one_thread_cplex,full__moderate_seed3301__tailored_static_no_callback__900s,True,cplex_threads=1
single_solver_process,full__moderate_seed3301__tailored_static_no_callback__900s,True,max_concurrent=1;background=False
incumbent_source_policy_present,full__moderate_seed3301__tailored_static_no_callback__900s,True,same_run_verifier_gated_only
run_timestamps_valid,full__moderate_seed3301__tailored_static_no_callback__900s,True,start=2026-07-12T13:16:53+08:00;end=2026-07-12T13:36:53+08:00
resource_stop_not_used,full__moderate_seed3301__tailored_static_no_callback__900s,True,resource_stopped=False;bound_used=True;certified=False
unique_run_id,full__moderate_seed3301__tailored_callback_telemetry_only__900s,True,unique
one_thread_cplex,full__moderate_seed3301__tailored_callback_telemetry_only__900s,True,cplex_threads=1
single_solver_process,full__moderate_seed3301__tailored_callback_telemetry_only__900s,True,max_concurrent=1;background=False
incumbent_source_policy_present,full__moderate_seed3301__tailored_callback_telemetry_only__900s,True,same_run_verifier_gated_only
run_timestamps_valid,full__moderate_seed3301__tailored_callback_telemetry_only__900s,True,start=2026-07-12T13:36:54+08:00;end=2026-07-12T13:56:55+08:00
resource_stop_not_used,full__moderate_seed3301__tailored_callback_telemetry_only__900s,True,resource_stopped=False;bound_used=True;certified=False
unique_run_id,full__moderate_seed3301__tailored_cheap_cuts__900s,True,unique
one_thread_cplex,full__moderate_seed3301__tailored_cheap_cuts__900s,True,cplex_threads=1
single_solver_process,full__moderate_seed3301__tailored_cheap_cuts__900s,True,max_concurrent=1;background=False
incumbent_source_policy_present,full__moderate_seed3301__tailored_cheap_cuts__900s,True,same_run_verifier_gated_only
run_timestamps_valid,full__moderate_seed3301__tailored_cheap_cuts__900s,True,start=2026-07-12T13:56:56+08:00;end=2026-07-12T14:16:57+08:00
resource_stop_not_used,full__moderate_seed3301__tailored_cheap_cuts__900s,True,resource_stopped=False;bound_used=True;certified=False
unique_run_id,full__moderate_seed3301__tailored_full_static_baseline__900s,True,unique
one_thread_cplex,full__moderate_seed3301__tailored_full_static_baseline__900s,True,cplex_threads=1
single_solver_process,full__moderate_seed3301__tailored_full_static_baseline__900s,True,max_concurrent=1;background=False
incumbent_source_policy_present,full__moderate_seed3301__tailored_full_static_baseline__900s,True,same_run_verifier_gated_only
run_timestamps_valid,full__moderate_seed3301__tailored_full_static_baseline__900s,True,start=2026-07-12T14:16:58+08:00;end=2026-07-12T14:36:58+08:00
resource_stop_not_used,full__moderate_seed3301__tailored_full_static_baseline__900s,True,resource_stopped=False;bound_used=True;certified=False
unique_run_id,full__moderate_seed3301__tailored_route_cutset_callback__900s,True,unique
one_thread_cplex,full__moderate_seed3301__tailored_route_cutset_callback__900s,True,cplex_threads=1
single_solver_process,full__moderate_seed3301__tailored_route_cutset_callback__900s,True,max_concurrent=1;background=False
incumbent_source_policy_present,full__moderate_seed3301__tailored_route_cutset_callback__900s,True,same_run_verifier_gated_only
run_timestamps_valid,full__moderate_seed3301__tailored_route_cutset_callback__900s,True,start=2026-07-12T14:36:59+08:00;end=2026-07-12T14:57:00+08:00
resource_stop_not_used,full__moderate_seed3301__tailored_route_cutset_callback__900s,True,resource_stopped=False;bound_used=True;certified=False
unique_run_id,full__moderate_seed3301__plain_cplex__900s,True,unique
one_thread_cplex,full__moderate_seed3301__plain_cplex__900s,True,cplex_threads=1
single_solver_process,full__moderate_seed3301__plain_cplex__900s,True,max_concurrent=1;background=False
incumbent_source_policy_present,full__moderate_seed3301__plain_cplex__900s,True,benchmark_internal_incumbent_only
run_timestamps_valid,full__moderate_seed3301__plain_cplex__900s,True,start=2026-07-12T14:57:01+08:00;end=2026-07-12T15:12:03+08:00
resource_stop_not_used,full__moderate_seed3301__plain_cplex__900s,True,resource_stopped=False;bound_used=True;certified=False
unique_run_id,full__moderate_seed3302__tailored_static_no_callback__900s,True,unique
one_thread_cplex,full__moderate_seed3302__tailored_static_no_callback__900s,True,cplex_threads=1
single_solver_process,full__moderate_seed3302__tailored_static_no_callback__900s,True,max_concurrent=1;background=False
incumbent_source_policy_present,full__moderate_seed3302__tailored_static_no_callback__900s,True,same_run_verifier_gated_only
run_timestamps_valid,full__moderate_seed3302__tailored_static_no_callback__900s,True,start=2026-07-12T15:12:04+08:00;end=2026-07-12T15:32:05+08:00
resource_stop_not_used,full__moderate_seed3302__tailored_static_no_callback__900s,True,resource_stopped=False;bound_used=True;certified=False
unique_run_id,full__moderate_seed3302__tailored_callback_telemetry_only__900s,True,unique
one_thread_cplex,full__moderate_seed3302__tailored_callback_telemetry_only__900s,True,cplex_threads=1
single_solver_process,full__moderate_seed3302__tailored_callback_telemetry_only__900s,True,max_concurrent=1;background=False
incumbent_source_policy_present,full__moderate_seed3302__tailored_callback_telemetry_only__900s,True,same_run_verifier_gated_only
run_timestamps_valid,full__moderate_seed3302__tailored_callback_telemetry_only__900s,True,start=2026-07-12T15:32:06+08:00;end=2026-07-12T15:52:07+08:00
resource_stop_not_used,full__moderate_seed3302__tailored_callback_telemetry_only__900s,True,resource_stopped=False;bound_used=True;certified=False
unique_run_id,full__moderate_seed3302__tailored_cheap_cuts__900s,True,unique
one_thread_cplex,full__moderate_seed3302__tailored_cheap_cuts__900s,True,cplex_threads=1
single_solver_process,full__moderate_seed3302__tailored_cheap_cuts__900s,True,max_concurrent=1;background=False
incumbent_source_policy_present,full__moderate_seed3302__tailored_cheap_cuts__900s,True,same_run_verifier_gated_only
run_timestamps_valid,full__moderate_seed3302__tailored_cheap_cuts__900s,True,start=2026-07-12T15:52:07+08:00;end=2026-07-12T16:12:08+08:00
resource_stop_not_used,full__moderate_seed3302__tailored_cheap_cuts__900s,True,resource_stopped=False;bound_used=True;certified=False
unique_run_id,full__moderate_seed3302__tailored_full_static_baseline__900s,True,unique
one_thread_cplex,full__moderate_seed3302__tailored_full_static_baseline__900s,True,cplex_threads=1
single_solver_process,full__moderate_seed3302__tailored_full_static_baseline__900s,True,max_concurrent=1;background=False
incumbent_source_policy_present,full__moderate_seed3302__tailored_full_static_baseline__900s,True,same_run_verifier_gated_only
run_timestamps_valid,full__moderate_seed3302__tailored_full_static_baseline__900s,True,start=2026-07-12T16:12:09+08:00;end=2026-07-12T16:32:10+08:00
resource_stop_not_used,full__moderate_seed3302__tailored_full_static_baseline__900s,True,resource_stopped=False;bound_used=True;certified=False
unique_run_id,full__moderate_seed3302__tailored_route_cutset_callback__900s,True,unique
one_thread_cplex,full__moderate_seed3302__tailored_route_cutset_callback__900s,True,cplex_threads=1
single_solver_process,full__moderate_seed3302__tailored_route_cutset_callback__900s,True,max_concurrent=1;background=False
incumbent_source_policy_present,full__moderate_seed3302__tailored_route_cutset_callback__900s,True,same_run_verifier_gated_only
run_timestamps_valid,full__moderate_seed3302__tailored_route_cutset_callback__900s,True,start=2026-07-12T16:32:11+08:00;end=2026-07-12T16:52:11+08:00
resource_stop_not_used,full__moderate_seed3302__tailored_route_cutset_callback__900s,True,resource_stopped=False;bound_used=True;certified=False
unique_run_id,full__moderate_seed3302__plain_cplex__900s,True,unique
one_thread_cplex,full__moderate_seed3302__plain_cplex__900s,True,cplex_threads=1
single_solver_process,full__moderate_seed3302__plain_cplex__900s,True,max_concurrent=1;background=False
incumbent_source_policy_present,full__moderate_seed3302__plain_cplex__900s,True,benchmark_internal_incumbent_only
run_timestamps_valid,full__moderate_seed3302__plain_cplex__900s,True,start=2026-07-12T16:52:12+08:00;end=2026-07-12T17:07:14+08:00
resource_stop_not_used,full__moderate_seed3302__plain_cplex__900s,True,resource_stopped=False;bound_used=True;certified=False
unique_run_id,full__high_imbalance_seed3201__tailored_static_no_callback__900s,True,unique
one_thread_cplex,full__high_imbalance_seed3201__tailored_static_no_callback__900s,True,cplex_threads=1
single_solver_process,full__high_imbalance_seed3201__tailored_static_no_callback__900s,True,max_concurrent=1;background=False
incumbent_source_policy_present,full__high_imbalance_seed3201__tailored_static_no_callback__900s,True,same_run_verifier_gated_only
run_timestamps_valid,full__high_imbalance_seed3201__tailored_static_no_callback__900s,True,start=2026-07-12T17:07:15+08:00;end=2026-07-12T17:22:14+08:00
resource_stop_not_used,full__high_imbalance_seed3201__tailored_static_no_callback__900s,True,resource_stopped=False;bound_used=True;certified=False
unique_run_id,full__high_imbalance_seed3201__tailored_callback_telemetry_only__900s,True,unique
one_thread_cplex,full__high_imbalance_seed3201__tailored_callback_telemetry_only__900s,True,cplex_threads=1
single_solver_process,full__high_imbalance_seed3201__tailored_callback_telemetry_only__900s,True,max_concurrent=1;background=False
incumbent_source_policy_present,full__high_imbalance_seed3201__tailored_callback_telemetry_only__900s,True,same_run_verifier_gated_only
run_timestamps_valid,full__high_imbalance_seed3201__tailored_callback_telemetry_only__900s,True,start=2026-07-12T17:22:14+08:00;end=2026-07-12T17:37:30+08:00
resource_stop_not_used,full__high_imbalance_seed3201__tailored_callback_telemetry_only__900s,True,resource_stopped=False;bound_used=True;certified=False
unique_run_id,full__high_imbalance_seed3201__tailored_cheap_cuts__900s,True,unique
one_thread_cplex,full__high_imbalance_seed3201__tailored_cheap_cuts__900s,True,cplex_threads=1
single_solver_process,full__high_imbalance_seed3201__tailored_cheap_cuts__900s,True,max_concurrent=1;background=False
incumbent_source_policy_present,full__high_imbalance_seed3201__tailored_cheap_cuts__900s,True,same_run_verifier_gated_only
run_timestamps_valid,full__high_imbalance_seed3201__tailored_cheap_cuts__900s,True,start=2026-07-12T17:37:31+08:00;end=2026-07-12T17:52:45+08:00
resource_stop_not_used,full__high_imbalance_seed3201__tailored_cheap_cuts__900s,True,resource_stopped=False;bound_used=True;certified=False
unique_run_id,full__high_imbalance_seed3201__tailored_full_static_baseline__900s,True,unique
one_thread_cplex,full__high_imbalance_seed3201__tailored_full_static_baseline__900s,True,cplex_threads=1
single_solver_process,full__high_imbalance_seed3201__tailored_full_static_baseline__900s,True,max_concurrent=1;background=False
incumbent_source_policy_present,full__high_imbalance_seed3201__tailored_full_static_baseline__900s,True,same_run_verifier_gated_only
run_timestamps_valid,full__high_imbalance_seed3201__tailored_full_static_baseline__900s,True,start=2026-07-12T17:52:46+08:00;end=2026-07-12T18:07:42+08:00
resource_stop_not_used,full__high_imbalance_seed3201__tailored_full_static_baseline__900s,True,resource_stopped=False;bound_used=True;certified=False
unique_run_id,full__high_imbalance_seed3201__tailored_route_cutset_callback__900s,True,unique
one_thread_cplex,full__high_imbalance_seed3201__tailored_route_cutset_callback__900s,True,cplex_threads=1
single_solver_process,full__high_imbalance_seed3201__tailored_route_cutset_callback__900s,True,max_concurrent=1;background=False
incumbent_source_policy_present,full__high_imbalance_seed3201__tailored_route_cutset_callback__900s,True,same_run_verifier_gated_only
run_timestamps_valid,full__high_imbalance_seed3201__tailored_route_cutset_callback__900s,True,start=2026-07-12T18:07:43+08:00;end=2026-07-12T18:22:57+08:00
resource_stop_not_used,full__high_imbalance_seed3201__tailored_route_cutset_callback__900s,True,resource_stopped=False;bound_used=True;certified=False
unique_run_id,full__high_imbalance_seed3201__plain_cplex__900s,True,unique
one_thread_cplex,full__high_imbalance_seed3201__plain_cplex__900s,True,cplex_threads=1
single_solver_process,full__high_imbalance_seed3201__plain_cplex__900s,True,max_concurrent=1;background=False
incumbent_source_policy_present,full__high_imbalance_seed3201__plain_cplex__900s,True,benchmark_internal_incumbent_only
run_timestamps_valid,full__high_imbalance_seed3201__plain_cplex__900s,True,start=2026-07-12T18:22:57+08:00;end=2026-07-12T18:37:59+08:00
resource_stop_not_used,full__high_imbalance_seed3201__plain_cplex__900s,True,resource_stopped=False;bound_used=True;certified=False
unique_run_id,full__tight_T_seed3102__tailored_static_no_callback__900s,True,unique
one_thread_cplex,full__tight_T_seed3102__tailored_static_no_callback__900s,True,cplex_threads=1
single_solver_process,full__tight_T_seed3102__tailored_static_no_callback__900s,True,max_concurrent=1;background=False
incumbent_source_policy_present,full__tight_T_seed3102__tailored_static_no_callback__900s,True,same_run_verifier_gated_only
run_timestamps_valid,full__tight_T_seed3102__tailored_static_no_callback__900s,True,start=2026-07-12T18:38:00+08:00;end=2026-07-12T18:52:39+08:00
resource_stop_not_used,full__tight_T_seed3102__tailored_static_no_callback__900s,True,resource_stopped=False;bound_used=True;certified=False
unique_run_id,full__tight_T_seed3102__tailored_callback_telemetry_only__900s,True,unique
one_thread_cplex,full__tight_T_seed3102__tailored_callback_telemetry_only__900s,True,cplex_threads=1
single_solver_process,full__tight_T_seed3102__tailored_callback_telemetry_only__900s,True,max_concurrent=1;background=False
incumbent_source_policy_present,full__tight_T_seed3102__tailored_callback_telemetry_only__900s,True,same_run_verifier_gated_only
run_timestamps_valid,full__tight_T_seed3102__tailored_callback_telemetry_only__900s,True,start=2026-07-12T18:52:40+08:00;end=2026-07-12T19:07:39+08:00
resource_stop_not_used,full__tight_T_seed3102__tailored_callback_telemetry_only__900s,True,resource_stopped=False;bound_used=True;certified=False
unique_run_id,full__tight_T_seed3102__tailored_cheap_cuts__900s,True,unique
one_thread_cplex,full__tight_T_seed3102__tailored_cheap_cuts__900s,True,cplex_threads=1
single_solver_process,full__tight_T_seed3102__tailored_cheap_cuts__900s,True,max_concurrent=1;background=False
incumbent_source_policy_present,full__tight_T_seed3102__tailored_cheap_cuts__900s,True,same_run_verifier_gated_only
run_timestamps_valid,full__tight_T_seed3102__tailored_cheap_cuts__900s,True,start=2026-07-12T19:07:39+08:00;end=2026-07-12T19:22:38+08:00
resource_stop_not_used,full__tight_T_seed3102__tailored_cheap_cuts__900s,True,resource_stopped=False;bound_used=True;certified=False
unique_run_id,full__tight_T_seed3102__tailored_full_static_baseline__900s,True,unique
one_thread_cplex,full__tight_T_seed3102__tailored_full_static_baseline__900s,True,cplex_threads=1
single_solver_process,full__tight_T_seed3102__tailored_full_static_baseline__900s,True,max_concurrent=1;background=False
incumbent_source_policy_present,full__tight_T_seed3102__tailored_full_static_baseline__900s,True,same_run_verifier_gated_only
run_timestamps_valid,full__tight_T_seed3102__tailored_full_static_baseline__900s,True,start=2026-07-12T19:22:38+08:00;end=2026-07-12T19:37:18+08:00
resource_stop_not_used,full__tight_T_seed3102__tailored_full_static_baseline__900s,True,resource_stopped=False;bound_used=True;certified=False
unique_run_id,full__tight_T_seed3102__tailored_route_cutset_callback__900s,True,unique
one_thread_cplex,full__tight_T_seed3102__tailored_route_cutset_callback__900s,True,cplex_threads=1
single_solver_process,full__tight_T_seed3102__tailored_route_cutset_callback__900s,True,max_concurrent=1;background=False
incumbent_source_policy_present,full__tight_T_seed3102__tailored_route_cutset_callback__900s,True,same_run_verifier_gated_only
run_timestamps_valid,full__tight_T_seed3102__tailored_route_cutset_callback__900s,True,start=2026-07-12T19:37:19+08:00;end=2026-07-12T19:52:16+08:00
resource_stop_not_used,full__tight_T_seed3102__tailored_route_cutset_callback__900s,True,resource_stopped=False;bound_used=True;certified=False
unique_run_id,full__tight_T_seed3102__plain_cplex__900s,True,unique
one_thread_cplex,full__tight_T_seed3102__plain_cplex__900s,True,cplex_threads=1
single_solver_process,full__tight_T_seed3102__plain_cplex__900s,True,max_concurrent=1;background=False
incumbent_source_policy_present,full__tight_T_seed3102__plain_cplex__900s,True,benchmark_internal_incumbent_only
run_timestamps_valid,full__tight_T_seed3102__plain_cplex__900s,True,start=2026-07-12T19:52:17+08:00;end=2026-07-12T20:07:19+08:00
resource_stop_not_used,full__tight_T_seed3102__plain_cplex__900s,True,resource_stopped=False;bound_used=True;certified=False
unique_run_id,full__V12_M1__tailored_static_no_callback__1800s,True,unique
one_thread_cplex,full__V12_M1__tailored_static_no_callback__1800s,True,cplex_threads=1
single_solver_process,full__V12_M1__tailored_static_no_callback__1800s,True,max_concurrent=1;background=False
incumbent_source_policy_present,full__V12_M1__tailored_static_no_callback__1800s,True,same_run_verifier_gated_only
run_timestamps_valid,full__V12_M1__tailored_static_no_callback__1800s,True,start=2026-07-12T20:16:27+08:00;end=2026-07-12T20:38:03+08:00
resource_stop_not_used,full__V12_M1__tailored_static_no_callback__1800s,True,resource_stopped=False;bound_used=True;certified=True
unique_run_id,full__V12_M1__tailored_callback_telemetry_only__1800s,True,unique
one_thread_cplex,full__V12_M1__tailored_callback_telemetry_only__1800s,True,cplex_threads=1
single_solver_process,full__V12_M1__tailored_callback_telemetry_only__1800s,True,max_concurrent=1;background=False
incumbent_source_policy_present,full__V12_M1__tailored_callback_telemetry_only__1800s,True,same_run_verifier_gated_only
run_timestamps_valid,full__V12_M1__tailored_callback_telemetry_only__1800s,True,start=2026-07-12T20:38:05+08:00;end=2026-07-12T21:01:01+08:00
resource_stop_not_used,full__V12_M1__tailored_callback_telemetry_only__1800s,True,resource_stopped=False;bound_used=True;certified=True
unique_run_id,full__V12_M1__tailored_cheap_cuts__1800s,True,unique
one_thread_cplex,full__V12_M1__tailored_cheap_cuts__1800s,True,cplex_threads=1
single_solver_process,full__V12_M1__tailored_cheap_cuts__1800s,True,max_concurrent=1;background=False
incumbent_source_policy_present,full__V12_M1__tailored_cheap_cuts__1800s,True,same_run_verifier_gated_only
run_timestamps_valid,full__V12_M1__tailored_cheap_cuts__1800s,True,start=2026-07-12T21:01:03+08:00;end=2026-07-12T21:24:00+08:00
resource_stop_not_used,full__V12_M1__tailored_cheap_cuts__1800s,True,resource_stopped=False;bound_used=True;certified=True
unique_run_id,full__V12_M1__tailored_full_static_baseline__1800s,True,unique
one_thread_cplex,full__V12_M1__tailored_full_static_baseline__1800s,True,cplex_threads=1
single_solver_process,full__V12_M1__tailored_full_static_baseline__1800s,True,max_concurrent=1;background=False
incumbent_source_policy_present,full__V12_M1__tailored_full_static_baseline__1800s,True,same_run_verifier_gated_only
run_timestamps_valid,full__V12_M1__tailored_full_static_baseline__1800s,True,start=2026-07-12T21:24:01+08:00;end=2026-07-12T21:45:42+08:00
resource_stop_not_used,full__V12_M1__tailored_full_static_baseline__1800s,True,resource_stopped=False;bound_used=True;certified=True
unique_run_id,full__V12_M1__tailored_route_cutset_callback__1800s,True,unique
one_thread_cplex,full__V12_M1__tailored_route_cutset_callback__1800s,True,cplex_threads=1
single_solver_process,full__V12_M1__tailored_route_cutset_callback__1800s,True,max_concurrent=1;background=False
incumbent_source_policy_present,full__V12_M1__tailored_route_cutset_callback__1800s,True,same_run_verifier_gated_only
run_timestamps_valid,full__V12_M1__tailored_route_cutset_callback__1800s,True,start=2026-07-12T21:45:44+08:00;end=2026-07-12T22:08:10+08:00
resource_stop_not_used,full__V12_M1__tailored_route_cutset_callback__1800s,True,resource_stopped=False;bound_used=True;certified=True
unique_run_id,full__V12_M1__plain_cplex__1800s,True,unique
one_thread_cplex,full__V12_M1__plain_cplex__1800s,True,cplex_threads=1
single_solver_process,full__V12_M1__plain_cplex__1800s,True,max_concurrent=1;background=False
incumbent_source_policy_present,full__V12_M1__plain_cplex__1800s,True,benchmark_internal_incumbent_only
run_timestamps_valid,full__V12_M1__plain_cplex__1800s,True,start=2026-07-12T22:08:11+08:00;end=2026-07-12T22:11:34+08:00
resource_stop_not_used,full__V12_M1__plain_cplex__1800s,True,resource_stopped=False;bound_used=True;certified=True
unique_run_id,full__V12_M2__tailored_static_no_callback__1800s,True,unique
one_thread_cplex,full__V12_M2__tailored_static_no_callback__1800s,True,cplex_threads=1
single_solver_process,full__V12_M2__tailored_static_no_callback__1800s,True,max_concurrent=1;background=False
incumbent_source_policy_present,full__V12_M2__tailored_static_no_callback__1800s,True,same_run_verifier_gated_only
run_timestamps_valid,full__V12_M2__tailored_static_no_callback__1800s,True,start=2026-07-12T22:11:35+08:00;end=2026-07-12T22:16:24+08:00
resource_stop_not_used,full__V12_M2__tailored_static_no_callback__1800s,True,resource_stopped=False;bound_used=True;certified=True
unique_run_id,full__V12_M2__tailored_callback_telemetry_only__1800s,True,unique
one_thread_cplex,full__V12_M2__tailored_callback_telemetry_only__1800s,True,cplex_threads=1
single_solver_process,full__V12_M2__tailored_callback_telemetry_only__1800s,True,max_concurrent=1;background=False
incumbent_source_policy_present,full__V12_M2__tailored_callback_telemetry_only__1800s,True,same_run_verifier_gated_only
run_timestamps_valid,full__V12_M2__tailored_callback_telemetry_only__1800s,True,start=2026-07-12T22:16:25+08:00;end=2026-07-12T22:21:15+08:00
resource_stop_not_used,full__V12_M2__tailored_callback_telemetry_only__1800s,True,resource_stopped=False;bound_used=True;certified=True
unique_run_id,full__V12_M2__tailored_cheap_cuts__1800s,True,unique
one_thread_cplex,full__V12_M2__tailored_cheap_cuts__1800s,True,cplex_threads=1
single_solver_process,full__V12_M2__tailored_cheap_cuts__1800s,True,max_concurrent=1;background=False
incumbent_source_policy_present,full__V12_M2__tailored_cheap_cuts__1800s,True,same_run_verifier_gated_only
run_timestamps_valid,full__V12_M2__tailored_cheap_cuts__1800s,True,start=2026-07-12T22:21:15+08:00;end=2026-07-12T22:26:28+08:00
resource_stop_not_used,full__V12_M2__tailored_cheap_cuts__1800s,True,resource_stopped=False;bound_used=True;certified=True
unique_run_id,full__V12_M2__tailored_full_static_baseline__1800s,True,unique
one_thread_cplex,full__V12_M2__tailored_full_static_baseline__1800s,True,cplex_threads=1
single_solver_process,full__V12_M2__tailored_full_static_baseline__1800s,True,max_concurrent=1;background=False
incumbent_source_policy_present,full__V12_M2__tailored_full_static_baseline__1800s,True,same_run_verifier_gated_only
run_timestamps_valid,full__V12_M2__tailored_full_static_baseline__1800s,True,start=2026-07-12T22:26:28+08:00;end=2026-07-12T22:31:20+08:00
resource_stop_not_used,full__V12_M2__tailored_full_static_baseline__1800s,True,resource_stopped=False;bound_used=True;certified=True
unique_run_id,full__V12_M2__tailored_route_cutset_callback__1800s,True,unique
one_thread_cplex,full__V12_M2__tailored_route_cutset_callback__1800s,True,cplex_threads=1
single_solver_process,full__V12_M2__tailored_route_cutset_callback__1800s,True,max_concurrent=1;background=False
incumbent_source_policy_present,full__V12_M2__tailored_route_cutset_callback__1800s,True,same_run_verifier_gated_only
run_timestamps_valid,full__V12_M2__tailored_route_cutset_callback__1800s,True,start=2026-07-12T22:31:21+08:00;end=2026-07-12T22:36:10+08:00
resource_stop_not_used,full__V12_M2__tailored_route_cutset_callback__1800s,True,resource_stopped=False;bound_used=True;certified=True
unique_run_id,full__V12_M2__plain_cplex__1800s,True,unique
one_thread_cplex,full__V12_M2__plain_cplex__1800s,True,cplex_threads=1
single_solver_process,full__V12_M2__plain_cplex__1800s,True,max_concurrent=1;background=False
incumbent_source_policy_present,full__V12_M2__plain_cplex__1800s,True,benchmark_internal_incumbent_only
run_timestamps_valid,full__V12_M2__plain_cplex__1800s,True,start=2026-07-12T22:36:11+08:00;end=2026-07-12T23:06:13+08:00
resource_stop_not_used,full__V12_M2__plain_cplex__1800s,True,resource_stopped=False;bound_used=True;certified=False
unique_run_id,full__tight_T_seed3101__tailored_static_no_callback__1800s,True,unique
one_thread_cplex,full__tight_T_seed3101__tailored_static_no_callback__1800s,True,cplex_threads=1
single_solver_process,full__tight_T_seed3101__tailored_static_no_callback__1800s,True,max_concurrent=1;background=False
incumbent_source_policy_present,full__tight_T_seed3101__tailored_static_no_callback__1800s,True,same_run_verifier_gated_only
run_timestamps_valid,full__tight_T_seed3101__tailored_static_no_callback__1800s,True,start=2026-07-12T23:06:15+08:00;end=2026-07-12T23:07:33+08:00
resource_stop_not_used,full__tight_T_seed3101__tailored_static_no_callback__1800s,True,resource_stopped=False;bound_used=True;certified=True
unique_run_id,full__tight_T_seed3101__tailored_callback_telemetry_only__1800s,True,unique
one_thread_cplex,full__tight_T_seed3101__tailored_callback_telemetry_only__1800s,True,cplex_threads=1
single_solver_process,full__tight_T_seed3101__tailored_callback_telemetry_only__1800s,True,max_concurrent=1;background=False
incumbent_source_policy_present,full__tight_T_seed3101__tailored_callback_telemetry_only__1800s,True,same_run_verifier_gated_only
run_timestamps_valid,full__tight_T_seed3101__tailored_callback_telemetry_only__1800s,True,start=2026-07-12T23:07:34+08:00;end=2026-07-12T23:08:52+08:00
resource_stop_not_used,full__tight_T_seed3101__tailored_callback_telemetry_only__1800s,True,resource_stopped=False;bound_used=True;certified=True
unique_run_id,full__tight_T_seed3101__tailored_cheap_cuts__1800s,True,unique
one_thread_cplex,full__tight_T_seed3101__tailored_cheap_cuts__1800s,True,cplex_threads=1
single_solver_process,full__tight_T_seed3101__tailored_cheap_cuts__1800s,True,max_concurrent=1;background=False
incumbent_source_policy_present,full__tight_T_seed3101__tailored_cheap_cuts__1800s,True,same_run_verifier_gated_only
run_timestamps_valid,full__tight_T_seed3101__tailored_cheap_cuts__1800s,True,start=2026-07-12T23:08:53+08:00;end=2026-07-12T23:10:12+08:00
resource_stop_not_used,full__tight_T_seed3101__tailored_cheap_cuts__1800s,True,resource_stopped=False;bound_used=True;certified=True
unique_run_id,full__tight_T_seed3101__tailored_full_static_baseline__1800s,True,unique
one_thread_cplex,full__tight_T_seed3101__tailored_full_static_baseline__1800s,True,cplex_threads=1
single_solver_process,full__tight_T_seed3101__tailored_full_static_baseline__1800s,True,max_concurrent=1;background=False
incumbent_source_policy_present,full__tight_T_seed3101__tailored_full_static_baseline__1800s,True,same_run_verifier_gated_only
run_timestamps_valid,full__tight_T_seed3101__tailored_full_static_baseline__1800s,True,start=2026-07-12T23:10:12+08:00;end=2026-07-12T23:11:31+08:00
resource_stop_not_used,full__tight_T_seed3101__tailored_full_static_baseline__1800s,True,resource_stopped=False;bound_used=True;certified=True
unique_run_id,full__tight_T_seed3101__tailored_route_cutset_callback__1800s,True,unique
one_thread_cplex,full__tight_T_seed3101__tailored_route_cutset_callback__1800s,True,cplex_threads=1
single_solver_process,full__tight_T_seed3101__tailored_route_cutset_callback__1800s,True,max_concurrent=1;background=False
incumbent_source_policy_present,full__tight_T_seed3101__tailored_route_cutset_callback__1800s,True,same_run_verifier_gated_only
