parent_id,parent_lp_bound,left_id,left_lp_bound,left_infeasible,right_id,right_lp_bound,right_infeasible,post_split_bound,tolerance,decision
L0.1.0.0.1.0.0,0.0778369,L0.1.0.0.1.0.0.0,0.077987,0,L0.1.0.0.1.0.0.1,0.0780378,0,0.077987,1e-07,"strict_child_lp_bound_improvement"
L0.0.1.1.1.0,0.0778374,L0.0.1.1.1.0.0,0.0783192,0,L0.0.1.1.1.0.1,0.0782215,0,0.0782215,1e-07,"strict_child_lp_bound_improvement"
L0.1.0.0.0.1.0,0.077861,L0.1.0.0.0.1.0.0,0.0780888,0,L0.1.0.0.0.1.0.1,0.0780548,0,0.0780548,1e-07,"strict_child_lp_bound_improvement"
L0.1.1,0.0778779,L0.1.1.0,0.0786851,0,L0.1.1.1,0.0813682,0,0.0786851,1e-07,"strict_child_lp_bound_improvement"
L0.1.0.0.0.0.1,0.0779284,L0.1.0.0.0.0.1.0,0.0781557,0,L0.1.0.0.0.0.1.1,0.0781224,0,0.0781224,1e-07,"strict_child_lp_bound_improvement"
L0.1.0.0.1.0.1,0.0779393,L0.1.0.0.1.0.1.0,0.0780898,0,L0.1.0.0.1.0.1.1,0.0781404,0,0.0780898,1e-07,"strict_child_lp_bound_improvement"
L0.1.0.0.1.0.0.0,0.077987,L0.1.0.0.1.0.0.0.0,0.0780684,0,L0.1.0.0.1.0.0.0.1,0.0780872,0,0.0780684,1e-07,"strict_child_lp_bound_improvement"
L0.1.0.0.0.1.1.1,0.0779872,L0.1.0.0.0.1.1.1.0,0.0781016,0,L0.1.0.0.0.1.1.1.1,0.078084,0,0.078084,1e-07,"strict_child_lp_bound_improvement"
L0.1.0.0.0.0.0,0.0779954,L0.1.0.0.0.0.0.0,0.0782225,0,L0.1.0.0.0.0.0.1,0.0781892,0,0.0781892,1e-07,"strict_child_lp_bound_improvement"
L0.1.0.0.0.1.1.0,0.078021,L0.1.0.0.0.1.1.0.0,0.0781357,0,L0.1.0.0.0.1.1.0.1,0.0781185,0,0.0781185,1e-07,"strict_child_lp_bound_improvement"
L0.1.0.0.1.0.0.1,0.0780378,L0.1.0.0.1.0.0.1.0,0.0781139,0,L0.1.0.0.1.0.0.1.1,0.0781391,0,0.0781139,1e-07,"strict_child_lp_bound_improvement"
L0.1.0.0.1.1.0,0.07804,L0.1.0.0.1.1.0.0,0.0781903,0,L0.1.0.0.1.1.0.1,0.0782414,0,0.0781903,1e-07,"strict_child_lp_bound_improvement"
L0.1.0.0.0.1.0.1,0.0780548,L0.1.0.0.0.1.0.1.0,0.0781692,0,L0.1.0.0.0.1.0.1.1,0.0781523,0,0.0781523,1e-07,"strict_child_lp_bound_improvement"
L0.0.1.1.1.1.1,0.078062,L0.0.1.1.1.1.1.0,0.0782934,0,L0.0.1.1.1.1.1.1,0.0782559,0,0.0782559,1e-07,"strict_child_lp_bound_improvement"
L0.1.0.1.0.0,0.0780772,L0.1.0.1.0.0.0,0.0782975,0,L0.1.0.1.0.0.1,0.0784878,0,0.0782975,1e-07,"strict_child_lp_bound_improvement"
L0.1.0.0.0.1.0.0,0.0780888,L0.1.0.0.0.1.0.0.0,0.0782031,0,L0.1.0.0.0.1.0.0.1,0.078186,0,0.078186,1e-07,"strict_child_lp_bound_improvement"
L0.1.0.0.1.0.1.0,0.0780898,L0.1.0.0.1.0.1.0.0,0.0781655,0,L0.1.0.0.1.0.1.0.1,0.0781901,0,0.0781655,1e-07,"strict_child_lp_bound_improvement"
L0.1.0.0.0.0.1.1,0.0781224,L0.1.0.0.0.0.1.1.0,0.0782363,0,L0.1.0.0.0.0.1.1.1,0.0782196,0,0.0782196,1e-07,"strict_child_lp_bound_improvement"
L0.1.0.0.1.0.1.1,0.0781404,L0.1.0.0.1.0.1.1.0,0.0782161,0,L0.1.0.0.1.0.1.1.1,0.0782419,0,0.0782161,1e-07,"strict_child_lp_bound_improvement"
L0.0.1.1.1.1.0,0.0781408,L0.0.1.1.1.1.0.0,0.0783744,0,L0.0.1.1.1.1.0.1,0.0783336,0,0.0783336,1e-07,"strict_child_lp_bound_improvement"
L0.1.0.0.1.1.1,0.0781436,L0.1.0.0.1.1.1.0,0.0782914,0,L0.1.0.0.1.1.1.1,0.0783462,0,0.0782914,1e-07,"strict_child_lp_bound_improvement"
L0.1.0.0.0.0.1.0,0.0781557,L0.1.0.0.0.0.1.0.0,0.0782697,0,L0.1.0.0.0.0.1.0.1,0.0782533,0,0.0782533,1e-07,"strict_child_lp_bound_improvement"
L0.1.0.0.0.0.0.1,0.0781892,L0.1.0.0.0.0.0.1.0,0.0783029,0,L0.1.0.0.0.0.0.1.1,0.0782864,0,0.0782864,1e-07,"strict_child_lp_bound_improvement"
L0.1.0.0.1.1.0.0,0.0781903,L0.1.0.0.1.1.0.0.0,0.0782669,0,L0.1.0.0.1.1.0.0.1,0.0782918,0,0.0782669,1e-07,"strict_child_lp_bound_improvement"
L0.0.1.1.1.0.1,0.0782215,L0.0.1.1.1.0.1.0,0.0784545,0,L0.0.1.1.1.0.1.1,0.0784146,0,0.0784146,1e-07,"strict_child_lp_bound_improvement"
L0.1.0.0.0.0.0.0,0.0782225,L0.1.0.0.0.0.0.0.0,0.0783363,0,L0.1.0.0.0.0.0.0.1,0.0783197,0,0.0783197,1e-07,"strict_child_lp_bound_improvement"
L0.1.0.0.1.1.0.1,0.0782414,L0.1.0.0.1.1.0.1.0,0.0783169,0,L0.1.0.0.1.1.0.1.1,0.078342,0,0.0783169,1e-07,"strict_child_lp_bound_improvement"
L0.0.1.1.1.1.1.1,0.0782559,L0.0.1.1.1.1.1.1.0,0.0783699,0,L0.0.1.1.1.1.1.1.1,0.0783532,0,0.0783532,1e-07,"strict_child_lp_bound_improvement"
L0.1.0.0.1.1.1.0,0.0782914,L0.1.0.0.1.1.1.0.0,0.0783673,0,L0.1.0.0.1.1.1.0.1,0.0783924,0,0.0783673,1e-07,"strict_child_lp_bound_improvement"
L0.0.1.1.1.1.1.0,0.0782934,L0.0.1.1.1.1.1.0.0,0.0784109,0,L0.0.1.1.1.1.1.0.1,0.0783906,0,0.0783906,1e-07,"strict_child_lp_bound_improvement"
L0.1.0.1.0.0.0,0.0782975,L0.1.0.1.0.0.0.0,0.0784082,0,L0.1.0.1.0.0.0.1,0.0785035,0,0.0784082,1e-07,"strict_child_lp_bound_improvement"
L0.0.1.1.1.0.0,0.0783192,L0.0.1.1.1.0.0.0,0.0790814,0,L0.0.1.1.1.0.0.1,0.0784968,0,0.0784968,1e-07,"strict_child_lp_bound_improvement"
L0.0.1.1.1.1.0.1,0.0783336,L0.0.1.1.1.1.0.1.0,0.078451,0,L0.0.1.1.1.1.0.1.1,0.0784309,0,0.0784309,1e-07,"strict_child_lp_bound_improvement"
L0.1.0.0.1.1.1.1,0.0783462,L0.1.0.0.1.1.1.1.0,0.078419,0,L0.1.0.0.1.1.1.1.1,0.0784471,0,0.078419,1e-07,"strict_child_lp_bound_improvement"
L0.0.1.1.1.1.0.0,0.0783744,L0.0.1.1.1.1.0.0.0,0.078491,0,L0.0.1.1.1.1.0.0.1,0.0784713,0,0.0784713,1e-07,"strict_child_lp_bound_improvement"
L0.1.0.1.1,0.0783873,L0.1.0.1.1.0,0.0788331,0,L0.1.0.1.1.1,0.0792083,0,0.0788331,1e-07,"strict_child_lp_bound_improvement"
L0.1.0.1.0.0.0.0,0.0784082,L0.1.0.1.0.0.0.0.0,0.0784735,0,L0.1.0.1.0.0.0.0.1,0.0785113,0,0.0784735,1e-07,"strict_child_lp_bound_improvement"
L0.0.1.1.1.0.1.1,0.0784146,L0.0.1.1.1.0.1.1.0,0.078531,0,L0.0.1.1.1.0.1.1.1,0.0785113,0,0.0785113,1e-07,"strict_child_lp_bound_improvement"
L0.0.1.1.1.0.1.0,0.0784545,L0.0.1.1.1.0.1.0.0,0.0785711,0,L0.0.1.1.1.0.1.0.1,0.0785512,0,0.0785512,1e-07,"strict_child_lp_bound_improvement"
L0.1.0.1.0.1,0.0784561,L0.1.0.1.0.1.0,0.0786778,0,L0.1.0.1.0.1.1,0.078867,0,0.0786778,1e-07,"strict_child_lp_bound_improvement"
L0.0.1.1.0,0.078466,L0.0.1.1.0.0,0.0815158,0,L0.0.1.1.0.1,0.0791557,0,0.0791557,1e-07,"strict_child_lp_bound_improvement"
L0.1.0.1.0.0.1,0.0784878,L0.1.0.1.0.0.1.0,0.0785994,0,L0.1.0.1.0.0.1.1,0.0786945,0,0.0785994,1e-07,"strict_child_lp_bound_improvement"
L0.0.1.1.1.0.0.1,0.0784968,L0.0.1.1.1.0.0.1.0,0.0788719,0,L0.0.1.1.1.0.0.1.1,0.078591,0,0.078591,1e-07,"strict_child_lp_bound_improvement"
L0.1.0.1.0.0.0.1,0.0785035,L0.1.0.1.0.0.0.1.0,0.0785596,0,L0.1.0.1.0.0.0.1.1,0.0786064,0,0.0785596,1e-07,"strict_child_lp_bound_improvement"
L0.1.0.1.0.0.1.0,0.0785994,L0.1.0.1.0.0.1.0.0,0.0786543,0,L0.1.0.1.0.0.1.0.1,0.0787027,0,0.0786543,1e-07,"strict_child_lp_bound_improvement"
L0.1.0.1.0.1.0,0.0786778,L0.1.0.1.0.1.0.0,0.0787894,0,L0.1.0.1.0.1.0.1,0.0788836,0,0.0787894,1e-07,"strict_child_lp_bound_improvement"
L0.1.1.0,0.0786851,L0.1.1.0.0,0.0791314,0,L0.1.1.0.1,0.0804292,0,0.0791314,1e-07,"strict_child_lp_bound_improvement"
L0.1.0.1.0.0.1.1,0.0786945,L0.1.0.1.0.0.1.1.0,0.0787494,0,L0.1.0.1.0.0.1.1.1,0.0787974,0,0.0787494,1e-07,"strict_child_lp_bound_improvement"
L0.1.0.1.0.1.0.0,0.0787894,L0.1.0.1.0.1.0.0.0,0.0788454,0,L0.1.0.1.0.1.0.0.1,0.0788917,0,0.0788454,1e-07,"strict_child_lp_bound_improvement"
L0.1.0.1.1.0,0.0788331,L0.1.0.1.1.0.0,0.0790556,0,L0.1.0.1.1.0.1,0.079244,0,0.0790556,1e-07,"strict_child_lp_bound_improvement"
L0.1.0.1.0.1.1,0.078867,L0.1.0.1.0.1.1.0,0.0789784,0,L0.1.0.1.0.1.1.1,0.0790733,0,0.0789784,1e-07,"strict_child_lp_bound_improvement"
L0.1.0.1.0.1.0.1,0.0788836,L0.1.0.1.0.1.0.1.0,0.0789393,0,L0.1.0.1.0.1.0.1.1,0.0789872,0,0.0789393,1e-07,"strict_child_lp_bound_improvement"
L0.1.0.1.0.1.1.0,0.0789784,L0.1.0.1.0.1.1.0.0,0.0790344,0,L0.1.0.1.0.1.1.0.1,0.0790815,0,0.0790344,1e-07,"strict_child_lp_bound_improvement"
L0.1.0.1.1.0.0,0.0790556,L0.1.0.1.1.0.0.0,0.0791681,0,L0.1.0.1.1.0.0.1,0.0792619,0,0.0791681,1e-07,"strict_child_lp_bound_improvement"
L0.1.0.1.0.1.1.1,0.0790733,L0.1.0.1.0.1.1.1.0,0.0791286,0,L0.1.0.1.0.1.1.1.1,0.0791762,0,0.0791286,1e-07,"strict_child_lp_bound_improvement"
L0.0.1.1.1.0.0.0,0.0790814,L0.0.1.1.1.0.0.0.0,0.079464,0,L0.0.1.1.1.0.0.0.1,0.0791682,0,0.0791682,1e-07,"strict_child_lp_bound_improvement"
L0.1.1.0.0,0.0791314,L0.1.1.0.0.0,0.0795816,0,L0.1.1.0.0.1,0.0799582,0,0.0795816,1e-07,"strict_child_lp_bound_improvement"
L0.0.1.1.0.1,0.0791557,L0.0.1.1.0.1.0,0.0806819,0,L0.0.1.1.0.1.1,0.0795006,0,0.0795006,1e-07,"strict_child_lp_bound_improvement"
L0.1.0.1.1.0.0.0,0.0791681,L0.1.0.1.1.0.0.0.0,0.0792241,0,L0.1.0.1.1.0.0.0.1,0.0792717,0,0.0792241,1e-07,"strict_child_lp_bound_improvement"
L0.1.0.1.1.1,0.0792083,L0.1.0.1.1.1.0,0.0794319,0,L0.1.0.1.1.1.1,0.0796196,0,0.0794319,1e-07,"strict_child_lp_bound_improvement"
L0.1.0.1.1.0.1,0.079244,L0.1.0.1.1.0.1.0,0.0793561,0,L0.1.0.1.1.0.1.1,0.0794503,0,0.0793561,1e-07,"strict_child_lp_bound_improvement"
L0.1.0.1.1.0.0.1,0.0792619,L0.1.0.1.1.0.0.1.0,0.079318,0,L0.1.0.1.1.0.0.1.1,0.0793654,0,0.079318,1e-07,"strict_child_lp_bound_improvement"
L0.1.0.1.1.0.1.0,0.0793561,L0.1.0.1.1.0.1.0.0,0.0794125,0,L0.1.0.1.1.0.1.0.1,0.0794592,0,0.0794125,1e-07,"strict_child_lp_bound_improvement"
L0.1.0.1.1.1.0,0.0794319,L0.1.0.1.1.1.0.0,0.0795447,0,L0.1.0.1.1.1.0.1,0.0796381,0,0.0795447,1e-07,"strict_child_lp_bound_improvement"
L0.1.0.1.1.0.1.1,0.0794503,L0.1.0.1.1.0.1.1.0,0.0795066,0,L0.1.0.1.1.0.1.1.1,0.0795538,0,0.0795066,1e-07,"strict_child_lp_bound_improvement"
L0.0.1.1.0.1.1,0.0795006,L0.0.1.1.0.1.1.0,0.080264,0,L0.0.1.1.0.1.1.1,0.079673,0,0.079673,1e-07,"strict_child_lp_bound_improvement"
L0.1.0.1.1.1.0.0,0.0795447,L0.1.0.1.1.1.0.0.0,0.0796004,0,L0.1.0.1.1.1.0.0.1,0.0796478,0,0.0796004,1e-07,"strict_child_lp_bound_improvement"
L0.1.1.0.0.0,0.0795816,L0.1.1.0.0.0.0,0.0798065,0,L0.1.1.0.0.0.1,0.079993,0,0.0798065,1e-07,"strict_child_lp_bound_improvement"
L0.1.0.1.1.1.1,0.0796196,L0.1.0.1.1.1.1.0,0.0797325,0,L0.1.0.1.1.1.1.1,0.079826,0,0.0797325,1e-07,"strict_child_lp_bound_improvement"
L0.1.0.1.1.1.0.1,0.0796381,L0.1.0.1.1.1.0.1.0,0.0796948,0,L0.1.0.1.1.1.0.1.1,0.0797419,0,0.0796948,1e-07,"strict_child_lp_bound_improvement"
L0.0.1.1.0.1.1.1,0.079673,L0.0.1.1.0.1.1.1.0,0.0800553,0,L0.0.1.1.0.1.1.1.1,0.0797598,0,0.0797598,1e-07,"strict_child_lp_bound_improvement"
L0.1.0.1.1.1.1.0,0.0797325,L0.1.0.1.1.1.1.0.0,0.0797884,0,L0.1.0.1.1.1.1.0.1,0.0798358,0,0.0797884,1e-07,"strict_child_lp_bound_improvement"
L0.1.1.0.0.0.0,0.0798065,L0.1.1.0.0.0.0.0,0.0799194,0,L0.1.1.0.0.0.0.1,0.0800127,0,0.0799194,1e-07,"strict_child_lp_bound_improvement"
L0.1.0.1.1.1.1.1,0.079826,L0.1.0.1.1.1.1.1.0,0.0798825,0,L0.1.0.1.1.1.1.1.1,0.0799293,0,0.0798825,1e-07,"strict_child_lp_bound_improvement"
L0.1.1.0.0.0.0.0,0.0799194,L0.1.1.0.0.0.0.0.0,0.0799762,0,L0.1.1.0.0.0.0.0.1,0.0800228,0,0.0799762,1e-07,"strict_child_lp_bound_improvement"
L0.1.1.0.0.1,0.0799582,L0.1.1.0.0.1.0,0.0801791,0,L0.1.1.0.0.1.1,0.0803874,0,0.0801791,1e-07,"strict_child_lp_bound_improvement"
L0.1.1.0.0.0.1,0.079993,L0.1.1.0.0.0.1.0,0.080106,0,L0.1.1.0.0.0.1.1,0.0801995,0,0.080106,1e-07,"strict_child_lp_bound_improvement"
L0.1.1.0.0.0.0.1,0.0800127,L0.1.1.0.0.0.0.1.0,0.0800695,0,L0.1.1.0.0.0.0.1.1,0.0801159,0,0.0800695,1e-07,"strict_child_lp_bound_improvement"
L0.1.1.0.0.0.1.0,0.080106,L0.1.1.0.0.0.1.0.0,0.0801626,0,L0.1.1.0.0.0.1.0.1,0.0802092,0,0.0801626,1e-07,"strict_child_lp_bound_improvement"
L0.1.1.0.0.1.0,0.0801791,L0.1.1.0.0.1.0.0,0.080293,0,L0.1.1.0.0.1.0.1,0.0803856,0,0.080293,1e-07,"strict_child_lp_bound_improvement"
L0.1.1.0.0.0.1.1,0.0801995,L0.1.1.0.0.0.1.1.0,0.0802562,0,L0.1.1.0.0.0.1.1.1,0.0803027,0,0.0802562,1e-07,"strict_child_lp_bound_improvement"
L0.0.1.1.0.1.1.0,0.080264,L0.0.1.1.0.1.1.0.0,0.080646,0,L0.0.1.1.0.1.1.0.1,0.0803505,0,0.0803505,1e-07,"strict_child_lp_bound_improvement"
L0.1.1.0.0.1.0.0,0.080293,L0.1.1.0.0.1.0.0.0,0.0803497,0,L0.1.1.0.0.1.0.0.1,0.0803962,0,0.0803497,1e-07,"strict_child_lp_bound_improvement"
L0.1.1.0.0.1.0.1,0.0803856,L0.1.1.0.0.1.0.1.0,0.0804418,0,L0.1.1.0.0.1.0.1.1,0.0804889,0,0.0804418,1e-07,"strict_child_lp_bound_improvement"
L0.1.1.0.0.1.1,0.0803874,L0.1.1.0.0.1.1.0,0.080478,0,L0.1.1.0.0.1.1.1,0.0806061,0,0.080478,1e-07,"strict_child_lp_bound_improvement"
L0.1.1.0.1,0.0804292,L0.1.1.0.1.0,0.0806266,0,L0.1.1.0.1.1,0.0813018,0,0.0806266,1e-07,"strict_child_lp_bound_improvement"
L0.1.1.0.0.1.1.0,0.080478,L0.1.1.0.0.1.1.0.0,0.0805354,0,L0.1.1.0.0.1.1.0.1,0.0805818,0,0.0805354,1e-07,"strict_child_lp_bound_improvement"
L0.1.1.0.0.1.1.1,0.0806061,L0.1.1.0.0.1.1.1.0,0.0806309,0,L0.1.1.0.0.1.1.1.1,0.0807158,0,0.0806309,1e-07,"strict_child_lp_bound_improvement"
L0.1.1.0.1.0,0.0806266,L0.1.1.0.1.0.0,0.0807259,0,L0.1.1.0.1.0.1,0.0810643,0,0.0807259,1e-07,"strict_child_lp_bound_improvement"
L0.0.1.1.0.1.0,0.0806819,L0.0.1.1.0.1.0.0,0.081444,0,L0.0.1.1.0.1.0.1,0.0808543,0,0.0808543,1e-07,"strict_child_lp_bound_improvement"
L0.1.1.0.1.0.0,0.0807259,L0.1.1.0.1.0.0.0,0.0807754,0,L0.1.1.0.1.0.0.1,0.080945,0,0.0807754,1e-07,"strict_child_lp_bound_improvement"
L0.1.1.0.1.0.0.0,0.0807754,L0.1.1.0.1.0.0.0.0,0.0808003,0,L0.1.1.0.1.0.0.0.1,0.0808852,0,0.0808003,1e-07,"strict_child_lp_bound_improvement"
L0.0.1.1.0.1.0.1,0.0808543,L0.0.1.1.0.1.0.1.0,0.081236,0,L0.0.1.1.0.1.0.1.1,0.0809411,0,0.0809411,1e-07,"strict_child_lp_bound_improvement"
L0.1.1.0.1.0.0.1,0.080945,L0.1.1.0.1.0.0.1.0,0.0809697,0,L0.1.1.0.1.0.0.1.1,0.0810536,0,0.0809697,1e-07,"strict_child_lp_bound_improvement"
L0.1.1.0.1.0.1,0.0810643,L0.1.1.0.1.0.1.0,0.0811142,0,L0.1.1.0.1.0.1.1,0.081283,0,0.0811142,1e-07,"strict_child_lp_bound_improvement"
L0.1.1.0.1.0.1.0,0.0811142,L0.1.1.0.1.0.1.0.0,0.0811383,0,L0.1.1.0.1.0.1.0.1,0.0812236,0,0.0811383,1e-07,"strict_child_lp_bound_improvement"
L0.1.1.0.1.0.1.1,0.081283,L0.1.1.0.1.0.1.1.0,0.0813078,0,L0.1.1.0.1.0.1.1.1,0.0813926,0,0.0813078,1e-07,"strict_child_lp_bound_improvement"
L0.1.1.0.1.1,0.0813018,L0.1.1.0.1.1.0,0.0814024,0,L0.1.1.0.1.1.1,0.0817399,0,0.0814024,1e-07,"strict_child_lp_bound_improvement"
L0.1.1.1,0.0813682,L0.1.1.1.0,0.081775,0,L0.1.1.1.1,0.0831453,0,0.081775,1e-07,"strict_child_lp_bound_improvement"
L0.1.1.0.1.1.0,0.0814024,L0.1.1.0.1.1.0.0,0.0814523,0,L0.1.1.0.1.1.0.1,0.0816213,0,0.0814523,1e-07,"strict_child_lp_bound_improvement"
L0.0.1.1.0.1.0.0,0.081444,L0.0.1.1.0.1.0.0.0,0.0818252,0,L0.0.1.1.0.1.0.0.1,0.0815308,0,0.0815308,1e-07,"strict_child_lp_bound_improvement"
L0.1.1.0.1.1.0.0,0.0814523,L0.1.1.0.1.1.0.0.0,0.0814771,0,L0.1.1.0.1.1.0.0.1,0.0815618,0,0.0814771,1e-07,"strict_child_lp_bound_improvement"
L0.0.1.1.0.0,0.0815158,L0.0.1.1.0.0.0,0.083037,0,L0.0.1.1.0.0.1,0.0818607,0,0.0818607,1e-07,"strict_child_lp_bound_improvement"
L0.1.1.0.1.1.0.1,0.0816213,L0.1.1.0.1.1.0.1.0,0.0816462,0,L0.1.1.0.1.1.0.1.1,0.08173,0,0.0816462,1e-07,"strict_child_lp_bound_improvement"
L0.1.1.0.1.1.1,0.0817399,L0.1.1.0.1.1.1.0,0.0817899,0,L0.1.1.0.1.1.1.1,0.0819588,0,0.0817899,1e-07,"strict_child_lp_bound_improvement"
L0.1.1.1.0,0.081775,L0.1.1.1.0.0,0.0819758,0,L0.1.1.1.0.1,0.0826484,0,0.0819758,1e-07,"strict_child_lp_bound_improvement"
L0.1.1.0.1.1.1.0,0.0817899,L0.1.1.0.1.1.1.0.0,0.0818144,0,L0.1.1.0.1.1.1.0.1,0.0818992,0,0.0818144,1e-07,"strict_child_lp_bound_improvement"
L0.0.1.0,0.0817967,L0.0.1.0.0,0.0883661,0,L0.0.1.0.1,0.0831762,0,0.0831762,1e-07,"strict_child_lp_bound_improvement"
L0.0.1.1.0.0.1,0.0818607,L0.0.1.1.0.0.1.0,0.0826216,0,L0.0.1.1.0.0.1.1,0.0820331,0,0.0820331,1e-07,"strict_child_lp_bound_improvement"
L0.1.1.0.1.1.1.1,0.0819588,L0.1.1.0.1.1.1.1.0,0.0819836,0,L0.1.1.0.1.1.1.1.1,0.0820684,0,0.0819836,1e-07,"strict_child_lp_bound_improvement"
L0.1.1.1.0.0,0.0819758,L0.1.1.1.0.0.0,0.0820768,0,L0.1.1.1.0.0.1,0.0824142,0,0.0820768,1e-07,"strict_child_lp_bound_improvement"
L0.0.1.1.0.0.1.1,0.0820331,L0.0.1.1.0.0.1.1.0,0.0824142,0,L0.0.1.1.0.0.1.1.1,0.0821199,0,0.0821199,1e-07,"strict_child_lp_bound_improvement"
L0.1.1.1.0.0.0,0.0820768,L0.1.1.1.0.0.0.0,0.0821273,0,L0.1.1.1.0.0.0.1,0.0822959,0,0.0821273,1e-07,"strict_child_lp_bound_improvement"
L0.1.1.1.0.0.0.0,0.0821273,L0.1.1.1.0.0.0.0.0,0.0821522,0,L0.1.1.1.0.0.0.0.1,0.0822372,0,0.0821522,1e-07,"strict_child_lp_bound_improvement"
L0.1.1.1.0.0.0.1,0.0822959,L0.1.1.1.0.0.0.1.0,0.0823212,0,L0.1.1.1.0.0.0.1.1,0.0824055,0,0.0823212,1e-07,"strict_child_lp_bound_improvement"
L0.1.1.1.0.0.1,0.0824142,L0.1.1.1.0.0.1.0,0.0824648,0,L0.1.1.1.0.0.1.1,0.0826332,0,0.0824648,1e-07,"strict_child_lp_bound_improvement"
L0.1.1.1.0.0.1.0,0.0824648,L0.1.1.1.0.0.1.0.0,0.08249,0,L0.1.1.1.0.0.1.0.1,0.0825739,0,0.08249,1e-07,"strict_child_lp_bound_improvement"
L0.0.1.1.0.0.1.0,0.0826216,L0.0.1.1.0.0.1.0.0,0.0830023,0,L0.0.1.1.0.0.1.0.1,0.0827083,0,0.0827083,1e-07,"strict_child_lp_bound_improvement"
L0.1.1.1.0.0.1.1,0.0826332,L0.1.1.1.0.0.1.1.0,0.0826582,0,L0.1.1.1.0.0.1.1.1,0.0827424,0,0.0826582,1e-07,"strict_child_lp_bound_improvement"
L0.1.1.1.0.1,0.0826484,L0.1.1.1.0.1.0,0.0827503,0,L0.1.1.1.0.1.1,0.0830865,0,0.0827503,1e-07,"strict_child_lp_bound_improvement"
L0.1.1.1.0.1.0,0.0827503,L0.1.1.1.0.1.0.0,0.082801,0,L0.1.1.1.0.1.0.1,0.0829693,0,0.082801,1e-07,"strict_child_lp_bound_improvement"
L0.1.1.1.0.1.0.0,0.082801,L0.1.1.1.0.1.0.0.0,0.0828267,0,L0.1.1.1.0.1.0.0.1,0.082911,0,0.0828267,1e-07,"strict_child_lp_bound_improvement"
L0.1.1.1.0.1.0.1,0.0829693,L0.1.1.1.0.1.0.1.0,0.0829949,0,L0.1.1.1.0.1.0.1.1,0.0830793,0,0.0829949,1e-07,"strict_child_lp_bound_improvement"
