id,arm,cap,leaf_id,solve_kind,native_status,optimize_return_code,global_deadline_remaining_at_launch,solver_runtime,work,nodes,simplex_iterations,barrier_iterations,memory_gb,model_sha256,in_memory_model_reused,integer_domain_restored,basis_reuse_status,native_log
D4,F0-Single-S,120,L0,LP,OPTIMAL,0,116.95600930000001,0.046000003814697266,0.11451701307472226,0,1292,0,0.0094420419999999994,33e165ce2552c44f0787b696542f57aeee981aa404a3f93c70d0feb926ae2601,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP\results\gf_core_attribution_native_round59\local_raw\screen120\D4-corrected-T2400\F0-Single-S\external\native_logs\L0_lp.gurobi.log
D4,F0-Single-S,120,L0,MIP,OPTIMAL,0,116.8951919,89.914000034332275,140.87267731766892,19132,675029,0,0.091583436000000004,33e165ce2552c44f0787b696542f57aeee981aa404a3f93c70d0feb926ae2601,1,0,not_requested,E:\codes\ExactEBRP\results\gf_core_attribution_native_round59\local_raw\screen120\D4-corrected-T2400\F0-Single-S\external\native_logs\L0_terminal_mip.gurobi.log
D4,K1-H,120,L0,LP,OPTIMAL,0,114.9083928,0.035000085830688477,0.077867609219024553,0,926,0,0.0094566440000000002,0bdd0cbeec199780ca2bf7ad30938edd9f36f57f31e65f02df8c37ea8f5afa58,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP\results\gf_core_attribution_native_round59\local_raw\screen120\D4-corrected-T2400\K1-H\external\native_logs\L0_lp.gurobi.log
D4,K1-H,120,L0.0,LP,OPTIMAL,0,114.82587150000001,0.052000045776367188,0.14039999302008316,0,1569,0,0.010093982,e3fb9fd505da02ef07042cf18065690398950281cb9f48ea968e6cfc21b89fe5,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP\results\gf_core_attribution_native_round59\local_raw\screen120\D4-corrected-T2400\K1-H\external\native_logs\L0.0_lp.gurobi.log
D4,K1-H,120,L0.1,LP,OPTIMAL,0,114.7238081,0.065000057220458984,0.15754548944746918,0,1746,0,0.011324486,356fa1ab2b09ef76b990e9e1f2b92d17ded2fcb3c10ff70f387c99fb1b60836d,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP\results\gf_core_attribution_native_round59\local_raw\screen120\D4-corrected-T2400\K1-H\external\native_logs\L0.1_lp.gurobi.log
D4,K1-H,120,L0,MIP,TIME_LIMIT,0,114.643412,114.64499998092651,190.2254069907699,18268,1032536,0,0.091536831999999999,0bdd0cbeec199780ca2bf7ad30938edd9f36f57f31e65f02df8c37ea8f5afa58,1,0,not_requested,E:\codes\ExactEBRP\results\gf_core_attribution_native_round59\local_raw\screen120\D4-corrected-T2400\K1-H\external\native_logs\L0_terminal_mip.gurobi.log
D4,K1-S,120,L0,LP,OPTIMAL,0,116.9571327,0.046000003814697266,0.11451701307472226,0,1292,0,0.0094420279999999999,33e165ce2552c44f0787b696542f57aeee981aa404a3f93c70d0feb926ae2601,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP\results\gf_core_attribution_native_round59\local_raw\screen120\D4-corrected-T2400\K1-S\external\native_logs\L0_lp.gurobi.log
D4,K1-S,120,L0.0,LP,OPTIMAL,0,116.8645731,0.045000076293945312,0.11488107004702279,0,1306,0,0.010092398000000001,91385920d19728bea83fa2d43989b9dc5b756eb18d745617f801ef3b1dbfc9ac,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP\results\gf_core_attribution_native_round59\local_raw\screen120\D4-corrected-T2400\K1-S\external\native_logs\L0.0_lp.gurobi.log
D4,K1-S,120,L0.1,LP,OPTIMAL,0,116.77403839999999,0.06399989128112793,0.15748738465658577,0,1810,0,0.01130459,a8b2c72d15ec5c4ceb3dbc127ef78cb74ed8c3ee539fca2b1c828753f845f103,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP\results\gf_core_attribution_native_round59\local_raw\screen120\D4-corrected-T2400\K1-S\external\native_logs\L0.1_lp.gurobi.log
D4,K1-S,120,L0,MIP,OPTIMAL,0,116.6949542,89.924000024795532,140.87267731766892,19132,675029,0,0.091583421999999998,33e165ce2552c44f0787b696542f57aeee981aa404a3f93c70d0feb926ae2601,1,0,not_requested,E:\codes\ExactEBRP\results\gf_core_attribution_native_round59\local_raw\screen120\D4-corrected-T2400\K1-S\external\native_logs\L0_terminal_mip.gurobi.log
D5,F0-Single-S,120,L0,LP,OPTIMAL,0,116.8972528,0.06100010871887207,0.17947477917454652,0,727,0,0.021130225999999998,3ca04c15e334582179b95c054af17223f89c49839893e044a743ff9f5c730a5b,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP\results\gf_core_attribution_native_round59\local_raw\screen120\D5\F0-Single-S\external\native_logs\L0_lp.gurobi.log
D5,F0-Single-S,120,L0,MIP,TIME_LIMIT,0,116.80804310000001,116.80999994277954,243.55246862607862,6038,1114304,0,0.10129115800000001,3ca04c15e334582179b95c054af17223f89c49839893e044a743ff9f5c730a5b,1,0,not_requested,E:\codes\ExactEBRP\results\gf_core_attribution_native_round59\local_raw\screen120\D5\F0-Single-S\external\native_logs\L0_terminal_mip.gurobi.log
D5,K1-H,120,L0,LP,OPTIMAL,0,107.61660879999999,0.062999963760375977,0.19239576280090151,0,883,0,0.021082391999999998,7ed5af67b59e8f6c50b3af75d9f33d16da5debe93bd8c44289213344ea8cbeaa,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP\results\gf_core_attribution_native_round59\local_raw\screen120\D5\K1-H\external\native_logs\L0_lp.gurobi.log
D5,K1-H,120,L0.0,LP,OPTIMAL,0,107.43807870000001,0.072000026702880859,0.22735726387950653,0,1270,0,0.022458262,5bf33be68cf70c81781dc08ea51708b7fa63222365563af679c57042700be1c0,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP\results\gf_core_attribution_native_round59\local_raw\screen120\D5\K1-H\external\native_logs\L0.0_lp.gurobi.log
D5,K1-H,120,L0.1,LP,OPTIMAL,0,107.2517897,0.065999984741210938,0.20360538366902212,0,1113,0,0.024249630000000001,00f3614ed0972544346d930d0ba004f5f55e2462ca69c4dc007c92c0cedcc96a,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP\results\gf_core_attribution_native_round59\local_raw\screen120\D5\K1-H\external\native_logs\L0.1_lp.gurobi.log
D5,K1-H,120,L0,MIP,TIME_LIMIT,0,107.15805810000001,107.16100001335144,225.77418671096319,3633,699367,0,0.10262189400000001,7ed5af67b59e8f6c50b3af75d9f33d16da5debe93bd8c44289213344ea8cbeaa,1,0,not_requested,E:\codes\ExactEBRP\results\gf_core_attribution_native_round59\local_raw\screen120\D5\K1-H\external\native_logs\L0_terminal_mip.gurobi.log
D5,K1-S,120,L0,LP,OPTIMAL,0,116.8988093,0.059000015258789062,0.17947477917454652,0,727,0,0.021130211999999999,3ca04c15e334582179b95c054af17223f89c49839893e044a743ff9f5c730a5b,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP\results\gf_core_attribution_native_round59\local_raw\screen120\D5\K1-S\external\native_logs\L0_lp.gurobi.log
D5,K1-S,120,L0.0,LP,OPTIMAL,0,116.7251552,0.059000015258789062,0.17376913215997467,0,693,0,0.022458262,3820c59bb3207b848fd4ba5234e439a4a037a4035c0e661d3b7c2944a8b0adff,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP\results\gf_core_attribution_native_round59\local_raw\screen120\D5\K1-S\external\native_logs\L0.0_lp.gurobi.log
D5,K1-S,120,L0.1,LP,OPTIMAL,0,116.55194040000001,0.061999797821044922,0.18454558883657746,0,834,0,0.024269715000000001,81561130560a958e0240e16c95416e678d679fa90dc4de64bce13fb7d1c5f669,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP\results\gf_core_attribution_native_round59\local_raw\screen120\D5\K1-S\external\native_logs\L0.1_lp.gurobi.log
D5,K1-S,120,L0,MIP,TIME_LIMIT,0,116.4639277,116.46399998664856,243.76925064205378,6041,1115408,0,0.101291144,3ca04c15e334582179b95c054af17223f89c49839893e044a743ff9f5c730a5b,1,0,not_requested,E:\codes\ExactEBRP\results\gf_core_attribution_native_round59\local_raw\screen120\D5\K1-S\external\native_logs\L0_terminal_mip.gurobi.log
D6,F0-Single-S,120,L0,LP,OPTIMAL,0,116.7167402,0.28900003433227539,0.80800860699805244,0,3717,0,0.069124166000000001,0e0352cd7553f969411cb27961db95ea5483743e2623d32fb6a43693a8a674ec,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP\results\gf_core_attribution_native_round59\local_raw\screen120\D6\F0-Single-S\external\native_logs\L0_lp.gurobi.log
D6,F0-Single-S,120,L0,MIP,TIME_LIMIT,0,116.3516034,116.37000012397766,252.14511798491108,602,593719,0,0.28629401500000001,0e0352cd7553f969411cb27961db95ea5483743e2623d32fb6a43693a8a674ec,1,0,not_requested,E:\codes\ExactEBRP\results\gf_core_attribution_native_round59\local_raw\screen120\D6\F0-Single-S\external\native_logs\L0_terminal_mip.gurobi.log
D6,K1-S,120,L0,LP,OPTIMAL,0,116.71759609999999,0.28999996185302734,0.80800860699805244,0,3717,0,0.069124151999999994,0e0352cd7553f969411cb27961db95ea5483743e2623d32fb6a43693a8a674ec,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP\results\gf_core_attribution_native_round59\local_raw\screen120\D6\K1-S\external\native_logs\L0_lp.gurobi.log
D6,K1-S,120,L0.0,LP,OPTIMAL,0,116.06422209999999,0.31699991226196289,0.96531254137217781,0,3835,0,0.073980269000000001,6a98f6000380b5e866dac00550293b4f88253baa1512083e9304fa69659e525f,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP\results\gf_core_attribution_native_round59\local_raw\screen120\D6\K1-S\external\native_logs\L0.0_lp.gurobi.log
D6,K1-S,120,L0.1,LP,OPTIMAL,0,115.3697054,0.21300005912780762,0.59019283799152578,0,2977,0,0.078740647999999996,1161be11e9d13adf110624bbad6140d793c43a667fc1046c22606b1fb72afe0b,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP\results\gf_core_attribution_native_round59\local_raw\screen120\D6\K1-S\external\native_logs\L0.1_lp.gurobi.log
D6,K1-S,120,L0,MIP,TIME_LIMIT,0,115.05235829999999,115.05700016021729,249.74685682558811,600,591510,0,0.28353023300000002,0e0352cd7553f969411cb27961db95ea5483743e2623d32fb6a43693a8a674ec,1,0,not_requested,E:\codes\ExactEBRP\results\gf_core_attribution_native_round59\local_raw\screen120\D6\K1-S\external\native_logs\L0_terminal_mip.gurobi.log
D7,F0-Single-S,120,L0,LP,OPTIMAL,0,115.95350449999999,2.7389998435974121,7.4466830270386604,0,12254,0,0.238951153,a658fd055e72b5242bf933cb7df382c94385f2d52fa64307dccdc9c6e0ef8675,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP\results\gf_core_attribution_native_round59\local_raw\screen120\D7\F0-Single-S\external\native_logs\L0_lp.gurobi.log
D7,F0-Single-S,120,L0,MIP,TIME_LIMIT,0,112.93862710000001,112.9539999961853,276.52989710649854,1,195607,0,0.415626895,a658fd055e72b5242bf933cb7df382c94385f2d52fa64307dccdc9c6e0ef8675,1,0,not_requested,E:\codes\ExactEBRP\results\gf_core_attribution_native_round59\local_raw\screen120\D7\F0-Single-S\external\native_logs\L0_terminal_mip.gurobi.log
D7,K1-S,120,L0,LP,OPTIMAL,0,115.9500717,2.7300000190734863,7.4466830270386604,0,12254,0,0.23895113900000001,a658fd055e72b5242bf933cb7df382c94385f2d52fa64307dccdc9c6e0ef8675,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP\results\gf_core_attribution_native_round59\local_raw\screen120\D7\K1-S\external\native_logs\L0_lp.gurobi.log
D7,K1-S,120,L0.0,LP,OPTIMAL,0,111.8197899,2.869999885559082,9.624460082866463,0,13588,0,0.25644013500000001,de4911b11fc5ce66081bf3b31bac37e82ceeeaca592f7a61f16aa08624d92556,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP\results\gf_core_attribution_native_round59\local_raw\screen120\D7\K1-S\external\native_logs\L0.0_lp.gurobi.log
D7,K1-S,120,L0.1,LP,OPTIMAL,0,107.62712519999999,1.8880000114440918,5.2552985018177418,0,12838,0,0.27368533699999997,6c92942409d50f09bd0b2d885424715f1e251c477341b5c443a4a86dbf3c5db5,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP\results\gf_core_attribution_native_round59\local_raw\screen120\D7\K1-S\external\native_logs\L0.1_lp.gurobi.log
D7,K1-S,120,L0,MIP,TIME_LIMIT,0,105.45754600000001,105.46700000762939,256.71525506786838,1,183495,0,0.415626881,a658fd055e72b5242bf933cb7df382c94385f2d52fa64307dccdc9c6e0ef8675,1,0,not_requested,E:\codes\ExactEBRP\results\gf_core_attribution_native_round59\local_raw\screen120\D7\K1-S\external\native_logs\L0_terminal_mip.gurobi.log
D8,F0-Single-S,120,L0,LP,OPTIMAL,0,116.9757647,0.0049998760223388672,0.0077015147662640015,0,267,0,0.0023048909999999999,cd44e26a647970e829e50d0d245ca0064478cfab7adabf135c525a690e03704b,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP\results\gf_core_attribution_native_round59\local_raw\screen120\D8\F0-Single-S\external\native_logs\L0_lp.gurobi.log
D8,F0-Single-S,120,L0,MIP,OPTIMAL,0,116.9633886,1.4930000305175781,1.6531604002357878,2349,38233,0,0.0086835780000000008,cd44e26a647970e829e50d0d245ca0064478cfab7adabf135c525a690e03704b,1,0,not_requested,E:\codes\ExactEBRP\results\gf_core_attribution_native_round59\local_raw\screen120\D8\F0-Single-S\external\native_logs\L0_terminal_mip.gurobi.log
D8,K1-H,120,L0,LP,OPTIMAL,0,116.0707769,0.0050001144409179688,0.0074788880704898184,0,263,0,0.0023048769999999999,929b7796bfc885796105e690d4e865b0c0f21e71cdb2ef1400aea573134b0247,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP\results\gf_core_attribution_native_round59\local_raw\screen120\D8\K1-H\external\native_logs\L0_lp.gurobi.log
D8,K1-H,120,L0.0,LP,OPTIMAL,0,116.0458526,0.0049998760223388672,0.0085730115530458194,0,291,0,0.002477618,fabd4ae748d617938e9a36c8c6ecc4734e9dba439d8eb9dd9b63c8c78b0cf6ce,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP\results\gf_core_attribution_native_round59\local_raw\screen120\D8\K1-H\external\native_logs\L0.0_lp.gurobi.log
D8,K1-H,120,L0.1,LP,OPTIMAL,0,116.0205692,0.0039999485015869141,0.0076012583722843982,0,233,0,0.0026675409999999998,62d1a6e20ae18287e9a91de0157c5dca776ea9e98d547ec54983aff2726b5a52,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP\results\gf_core_attribution_native_round59\local_raw\screen120\D8\K1-H\external\native_logs\L0.1_lp.gurobi.log
D8,K1-H,120,L0,MIP,OPTIMAL,0,116.0086616,1.5119998455047607,1.770913286520108,2133,33349,0,0.0087939569999999998,929b7796bfc885796105e690d4e865b0c0f21e71cdb2ef1400aea573134b0247,1,0,not_requested,E:\codes\ExactEBRP\results\gf_core_attribution_native_round59\local_raw\screen120\D8\K1-H\external\native_logs\L0_terminal_mip.gurobi.log
D8,K1-S,120,L0,LP,OPTIMAL,0,116.97437909999999,0.0050001144409179688,0.0077015147662640015,0,267,0,0.0023048769999999999,cd44e26a647970e829e50d0d245ca0064478cfab7adabf135c525a690e03704b,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP\results\gf_core_attribution_native_round59\local_raw\screen120\D8\K1-S\external\native_logs\L0_lp.gurobi.log
D8,K1-S,120,L0.0,LP,OPTIMAL,0,116.9477521,0.0050001144409179688,0.0091727408132951764,0,312,0,0.002477618,09253133babafb1272c6bc50d38e8d85a36039a529bed4eab3ddec951a65cdef,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP\results\gf_core_attribution_native_round59\local_raw\screen120\D8\K1-S\external\native_logs\L0.0_lp.gurobi.log
D8,K1-S,120,L0.1,LP,OPTIMAL,0,116.92146409999999,0.0039999485015869141,0.0076871879114393726,0,223,0,0.0026675409999999998,0f7e26c1a8dc6d61dd81322b970448ebd8f5428b18825d0ea01d30efe6739b96,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP\results\gf_core_attribution_native_round59\local_raw\screen120\D8\K1-S\external\native_logs\L0.1_lp.gurobi.log
D8,K1-S,120,L0,MIP,OPTIMAL,0,116.9085826,1.4650001525878906,1.6531604002357878,2349,38233,0,0.0086835639999999995,cd44e26a647970e829e50d0d245ca0064478cfab7adabf135c525a690e03704b,1,0,not_requested,E:\codes\ExactEBRP\results\gf_core_attribution_native_round59\local_raw\screen120\D8\K1-S\external\native_logs\L0_terminal_mip.gurobi.log
