id,arm,cap,process_elapsed_seconds,exact_phase_elapsed_seconds,event_type,active_leaf,active_leaf_valid_lower_bound,other_open_leaf_min_valid_lower_bound,valid_global_lower_bound,verified_global_upper_bound,open_relevant_leaf_count,closed_relevant_leaf_count,event_source,sampling_scope
C2,F0-Single-S,120,4.9818752999999996,4.9790978999999993,terminal_mip_bound_improvement,L0,0.7109887401294801,,0.7109887401294801,1.0459177733327443,1,0,gurobi_cb_mip_objbnd_valid_native_bound,selected_events_not_complete_gap_integral
C2,F0-Single-S,120,9.3141092999999984,9.311331899999999,terminal_mip_bound_improvement,L0,0.71853240597333756,,0.71853240597333756,1.0459177733327443,1,0,gurobi_cb_mip_objbnd_valid_native_bound,selected_events_not_complete_gap_integral
C2,F0-Single-S,120,28.486318600000001,28.483541200000001,terminal_mip_bound_improvement,L0,0.72710052014271598,,0.72710052014271598,1.0459177733327443,1,0,gurobi_cb_mip_objbnd_valid_native_bound,selected_events_not_complete_gap_integral
C2,F0-Single-S,120,59.538609600000001,59.535832200000002,terminal_mip_bound_improvement,L0,0.74973314007784131,,0.74973314007784131,1.0459177733327443,1,0,gurobi_cb_mip_objbnd_valid_native_bound,selected_events_not_complete_gap_integral
C2,F0-Single-S,120,89.861672799999994,89.858895399999994,terminal_mip_bound_improvement,L0,0.76669114506208236,,0.76669114506208236,1.0459177733327443,1,0,gurobi_cb_mip_objbnd_valid_native_bound,selected_events_not_complete_gap_integral
C2,F0-Single-S,120,116.8588949,116.8561175,terminal_mip_bound_improvement,L0,0.7732531116584328,,0.7732531116584328,1.0459177733327443,1,0,gurobi_cb_mip_objbnd_valid_native_bound,selected_events_not_complete_gap_integral
C2,F0-Single-S,120,117.0191781,117.01640039999999,incumbent_improvement,L0,0.7732531116584328,,0.7732531116584328,0.82996341317177524,1,0,independently_verified_native_incumbent,selected_events_not_complete_gap_integral
C2,F0-Single-S,120,117.01918329999999,117.0164058,interruption,L0,0.7732531116584328,,0.7732531116584328,0.82996341317177524,1,0,overall_process_deadline_terminal_mip,selected_events_not_complete_gap_integral
C2,F0-Single-S,120,117.01938060000001,117.016603,finalization,,0.7732531116584328,,0.7732531116584328,0.82996341317177524,1,0,graceful_deadline_final_valid_bound,selected_events_not_complete_gap_integral
C2,K1-H,120,2.8286076000000002,0.0093264999999999997,exact_tree_initialization,,0,,0,0.82996341317177524,1,0,initial_exact_interval_cover,selected_events_not_complete_gap_integral
C2,K1-H,120,3.0513796000000002,0.2320981,parent_lp_completion,L0,0.53016023239154275,,0.53016023239154275,0.82996341317177524,1,0,complete_parent_lp_optimal,selected_events_not_complete_gap_integral
C2,K1-H,120,3.2819430999999999,0.46266160000000001,child_lp_completion,L0.0,0.53312231231027307,0.53016023239154275,0.53016023239154275,0.82996341317177524,1,0,complete_speculative_child_lp_optimal,selected_events_not_complete_gap_integral
C2,K1-H,120,3.4711527000000002,0.6518716,split,L0,,0.53312231231027307,0.53312231231027307,0.82996341317177524,1,1,c6_current_gain_atomic_split,selected_events_not_complete_gap_integral
C2,K1-H,120,4.2050833999999995,1.3858022999999999,native_root_processing_bound,L0.0,0.53312231231027307,,0.53312231231027307,0.82996341317177524,1,1,gurobi_cb_mip_objbnd_valid_native_bound,selected_events_not_complete_gap_integral
C2,K1-H,120,4.3026045999999996,1.4833235,child_native_bound_target,L0.0,0.60757805331806658,,0.60757805331806658,0.82996341317177524,1,1,gurobi_cb_mip_objbnd_valid_native_bound,selected_events_not_complete_gap_integral
C2,K1-H,120,4.3144719,1.4951908,declined_split,L0.0,0.60757805331806658,,0.60757805331806658,0.82996341317177524,1,1,c6_current_child_gain_not_strict_exact_closure,selected_events_not_complete_gap_integral
C2,K1-H,120,4.9416069,2.1223258,native_root_processing_bound,L0.0,0.68928189107609938,,0.68928189107609938,0.82996341317177524,1,1,gurobi_cb_mip_objbnd_valid_native_bound,selected_events_not_complete_gap_integral
C2,K1-H,120,9.2482185999999995,6.4289375,native_root_processing_bound,L0.0,0.72882051133282055,,0.72882051133282055,0.82996341317177524,1,1,gurobi_cb_mip_objbnd_valid_native_bound,selected_events_not_complete_gap_integral
C2,K1-H,120,10.431850499999999,7.6125693999999999,terminal_mip_bound_improvement,L0.0,0.72893351811323148,,0.72893351811323148,0.82996341317177524,1,1,gurobi_cb_mip_objbnd_valid_native_bound,selected_events_not_complete_gap_integral
C2,K1-H,120,17.404182599999999,14.584901499999999,terminal_mip_bound_improvement,L0.0,0.73995195095893074,,0.73995195095893074,0.82996341317177524,1,1,gurobi_cb_mip_objbnd_valid_native_bound,selected_events_not_complete_gap_integral
C2,K1-H,120,57.666117500000006,54.846836400000001,terminal_mip_bound_improvement,L0.0,0.75029439566813871,,0.75029439566813871,0.82996341317177524,1,1,gurobi_cb_mip_objbnd_valid_native_bound,selected_events_not_complete_gap_integral
C2,K1-H,120,89.984453500000001,87.165172400000003,terminal_mip_bound_improvement,L0.0,0.76180647353027153,,0.76180647353027153,0.82996341317177524,1,1,gurobi_cb_mip_objbnd_valid_native_bound,selected_events_not_complete_gap_integral
C2,K1-H,120,116.8581861,114.038905,terminal_mip_bound_improvement,L0.0,0.76935990626709294,,0.76935990626709294,0.82996341317177524,1,1,gurobi_cb_mip_objbnd_valid_native_bound,selected_events_not_complete_gap_integral
C2,K1-H,120,117.0179409,114.19865950000001,interruption,L0.0,0.76935990626709294,,0.76935990626709294,0.82996341317177524,1,1,overall_process_deadline_terminal_mip,selected_events_not_complete_gap_integral
C2,K1-H,120,117.0181109,114.1988298,finalization,,0.76935990626709294,,0.76935990626709294,0.82996341317177524,1,1,graceful_deadline_final_valid_bound,selected_events_not_complete_gap_integral
C2,K1-S,120,0.0113262,0.0086295999999999994,exact_tree_initialization,,0,,0,1.0459177733327443,1,0,initial_exact_interval_cover,selected_events_not_complete_gap_integral
C2,K1-S,120,0.21704909999999999,0.2143523,parent_lp_completion,L0,0.53016023239154275,,0.53016023239154275,1.0459177733327443,1,0,complete_parent_lp_optimal,selected_events_not_complete_gap_integral
C2,K1-S,120,0.49909890000000001,0.49640220000000002,child_lp_completion,L0.0,0.53074614637481399,0.53016023239154275,0.53016023239154275,1.0459177733327443,1,0,complete_speculative_child_lp_optimal,selected_events_not_complete_gap_integral
C2,K1-S,120,0.87603750000000002,0.87334109999999998,native_root_processing_bound,L0,0.53016023239154275,,0.53016023239154275,1.0459177733327443,1,0,gurobi_cb_mip_objbnd_valid_native_bound,selected_events_not_complete_gap_integral
C2,K1-S,120,0.97947169999999995,0.9767752999999999,child_native_bound_target,L0,0.60647555438613288,,0.60647555438613288,1.0459177733327443,1,0,gurobi_cb_mip_objbnd_valid_native_bound,selected_events_not_complete_gap_integral
C2,K1-S,120,0.98956900000000003,0.98687239999999998,declined_split,L0,0.60647555438613288,,0.60647555438613288,1.0459177733327443,1,0,c6_current_child_gain_not_strict_exact_closure,selected_events_not_complete_gap_integral
C2,K1-S,120,0.9920641,0.98936769999999996,native_root_processing_bound,L0,0.60647555438613288,,0.60647555438613288,1.0459177733327443,1,0,gurobi_cb_mip_objbnd_valid_native_bound,selected_events_not_complete_gap_integral
C2,K1-S,120,4.8082875000000005,4.8055911,native_root_processing_bound,L0,0.70978084134492714,,0.70978084134492714,1.0459177733327443,1,0,gurobi_cb_mip_objbnd_valid_native_bound,selected_events_not_complete_gap_integral
C2,K1-S,120,5.1319403000000001,5.1292439000000005,terminal_mip_bound_improvement,L0,0.71107379656525249,,0.71107379656525249,1.0459177733327443,1,0,gurobi_cb_mip_objbnd_valid_native_bound,selected_events_not_complete_gap_integral
C2,K1-S,120,9.8100132000000002,9.8073167999999988,terminal_mip_bound_improvement,L0,0.71736826342691373,,0.71736826342691373,1.0459177733327443,1,0,gurobi_cb_mip_objbnd_valid_native_bound,selected_events_not_complete_gap_integral
C2,K1-S,120,25.043422800000002,25.0407264,terminal_mip_bound_improvement,L0,0.7211770480077776,,0.7211770480077776,1.0459177733327443,1,0,gurobi_cb_mip_objbnd_valid_native_bound,selected_events_not_complete_gap_integral
C2,K1-S,120,59.480906400000002,59.478210000000004,terminal_mip_bound_improvement,L0,0.75234794882958422,,0.75234794882958422,1.0459177733327443,1,0,gurobi_cb_mip_objbnd_valid_native_bound,selected_events_not_complete_gap_integral
C2,K1-S,120,89.953198099999994,89.95050169999999,terminal_mip_bound_improvement,L0,0.76518467597559336,,0.76518467597559336,1.0459177733327443,1,0,gurobi_cb_mip_objbnd_valid_native_bound,selected_events_not_complete_gap_integral
C2,K1-S,120,116.7681631,116.76546669999999,terminal_mip_bound_improvement,L0,0.77206670801500255,,0.77206670801500255,1.0459177733327443,1,0,gurobi_cb_mip_objbnd_valid_native_bound,selected_events_not_complete_gap_integral
C2,K1-S,120,117.0196782,117.0169815,incumbent_improvement,L0,0.77206670801500255,,0.77206670801500255,0.83478782396227413,1,0,independently_verified_native_incumbent,selected_events_not_complete_gap_integral
C2,K1-S,120,117.0196835,117.01698690000001,interruption,L0,0.77206670801500255,,0.77206670801500255,0.83478782396227413,1,0,overall_process_deadline_terminal_mip,selected_events_not_complete_gap_integral
C2,K1-S,120,117.01985449999999,117.01715799999999,finalization,,0.77206670801500255,,0.77206670801500255,0.83478782396227413,1,0,graceful_deadline_final_valid_bound,selected_events_not_complete_gap_integral
D1,F0-Single-S,120,0.011753899999999999,0.0088833000000000002,exact_tree_initialization,,0,,0,0.47752994459271064,1,0,initial_exact_interval_cover,selected_events_not_complete_gap_integral
D1,F0-Single-S,120,0.043041599999999999,0.0401708,parent_lp_completion,L0,0,,0,0.47752994459271064,1,0,complete_parent_lp_optimal,selected_events_not_complete_gap_integral
D1,F0-Single-S,120,0.0603917,0.057521200000000001,native_root_processing_bound,L0,0,,0,0.47752994459271064,1,0,gurobi_cb_mip_objbnd_valid_native_bound,selected_events_not_complete_gap_integral
D1,F0-Single-S,120,0.30429590000000001,0.301425,incumbent_improvement,L0,0,,0,0,0,0,independently_verified_native_incumbent,selected_events_not_complete_gap_integral
D1,F0-Single-S,120,0.30431360000000002,0.30144300000000002,terminal_mip_closure,L0,,0,0,0,0,0,native_terminal_mip_optimal,selected_events_not_complete_gap_integral
D1,F0-Single-S,120,0.30444739999999998,0.30157679999999998,finalization,,0,,0,0,0,0,completed_exact_tree_final_bound,selected_events_not_complete_gap_integral
D1,K1-H,120,1.5497867000000001,0.0098458,exact_tree_initialization,,0,,0,0,0,0,initial_exact_interval_cover,selected_events_not_complete_gap_integral
D1,K1-H,120,1.5499099000000001,0.0099691999999999992,finalization,,0,,0,0,0,0,completed_exact_tree_final_bound,selected_events_not_complete_gap_integral
D1,K1-S,120,0.011866099999999999,0.0091222000000000004,exact_tree_initialization,,0,,0,0.47752994459271064,1,0,initial_exact_interval_cover,selected_events_not_complete_gap_integral
D1,K1-S,120,0.041222399999999999,0.038478199999999997,parent_lp_completion,L0,0,,0,0.47752994459271064,1,0,complete_parent_lp_optimal,selected_events_not_complete_gap_integral
D1,K1-S,120,0.069566900000000001,0.066822500000000007,child_lp_completion,L0.0,0,0,0,0.47752994459271064,1,0,complete_speculative_child_lp_optimal,selected_events_not_complete_gap_integral
D1,K1-S,120,0.0965839,0.093840000000000007,declined_split,L0,0,,0,0.47752994459271064,1,0,c6_current_child_gain_not_strict_exact_closure,selected_events_not_complete_gap_integral
D1,K1-S,120,0.11341570000000001,0.1106718,native_root_processing_bound,L0,0,,0,0.47752994459271064,1,0,gurobi_cb_mip_objbnd_valid_native_bound,selected_events_not_complete_gap_integral
D1,K1-S,120,0.33912619999999999,0.33638180000000001,incumbent_improvement,L0,0,,0,0,0,0,independently_verified_native_incumbent,selected_events_not_complete_gap_integral
D1,K1-S,120,0.33913549999999998,0.33639160000000001,terminal_mip_closure,L0,,0,0,0,0,0,native_terminal_mip_optimal,selected_events_not_complete_gap_integral
D1,K1-S,120,0.33928510000000001,0.33654119999999998,finalization,,0,,0,0,0,0,completed_exact_tree_final_bound,selected_events_not_complete_gap_integral
D2,F0-Single-S,120,0.0117397,0.0089644000000000008,exact_tree_initialization,,0,,0,0.83659778313556687,1,0,initial_exact_interval_cover,selected_events_not_complete_gap_integral
D2,F0-Single-S,120,0.2235994,0.22082370000000001,parent_lp_completion,L0,0.019227212421533607,,0.019227212421533607,0.83659778313556687,1,0,complete_parent_lp_optimal,selected_events_not_complete_gap_integral
D2,F0-Single-S,120,0.34538409999999997,0.34260879999999999,native_root_processing_bound,L0,0.019227212421533607,,0.019227212421533607,0.83659778313556687,1,0,gurobi_cb_mip_objbnd_valid_native_bound,selected_events_not_complete_gap_integral
D2,F0-Single-S,120,0.99219079999999993,0.9894155,native_root_processing_bound,L0,0.020563404146223426,,0.020563404146223426,0.83659778313556687,1,0,gurobi_cb_mip_objbnd_valid_native_bound,selected_events_not_complete_gap_integral
D2,F0-Single-S,120,2.4030032000000001,2.4002279,terminal_mip_bound_improvement,L0,0.020713006454165926,,0.020713006454165926,0.83659778313556687,1,0,gurobi_cb_mip_objbnd_valid_native_bound,selected_events_not_complete_gap_integral
D2,F0-Single-S,120,2.4384802000000003,2.4357049000000002,terminal_mip_bound_improvement,L0,0.021563119652341981,,0.021563119652341981,0.83659778313556687,1,0,gurobi_cb_mip_objbnd_valid_native_bound,selected_events_not_complete_gap_integral
D2,F0-Single-S,120,7.21014,7.2073643000000001,incumbent_improvement,L0,0.022540584415584403,,0.022540584415584403,0.022540584415584423,0,1,independently_verified_native_incumbent,selected_events_not_complete_gap_integral
D2,F0-Single-S,120,7.2101495,7.2073742000000003,terminal_mip_closure,L0,,0.022540584415584403,0.022540584415584403,0.022540584415584423,0,1,native_terminal_mip_optimal,selected_events_not_complete_gap_integral
D2,F0-Single-S,120,7.2103655,7.2075901,finalization,,0.022540584415584403,,0.022540584415584403,0.022540584415584423,0,1,completed_exact_tree_final_bound,selected_events_not_complete_gap_integral
D2,K1-H,120,26.3804047,0.0099711000000000001,exact_tree_initialization,,0,,0,0.022540584415584423,1,0,initial_exact_interval_cover,selected_events_not_complete_gap_integral
D2,K1-H,120,26.631419999999999,0.2609861,parent_lp_completion,L0,0.019227212421533607,,0.019227212421533607,0.022540584415584423,1,0,complete_parent_lp_optimal,selected_events_not_complete_gap_integral
D2,K1-H,120,26.876821499999998,0.50638749999999999,child_lp_completion,L0.0,0.019227212421533607,0.019227212421533607,0.019227212421533607,0.022540584415584423,1,0,complete_speculative_child_lp_optimal,selected_events_not_complete_gap_integral
D2,K1-H,120,27.023400200000001,0.65296659999999995,split,L0,,0.019227212421533607,0.019227212421533607,0.022540584415584423,1,1,c6_current_gain_atomic_split,selected_events_not_complete_gap_integral
D2,K1-H,120,29.966445800000002,3.5960123999999998,native_root_processing_bound,L0.0.0.1.1.1.1.0.1,0.022540584415584423,,0.022540584415584423,0.022540584415584423,1,8,gurobi_cb_mip_objbnd_valid_native_bound,selected_events_not_complete_gap_integral
D2,K1-H,120,30.053847399999999,3.6834134999999999,terminal_mip_closure,L0.0.0.1.1.1.1.0.1,,0.022540584415584423,0.022540584415584423,0.022540584415584423,0,9,native_terminal_mip_optimal,selected_events_not_complete_gap_integral
D2,K1-H,120,30.054157400000001,3.6837238000000001,finalization,,0.022540584415584423,,0.022540584415584423,0.022540584415584423,0,9,completed_exact_tree_final_bound,selected_events_not_complete_gap_integral
D2,K1-S,120,0.0115569,0.0086268999999999998,exact_tree_initialization,,0,,0,0.83659778313556687,1,0,initial_exact_interval_cover,selected_events_not_complete_gap_integral
D2,K1-S,120,0.21401809999999999,0.21108779999999999,parent_lp_completion,L0,0.019227212421533607,,0.019227212421533607,0.83659778313556687,1,0,complete_parent_lp_optimal,selected_events_not_complete_gap_integral
D2,K1-S,120,0.44008760000000002,0.43715730000000003,child_lp_completion,L0.0,0.019227212421533607,0.019227212421533607,0.019227212421533607,0.83659778313556687,1,0,complete_speculative_child_lp_optimal,selected_events_not_complete_gap_integral
D2,K1-S,120,0.62627759999999999,0.62334750000000005,declined_split,L0,0.019227212421533607,,0.019227212421533607,0.83659778313556687,1,0,c6_current_child_gain_not_strict_exact_closure,selected_events_not_complete_gap_integral
D2,K1-S,120,0.73437479999999999,0.73144500000000001,native_root_processing_bound,L0,0.019227212421533607,,0.019227212421533607,0.83659778313556687,1,0,gurobi_cb_mip_objbnd_valid_native_bound,selected_events_not_complete_gap_integral
D2,K1-S,120,0.8266715,0.82374170000000002,native_root_processing_bound,L0,0.019918553301472044,,0.019918553301472044,0.83659778313556687,1,0,gurobi_cb_mip_objbnd_valid_native_bound,selected_events_not_complete_gap_integral
D2,K1-S,120,2.7264248000000002,2.7234950000000002,terminal_mip_bound_improvement,L0,0.020713006454165926,,0.020713006454165926,0.83659778313556687,1,0,gurobi_cb_mip_objbnd_valid_native_bound,selected_events_not_complete_gap_integral
D2,K1-S,120,2.7618088000000003,2.7588790000000003,terminal_mip_bound_improvement,L0,0.021563119652341981,,0.021563119652341981,0.83659778313556687,1,0,gurobi_cb_mip_objbnd_valid_native_bound,selected_events_not_complete_gap_integral
D2,K1-S,120,7.4551233000000003,7.4521932,incumbent_improvement,L0,0.022540584415584403,,0.022540584415584403,0.022540584415584423,0,1,independently_verified_native_incumbent,selected_events_not_complete_gap_integral
D2,K1-S,120,7.4551328000000003,7.4522028999999996,terminal_mip_closure,L0,,0.022540584415584403,0.022540584415584403,0.022540584415584423,0,1,native_terminal_mip_optimal,selected_events_not_complete_gap_integral
D2,K1-S,120,7.4553336000000003,7.4524036000000002,finalization,,0.022540584415584403,,0.022540584415584403,0.022540584415584423,0,1,completed_exact_tree_final_bound,selected_events_not_complete_gap_integral
D3,F0-Single-S,120,0.011217400000000001,0.0084709999999999994,exact_tree_initialization,,0,,0,0.55091767270162939,1,0,initial_exact_interval_cover,selected_events_not_complete_gap_integral
D3,F0-Single-S,120,0.093520300000000001,0.090773599999999996,parent_lp_completion,L0,0.02055001075057826,,0.02055001075057826,0.55091767270162939,1,0,complete_parent_lp_optimal,selected_events_not_complete_gap_integral
