leaf,gamma_L,gamma_U,variant,budget_seconds,json_path,progress_path,lp_path,status,solver_status,certified,lower_bound,upper_bound,gap,gap_to_cutoff,runtime_seconds,compact_bc_best_bound_available,compact_bc_bound_valid,best_valid_lb_seen,best_valid_gap_seen,finalization_source,final_json_uses_best_checkpoint,checkpoint_valid_rows,checkpoint_improvements,checkpoint_best_bound,checkpoint_best_time,checkpoint_best_node_count,nodes,tailored_bc_callback_cut_profile,tailored_bc_local_centering_rows_added,tailored_bc_low_gini_l1_centering_rows_added,tailored_bc_variable_s_centering_rows_added,tailored_bc_gini_subset_envelope_rows_added,tailored_bc_transfer_cutset_rows_added,compact_bc_sp_product_estimator_rows_added,compact_bc_sp_product_paper_safe,s_range_refinement_enabled,s_range_certificate_valid,s_range_global_L,s_range_global_U,thread_fairness_class,compact_bc_solver_threads,diagnostic_only,command_hash,model_lp_exists,lp_hash,lp_rows_estimated,lp_binary_markers,lp_general_markers,lp_h_vars,lp_q_l1_vars,lp_local_centering_rows,parent_S_L,parent_S_U,S_domain_source,S_domain_proof_status,S_domain_audit_passed,tailored_bc_s_bucket_ledger,tailored_bc_s_bucket_policy,tailored_bc_subset_cross_h_separation_profile,tailored_bc_subset_cross_h_centering_rows_added,tailored_bc_local_q_centering_rows_added,tailored_bc_compatible_source_transfer_cuts_added,tailored_bc_required_external_source_cuts_added,compact_bc_sp_product_mccormick_rows_added,row_class,proof_status,parent_leaf,parent_gamma_L,parent_gamma_U,ledger_mode,bucket_count,bucket_policy_requested,bucket_policy_effective,bucket_id,s_bucket_L,s_bucket_U,bucket_S_L,bucket_S_U,bucket_width,bucket_status,bucket_closure_source,bucket_LB,bucket_UB,bucket_gap_to_cutoff,bucket_runtime,bucket_nodes,bucket_best_bound_time,bucket_bound_improvements,bucket_checkpoint_count,bucket_solver_final_reached,bucket_open_or_closed,bucket_closed,bucket_timed_out,paper_core_eligible,failure_or_timeout_reason,coverage_used_for_paper_certificate,tree_node_id,tree_parent_node_id,tree_depth,split_rule,coverage_tolerance,group_exact_cover,uncovered_s_gap,bucket_outside_parent_domain,bucket_overlap_beyond_boundary,audit_passed,failures
low_gini_1,0.0122881381662,0.0245762763324,best_new_combined_paper_safe,300,results\gf_tailored_bc_adaptive_s_refinement_round\raw\s_bucket_paper-safe_uniform_K8_b2_low_gini_1_best_new_combined_paper_safe_300s.json,results\gf_tailored_bc_adaptive_s_refinement_round\progress_traces\s_bucket_paper-safe_uniform_K8_b2_low_gini_1_best_new_combined_paper_safe_300s.progress.csv,results\gf_tailored_bc_adaptive_s_refinement_round\model_exports\s_bucket_paper-safe_uniform_K8_b2_low_gini_1_best_new_combined_paper_safe_300s.lp,interval_closed,integer infeasible,True,0.0491525526647,0.0491525526647,0.0,0.0,30.543615,True,True,0.0491525526647,0.0,cplex_solver_final,True,1,1,1e+75,30.0132693,0,0,full,40,41,0,2700,630,1,True,True,True,3.24074074074,29.9501813302,one_thread_fair,1,False,5e9267780d6ff00e,True,2985b66a0f30a719,18721,1,1,133570,100,0,3.24074074074,29.9501813302,Y_bounds_target_ratios_capacity_penalty_movement_domains,valid_interval_from_model_domain_bounds,True,paper-safe,uniform,dominant-bucket,2700,20,0,1,4,paper_safe_fixed_interval_tailored_bc,paper_safe_fixed_interval,low_gini_1,0.0122881381662,0.0245762763324,paper-safe,8,uniform,uniform,2,9.918100888105,13.256780961787499,9.918100888105,13.256780961787499,3.3386800736824984,interval_closed,best_bound_cutoff,0.0491525526647,0.0491525526647,0.0,30.543615,0,30.0132693,1,1,True,closed,True,False,True,,False,,,0,,1e-07,True,0.0,False,False,True,
low_gini_1,0.0122881381662,0.0245762763324,best_new_combined_paper_safe,300,results\gf_tailored_bc_adaptive_s_refinement_round\raw\s_bucket_paper-safe_uniform_K8_b3_low_gini_1_best_new_combined_paper_safe_300s.json,results\gf_tailored_bc_adaptive_s_refinement_round\progress_traces\s_bucket_paper-safe_uniform_K8_b3_low_gini_1_best_new_combined_paper_safe_300s.progress.csv,results\gf_tailored_bc_adaptive_s_refinement_round\model_exports\s_bucket_paper-safe_uniform_K8_b3_low_gini_1_best_new_combined_paper_safe_300s.lp,interval_closed,integer infeasible,True,0.0491525526647,0.0491525526647,0.0,0.0,30.8125175,True,True,0.0491525526647,0.0,cplex_solver_final,True,1,1,1e+75,30.0060607,0,0,full,40,41,0,2700,630,1,True,True,True,3.24074074074,29.9501813302,one_thread_fair,1,False,528abd0dbac29569,True,314c53e703d66300,18721,1,1,133570,100,0,3.24074074074,29.9501813302,Y_bounds_target_ratios_capacity_penalty_movement_domains,valid_interval_from_model_domain_bounds,True,paper-safe,uniform,dominant-bucket,2700,20,0,1,4,paper_safe_fixed_interval_tailored_bc,paper_safe_fixed_interval,low_gini_1,0.0122881381662,0.0245762763324,paper-safe,8,uniform,uniform,3,13.256780961787499,16.59546103547,13.256780961787499,16.59546103547,3.3386800736825,interval_closed,best_bound_cutoff,0.0491525526647,0.0491525526647,0.0,30.8125175,0,30.0060607,1,1,True,closed,True,False,True,,False,,,0,,1e-07,True,0.0,False,False,True,
low_gini_1,0.0122881381662,0.0245762763324,best_new_combined_paper_safe,300,results\gf_tailored_bc_adaptive_s_refinement_round\raw\s_bucket_paper-safe_uniform_K8_b4_low_gini_1_best_new_combined_paper_safe_300s.json,results\gf_tailored_bc_adaptive_s_refinement_round\progress_traces\s_bucket_paper-safe_uniform_K8_b4_low_gini_1_best_new_combined_paper_safe_300s.progress.csv,results\gf_tailored_bc_adaptive_s_refinement_round\model_exports\s_bucket_paper-safe_uniform_K8_b4_low_gini_1_best_new_combined_paper_safe_300s.lp,interval_unresolved_timeout,"time limit exceeded, no integer solution",False,0.048388162834,0.0491525526647,0.0155513760573,0.0007643898306999991,301.0947823,True,True,0.048388162834,0.0155513760573,cplex_time_limit_with_valid_best_bound,True,10,10,0.048388162834,300.09837,14201,14201,full,40,41,0,2700,630,1,True,True,True,3.24074074074,29.9501813302,one_thread_fair,1,False,512bb1bb9f353969,True,0407ac7781a741a5,18721,1,1,133570,100,0,3.24074074074,29.9501813302,Y_bounds_target_ratios_capacity_penalty_movement_domains,valid_interval_from_model_domain_bounds,True,paper-safe,uniform,dominant-bucket,2700,20,0,1,4,paper_safe_fixed_interval_tailored_bc,paper_safe_fixed_interval,low_gini_1,0.0122881381662,0.0245762763324,paper-safe,8,uniform,uniform,4,16.59546103547,19.9341411091525,16.59546103547,19.9341411091525,3.3386800736825,interval_unresolved_timeout,unresolved_timeout,0.048388162834,0.0491525526647,0.0007643898306999991,301.0947823,14201,300.09837,10,10,True,open,False,True,True,valid_bound_below_cutoff,False,,,0,,1e-07,True,0.0,False,False,True,
low_gini_1,0.0122881381662,0.0245762763324,best_new_combined_paper_safe,300,results\gf_tailored_bc_adaptive_s_refinement_round\raw\s_bucket_paper-safe_uniform_K8_b5_low_gini_1_best_new_combined_paper_safe_300s.json,results\gf_tailored_bc_adaptive_s_refinement_round\progress_traces\s_bucket_paper-safe_uniform_K8_b5_low_gini_1_best_new_combined_paper_safe_300s.progress.csv,results\gf_tailored_bc_adaptive_s_refinement_round\model_exports\s_bucket_paper-safe_uniform_K8_b5_low_gini_1_best_new_combined_paper_safe_300s.lp,interval_closed,integer infeasible,True,0.0491525526647,0.0491525526647,0.0,0.0,30.7999811,True,True,0.0491525526647,0.0,cplex_solver_final,True,1,1,1e+75,30.0018005,0,0,full,40,41,0,2700,630,1,True,True,True,3.24074074074,29.9501813302,one_thread_fair,1,False,fb1db26dc5ad4979,True,40470d299d32a391,18721,1,1,133570,100,0,3.24074074074,29.9501813302,Y_bounds_target_ratios_capacity_penalty_movement_domains,valid_interval_from_model_domain_bounds,True,paper-safe,uniform,dominant-bucket,2700,20,0,1,4,paper_safe_fixed_interval_tailored_bc,paper_safe_fixed_interval,low_gini_1,0.0122881381662,0.0245762763324,paper-safe,8,uniform,uniform,5,19.9341411091525,23.272821182835,19.9341411091525,23.272821182835,3.3386800736825,interval_closed,best_bound_cutoff,0.0491525526647,0.0491525526647,0.0,30.7999811,0,30.0018005,1,1,True,closed,True,False,True,,False,,,0,,1e-07,True,0.0,False,False,True,
low_gini_1,0.0122881381662,0.0245762763324,best_new_combined_paper_safe,300,results\gf_tailored_bc_adaptive_s_refinement_round\raw\s_bucket_paper-safe_uniform_K8_b6_low_gini_1_best_new_combined_paper_safe_300s.json,results\gf_tailored_bc_adaptive_s_refinement_round\progress_traces\s_bucket_paper-safe_uniform_K8_b6_low_gini_1_best_new_combined_paper_safe_300s.progress.csv,results\gf_tailored_bc_adaptive_s_refinement_round\model_exports\s_bucket_paper-safe_uniform_K8_b6_low_gini_1_best_new_combined_paper_safe_300s.lp,interval_closed,integer infeasible,True,0.0491525526647,0.0491525526647,0.0,0.0,30.7303725,True,True,0.0491525526647,0.0,cplex_solver_final,True,1,1,1e+75,30.00134,0,0,full,40,41,0,2700,630,1,True,True,True,3.24074074074,29.9501813302,one_thread_fair,1,False,d3a68adb3f891ead,True,0deb98c4b3b70bde,18721,1,1,133570,100,0,3.24074074074,29.9501813302,Y_bounds_target_ratios_capacity_penalty_movement_domains,valid_interval_from_model_domain_bounds,True,paper-safe,uniform,dominant-bucket,2700,20,0,1,4,paper_safe_fixed_interval_tailored_bc,paper_safe_fixed_interval,low_gini_1,0.0122881381662,0.0245762763324,paper-safe,8,uniform,uniform,6,23.272821182835,26.6115012565175,23.272821182835,26.6115012565175,3.3386800736825,interval_closed,best_bound_cutoff,0.0491525526647,0.0491525526647,0.0,30.7303725,0,30.00134,1,1,True,closed,True,False,True,,False,,,0,,1e-07,True,0.0,False,False,True,
low_gini_1,0.0122881381662,0.0245762763324,best_new_combined_paper_safe,300,results\gf_tailored_bc_adaptive_s_refinement_round\raw\s_bucket_paper-safe_uniform_K8_b7_low_gini_1_best_new_combined_paper_safe_300s.json,results\gf_tailored_bc_adaptive_s_refinement_round\progress_traces\s_bucket_paper-safe_uniform_K8_b7_low_gini_1_best_new_combined_paper_safe_300s.progress.csv,results\gf_tailored_bc_adaptive_s_refinement_round\model_exports\s_bucket_paper-safe_uniform_K8_b7_low_gini_1_best_new_combined_paper_safe_300s.lp,interval_closed,integer infeasible,True,0.0491525526647,0.0491525526647,0.0,0.0,30.547365,True,True,0.0491525526647,0.0,cplex_solver_final,True,1,1,1e+75,30.0111695,0,0,full,40,41,0,2700,630,1,True,True,True,3.24074074074,29.9501813302,one_thread_fair,1,False,80a788a54f00b80e,True,3163be7ba268476b,18721,1,1,133570,100,0,3.24074074074,29.9501813302,Y_bounds_target_ratios_capacity_penalty_movement_domains,valid_interval_from_model_domain_bounds,True,paper-safe,uniform,dominant-bucket,2700,20,0,1,4,paper_safe_fixed_interval_tailored_bc,paper_safe_fixed_interval,low_gini_1,0.0122881381662,0.0245762763324,paper-safe,8,uniform,uniform,7,26.6115012565175,29.9501813302,26.6115012565175,29.9501813302,3.3386800736825,interval_closed,best_bound_cutoff,0.0491525526647,0.0491525526647,0.0,30.547365,0,30.0111695,1,1,True,closed,True,False,True,,False,,,0,,1e-07,True,0.0,False,False,True,
low_gini_1,0.0122881381662,0.0245762763324,best_new_combined_paper_safe,300,results\gf_tailored_bc_adaptive_s_refinement_round\raw\s_bucket_paper-safe_uniform_K16_b0_low_gini_1_best_new_combined_paper_safe_300s.json,results\gf_tailored_bc_adaptive_s_refinement_round\progress_traces\s_bucket_paper-safe_uniform_K16_b0_low_gini_1_best_new_combined_paper_safe_300s.progress.csv,results\gf_tailored_bc_adaptive_s_refinement_round\model_exports\s_bucket_paper-safe_uniform_K16_b0_low_gini_1_best_new_combined_paper_safe_300s.lp,interval_closed,integer infeasible,True,0.0491525526647,0.0491525526647,0.0,0.0,30.5335155,True,True,0.0491525526647,0.0,cplex_solver_final,True,1,1,1e+75,30.005824,0,0,full,40,41,0,2700,630,1,True,True,True,3.24074074074,29.9501813302,one_thread_fair,1,False,ab0cbc2487a3d18a,True,780d2a43964fc3ae,18721,1,1,133570,100,0,3.24074074074,29.9501813302,Y_bounds_target_ratios_capacity_penalty_movement_domains,valid_interval_from_model_domain_bounds,True,paper-safe,uniform,dominant-bucket,2700,20,0,1,4,paper_safe_fixed_interval_tailored_bc,paper_safe_fixed_interval,low_gini_1,0.0122881381662,0.0245762763324,paper-safe,16,uniform,uniform,0,3.24074074074,4.91008077758125,3.24074074074,4.91008077758125,1.6693400368412497,interval_closed,best_bound_cutoff,0.0491525526647,0.0491525526647,0.0,30.5335155,0,30.005824,1,1,True,closed,True,False,True,,False,,,0,,1e-07,True,0.0,False,False,True,
low_gini_1,0.0122881381662,0.0245762763324,best_new_combined_paper_safe,300,results\gf_tailored_bc_adaptive_s_refinement_round\raw\s_bucket_paper-safe_uniform_K16_b1_low_gini_1_best_new_combined_paper_safe_300s.json,results\gf_tailored_bc_adaptive_s_refinement_round\progress_traces\s_bucket_paper-safe_uniform_K16_b1_low_gini_1_best_new_combined_paper_safe_300s.progress.csv,results\gf_tailored_bc_adaptive_s_refinement_round\model_exports\s_bucket_paper-safe_uniform_K16_b1_low_gini_1_best_new_combined_paper_safe_300s.lp,interval_closed,integer infeasible,True,0.0491525526647,0.0491525526647,0.0,0.0,30.5382409,True,True,0.0491525526647,0.0,cplex_solver_final,True,1,1,1e+75,30.0062265,0,0,full,40,41,0,2700,630,1,True,True,True,3.24074074074,29.9501813302,one_thread_fair,1,False,e25d02bb4b1d4207,True,58ccbddc914b2848,18721,1,1,133570,100,0,3.24074074074,29.9501813302,Y_bounds_target_ratios_capacity_penalty_movement_domains,valid_interval_from_model_domain_bounds,True,paper-safe,uniform,dominant-bucket,2700,20,0,1,4,paper_safe_fixed_interval_tailored_bc,paper_safe_fixed_interval,low_gini_1,0.0122881381662,0.0245762763324,paper-safe,16,uniform,uniform,1,4.91008077758125,6.5794208144225,4.91008077758125,6.5794208144225,1.66934003684125,interval_closed,best_bound_cutoff,0.0491525526647,0.0491525526647,0.0,30.5382409,0,30.0062265,1,1,True,closed,True,False,True,,False,,,0,,1e-07,True,0.0,False,False,True,
low_gini_1,0.0122881381662,0.0245762763324,best_new_combined_paper_safe,300,results\gf_tailored_bc_adaptive_s_refinement_round\raw\s_bucket_paper-safe_uniform_K16_b2_low_gini_1_best_new_combined_paper_safe_300s.json,results\gf_tailored_bc_adaptive_s_refinement_round\progress_traces\s_bucket_paper-safe_uniform_K16_b2_low_gini_1_best_new_combined_paper_safe_300s.progress.csv,results\gf_tailored_bc_adaptive_s_refinement_round\model_exports\s_bucket_paper-safe_uniform_K16_b2_low_gini_1_best_new_combined_paper_safe_300s.lp,interval_closed,integer infeasible,True,0.0491525526647,0.0491525526647,0.0,0.0,30.533899,True,True,0.0491525526647,0.0,cplex_solver_final,True,1,1,1e+75,30.002506,0,0,full,40,41,0,2700,630,1,True,True,True,3.24074074074,29.9501813302,one_thread_fair,1,False,ef20beea6c2908f1,True,e9b552e118de0068,18721,1,1,133570,100,0,3.24074074074,29.9501813302,Y_bounds_target_ratios_capacity_penalty_movement_domains,valid_interval_from_model_domain_bounds,True,paper-safe,uniform,dominant-bucket,2700,20,0,1,4,paper_safe_fixed_interval_tailored_bc,paper_safe_fixed_interval,low_gini_1,0.0122881381662,0.0245762763324,paper-safe,16,uniform,uniform,2,6.5794208144225,8.24876085126375,6.5794208144225,8.24876085126375,1.66934003684125,interval_closed,best_bound_cutoff,0.0491525526647,0.0491525526647,0.0,30.533899,0,30.002506,1,1,True,closed,True,False,True,,False,,,0,,1e-07,True,0.0,False,False,True,
low_gini_1,0.0122881381662,0.0245762763324,best_new_combined_paper_safe,300,results\gf_tailored_bc_adaptive_s_refinement_round\raw\s_bucket_paper-safe_uniform_K16_b3_low_gini_1_best_new_combined_paper_safe_300s.json,results\gf_tailored_bc_adaptive_s_refinement_round\progress_traces\s_bucket_paper-safe_uniform_K16_b3_low_gini_1_best_new_combined_paper_safe_300s.progress.csv,results\gf_tailored_bc_adaptive_s_refinement_round\model_exports\s_bucket_paper-safe_uniform_K16_b3_low_gini_1_best_new_combined_paper_safe_300s.lp,interval_closed,integer infeasible,True,0.0491525526647,0.0491525526647,0.0,0.0,30.5505728,True,True,0.0491525526647,0.0,cplex_solver_final,True,1,1,1e+75,30.0093057,0,0,full,40,41,0,2700,630,1,True,True,True,3.24074074074,29.9501813302,one_thread_fair,1,False,3fe2df0ff39946d7,True,296cfb6ace81a026,18721,1,1,133570,100,0,3.24074074074,29.9501813302,Y_bounds_target_ratios_capacity_penalty_movement_domains,valid_interval_from_model_domain_bounds,True,paper-safe,uniform,dominant-bucket,2700,20,0,1,4,paper_safe_fixed_interval_tailored_bc,paper_safe_fixed_interval,low_gini_1,0.0122881381662,0.0245762763324,paper-safe,16,uniform,uniform,3,8.24876085126375,9.918100888105,8.24876085126375,9.918100888105,1.66934003684125,interval_closed,best_bound_cutoff,0.0491525526647,0.0491525526647,0.0,30.5505728,0,30.0093057,1,1,True,closed,True,False,True,,False,,,0,,1e-07,True,0.0,False,False,True,
low_gini_1,0.0122881381662,0.0245762763324,best_new_combined_paper_safe,300,results\gf_tailored_bc_adaptive_s_refinement_round\raw\s_bucket_paper-safe_uniform_K16_b4_low_gini_1_best_new_combined_paper_safe_300s.json,results\gf_tailored_bc_adaptive_s_refinement_round\progress_traces\s_bucket_paper-safe_uniform_K16_b4_low_gini_1_best_new_combined_paper_safe_300s.progress.csv,results\gf_tailored_bc_adaptive_s_refinement_round\model_exports\s_bucket_paper-safe_uniform_K16_b4_low_gini_1_best_new_combined_paper_safe_300s.lp,interval_closed,integer infeasible,True,0.0491525526647,0.0491525526647,0.0,0.0,30.5402307,True,True,0.0491525526647,0.0,cplex_solver_final,True,1,1,1e+75,30.0055313,0,0,full,40,41,0,2700,630,1,True,True,True,3.24074074074,29.9501813302,one_thread_fair,1,False,d796437990359d88,True,6e1517c6119afde7,18721,1,1,133570,100,0,3.24074074074,29.9501813302,Y_bounds_target_ratios_capacity_penalty_movement_domains,valid_interval_from_model_domain_bounds,True,paper-safe,uniform,dominant-bucket,2700,20,0,1,4,paper_safe_fixed_interval_tailored_bc,paper_safe_fixed_interval,low_gini_1,0.0122881381662,0.0245762763324,paper-safe,16,uniform,uniform,4,9.918100888105,11.587440924946248,9.918100888105,11.587440924946248,1.6693400368412483,interval_closed,best_bound_cutoff,0.0491525526647,0.0491525526647,0.0,30.5402307,0,30.0055313,1,1,True,closed,True,False,True,,False,,,0,,1e-07,True,0.0,False,False,True,
low_gini_1,0.0122881381662,0.0245762763324,best_new_combined_paper_safe,300,results\gf_tailored_bc_adaptive_s_refinement_round\raw\s_bucket_paper-safe_uniform_K16_b5_low_gini_1_best_new_combined_paper_safe_300s.json,results\gf_tailored_bc_adaptive_s_refinement_round\progress_traces\s_bucket_paper-safe_uniform_K16_b5_low_gini_1_best_new_combined_paper_safe_300s.progress.csv,results\gf_tailored_bc_adaptive_s_refinement_round\model_exports\s_bucket_paper-safe_uniform_K16_b5_low_gini_1_best_new_combined_paper_safe_300s.lp,interval_closed,integer infeasible,True,0.0491525526647,0.0491525526647,0.0,0.0,30.5408616,True,True,0.0491525526647,0.0,cplex_solver_final,True,1,1,1e+75,30.0072106,0,0,full,40,41,0,2700,630,1,True,True,True,3.24074074074,29.9501813302,one_thread_fair,1,False,3942306fa5342d54,True,b1d5f0c0b8d4889d,18721,1,1,133570,100,0,3.24074074074,29.9501813302,Y_bounds_target_ratios_capacity_penalty_movement_domains,valid_interval_from_model_domain_bounds,True,paper-safe,uniform,dominant-bucket,2700,20,0,1,4,paper_safe_fixed_interval_tailored_bc,paper_safe_fixed_interval,low_gini_1,0.0122881381662,0.0245762763324,paper-safe,16,uniform,uniform,5,11.587440924946248,13.256780961787499,11.587440924946248,13.256780961787499,1.66934003684125,interval_closed,best_bound_cutoff,0.0491525526647,0.0491525526647,0.0,30.5408616,0,30.0072106,1,1,True,closed,True,False,True,,False,,,0,,1e-07,True,0.0,False,False,True,
low_gini_1,0.0122881381662,0.0245762763324,best_new_combined_paper_safe,300,results\gf_tailored_bc_adaptive_s_refinement_round\raw\s_bucket_paper-safe_uniform_K16_b6_low_gini_1_best_new_combined_paper_safe_300s.json,results\gf_tailored_bc_adaptive_s_refinement_round\progress_traces\s_bucket_paper-safe_uniform_K16_b6_low_gini_1_best_new_combined_paper_safe_300s.progress.csv,results\gf_tailored_bc_adaptive_s_refinement_round\model_exports\s_bucket_paper-safe_uniform_K16_b6_low_gini_1_best_new_combined_paper_safe_300s.lp,interval_closed,integer infeasible,True,0.0491525526647,0.0491525526647,0.0,0.0,30.5431285,True,True,0.0491525526647,0.0,cplex_solver_final,True,1,1,1e+75,30.0041366,0,0,full,40,41,0,2700,630,1,True,True,True,3.24074074074,29.9501813302,one_thread_fair,1,False,81bf79f3ab00010f,True,66a710b78f0796fa,18721,1,1,133570,100,0,3.24074074074,29.9501813302,Y_bounds_target_ratios_capacity_penalty_movement_domains,valid_interval_from_model_domain_bounds,True,paper-safe,uniform,dominant-bucket,2700,20,0,1,4,paper_safe_fixed_interval_tailored_bc,paper_safe_fixed_interval,low_gini_1,0.0122881381662,0.0245762763324,paper-safe,16,uniform,uniform,6,13.256780961787499,14.926120998628749,13.256780961787499,14.926120998628749,1.66934003684125,interval_closed,best_bound_cutoff,0.0491525526647,0.0491525526647,0.0,30.5431285,0,30.0041366,1,1,True,closed,True,False,True,,False,,,0,,1e-07,True,0.0,False,False,True,
low_gini_1,0.0122881381662,0.0245762763324,best_new_combined_paper_safe,300,results\gf_tailored_bc_adaptive_s_refinement_round\raw\s_bucket_paper-safe_uniform_K16_b7_low_gini_1_best_new_combined_paper_safe_300s.json,results\gf_tailored_bc_adaptive_s_refinement_round\progress_traces\s_bucket_paper-safe_uniform_K16_b7_low_gini_1_best_new_combined_paper_safe_300s.progress.csv,results\gf_tailored_bc_adaptive_s_refinement_round\model_exports\s_bucket_paper-safe_uniform_K16_b7_low_gini_1_best_new_combined_paper_safe_300s.lp,interval_closed,integer infeasible,True,0.0491525526647,0.0491525526647,0.0,0.0,30.8224457,True,True,0.0491525526647,0.0,cplex_solver_final,True,1,1,1e+75,30.0112485,0,0,full,40,41,0,2700,630,1,True,True,True,3.24074074074,29.9501813302,one_thread_fair,1,False,eb519faa37917766,True,93bae2ae1ae4b0ae,18721,1,1,133570,100,0,3.24074074074,29.9501813302,Y_bounds_target_ratios_capacity_penalty_movement_domains,valid_interval_from_model_domain_bounds,True,paper-safe,uniform,dominant-bucket,2700,20,0,1,4,paper_safe_fixed_interval_tailored_bc,paper_safe_fixed_interval,low_gini_1,0.0122881381662,0.0245762763324,paper-safe,16,uniform,uniform,7,14.926120998628749,16.59546103547,14.926120998628749,16.59546103547,1.66934003684125,interval_closed,best_bound_cutoff,0.0491525526647,0.0491525526647,0.0,30.8224457,0,30.0112485,1,1,True,closed,True,False,True,,False,,,0,,1e-07,True,0.0,False,False,True,
low_gini_1,0.0122881381662,0.0245762763324,best_new_combined_paper_safe,300,results\gf_tailored_bc_adaptive_s_refinement_round\raw\s_bucket_paper-safe_uniform_K16_b8_low_gini_1_best_new_combined_paper_safe_300s.json,results\gf_tailored_bc_adaptive_s_refinement_round\progress_traces\s_bucket_paper-safe_uniform_K16_b8_low_gini_1_best_new_combined_paper_safe_300s.progress.csv,results\gf_tailored_bc_adaptive_s_refinement_round\model_exports\s_bucket_paper-safe_uniform_K16_b8_low_gini_1_best_new_combined_paper_safe_300s.lp,interval_closed,integer infeasible,True,0.0491525526647,0.0491525526647,0.0,0.0,31.7107654,True,True,0.0491525526647,0.0,cplex_solver_final,True,1,1,1e+75,30.008639,0,0,full,40,41,0,2700,630,1,True,True,True,3.24074074074,29.9501813302,one_thread_fair,1,False,8ee73bb1bddd51c3,True,fbd895b3e1923cb0,18721,1,1,133570,100,0,3.24074074074,29.9501813302,Y_bounds_target_ratios_capacity_penalty_movement_domains,valid_interval_from_model_domain_bounds,True,paper-safe,uniform,dominant-bucket,2700,20,0,1,4,paper_safe_fixed_interval_tailored_bc,paper_safe_fixed_interval,low_gini_1,0.0122881381662,0.0245762763324,paper-safe,16,uniform,uniform,8,16.59546103547,18.26480107231125,16.59546103547,18.26480107231125,1.6693400368412519,interval_closed,best_bound_cutoff,0.0491525526647,0.0491525526647,0.0,31.7107654,0,30.008639,1,1,True,closed,True,False,True,,False,,,0,,1e-07,True,0.0,False,False,True,
low_gini_1,0.0122881381662,0.0245762763324,best_new_combined_paper_safe,300,results\gf_tailored_bc_adaptive_s_refinement_round\raw\s_bucket_paper-safe_uniform_K16_b9_low_gini_1_best_new_combined_paper_safe_300s.json,results\gf_tailored_bc_adaptive_s_refinement_round\progress_traces\s_bucket_paper-safe_uniform_K16_b9_low_gini_1_best_new_combined_paper_safe_300s.progress.csv,results\gf_tailored_bc_adaptive_s_refinement_round\model_exports\s_bucket_paper-safe_uniform_K16_b9_low_gini_1_best_new_combined_paper_safe_300s.lp,interval_unresolved_timeout,"time limit exceeded, no integer solution",False,0.0483418936082,0.0491525526647,0.0164927152814,0.0008106590564999974,330.9975191,True,True,0.0483418936082,0.0164927152814,cplex_time_limit_with_valid_best_bound,True,11,10,0.0483418936082,300.0908205,12729,12729,full,40,41,0,2700,630,1,True,True,True,3.24074074074,29.9501813302,one_thread_fair,1,False,cf3b1b8e34ab9c06,True,ce7a9558e232bdce,18721,1,1,133570,100,0,3.24074074074,29.9501813302,Y_bounds_target_ratios_capacity_penalty_movement_domains,valid_interval_from_model_domain_bounds,True,paper-safe,uniform,dominant-bucket,2700,20,0,1,4,paper_safe_fixed_interval_tailored_bc,paper_safe_fixed_interval,low_gini_1,0.0122881381662,0.0245762763324,paper-safe,16,uniform,uniform,9,18.26480107231125,19.9341411091525,18.26480107231125,19.9341411091525,1.6693400368412483,interval_unresolved_timeout,unresolved_timeout,0.0483418936082,0.0491525526647,0.0008106590564999974,330.9975191,12729,300.0908205,11,11,True,open,False,True,True,valid_bound_below_cutoff,False,,,0,,1e-07,True,0.0,False,False,True,
low_gini_1,0.0122881381662,0.0245762763324,best_new_combined_paper_safe,300,results\gf_tailored_bc_adaptive_s_refinement_round\raw\s_bucket_paper-safe_uniform_K16_b10_low_gini_1_best_new_combined_paper_safe_300s.json,results\gf_tailored_bc_adaptive_s_refinement_round\progress_traces\s_bucket_paper-safe_uniform_K16_b10_low_gini_1_best_new_combined_paper_safe_300s.progress.csv,results\gf_tailored_bc_adaptive_s_refinement_round\model_exports\s_bucket_paper-safe_uniform_K16_b10_low_gini_1_best_new_combined_paper_safe_300s.lp,interval_closed,integer infeasible,True,0.0491525526647,0.0491525526647,0.0,0.0,30.8408429,True,True,0.0491525526647,0.0,cplex_solver_final,True,1,1,1e+75,30.0163115,0,0,full,40,41,0,2700,630,1,True,True,True,3.24074074074,29.9501813302,one_thread_fair,1,False,5ac49cace65f0e88,True,383d8c4249cebf5c,18721,1,1,133570,100,0,3.24074074074,29.9501813302,Y_bounds_target_ratios_capacity_penalty_movement_domains,valid_interval_from_model_domain_bounds,True,paper-safe,uniform,dominant-bucket,2700,20,0,1,4,paper_safe_fixed_interval_tailored_bc,paper_safe_fixed_interval,low_gini_1,0.0122881381662,0.0245762763324,paper-safe,16,uniform,uniform,10,19.9341411091525,21.60348114599375,19.9341411091525,21.60348114599375,1.6693400368412519,interval_closed,best_bound_cutoff,0.0491525526647,0.0491525526647,0.0,30.8408429,0,30.0163115,1,1,True,closed,True,False,True,,False,,,0,,1e-07,True,0.0,False,False,True,
