run_id,event_sequence,parent_relaxation,status
official__moderate_seed3301__tailored_global_gini_tree__300s,3884,0.046196330553013545,passed
official__moderate_seed3301__tailored_global_gini_tree__300s,3886,0.04621014970691466,passed
official__moderate_seed3302__tailored_global_gini_tree__300s,1,0.12104081152014529,passed
official__moderate_seed3302__tailored_global_gini_tree__300s,3,0.12211534543792028,passed
official__moderate_seed3302__tailored_global_gini_tree__300s,5,0.1249198832798379,passed
official__moderate_seed3302__tailored_global_gini_tree__300s,7,0.14188408980766032,passed
official__moderate_seed3302__tailored_global_gini_tree__300s,9,0.1320756014771078,passed
official__moderate_seed3302__tailored_global_gini_tree__300s,11,0.13345139880510712,passed
official__moderate_seed3302__tailored_global_gini_tree__300s,13,0.13590964701975952,passed
official__moderate_seed3302__tailored_global_gini_tree__300s,15,0.1376897497036461,passed
official__moderate_seed3302__tailored_global_gini_tree__300s,17,0.13755319144729694,passed
official__moderate_seed3302__tailored_global_gini_tree__300s,19,0.13791597171446499,passed
official__moderate_seed3302__tailored_global_gini_tree__300s,21,0.13877335861166382,passed
official__moderate_seed3302__tailored_global_gini_tree__300s,23,0.13938472520686795,passed
official__moderate_seed3302__tailored_global_gini_tree__300s,25,0.13925953108374298,passed
official__moderate_seed3302__tailored_global_gini_tree__300s,27,0.1395662546699205,passed
official__moderate_seed3302__tailored_global_gini_tree__300s,29,0.13971971858199322,passed
official__moderate_seed3302__tailored_global_gini_tree__300s,31,0.13968801834951883,passed
official__moderate_seed3302__tailored_global_gini_tree__300s,49,0.1683749840973618,passed
official__moderate_seed3302__tailored_global_gini_tree__300s,51,0.1683749840973618,passed
official__moderate_seed3302__tailored_global_gini_tree__300s,53,0.1683749840973618,passed
official__moderate_seed3302__tailored_global_gini_tree__300s,55,0.18746551275489556,passed
official__moderate_seed3302__tailored_global_gini_tree__300s,57,0.1683749840973618,passed
official__moderate_seed3302__tailored_global_gini_tree__300s,59,0.17659891255779434,passed
official__moderate_seed3302__tailored_global_gini_tree__300s,61,0.1683749840973618,passed
official__moderate_seed3302__tailored_global_gini_tree__300s,63,0.17238102920105897,passed
official__moderate_seed3302__tailored_global_gini_tree__300s,65,0.1683749840973618,passed
official__moderate_seed3302__tailored_global_gini_tree__300s,67,0.17033378276311856,passed
official__moderate_seed3302__tailored_global_gini_tree__300s,69,0.1703337827631189,passed
official__moderate_seed3302__tailored_global_gini_tree__300s,71,0.17134454379669,passed
official__moderate_seed3302__tailored_global_gini_tree__300s,73,0.1703337827631189,passed
official__moderate_seed3302__tailored_global_gini_tree__300s,75,0.1708369445728938,passed
official__moderate_seed3302__tailored_global_gini_tree__300s,77,0.1703337827631189,passed
official__moderate_seed3302__tailored_global_gini_tree__300s,79,0.17058538276577243,passed
official__moderate_seed3302__tailored_global_gini_tree__300s,140,0.1360521805655021,passed
official__moderate_seed3302__tailored_global_gini_tree__300s,142,0.14242374823277687,passed
official__moderate_seed3302__tailored_global_gini_tree__300s,144,0.1471026123331448,passed
official__moderate_seed3302__tailored_global_gini_tree__300s,146,0.14312276159543524,passed
official__moderate_seed3302__tailored_global_gini_tree__300s,148,0.14547093529416058,passed
official__moderate_seed3302__tailored_global_gini_tree__300s,150,0.14347122581872068,passed
official__moderate_seed3302__tailored_global_gini_tree__300s,152,0.1446475072646668,passed
official__moderate_seed3302__tailored_global_gini_tree__300s,154,0.1436451957226096,passed
official__moderate_seed3302__tailored_global_gini_tree__300s,156,0.14423388624836947,passed
official__moderate_seed3302__tailored_global_gini_tree__300s,158,0.14373211492215454,passed
official__moderate_seed3302__tailored_global_gini_tree__300s,177,0.14880973380070217,passed
official__moderate_seed3302__tailored_global_gini_tree__300s,179,0.1589579358057743,passed
official__moderate_seed3302__tailored_global_gini_tree__300s,181,0.16402629441664407,passed
official__moderate_seed3302__tailored_global_gini_tree__300s,183,0.1665460196952543,passed
official__moderate_seed3302__tailored_global_gini_tree__300s,185,0.16780228513177825,passed
official__moderate_seed3302__tailored_global_gini_tree__300s,187,0.16842952057745694,passed
official__moderate_seed3302__tailored_global_gini_tree__300s,191,0.1380286159189555,passed
official__moderate_seed3302__tailored_global_gini_tree__300s,193,0.13923717625578902,passed
official__moderate_seed3302__tailored_global_gini_tree__300s,195,0.13901380497739083,passed
official__moderate_seed3302__tailored_global_gini_tree__300s,197,0.13962224520260888,passed
official__moderate_seed3302__tailored_global_gini_tree__300s,199,0.13950563402655863,passed
official__moderate_seed3302__tailored_global_gini_tree__300s,201,0.13981087322022218,passed
official__moderate_seed3302__tailored_global_gini_tree__300s,203,0.13996358954055,passed
official__moderate_seed3302__tailored_global_gini_tree__300s,205,0.13993406177085446,passed
official__moderate_seed3302__tailored_global_gini_tree__300s,238,0.1385249124786401,passed
official__moderate_seed3302__tailored_global_gini_tree__300s,240,0.13913000159995148,passed
official__moderate_seed3302__tailored_global_gini_tree__300s,242,0.13903374278566008,passed
official__moderate_seed3302__tailored_global_gini_tree__300s,244,0.1393043246298604,passed
official__moderate_seed3302__tailored_global_gini_tree__300s,246,0.13928821654319748,passed
official__moderate_seed3302__tailored_global_gini_tree__300s,248,0.13939103662217073,passed
official__moderate_seed3302__tailored_global_gini_tree__300s,250,0.13941534778109618,passed
official__moderate_seed3302__tailored_global_gini_tree__300s,310,0.1397727961564541,passed
official__moderate_seed3302__tailored_global_gini_tree__300s,312,0.14020009722174467,passed
official__moderate_seed3302__tailored_global_gini_tree__300s,314,0.1408055132534719,passed
official__moderate_seed3302__tailored_global_gini_tree__300s,316,0.14041817320886793,passed
official__moderate_seed3302__tailored_global_gini_tree__300s,318,0.14052831321281675,passed
official__moderate_seed3302__tailored_global_gini_tree__300s,320,0.1406803774839966,passed
official__moderate_seed3302__tailored_global_gini_tree__300s,322,0.14058365817552726,passed
official__moderate_seed3302__tailored_global_gini_tree__300s,324,0.14065974945672646,passed
official__moderate_seed3302__tailored_global_gini_tree__300s,383,0.1385192830054675,passed
official__moderate_seed3302__tailored_global_gini_tree__300s,385,0.1390876247652335,passed
official__moderate_seed3302__tailored_global_gini_tree__300s,387,0.1394946928040826,passed
official__moderate_seed3302__tailored_global_gini_tree__300s,389,0.13969911871892346,passed
official__moderate_seed3302__tailored_global_gini_tree__300s,391,0.13980157064550147,passed
official__moderate_seed3302__tailored_global_gini_tree__300s,429,0.13891234138385966,passed
official__moderate_seed3302__tailored_global_gini_tree__300s,431,0.13931978006702847,passed
official__moderate_seed3302__tailored_global_gini_tree__300s,433,0.13952439325525584,passed
official__moderate_seed3302__tailored_global_gini_tree__300s,435,0.13962692289212528,passed
official__moderate_seed3302__tailored_global_gini_tree__300s,437,0.1396494478633109,passed
official__moderate_seed3302__tailored_global_gini_tree__300s,485,0.13872442221186249,passed
official__moderate_seed3302__tailored_global_gini_tree__300s,487,0.13913222724110652,passed
official__moderate_seed3302__tailored_global_gini_tree__300s,489,0.13933702135195433,passed
official__moderate_seed3302__tailored_global_gini_tree__300s,491,0.13943964088949878,passed
official__moderate_seed3302__tailored_global_gini_tree__300s,521,0.1395823468154204,passed
official__moderate_seed3302__tailored_global_gini_tree__300s,523,0.1398016944463163,passed
official__moderate_seed3302__tailored_global_gini_tree__300s,525,0.14011162819733666,passed
official__moderate_seed3302__tailored_global_gini_tree__300s,527,0.1402220843301365,passed
official__moderate_seed3302__tailored_global_gini_tree__300s,529,0.1402775868707747,passed
official__moderate_seed3302__tailored_global_gini_tree__300s,564,0.1392275764425183,passed
official__moderate_seed3302__tailored_global_gini_tree__300s,566,0.13943227934948005,passed
official__moderate_seed3302__tailored_global_gini_tree__300s,568,0.13953485356538994,passed
official__moderate_seed3302__tailored_global_gini_tree__300s,613,0.13940882774640215,passed
official__moderate_seed3302__tailored_global_gini_tree__300s,615,0.13961335271150016,passed
official__moderate_seed3302__tailored_global_gini_tree__300s,617,0.1397158385171456,passed
official__moderate_seed3302__tailored_global_gini_tree__300s,619,0.13973757066965503,passed
official__moderate_seed3302__tailored_global_gini_tree__300s,673,0.13957730785722938,passed
official__moderate_seed3302__tailored_global_gini_tree__300s,675,0.13978169329312218,passed
official__moderate_seed3302__tailored_global_gini_tree__300s,677,0.13988412526282112,passed
official__moderate_seed3302__tailored_global_gini_tree__300s,700,0.13943747278146712,passed
official__moderate_seed3302__tailored_global_gini_tree__300s,702,0.13959128945382004,passed
official__moderate_seed3302__tailored_global_gini_tree__300s,704,0.1395585028657419,passed
official__moderate_seed3302__tailored_global_gini_tree__300s,738,0.1393714437812656,passed
official__moderate_seed3302__tailored_global_gini_tree__300s,740,0.1395254440203224,passed
official__moderate_seed3302__tailored_global_gini_tree__300s,776,0.13938504271659705,passed
official__moderate_seed3302__tailored_global_gini_tree__300s,778,0.13948763950082513,passed
official__moderate_seed3302__tailored_global_gini_tree__300s,780,0.13951134468200027,passed
official__moderate_seed3302__tailored_global_gini_tree__300s,835,0.13947872996013333,passed
official__moderate_seed3302__tailored_global_gini_tree__300s,837,0.13958128179337317,passed
official__moderate_seed3302__tailored_global_gini_tree__300s,866,0.14146339001893146,passed
official__moderate_seed3302__tailored_global_gini_tree__300s,868,0.14264084916413655,passed
official__moderate_seed3302__tailored_global_gini_tree__300s,870,0.1416344640707215,passed
official__moderate_seed3302__tailored_global_gini_tree__300s,872,0.1422237440755405,passed
official__moderate_seed3302__tailored_global_gini_tree__300s,874,0.1417199333685702,passed
official__moderate_seed3302__tailored_global_gini_tree__300s,889,0.13973456974186652,passed
official__moderate_seed3302__tailored_global_gini_tree__300s,891,0.14062603691573444,passed
official__moderate_seed3302__tailored_global_gini_tree__300s,893,0.1412156117135517,passed
official__moderate_seed3302__tailored_global_gini_tree__300s,908,0.13950241377340672,passed
official__moderate_seed3302__tailored_global_gini_tree__300s,910,0.13965604692850686,passed
official__moderate_seed3302__tailored_global_gini_tree__300s,912,0.13962380405228256,passed
official__moderate_seed3302__tailored_global_gini_tree__300s,940,0.13942463125747606,passed
official__moderate_seed3302__tailored_global_gini_tree__300s,960,0.13945850848479666,passed
official__moderate_seed3302__tailored_global_gini_tree__300s,1007,0.13956926793870694,passed
official__moderate_seed3302__tailored_global_gini_tree__300s,1009,0.1396717755661595,passed
official__moderate_seed3302__tailored_global_gini_tree__300s,1053,0.13946373818300356,passed
official__moderate_seed3302__tailored_global_gini_tree__300s,1076,0.13949211264948402,passed
official__moderate_seed3302__tailored_global_gini_tree__300s,1108,0.13969073609025973,passed
official__moderate_seed3302__tailored_global_gini_tree__300s,1110,0.13984381821779335,passed
official__moderate_seed3302__tailored_global_gini_tree__300s,1162,0.13962904027621442,passed
official__moderate_seed3302__tailored_global_gini_tree__300s,1164,0.13978230654628632,passed
official__moderate_seed3302__tailored_global_gini_tree__300s,1186,0.13965663987163546,passed
official__moderate_seed3302__tailored_global_gini_tree__300s,1188,0.13975910214531417,passed
official__moderate_seed3302__tailored_global_gini_tree__300s,1190,0.13978043552502806,passed
official__moderate_seed3302__tailored_global_gini_tree__300s,1334,0.1395581659896784,passed
official__moderate_seed3302__tailored_global_gini_tree__300s,2418,0.13960420081480415,passed
official__high_imbalance_seed3201__tailored_global_gini_tree__300s,1,2.1092914323195218,passed
official__high_imbalance_seed3201__tailored_global_gini_tree__300s,3,2.242742859266655,passed
official__high_imbalance_seed3201__tailored_global_gini_tree__300s,5,2.2699111268740997,passed
official__high_imbalance_seed3201__tailored_global_gini_tree__300s,7,2.269758255550642,passed
official__high_imbalance_seed3201__tailored_global_gini_tree__300s,10,2.286350593719471,passed
official__high_imbalance_seed3201__tailored_global_gini_tree__300s,12,2.410283538980116,passed
official__high_imbalance_seed3201__tailored_global_gini_tree__300s,14,2.2933132309739364,passed
official__high_imbalance_seed3201__tailored_global_gini_tree__300s,16,2.334565942821547,passed
official__high_imbalance_seed3201__tailored_global_gini_tree__300s,18,2.2949431159482447,passed
official__high_imbalance_seed3201__tailored_global_gini_tree__300s,20,2.3103926460788053,passed
official__high_imbalance_seed3201__tailored_global_gini_tree__300s,22,2.295277304332105,passed
official__high_imbalance_seed3201__tailored_global_gini_tree__300s,24,2.3021756108176508,passed
official__high_imbalance_seed3201__tailored_global_gini_tree__300s,26,2.295294954934479,passed
official__high_imbalance_seed3201__tailored_global_gini_tree__300s,28,2.298717480477776,passed
official__high_imbalance_seed3201__tailored_global_gini_tree__300s,30,2.295297932503541,passed
official__high_imbalance_seed3201__tailored_global_gini_tree__300s,32,2.29700386532817,passed
official__high_imbalance_seed3201__tailored_global_gini_tree__300s,34,2.2952994212819675,passed
official__high_imbalance_seed3201__tailored_global_gini_tree__300s,79,2.2706798058039532,passed
official__high_imbalance_seed3201__tailored_global_gini_tree__300s,81,2.2711319517281883,passed
official__high_imbalance_seed3201__tailored_global_gini_tree__300s,83,2.2717436460451985,passed
official__high_imbalance_seed3201__tailored_global_gini_tree__300s,85,2.315411058165061,passed
official__high_imbalance_seed3201__tailored_global_gini_tree__300s,87,2.2737532315975586,passed
official__high_imbalance_seed3201__tailored_global_gini_tree__300s,89,2.2857235581650612,passed
official__high_imbalance_seed3201__tailored_global_gini_tree__300s,91,2.281995306661576,passed
official__high_imbalance_seed3201__tailored_global_gini_tree__300s,93,2.2759157680448476,passed
official__high_imbalance_seed3201__tailored_global_gini_tree__300s,95,2.276875519514879,passed
official__high_imbalance_seed3201__tailored_global_gini_tree__300s,97,2.2783016831650604,passed
official__high_imbalance_seed3201__tailored_global_gini_tree__300s,99,2.2783016831650604,passed
official__high_imbalance_seed3201__tailored_global_gini_tree__300s,101,2.2820126206650606,passed
official__high_imbalance_seed3201__tailored_global_gini_tree__300s,103,2.2783016831650604,passed
official__high_imbalance_seed3201__tailored_global_gini_tree__300s,105,2.2801571519150605,passed
official__high_imbalance_seed3201__tailored_global_gini_tree__300s,148,2.3747860581650606,passed
official__high_imbalance_seed3201__tailored_global_gini_tree__300s,150,2.3747860581650606,passed
official__high_imbalance_seed3201__tailored_global_gini_tree__300s,152,2.3747860581650606,passed
official__high_imbalance_seed3201__tailored_global_gini_tree__300s,154,2.3747860581650606,passed
official__high_imbalance_seed3201__tailored_global_gini_tree__300s,156,2.3747860581650606,passed
official__high_imbalance_seed3201__tailored_global_gini_tree__300s,158,2.3747860581650606,passed
official__high_imbalance_seed3201__tailored_global_gini_tree__300s,160,2.3747860581650606,passed
official__high_imbalance_seed3201__tailored_global_gini_tree__300s,182,2.2771221445482466,passed
official__high_imbalance_seed3201__tailored_global_gini_tree__300s,184,2.277651457015526,passed
official__high_imbalance_seed3201__tailored_global_gini_tree__300s,186,2.2773914927013044,passed
official__high_imbalance_seed3201__tailored_global_gini_tree__300s,284,2.278946863037706,passed
official__high_imbalance_seed3201__tailored_global_gini_tree__300s,286,2.280436682389186,passed
official__high_imbalance_seed3201__tailored_global_gini_tree__300s,288,2.2789496676130656,passed
official__high_imbalance_seed3201__tailored_global_gini_tree__300s,4291,2.2833327022013448,passed
official__high_imbalance_seed3201__tailored_global_gini_tree__300s,4293,2.286564132023687,passed
official__high_imbalance_seed3201__tailored_global_gini_tree__300s,4295,2.28335615746237,passed
official__high_imbalance_seed3201__tailored_global_gini_tree__300s,4297,2.284963073383516,passed
official__high_imbalance_seed3201__tailored_global_gini_tree__300s,4299,2.283367512599583,passed
official__high_imbalance_seed3201__tailored_global_gini_tree__300s,4322,2.2898211456198143,passed
official__high_imbalance_seed3201__tailored_global_gini_tree__300s,4324,2.2931585680820543,passed
official__high_imbalance_seed3201__tailored_global_gini_tree__300s,4326,2.2948412669243603,passed
official__high_imbalance_seed3201__tailored_global_gini_tree__300s,4342,2.2832794498868316,passed
official__high_imbalance_seed3201__tailored_global_gini_tree__300s,4357,2.2851349192898645,passed
official__tight_T_seed3102__tailored_global_gini_tree__300s,1,0.4318947599553244,passed
official__tight_T_seed3102__tailored_global_gini_tree__300s,3,0.43189508637363305,passed
official__tight_T_seed3102__tailored_global_gini_tree__300s,5,0.4554368580527783,passed
official__tight_T_seed3102__tailored_global_gini_tree__300s,7,0.5124285344000101,passed
official__tight_T_seed3102__tailored_global_gini_tree__300s,10,0.48013995102222734,passed
official__tight_T_seed3102__tailored_global_gini_tree__300s,12,0.5099323355368397,passed
official__tight_T_seed3102__tailored_global_gini_tree__300s,14,0.49559308728105433,passed
official__tight_T_seed3102__tailored_global_gini_tree__300s,16,0.4983152464228829,passed
official__tight_T_seed3102__tailored_global_gini_tree__300s,18,0.5040631181484224,passed
official__tight_T_seed3102__tailored_global_gini_tree__300s,20,0.5005800654084862,passed
official__tight_T_seed3102__tailored_global_gini_tree__300s,22,0.5057376773856642,passed
official__tight_T_seed3102__tailored_global_gini_tree__300s,24,0.5018141705356738,passed
official__tight_T_seed3102__tailored_global_gini_tree__300s,26,0.5030297945983008,passed
official__tight_T_seed3102__tailored_global_gini_tree__300s,28,0.5025814846137545,passed
official__tight_T_seed3102__tailored_global_gini_tree__300s,30,0.504486539170509,passed
official__tight_T_seed3102__tailored_global_gini_tree__300s,32,0.5031423039858377,passed
official__tight_T_seed3102__tailored_global_gini_tree__300s,53,0.5018968913163313,passed
official__tight_T_seed3102__tailored_global_gini_tree__300s,55,0.5025929070103743,passed
official__tight_T_seed3102__tailored_global_gini_tree__300s,57,0.503724248768175,passed
official__tight_T_seed3102__tailored_global_gini_tree__300s,59,0.5029449034824632,passed
official__tight_T_seed3102__tailored_global_gini_tree__300s,61,0.5034834517721255,passed
official__tight_T_seed3102__tailored_global_gini_tree__300s,63,0.503135737509075,passed
official__tight_T_seed3102__tailored_global_gini_tree__300s,112,0.50296700764801,passed
official__tight_T_seed3102__tailored_global_gini_tree__300s,143,0.5028227438136854,passed
official__tight_T_seed3102__tailored_global_gini_tree__300s,193,0.5033673759450455,passed
official__tight_T_seed3102__tailored_global_gini_tree__300s,571,0.5036839464756728,passed
official__tight_T_seed3102__tailored_global_gini_tree__300s,588,0.5039465706635727,passed
official__tight_T_seed3102__tailored_global_gini_tree__300s,709,0.5041452853330533,passed
official__tight_T_seed3102__tailored_global_gini_tree__300s,711,0.5042960751151961,passed
official__tight_T_seed3102__tailored_global_gini_tree__300s,727,0.5047323562096432,passed
official__tight_T_seed3102__tailored_global_gini_tree__300s,729,0.5048762875440773,passed
official__tight_T_seed3102__tailored_global_gini_tree__300s,731,0.5051814165707191,passed
official__tight_T_seed3102__tailored_global_gini_tree__300s,905,0.5046801691384725,passed
official__tight_T_seed3102__tailored_global_gini_tree__300s,907,0.5051483571443239,passed
official__tight_T_seed3102__tailored_global_gini_tree__300s,909,0.5067322006831266,passed
official__tight_T_seed3102__tailored_global_gini_tree__300s,911,0.506920261899531,passed
official__tight_T_seed3102__tailored_global_gini_tree__300s,913,0.5070023936622182,passed
official__tight_T_seed3102__tailored_global_gini_tree__300s,927,0.5087358847183776,passed
official__tight_T_seed3102__tailored_global_gini_tree__300s,929,0.5088528725673103,passed
official__tight_T_seed3102__tailored_global_gini_tree__300s,931,0.5110529683668867,passed
official__tight_T_seed3102__tailored_global_gini_tree__300s,933,0.5110761025035836,passed
official__tight_T_seed3102__tailored_global_gini_tree__300s,935,0.5110819810701692,passed
official__tight_T_seed3102__tailored_global_gini_tree__300s,937,0.5116376609057829,passed
official__tight_T_seed3102__tailored_global_gini_tree__300s,964,0.5045772774672025,passed
official__tight_T_seed3102__tailored_global_gini_tree__300s,1591,0.5061419075432209,passed
official__tight_T_seed3102__tailored_global_gini_tree__300s,1593,0.5062283882945987,passed
official__tight_T_seed3102__tailored_global_gini_tree__300s,1611,0.5053983785565984,passed
official__tight_T_seed3102__tailored_global_gini_tree__300s,1613,0.5055043912861971,passed
official__tight_T_seed3102__tailored_global_gini_tree__300s,1724,0.5058592540034285,passed
official__tight_T_seed3102__tailored_global_gini_tree__300s,1913,0.5062772733541688,passed
official__tight_T_seed3102__tailored_global_gini_tree__300s,1915,0.5077820101259788,passed
official__tight_T_seed3102__tailored_global_gini_tree__300s,1931,0.5092002499487026,passed
official__tight_T_seed3102__tailored_global_gini_tree__300s,1933,0.5107495492918465,passed
official__tight_T_seed3102__tailored_global_gini_tree__300s,2181,0.5066166791400253,passed
official__tight_T_seed3102__tailored_global_gini_tree__300s,2311,0.5063228019779825,passed
official__tight_T_seed3102__tailored_global_gini_tree__300s,2490,0.507853208071192,passed
official__tight_T_seed3102__tailored_global_gini_tree__300s,2492,0.5078652045989533,passed
official__tight_T_seed3102__tailored_global_gini_tree__300s,2608,0.5074066582120806,passed
official__V12_M1__tailored_global_gini_tree__900s,1,0.2400156421230163,passed
official__V12_M1__tailored_global_gini_tree__900s,4,0.3127608978028202,passed
official__V12_M1__tailored_global_gini_tree__900s,6,0.3147256115370265,passed
official__V12_M1__tailored_global_gini_tree__900s,9,0.3160393459076807,passed
official__V12_M1__tailored_global_gini_tree__900s,11,0.330888028053003,passed
official__V12_M1__tailored_global_gini_tree__900s,13,0.31827803112225495,passed
official__V12_M1__tailored_global_gini_tree__900s,15,0.3218983597117126,passed
official__V12_M1__tailored_global_gini_tree__900s,17,0.322467863718082,passed
official__V12_M1__tailored_global_gini_tree__900s,19,0.32027413101927044,passed
official__V12_M1__tailored_global_gini_tree__900s,21,0.32106903933383424,passed
official__V12_M1__tailored_global_gini_tree__900s,23,0.32135735599275994,passed
official__V12_M1__tailored_global_gini_tree__900s,25,0.32184594397365485,passed
official__V12_M1__tailored_global_gini_tree__900s,27,0.32145099719932346,passed
official__V12_M1__tailored_global_gini_tree__900s,29,0.3217887242855267,passed
official__V12_M1__tailored_global_gini_tree__900s,31,0.32164250141252293,passed
official__V12_M1__tailored_global_gini_tree__900s,33,0.3217869454255097,passed
official__V12_M1__tailored_global_gini_tree__900s,35,0.32174356270842047,passed
official__V12_M1__tailored_global_gini_tree__900s,46,0.321909730669133,passed
official__V12_M1__tailored_global_gini_tree__900s,48,0.3220038128784578,passed
official__V12_M1__tailored_global_gini_tree__900s,50,0.32218736404280196,passed
official__V12_M1__tailored_global_gini_tree__900s,52,0.32223344441952756,passed
official__V12_M1__tailored_global_gini_tree__900s,54,0.32232654188512877,passed
official__V12_M1__tailored_global_gini_tree__900s,65,0.32155325350852026,passed
official__V12_M1__tailored_global_gini_tree__900s,67,0.3216632623381453,passed
official__V12_M1__tailored_global_gini_tree__900s,69,0.3218260705654967,passed
official__V12_M1__tailored_global_gini_tree__900s,71,0.32174117981547345,passed
official__V12_M1__tailored_global_gini_tree__900s,73,0.3217897432091835,passed
official__V12_M1__tailored_global_gini_tree__900s,92,0.3219875163134923,passed
official__V12_M1__tailored_global_gini_tree__900s,96,0.3218735652815029,passed
official__V12_M1__tailored_global_gini_tree__900s,102,0.321875559108253,passed
official__V12_M1__tailored_global_gini_tree__900s,107,0.32196284306889456,passed
official__V12_M1__tailored_global_gini_tree__900s,115,0.3222558608235723,passed
official__V12_M1__tailored_global_gini_tree__900s,117,0.32246385090526763,passed
official__V12_M1__tailored_global_gini_tree__900s,121,0.32201777654004465,passed
official__V12_M1__tailored_global_gini_tree__900s,123,0.32222137503511195,passed
official__V12_M1__tailored_global_gini_tree__900s,125,0.32210341269338066,passed
official__V12_M1__tailored_global_gini_tree__900s,135,0.32555104906923166,passed
official__V12_M1__tailored_global_gini_tree__900s,137,0.32555104906923166,passed
official__V12_M1__tailored_global_gini_tree__900s,139,0.3281711814178466,passed
official__V12_M1__tailored_global_gini_tree__900s,141,0.32555104906923166,passed
official__V12_M1__tailored_global_gini_tree__900s,143,0.32682521985508617,passed
official__V12_M1__tailored_global_gini_tree__900s,145,0.32555104906923166,passed
official__V12_M1__tailored_global_gini_tree__900s,147,0.32615538617617806,passed
official__V12_M1__tailored_global_gini_tree__900s,149,0.32555104906923166,passed
official__V12_M1__tailored_global_gini_tree__900s,151,0.32582188451703264,passed
official__V12_M1__tailored_global_gini_tree__900s,158,0.32220044962796435,passed
official__V12_M1__tailored_global_gini_tree__900s,160,0.3223237600657697,passed
official__V12_M1__tailored_global_gini_tree__900s,162,0.3235983443151872,passed
official__V12_M1__tailored_global_gini_tree__900s,164,0.3223901586677506,passed
official__V12_M1__tailored_global_gini_tree__900s,166,0.32301532648187664,passed
official__V12_M1__tailored_global_gini_tree__900s,168,0.32242511991616685,passed
official__V12_M1__tailored_global_gini_tree__900s,170,0.3227343392214695,passed
official__V12_M1__tailored_global_gini_tree__900s,172,0.32244800337109136,passed
official__V12_M1__tailored_global_gini_tree__900s,174,0.3225965707288676,passed
official__V12_M1__tailored_global_gini_tree__900s,186,0.322141791582638,passed
official__V12_M1__tailored_global_gini_tree__900s,194,0.3220515891850302,passed
official__V12_M1__tailored_global_gini_tree__900s,209,0.32234165832600986,passed
official__V12_M1__tailored_global_gini_tree__900s,230,0.3314682540277313,passed
official__V12_M1__tailored_global_gini_tree__900s,232,0.3314682540277315,passed
official__V12_M1__tailored_global_gini_tree__900s,234,0.3314682540277315,passed
official__V12_M1__tailored_global_gini_tree__900s,237,0.3314682540277315,passed
official__V12_M1__tailored_global_gini_tree__900s,243,0.3225737306674539,passed
official__V12_M1__tailored_global_gini_tree__900s,245,0.3265551845013088,passed
official__V12_M1__tailored_global_gini_tree__900s,247,0.3226279294656573,passed
official__V12_M1__tailored_global_gini_tree__900s,249,0.32451030253697877,passed
official__V12_M1__tailored_global_gini_tree__900s,251,0.3226455430921434,passed
official__V12_M1__tailored_global_gini_tree__900s,253,0.32357701597312094,passed
official__V12_M1__tailored_global_gini_tree__900s,255,0.32265812241444636,passed
official__V12_M1__tailored_global_gini_tree__900s,279,0.324979180224394,passed
official__V12_M1__tailored_global_gini_tree__900s,291,0.3248961608772972,passed
official__V12_M1__tailored_global_gini_tree__900s,298,0.32519016021946606,passed
official__V12_M1__tailored_global_gini_tree__900s,300,0.3252368753831006,passed
official__V12_M1__tailored_global_gini_tree__900s,311,0.3250160915560325,passed
official__V12_M1__tailored_global_gini_tree__900s,313,0.3250643174133822,passed
official__V12_M1__tailored_global_gini_tree__900s,315,0.325150219272337,passed
official__V12_M1__tailored_global_gini_tree__900s,332,0.32530229981331177,passed
official__V12_M1__tailored_global_gini_tree__900s,334,0.3253692860061248,passed
official__V12_M1__tailored_global_gini_tree__900s,336,0.3254126802187568,passed
official__V12_M1__tailored_global_gini_tree__900s,342,0.32603909770181316,passed
official__V12_M1__tailored_global_gini_tree__900s,344,0.3260390977018133,passed
official__V12_M1__tailored_global_gini_tree__900s,346,0.3265791719999538,passed
official__V12_M1__tailored_global_gini_tree__900s,348,0.3260390977018133,passed
official__V12_M1__tailored_global_gini_tree__900s,350,0.3263080920530238,passed
official__V12_M1__tailored_global_gini_tree__900s,367,0.3265990066454785,passed
official__V12_M1__tailored_global_gini_tree__900s,373,0.3276871500024622,passed
official__V12_M1__tailored_global_gini_tree__900s,409,0.32569860470172474,passed
official__V12_M1__tailored_global_gini_tree__900s,426,0.3259447070796639,passed
official__V12_M1__tailored_global_gini_tree__900s,428,0.32599073160878167,passed
official__V12_M1__tailored_global_gini_tree__900s,447,0.3258903709798388,passed
official__V12_M1__tailored_global_gini_tree__900s,525,0.32609665703935864,passed
official__V12_M1__tailored_global_gini_tree__900s,557,0.32935030423850864,passed
official__V12_M1__tailored_global_gini_tree__900s,585,0.3296747942677377,passed
official__V12_M1__tailored_global_gini_tree__900s,648,0.33327334279691345,passed
official__V12_M1__tailored_global_gini_tree__900s,650,0.3351191136831201,passed
official__V12_M1__tailored_global_gini_tree__900s,654,0.32838319333497723,passed
official__V12_M1__tailored_global_gini_tree__900s,667,0.3280822006890428,passed
official__V12_M1__tailored_global_gini_tree__900s,684,0.3306514589509194,passed
official__V12_M1__tailored_global_gini_tree__900s,686,0.3306514589509192,passed
official__V12_M1__tailored_global_gini_tree__900s,688,0.33097805142556036,passed
official__V12_M1__tailored_global_gini_tree__900s,700,0.3299998715582804,passed
official__V12_M1__tailored_global_gini_tree__900s,702,0.3299998715582804,passed
